wave,supplier_id,su_name,parent_su_name,sto,srm,enable_week,period,n_suppliers,vol,weekend_msbd,weekend_ship,sat_ship,sun_ship,ifr,late_orders,o2s_stated,o2s_stated_1,o2d_stated,o2d_actual,o2s_actual,fast_badge,actual_o2d_le_5,del_rel,delivered_vol,order_bucket
wave2_aug,370173,aifei(shanghai)kejiyouxiangongsi GA 30517,aifei(shanghai)kejiyouxiangongsi,APS K&D,Eve Deng,2026-08-02,post,1.0,403.0,0.15632754342431762,0.23573200992555832,0.08933002481389578,0.14640198511166252,0.37220843672456577,253.00000000000003,1.248138957816377,0.8114143920595533,4.105,4.13151364764268,1.7419354838709677,0.9553349875930521,0.913151364764268,0.771712158808933,403.0,all
wave2_aug,370173,aifei(shanghai)kejiyouxiangongsi GA 30517,aifei(shanghai)kejiyouxiangongsi,APS K&D,Eve Deng,2026-08-02,pre,1.0,659.0,0.0,0.3156297420333839,0.04704097116843703,0.26858877086494687,0.7921092564491654,137.0,1.7040971168437027,0.5720789074355084,4.166153846153846,3.9119878603945373,1.4704097116843702,0.9104704097116844,0.8998482549317147,0.8282674772036475,658.0,all
wave2_aug,372043,shenzhenshilijinchengmaoyiyouxiangongsi GA 30331,Hong Kong HuaYa Trade Limited,APS Home Improvement,Yinan Du,2026-08-02,post,1.0,441.0,0.2562358276643991,0.17006802721088435,0.06802721088435375,0.10204081632653061,0.8435374149659864,68.99999999999997,1.1519274376417235,0.8571428571428571,3.743181818181818,3.1020408163265305,0.9138321995464853,0.9750566893424036,0.9614512471655329,0.9229024943310657,441.0,all
wave2_aug,372043,shenzhenshilijinchengmaoyiyouxiangongsi GA 30331,Hong Kong HuaYa Trade Limited,APS Home Improvement,Yinan Du,2026-08-02,pre,1.0,1487.0,0.0,0.25756556825823806,0.09170600134861767,0.1665542818610924,0.9199731002017485,118.99999999999999,1.5830531271015467,0.6112979152656355,4.032191780821917,3.3200540175557056,0.9743762643290627,0.9300605245460659,0.9428379287155346,0.9188640973630832,1479.0,all
wave2_aug,373889, SLM CA3,YISHANG TRADE INC,APS Outdoor,Melody Lu,2026-08-02,post,1.0,1028.0,0.25680933852140075,0.2441634241245136,0.0019569471624266144,0.2436399217221135,0.958171206225681,42.999999999999964,1.171206225680934,0.8589494163424124,4.608738828202582,4.131372549019608,1.0088062622309197,0.8054474708171206,0.8044747081712063,0.8400392541707556,1019.0,all
wave2_aug,373889, SLM CA3,YISHANG TRADE INC,APS Outdoor,Melody Lu,2026-08-02,pre,1.0,3302.0,0.0,0.21108419139915202,0.005762814680012132,0.20564149226569609,0.9385221078134464,203.0000000000001,1.5148394912174439,0.6811023622047244,5.1454433875421905,4.4931631722880585,1.1516530178950561,0.7334948516050879,0.7495457298606905,0.8686930091185411,3290.0,all
wave2_aug,401646,NEO CHAIR INC GA 30567,NEO CHAIR INC,Casegoods,Karolina Coulter,2026-08-02,post,1.0,1507.0,0.2116788321167883,0.2149966821499668,0.0006635700066357001,0.21433311214333112,0.9827471798274718,25.999999999999936,0.9296615792966157,0.7140013271400133,3.519191919191919,2.987375415282392,0.7896483078964831,0.9595222295952223,0.9701393497013935,0.9094540612516645,1502.0,all
wave2_aug,401646,NEO CHAIR INC GA 30567,NEO CHAIR INC,Casegoods,Karolina Coulter,2026-08-02,pre,1.0,3458.0,0.0002891844997108155,0.21197223828802778,0.0,0.2120335551055829,0.9843840370156159,54.00000000000007,1.1266628108733372,0.4875650665124349,3.7038244885858287,3.1927083333333335,0.8215215504772925,0.9314632735685368,0.9534412955465587,0.8995354239256679,3444.0,all
wave2_aug,405768,"Haomaijia Technology (Shenzhen) Co., LTD NJ 07036",EBELLO HOME INC_1,APS Upholstery,Lacey Yan,2026-08-16,post,1.0,8.0,0.0,0.0,0.0,0.0,0.875,1.0,1.0,1.0,3.5,2.625,1.125,1.0,1.0,1.0,8.0,all
wave2_aug,405768,"Haomaijia Technology (Shenzhen) Co., LTD NJ 07036",EBELLO HOME INC_1,APS Upholstery,Lacey Yan,2026-08-16,pre,1.0,412.0,0.04854368932038835,0.19902912621359223,0.10922330097087378,0.08980582524271845,0.9563106796116505,17.999999999999993,1.470873786407767,0.8131067961165048,3.7,3.124390243902439,0.8300970873786407,0.8616504854368932,0.9247572815533981,0.8753056234718827,409.0,all
wave2_aug,406363,GA.,SHENZHENSHIMINGXIAOSHANGMAOYOUXIANGONGSI,APS Bedroom,Lydia Liu,2026-08-02,post,1.0,592.0,0.23817567567567569,0.20945945945945946,0.016891891891891893,0.19256756756756757,0.8158783783783784,108.99999999999999,1.1537162162162162,0.8631756756756757,4.316695352839931,3.820642978003384,1.2212837837837838,0.9121621621621622,0.9003378378378378,0.8370118845500849,589.0,all
wave2_aug,406363,GA.,SHENZHENSHIMINGXIAOSHANGMAOYOUXIANGONGSI,APS Bedroom,Lydia Liu,2026-08-02,pre,1.0,1669.0,0.0,0.25104853205512284,0.06291192330736968,0.18813660874775315,0.8711803475134812,214.99999999999994,1.5656081485919713,0.6590772917914919,4.8600121728545345,4.003594967046135,1.2474535650089875,0.8286399041342121,0.8675853804673457,0.8787515006002401,1666.0,all
wave2_aug,406808,Yii Lighting CA  92324,Eternadecor INC_1,APS Home Improvement,Aria LI,2026-08-02,post,1.0,372.0,0.20430107526881722,0.17473118279569894,0.016129032258064516,0.1586021505376344,0.8736559139784946,47.0,1.1774193548387097,0.8467741935483871,5.884297520661157,5.776280323450135,1.2634408602150538,0.45698924731182794,0.4489247311827957,0.7924528301886793,371.0,all
wave2_aug,406808,Yii Lighting CA  92324,Eternadecor INC_1,APS Home Improvement,Aria LI,2026-08-02,pre,1.0,1540.0,0.0012987012987012987,0.20909090909090908,0.007792207792207792,0.2012987012987013,0.9227272727272727,119.0,1.5422077922077921,0.6987012987012987,6.393243243243243,6.2620286085825745,1.2714285714285714,0.37662337662337664,0.32792207792207795,0.7535853976531942,1534.0,all
wave2_aug,407374,"Shenzhen Litian Technology Co., Ltd CA 92324","Shenzhen Litian Technology Co., Ltd",APS Home Improvement,Nicole Sun,2026-08-02,post,1.0,618.0,0.2750809061488673,0.26375404530744334,0.01620745542949757,0.2479740680713128,0.93042071197411,43.00000000000001,1.2135922330097086,0.8009708737864077,5.2973856209150325,4.956239870340356,1.1912479740680713,0.6682847896440129,0.6359223300970874,0.8474025974025974,616.0,all
wave2_aug,407374,"Shenzhen Litian Technology Co., Ltd CA 92324","Shenzhen Litian Technology Co., Ltd",APS Home Improvement,Nicole Sun,2026-08-02,pre,1.0,1529.0,0.001962066710268149,0.24525833878351863,0.007194244604316547,0.2380640941792021,0.9411379986919556,89.99999999999991,1.7305428384565076,0.5899280575539568,5.3861977438619775,4.954188481675392,1.313930673642904,0.6690647482014388,0.6572923479398299,0.8362802881466929,1527.0,all
wave2_aug,409062,NJ-19[谷仓新泽西19号仓],"Linyi Lingmoxuan Technology Co., Ltd",APS Bedroom,Iris Sang,2026-08-02,post,1.0,736.0,0.1793478260869565,0.2269021739130435,0.08423913043478261,0.14266304347826086,0.9592391304347826,30.00000000000001,1.0081521739130435,0.8342391304347826,3.577716643741403,3.1510204081632653,0.8260869565217391,0.8980978260869565,0.9266304347826086,0.896457765667575,734.0,all
wave2_aug,409062,NJ-19[谷仓新泽西19号仓],"Linyi Lingmoxuan Technology Co., Ltd",APS Bedroom,Iris Sang,2026-08-02,pre,1.0,1906.0,0.0,0.236096537250787,0.10672975814931651,0.129863301787592,0.9753410283315844,47.000000000000085,1.3394543546694648,0.6474291710388248,3.4471026049973417,3.001577287066246,0.8107255520504731,0.9328436516264428,0.9512067156348374,0.8887717448603057,1897.0,all
wave2_aug,409174,zhengzhoushijianxingwangluokejiyouxiangongsi GA 31407,zhengzhoushijianxingwangluokejiyouxiangongsi,APS Bedroom,Lydia Liu,2026-08-02,post,1.0,401.0,0.23940149625935161,0.26433915211970077,0.04738154613466334,0.2169576059850374,0.7506234413965087,100.0,1.1321695760598505,0.8104738154613467,4.694444444444445,4.206982543640898,1.2493765586034913,0.8728179551122195,0.8703241895261845,0.8825,400.0,all
wave2_aug,409174,zhengzhoushijianxingwangluokejiyouxiangongsi GA 31407,zhengzhoushijianxingwangluokejiyouxiangongsi,APS Bedroom,Lydia Liu,2026-08-02,pre,1.0,1106.0,0.0,0.28119349005424954,0.05877034358047016,0.2224231464737794,0.891500904159132,120.00000000000004,1.8716094032549728,0.41862567811934903,4.9575253924284395,4.314027149321267,1.1518987341772151,0.8037974683544303,0.8146473779385172,0.843155031731641,1103.0,all
wave2_aug,414154,"NINGBO JOYS IMP. EXP. CO.,LTD NJ 08505",Gymax LLC,APS Outdoor,David Liu,2026-08-02,post,1.0,564.0,0.2570921985815603,0.23049645390070922,0.044326241134751775,0.18617021276595744,0.925531914893617,42.00000000000003,1.1595744680851063,0.8457446808510638,4.14519056261343,3.452930728241563,1.0691489361702127,0.874113475177305,0.9095744680851063,0.8685612788632326,563.0,all
wave2_aug,414154,"NINGBO JOYS IMP. EXP. CO.,LTD NJ 08505",Gymax LLC,APS Outdoor,David Liu,2026-08-02,pre,1.0,1605.0,0.0006230529595015577,0.25482866043613706,0.06924516531503432,0.18590143480973176,0.9794392523364486,33.00000000000004,2.4741433021806856,0.4778816199376947,4.648477157360406,3.660212367270456,1.0224578914535247,0.8205607476635514,0.8772585669781932,0.8967459324155194,1598.0,all
wave2_aug,429873,"Zhengzhou Bevi Import  Export Trading Co., Ltd. PA 19030","HONGKONG OUSHENG NETWORK TECHNOLOGY CO.,LIMITED",APS Bedroom,Asia Supplier Service Desk,2026-08-02,post,1.0,193.0,0.25906735751295334,0.3005181347150259,0.14507772020725387,0.15544041450777202,0.9378238341968912,12.0,1.1036269430051813,0.8341968911917098,3.9473684210526314,3.671875,1.0103626943005182,0.8756476683937824,0.8963730569948186,0.8697916666666666,192.0,all
wave2_aug,429873,"Zhengzhou Bevi Import  Export Trading Co., Ltd. PA 19030","HONGKONG OUSHENG NETWORK TECHNOLOGY CO.,LIMITED",APS Bedroom,Asia Supplier Service Desk,2026-08-02,pre,1.0,1159.0,0.0,0.25107851596203623,0.12683347713546161,0.12424503882657463,0.9654874892148404,39.99999999999998,1.4253666954270923,0.6919758412424504,4.204808548530721,3.940920938314509,1.0345125107851596,0.8075927523727351,0.8352027610008628,0.855526544821584,1149.0,all
wave2_aug,458764,NEW BKFARMHOUSE INC CA 91761 (4),NEW BKFARMHOUSE INC,APS Pet,Regan Zou,2026-08-02,post,1.0,394.0,0.2639593908629442,0.18527918781725888,0.0,0.18622448979591838,0.8299492385786802,67.0,1.2309644670050761,0.8121827411167513,5.5295629820051415,5.331632653061225,1.2908163265306123,0.5862944162436549,0.5558375634517766,0.8469387755102041,392.0,all
wave2_aug,458764,NEW BKFARMHOUSE INC CA 91761 (4),NEW BKFARMHOUSE INC,APS Pet,Regan Zou,2026-08-02,pre,1.0,990.0,0.0,0.23434343434343435,0.00808080808080808,0.22626262626262628,0.8414141414141414,157.00000000000003,1.490909090909091,0.6575757575757576,5.634419551934827,5.276036400404449,1.3454545454545455,0.591919191919192,0.6,0.8174442190669371,986.0,all
wave2_aug,461382, USNJHM01,LUXHOME (HK) TRADING LIMITED,APS Bedroom,Lydia Liu,2026-08-02,post,1.0,214.0,0.2570093457943925,0.2616822429906542,0.102803738317757,0.1588785046728972,0.9766355140186916,4.9999999999999885,1.0560747663551402,0.8504672897196262,4.368421052631579,3.3615023474178405,0.794392523364486,0.8598130841121495,0.9252336448598131,0.9342723004694836,213.0,all
wave2_aug,461382, USNJHM01,LUXHOME (HK) TRADING LIMITED,APS Bedroom,Lydia Liu,2026-08-02,pre,1.0,1048.0,0.0,0.26622137404580154,0.06774809160305344,0.1984732824427481,0.9923664122137404,8.000000000000014,2.0124045801526718,0.3902671755725191,4.4371957156767285,3.4751908396946565,0.9532442748091603,0.8272900763358778,0.8979007633587787,0.944603629417383,1047.0,all
wave2_aug,463964,Grand Leisure Outdoor Product CA 92335,Grand Leisure Outdoor Product Co.,APS Outdoor,Melody Lu,2026-08-16,post,1.0,19.0,0.0,0.21052631578947367,0.0,0.21052631578947367,1.0,0.0,1.9473684210526316,0.05263157894736842,5.2631578947368425,3.8947368421052633,0.7894736842105263,0.6842105263157895,0.9473684210526315,0.8947368421052632,19.0,all
wave2_aug,463964,Grand Leisure Outdoor Product CA 92335,Grand Leisure Outdoor Product Co.,APS Outdoor,Melody Lu,2026-08-16,pre,1.0,1508.0,0.020557029177718834,0.27718832891246686,0.0,0.27718832891246686,0.976790450928382,34.99999999999992,1.8242705570291777,0.5411140583554377,6.208563535911602,5.380225613802256,1.1140583554376657,0.506631299734748,0.5391246684350133,0.8369926813040586,1503.0,all
wave2_aug,468576,shilijincheng dangerous CA 91762(2),Hong Kong HuaYa Trade Limited,APS Home Improvement,Yinan Du,2026-08-02,post,1.0,270.0,0.2518518518518518,0.2037037037037037,0.10740740740740741,0.0962962962962963,0.8703703703703703,35.00000000000001,1.1078066914498141,0.8777777777777778,4.449438202247191,4.125925925925926,0.9185185185185185,0.8074074074074075,0.8074074074074075,0.8925925925925926,270.0,all
wave2_aug,468576,shilijincheng dangerous CA 91762(2),Hong Kong HuaYa Trade Limited,APS Home Improvement,Yinan Du,2026-08-02,pre,1.0,881.0,0.0,0.23382519863791146,0.07394766780432309,0.16040955631399317,0.9432463110102156,50.00000000000005,1.5777525539160044,0.64472190692395,5.035673187571922,4.5530216647662485,0.906712172923777,0.677639046538025,0.713961407491487,0.8741418764302059,874.0,all
wave2_aug,493064,USSAV02,LUXHOME (HK) TRADING LIMITED,APS Bedroom,Lydia Liu,2026-08-09,post,1.0,49.0,0.40816326530612246,0.3877551020408163,0.0,0.3877551020408163,0.6938775510204082,15.0,1.1224489795918366,0.8775510204081632,4.958333333333333,4.244897959183674,1.346938775510204,0.8163265306122449,0.8367346938775511,0.8979591836734694,49.0,all
wave2_aug,493064,USSAV02,LUXHOME (HK) TRADING LIMITED,APS Bedroom,Lydia Liu,2026-08-09,pre,1.0,952.0,0.015756302521008403,0.23214285714285715,0.0031512605042016808,0.22899159663865545,0.842436974789916,150.0,1.6817226890756303,0.5640756302521008,4.693376068376068,4.128286014721346,1.2773109243697478,0.8487394957983193,0.851890756302521,0.8524762908324552,949.0,all
wave2_aug,498757,Alphamarts AL 08505,Alphamarts,APS Outdoor,Melody Lu,2026-08-02,post,1.0,872.0,0.2626146788990826,0.1823394495412844,0.010321100917431193,0.1720183486238532,0.9002293577981652,86.99999999999999,1.135321100917431,0.8944954128440367,4.21933962264151,3.1549942594718714,1.0814220183486238,0.8600917431192661,0.9346330275229358,0.9253731343283582,871.0,all
wave2_aug,498757,Alphamarts AL 08505,Alphamarts,APS Outdoor,Melody Lu,2026-08-02,pre,1.0,2604.0,0.00038402457757296467,0.2269585253456221,0.014225297962322183,0.21299500192233756,0.9416282642089093,152.0000000000001,1.5910138248847927,0.6977726574500768,4.469793322734499,3.2515384615384617,1.146482122260669,0.8379416282642089,0.9109062980030722,0.9217660728117738,2582.0,all
