wave,supplier_id,su_name,parent_su_name,sto,srm,enable_week,order_slice,pre_vol,post_vol,delta_vol,pre_o2s_stated,post_o2s_stated,delta_o2s_stated,pre_o2s_stated_1,post_o2s_stated_1,delta_o2s_stated_1,pre_o2d_stated,post_o2d_stated,delta_o2d_stated,pre_fast_badge,post_fast_badge,delta_fast_badge,pre_o2d_actual_less5,post_o2d_actual_less5,delta_o2d_actual_less5,pre_o2s_actual,post_o2s_actual,delta_o2s_actual,pre_o2d_actual,post_o2d_actual,delta_o2d_actual,pre_det_o2d,post_det_o2d,delta_det_o2d,pre_ifr,post_ifr,delta_ifr,pre_del_rel,post_del_rel,delta_del_rel,pre_det_del_rel,post_det_del_rel,delta_det_del_rel,pre_late_orders,post_late_orders,delta_late_orders,pre_delivered_vol,post_delivered_vol,delta_delivered_vol,pre_weekend_msbd,post_weekend_msbd,delta_weekend_msbd,pre_weekend_ship,post_weekend_ship,delta_weekend_ship,pre_sat_ship,post_sat_ship,delta_sat_ship,pre_sun_ship,post_sun_ship,delta_sun_ship
wave2_aug,100349,Shenzhenshi hongyanzhiji keji CA 91761(6),HK DANSHUO TRADING LIMITED,APS,Yolanda GUI,2026-08-02,Fri/Sat,233.0,277.0,44.0,2.4334763948497855,1.9061371841155235,-0.527339210734262,0.0,0.3971119133574007,0.3971119133574007,5.108695652173913,4.845588235294118,-0.26310741687979533,0.592274678111588,0.6389891696750902,0.04671449156350227,0.6781115879828327,0.6642599277978339,-0.013851660184998726,1.4935622317596566,1.4729241877256318,-0.020638044034024805,4.819742489270387,4.855595667870036,0.035853178599649205,4.995575221238938,5.040590405904059,0.04501518466512078,0.9785407725321889,0.8700361010830325,-0.10850467144915632,0.8283261802575107,0.7725631768953068,-0.055763003362203856,0.8197424892703863,0.8628158844765343,0.04307339520614806,4.999999999999997,35.999999999999986,30.99999999999999,233.0,277.0,44.0,0.0,0.7545126353790613,0.7545126353790613,0.6566523605150214,0.631768953068592,-0.024883407446429362,0.07725321888412018,0.02527075812274368,-0.0519824607613765,0.5793991416309013,0.6064981949458483,0.027099053314946997
wave2_aug,101813,"Zhejiang Xingyang Furniture Co.,Ltd. CA 92880","Zhejiang Xingyang Furniture Co.,Ltd.",APS,Lacey Yan,2026-08-02,Fri/Sat,257.0,257.0,0.0,3.5486381322957197,1.8326848249027237,-1.715953307392996,0.0,0.377431906614786,0.377431906614786,8.189723320158103,6.334645669291339,-1.8550776508667646,0.13229571984435798,0.15953307392996108,0.0272373540856031,0.33852140077821014,0.2178988326848249,-0.12062256809338523,1.5642023346303502,1.715953307392996,0.15175097276264582,5.844357976653696,6.2412451361867705,0.3968871595330743,8.142857142857142,6.152941176470589,-1.9899159663865538,0.9961089494163424,0.8287937743190662,-0.16731517509727623,0.9727626459143969,0.7782101167315175,-0.19455252918287935,0.9688715953307393,0.7276264591439688,-0.24124513618677046,0.9999999999999964,43.999999999999986,42.999999999999986,257.0,257.0,0.0,0.0,0.7431906614785992,0.7431906614785992,0.867704280155642,0.8054474708171206,-0.0622568093385214,0.0,0.0,0.0,0.867704280155642,0.8054474708171206,-0.0622568093385214
wave2_aug,372043,shenzhenshilijinchengmaoyiyouxiangongsi GA 30331,Hong Kong HuaYa Trade Limited,APS Home Improvement,Yinan Du,2026-08-02,Fri/Sat,225.0,255.0,30.0,3.4444444444444446,1.7215686274509805,-1.7228758169934641,0.0,0.38823529411764707,0.38823529411764707,4.283783783783784,4.3438735177865615,0.060089734002777284,0.9511111111111111,0.9450980392156862,-0.006013071895424882,0.9777777777777777,0.9254901960784314,-0.05228758169934633,1.16,1.2941176470588236,0.13411764705882367,3.6977777777777776,3.8823529411764706,0.18457516339869295,5.1441441441441444,4.354330708661418,-0.7898134354827269,1.0,0.6941176470588235,-0.3058823529411765,0.96,0.8941176470588236,-0.06588235294117639,0.9822222222222222,0.8862745098039215,-0.09594771241830069,0.0,78.0,78.0,225.0,255.0,30.0,0.0,0.7568627450980392,0.7568627450980392,0.6266666666666667,0.5058823529411764,-0.12078431372549026,0.29777777777777775,0.1607843137254902,-0.13699346405228754,0.3288888888888889,0.34509803921568627,0.016209150326797372
wave2_aug,344657,Shenzhenshi Daman Shiye Youxiangongsi GA 31407,Shenzhenshi Daman Shiye Youxiangongsi,APS K&D,Stella Yin,2026-08-02,Fri/Sat,158.0,252.0,94.0,4.006329113924051,2.130952380952381,-1.8753767329716697,0.0,0.0,0.0,4.664516129032258,4.924302788844622,0.25978665981236393,0.8734177215189873,0.9047619047619048,0.031344183242917434,0.930379746835443,0.9166666666666666,-0.01371308016877637,1.1518987341772151,1.5634920634920635,0.4115933293148484,4.063291139240507,4.111111111111111,0.04781997187060405,5.935483870967742,5.625498007968128,-0.30998586299961417,1.0,0.8928571428571429,-0.1071428571428571,0.8987341772151899,0.8928571428571429,-0.005877034358046984,0.9683544303797469,0.9404761904761905,-0.027878239903556423,0.0,26.99999999999999,26.99999999999999,158.0,252.0,94.0,0.0,0.25793650793650796,0.25793650793650796,0.740506329113924,0.7341269841269841,-0.006379344986939928,0.34177215189873417,0.11507936507936507,-0.2266927868193691,0.3987341772151899,0.6190476190476191,0.22031344183242918
wave2_aug,414154,"NINGBO JOYS IMP. EXP. CO.,LTD NJ 08505",Gymax LLC,APS Outdoor,David Liu,2026-08-02,Fri/Sat,373.0,239.0,-134.0,10.831099195710456,1.698744769874477,-9.13235442583598,0.0,0.39330543933054396,0.39330543933054396,4.475543478260869,4.1068376068376065,-0.3687058714232627,0.8552278820375335,0.9539748953974896,0.09874701335995606,0.9249329758713136,0.9456066945606695,0.020673718689355858,1.010752688172043,1.2510460251046025,0.2402933369325595,3.903485254691689,3.903765690376569,0.0002804356848802314,4.59228650137741,4.14468085106383,-0.44760565031358013,0.9973190348525469,0.9497907949790795,-0.04752823987346744,0.9088471849865952,0.895397489539749,-0.013449695446846266,0.935656836461126,0.9163179916317992,-0.019338844829326796,1.0000000000000007,12.000000000000005,11.000000000000005,373.0,239.0,-134.0,0.0,0.7698744769874477,0.7698744769874477,0.871313672922252,0.8619246861924686,-0.009388986729783388,0.28763440860215056,0.1506276150627615,-0.13700679353938905,0.5860215053763441,0.7112970711297071,0.12527556575336296
wave2_aug,58218,"VM MP, LLC IN 46143",Spreetail,Storage & Org - Frequency,Claire Przybocki,2026-08-02,Fri/Sat,336.0,230.0,-106.0,2.4613095238095237,1.2695652173913043,-1.1917443064182194,0.0,0.3826086956521739,0.3826086956521739,3.8629283489096573,3.392857142857143,-0.4700712060525145,0.9047619047619048,0.9695652173913043,0.06480331262939953,0.9791666666666666,0.9869565217391304,0.007789855072463769,0.8214285714285714,0.49344978165938863,-0.32797878976918277,2.880952380952381,2.508695652173913,-0.37225672877846794,3.987538940809969,3.2511210762331837,-0.7364178645767852,0.9851190476190477,0.991304347826087,0.006185300207039335,0.8898809523809523,0.8652173913043478,-0.0246635610766045,0.8928571428571429,0.9260869565217391,0.03322981366459621,4.999999999999982,1.9999999999999885,-2.999999999999994,336.0,230.0,-106.0,0.0,0.5565217391304348,0.5565217391304348,0.7559523809523809,0.7434782608695653,-0.012474120082815676,0.45535714285714285,0.4782608695652174,0.022903726708074557,0.3005952380952381,0.26521739130434785,-0.03537784679089023
wave2_aug,356699,shanghaihuzidianzishangwuyouxiangongsi NJ 08016,Hong Kong HuaYa Trade Limited,APS Home Improvement,Yinan Du,2026-08-02,Fri/Sat,287.0,226.0,-61.0,2.6062717770034842,1.6371681415929205,-0.9691036354105638,0.0,0.4026548672566372,0.4026548672566372,4.25,3.9954954954954953,-0.2545045045045047,0.8885017421602788,0.9513274336283186,0.06282569146803985,0.9686411149825784,0.9601769911504425,-0.008464123832135906,0.6445993031358885,0.668141592920354,0.023542289784465487,3.3101045296167246,3.3761061946902653,0.06600166507354066,4.219424460431655,3.8778280542986425,-0.3415964061330121,1.0,1.0,0.0,0.9581881533101045,0.9247787610619469,-0.03340939224815764,0.9407665505226481,0.9513274336283186,0.010560883105670493,0.0,0.0,0.0,287.0,226.0,-61.0,0.0,0.6327433628318584,0.6327433628318584,0.7979094076655052,0.7964601769911505,-0.0014492306743547623,0.47735191637630664,0.38495575221238937,-0.09239616416391727,0.3205574912891986,0.41150442477876104,0.09094693348956245
wave2_aug,58219,"VM MP, LLC GA 31308",Spreetail,Storage & Org - Frequency,Claire Przybocki,2026-08-02,Fri/Sat,267.0,217.0,-50.0,2.4719101123595504,1.2672811059907834,-1.204629006368767,0.0,0.35944700460829493,0.35944700460829493,3.4865900383141764,3.2184466019417477,-0.26814343637242866,0.9700374531835206,0.9400921658986175,-0.029945287284903088,0.9625468164794008,0.9815668202764977,0.019020003797096896,0.6816479400749064,0.4976958525345622,-0.18395208754034414,2.363295880149813,2.0829493087557602,-0.2803465713940527,3.957692307692308,3.135265700483092,-0.8224266072092159,0.9775280898876404,0.9907834101382489,0.013255320250608493,0.9176029962546817,0.9032258064516129,-0.01437718980306879,0.8951310861423221,0.9032258064516129,0.008094720309290815,6.000000000000014,1.9999999999999913,-4.000000000000023,267.0,217.0,-50.0,0.0,0.511520737327189,0.511520737327189,0.7303370786516854,0.6728110599078341,-0.057526018743851326,0.4943820224719101,0.3870967741935484,-0.10728524827836172,0.23595505617977527,0.2857142857142857,0.049759229534510424
wave2_aug,327749,无忧达美西区CAJW02,Hong Kong Baojia International Limited,APS,Yinan Du,2026-08-02,Fri/Sat,181.0,216.0,35.0,2.43646408839779,1.8842592592592593,-0.5522048291385306,0.0,0.4027777777777778,0.4027777777777778,4.910614525139665,4.8246445497630335,-0.08596997537663142,0.6906077348066298,0.7129629629629629,0.022355228156333062,0.7790055248618785,0.6296296296296297,-0.1493758952322488,1.4751381215469612,1.8148148148148149,0.33967669326785366,4.530386740331492,5.046296296296297,0.5159095559648046,4.732954545454546,4.849765258215962,0.11681071276141619,1.0,0.8703703703703703,-0.12962962962962965,0.9502762430939227,0.7731481481481481,-0.17712809494577453,0.9281767955801105,0.9212962962962963,-0.006880499283814179,0.0,28.000000000000004,28.000000000000004,181.0,216.0,35.0,0.0,0.7731481481481481,0.7731481481481481,0.9613259668508287,0.8472222222222222,-0.11410374462860651,0.0,0.0,0.0,0.9613259668508287,0.8472222222222222,-0.11410374462860651
wave2_aug,346062,"FUFU and GAGA Trade Co., Ltd. CA 91761 (3)","FUFU and GAGA Trade Co., Ltd.",APS Bedroom,Christal Ding,2026-08-02,Fri/Sat,200.0,214.0,14.0,2.375,1.6355140186915889,-0.7394859813084111,0.0,0.4392523364485981,0.4392523364485981,4.924623115577889,5.235849056603773,0.3112259410258842,0.705,0.794392523364486,0.089392523364486,0.785,0.7383177570093458,-0.046682242990654266,1.425,1.6168224299065421,0.19182242990654208,4.445,4.518691588785047,0.07369158878504667,4.841025641025641,5.137440758293839,0.29641511726819836,0.995,0.6962616822429907,-0.2987383177570093,0.91,0.794392523364486,-0.11560747663551407,0.875,0.8925233644859814,0.017523364485981352,1.0000000000000009,65.0,64.0,200.0,214.0,14.0,0.0,0.7990654205607477,0.7990654205607477,0.69,0.5233644859813084,-0.1666355140186916,0.005,0.0,-0.005,0.685,0.5233644859813084,-0.1616355140186917
