wave,supplier_id,su_name,parent_su_name,sto,srm,enable_week,order_bucket,period,n_suppliers,vol,weekend_msbd,weekend_ship,sat_ship,sun_ship,ifr,late_orders,o2s_stated,o2s_stated_1,o2d_stated,o2d_actual,o2s_actual,fast_badge,actual_fast_badge,del_rel,delivered_vol
wave2_aug,272293,AMEZIEL INC AW-TX 77489,AMEZIEL INC,APS AEOF,Carl Li,2026-08-02,fri_sat,pre,1.0,480.0,0.0020833333333333333,0.9166666666666666,0.004166666666666667,0.9125,0.9895833333333334,4.999999999999982,2.4791666666666665,0.0,4.4423480083857445,4.222916666666666,1.5791666666666666,0.8708333333333333,0.8770833333333333,0.9331941544885177,479.0
wave2_aug,272293,AMEZIEL INC AW-TX 77489,AMEZIEL INC,APS AEOF,Carl Li,2026-08-02,sunday,post,1.0,187.0,0.0,0.026737967914438502,0.0,0.026737967914438502,0.9572192513368984,7.99999999999999,1.0,1.0,3.7513513513513512,3.150537634408602,1.0160427807486632,0.9893048128342246,0.983957219251337,0.9516129032258065,186.0
wave2_aug,272293,AMEZIEL INC AW-TX 77489,AMEZIEL INC,APS AEOF,Carl Li,2026-08-02,sunday,pre,1.0,288.0,0.0,0.0763888888888889,0.0,0.0763888888888889,0.8854166666666666,33.000000000000014,1.0798611111111112,0.9930555555555556,3.7202797202797204,3.111111111111111,1.0416666666666667,0.9930555555555556,0.9861111111111112,0.9293286219081273,283.0
wave2_aug,272293,AMEZIEL INC AW-TX 77489,AMEZIEL INC,APS AEOF,Carl Li,2026-08-02,weekday,post,1.0,360.0,0.0,0.002777777777777778,0.0028011204481792717,0.0,0.9611111111111111,13.99999999999999,0.9444444444444444,0.9444444444444444,3.4586894586894585,3.176470588235294,0.9859943977591037,0.9527777777777777,0.9638888888888889,0.9211267605633803,355.0
wave2_aug,272293,AMEZIEL INC AW-TX 77489,AMEZIEL INC,APS AEOF,Carl Li,2026-08-02,weekday,pre,1.0,976.0,0.0010245901639344263,0.015368852459016393,0.01026694045174538,0.00513347022587269,0.944672131147541,53.99999999999998,1.257172131147541,0.8719262295081968,3.654601861427094,3.2974358974358973,1.108829568788501,0.9395491803278688,0.951844262295082,0.9034907597535934,974.0
wave2_aug,280957,"CHITA (HK) IMPORT & EXPORT CO., LIMITED CA 91762 ",SPRINGDIAL (HK) E-COMMERCE LIMITED,APS,Sean Xu,2026-08-02,fri_sat,post,1.0,167.0,0.9760479041916168,0.5508982035928144,0.42168674698795183,0.13253012048192772,0.7724550898203593,38.0,1.4910179640718564,0.5029940119760479,5.225806451612903,4.716867469879518,0.9759036144578314,0.5868263473053892,0.6407185628742516,0.8072289156626506,166.0
wave2_aug,280957,"CHITA (HK) IMPORT & EXPORT CO., LIMITED CA 91762 ",SPRINGDIAL (HK) E-COMMERCE LIMITED,APS,Sean Xu,2026-08-02,fri_sat,pre,1.0,576.0,0.0,0.6857638888888888,0.2202797202797203,0.47027972027972026,0.953125,27.0,2.5815972222222223,0.0,5.927643784786642,5.31993006993007,1.06993006993007,0.3958333333333333,0.5225694444444444,0.8133802816901409,568.0
wave2_aug,280957,"CHITA (HK) IMPORT & EXPORT CO., LIMITED CA 91762 ",SPRINGDIAL (HK) E-COMMERCE LIMITED,APS,Sean Xu,2026-08-02,sunday,post,1.0,162.0,0.018518518518518517,0.08641975308641975,0.0,0.08641975308641975,0.9629629629629629,6.000000000000009,0.9938271604938271,0.9691358024691358,4.787096774193548,4.41358024691358,0.9444444444444444,0.8209876543209876,0.808641975308642,0.875,160.0
wave2_aug,280957,"CHITA (HK) IMPORT & EXPORT CO., LIMITED CA 91762 ",SPRINGDIAL (HK) E-COMMERCE LIMITED,APS,Sean Xu,2026-08-02,sunday,pre,1.0,308.0,0.0,0.262987012987013,0.0,0.26384364820846906,0.7272727272727273,84.0,1.2305194805194806,0.9837662337662337,4.621993127147766,4.762214983713355,1.1498371335504887,0.8668831168831169,0.7727272727272727,0.696078431372549,306.0
wave2_aug,280957,"CHITA (HK) IMPORT & EXPORT CO., LIMITED CA 91762 ",SPRINGDIAL (HK) E-COMMERCE LIMITED,APS,Sean Xu,2026-08-02,weekday,post,1.0,346.0,0.0,0.0,0.0,0.0,0.9913294797687862,2.999999999999989,0.9826589595375722,0.9710982658959537,5.3444108761329305,4.6104651162790695,0.7014492753623188,0.5520231213872833,0.6445086705202312,0.8717201166180758,343.0
wave2_aug,280957,"CHITA (HK) IMPORT & EXPORT CO., LIMITED CA 91762 ",SPRINGDIAL (HK) E-COMMERCE LIMITED,APS,Sean Xu,2026-08-02,weekday,pre,1.0,1206.0,0.001658374792703151,0.03980099502487562,0.014166666666666666,0.025833333333333333,0.9029850746268657,116.99999999999994,1.3117744610281923,0.9187396351575456,5.317349607672188,5.271285475792988,1.1058333333333332,0.5124378109452736,0.5555555555555556,0.7594300083822296,1193.0
wave2_aug,292501,"FUFU and GAGA Trade Co., Ltd. NJ 08820","FUFU and GAGA Trade Co., Ltd.",APS Bedroom,Christal Ding,2026-08-02,fri_sat,post,1.0,179.0,0.9385474860335196,0.4972067039106145,0.0,0.4972067039106145,0.7039106145251397,52.99999999999999,1.6089385474860336,0.43575418994413406,4.806818181818182,4.06145251396648,1.5195530726256983,0.8324022346368715,0.8603351955307262,0.770949720670391,179.0
wave2_aug,292501,"FUFU and GAGA Trade Co., Ltd. NJ 08820","FUFU and GAGA Trade Co., Ltd.",APS Bedroom,Christal Ding,2026-08-02,fri_sat,pre,1.0,547.0,0.0,0.7239488117001828,0.0,0.7239488117001828,0.9963436928702011,2.000000000000009,2.619744058500914,0.0,4.8812615955473095,4.159049360146252,1.5539305301645339,0.8043875685557587,0.8427787934186471,0.9212454212454212,546.0
wave2_aug,292501,"FUFU and GAGA Trade Co., Ltd. NJ 08820","FUFU and GAGA Trade Co., Ltd.",APS Bedroom,Christal Ding,2026-08-02,sunday,post,1.0,187.0,0.0,0.0053475935828877,0.0,0.0053475935828877,0.8128342245989305,34.99999999999999,1.032085561497326,0.9679144385026738,3.89247311827957,3.2032085561497325,1.2085561497326203,0.8770053475935828,0.9518716577540107,0.93048128342246,187.0
wave2_aug,292501,"FUFU and GAGA Trade Co., Ltd. NJ 08820","FUFU and GAGA Trade Co., Ltd.",APS Bedroom,Christal Ding,2026-08-02,sunday,pre,1.0,343.0,0.0,0.06997084548104957,0.0,0.06997084548104957,0.8950437317784257,36.0,1.0408163265306123,0.9795918367346939,4.166172106824926,3.5306122448979593,1.1720116618075802,0.8600583090379009,0.9212827988338192,0.9067055393586005,343.0
wave2_aug,292501,"FUFU and GAGA Trade Co., Ltd. NJ 08820","FUFU and GAGA Trade Co., Ltd.",APS Bedroom,Christal Ding,2026-08-02,weekday,post,1.0,388.0,0.002577319587628866,0.002577319587628866,0.0,0.002577319587628866,1.0,0.0,1.097938144329897,0.9716494845360825,3.926701570680628,3.116580310880829,0.8556701030927835,0.8118556701030928,0.8634020618556701,0.8652849740932642,386.0
wave2_aug,292501,"FUFU and GAGA Trade Co., Ltd. NJ 08820","FUFU and GAGA Trade Co., Ltd.",APS Bedroom,Christal Ding,2026-08-02,weekday,pre,1.0,1104.0,0.0,0.0009057971014492754,0.0,0.0009057971014492754,0.990036231884058,10.999999999999988,1.1884057971014492,0.9356884057971014,4.325581395348837,3.468239564428312,0.8913043478260869,0.7663043478260869,0.822463768115942,0.908675799086758,1095.0
wave2_aug,302342,Westin Outdoor GA 31320,Westin Outdoor,Outdoor Furniture,Isha Singh,2026-08-02,fri_sat,post,1.0,611.0,0.9705400981996727,0.9083469721767594,0.20130932896890344,0.707037643207856,0.9934533551554828,3.9999999999999902,1.6252045826513912,0.5237315875613748,5.74457429048414,4.752459016393443,1.1391162029459903,0.6284779050736498,0.7643207855973814,0.9556650246305419,609.0
wave2_aug,302342,Westin Outdoor GA 31320,Westin Outdoor,Outdoor Furniture,Isha Singh,2026-08-02,fri_sat,pre,1.0,3380.0,0.0008875739644970414,0.9186390532544378,0.27711914641375224,0.6431535269709544,0.9976331360946745,8.000000000000115,2.6355029585798815,0.0,6.193734793187348,5.191817373258227,1.2459988144635448,0.5292899408284024,0.7059171597633136,0.9155264723378941,3362.0
wave2_aug,302342,Westin Outdoor GA 31320,Westin Outdoor,Outdoor Furniture,Isha Singh,2026-08-02,sunday,post,1.0,692.0,0.004335260115606936,0.09971098265895954,0.0,0.09985528219971057,0.9985549132947977,0.9999999999999707,1.1560693641618498,0.9653179190751445,4.98377581120944,3.832127351664255,0.9059334298118669,0.8742774566473989,0.9060693641618497,0.9377713458755427,691.0
wave2_aug,302342,Westin Outdoor GA 31320,Westin Outdoor,Outdoor Furniture,Isha Singh,2026-08-02,sunday,pre,1.0,2368.0,0.0004222972972972973,0.016469594594594593,0.0,0.016483516483516484,0.8133445945945946,441.99999999999994,1.1102195945945945,0.9708614864864865,5.298101811906816,4.538461538461538,1.18385460693153,0.828125,0.8192567567567568,0.888653683319221,2362.0
wave2_aug,302342,Westin Outdoor GA 31320,Westin Outdoor,Outdoor Furniture,Isha Singh,2026-08-02,weekday,post,1.0,1273.0,0.007855459544383346,0.003142183817753339,0.002364066193853428,0.0007880220646178094,0.99057344854674,11.999999999999968,1.0573448546739985,0.959937156323645,4.960880195599022,3.8705603788476717,0.8739164696611506,0.7879025923016496,0.8373919874312648,0.8595106550907656,1267.0
wave2_aug,302342,Westin Outdoor GA 31320,Westin Outdoor,Outdoor Furniture,Isha Singh,2026-08-02,weekday,pre,1.0,6456.0,0.0010842627013630732,0.012081784386617101,0.0023284694194349582,0.009779571561626824,0.9769206939281289,149.00000000000009,1.3856877323420074,0.9039653035935564,5.714079538165491,4.6210804098106175,1.0162992859360447,0.6773543990086741,0.7050805452292441,0.8461777985365094,6423.0
wave2_aug,313006,"Hangzhou Skytech Outdoor Co., LTD CA 92880","Hangzhou Skytech Outdoor Co., LTD",APS,Danica Guo,2026-08-02,fri_sat,post,1.0,97.0,0.9484536082474226,0.9896907216494846,0.09278350515463918,0.8969072164948454,0.9896907216494846,0.9999999999999964,1.309278350515464,0.8556701030927835,6.164835164835165,5.447916666666667,1.2061855670103092,0.6082474226804123,0.5670103092783505,0.8854166666666666,96.0
wave2_aug,313006,"Hangzhou Skytech Outdoor Co., LTD CA 92880","Hangzhou Skytech Outdoor Co., LTD",APS,Danica Guo,2026-08-02,fri_sat,pre,1.0,356.0,0.0,0.8286516853932584,0.3202247191011236,0.5084269662921348,0.9044943820224719,34.00000000000001,2.365168539325843,0.0,7.0423728813559325,5.51685393258427,1.148876404494382,0.31179775280898875,0.601123595505618,0.9325842696629213,356.0
wave2_aug,313006,"Hangzhou Skytech Outdoor Co., LTD CA 92880","Hangzhou Skytech Outdoor Co., LTD",APS,Danica Guo,2026-08-02,sunday,post,1.0,74.0,0.0,0.0,0.0,0.0,0.9864864864864865,0.999999999999998,1.0,1.0,5.986486486486487,4.905405405405405,1.027027027027027,0.6756756756756757,0.6756756756756757,0.9864864864864865,74.0
wave2_aug,313006,"Hangzhou Skytech Outdoor Co., LTD CA 92880","Hangzhou Skytech Outdoor Co., LTD",APS,Danica Guo,2026-08-02,sunday,pre,1.0,223.0,0.0,0.017937219730941704,0.008968609865470852,0.008968609865470852,0.9192825112107623,18.000000000000004,1.7174887892376682,0.3721973094170404,6.410377358490566,5.2152466367713,1.2376681614349776,0.6457399103139013,0.6591928251121076,0.9327354260089686,223.0
wave2_aug,313006,"Hangzhou Skytech Outdoor Co., LTD CA 92880","Hangzhou Skytech Outdoor Co., LTD",APS,Danica Guo,2026-08-02,weekday,post,1.0,196.0,0.0,0.0,0.0,0.0,0.9744897959183674,4.999999999999995,1.087179487179487,0.9081632653061225,6.051136363636363,4.77720207253886,1.0564102564102564,0.5306122448979592,0.6020408163265306,0.8716577540106952,187.0
wave2_aug,313006,"Hangzhou Skytech Outdoor Co., LTD CA 92880","Hangzhou Skytech Outdoor Co., LTD",APS,Danica Guo,2026-08-02,weekday,pre,1.0,686.0,0.0,0.0014577259475218659,0.0014577259475218659,0.0,0.8760932944606414,84.99999999999997,1.6676384839650147,0.46647230320699706,6.089837997054492,4.848396501457726,1.0132743362831858,0.5991253644314869,0.6559766763848397,0.922740524781341,686.0
wave2_aug,320582,SmartStandard CA 92337,NORTH ELM ARTISAN LLC_1,APS Home Improvement,Aria Yao,2026-08-02,fri_sat,post,1.0,251.0,0.952191235059761,0.6812749003984063,0.16733067729083664,0.5139442231075697,0.6772908366533864,81.00000000000001,1.3227091633466135,0.601593625498008,4.710843373493976,4.745019920318725,1.5378486055776892,0.749003984063745,0.7250996015936255,0.7689243027888446,251.0
wave2_aug,320582,SmartStandard CA 92337,NORTH ELM ARTISAN LLC_1,APS Home Improvement,Aria Yao,2026-08-02,fri_sat,pre,1.0,503.0,0.0,0.7117296222664016,0.18886679920477137,0.5228628230616302,0.9443339960238568,28.00000000000002,2.697813121272366,0.0,5.67280163599182,5.260437375745527,1.6500994035785288,0.5149105367793241,0.6123260437375746,0.874,500.0
wave2_aug,320582,SmartStandard CA 92337,NORTH ELM ARTISAN LLC_1,APS Home Improvement,Aria Yao,2026-08-02,sunday,post,1.0,201.0,0.009950248756218905,0.0,0.0,0.0,0.5970149253731343,81.00000000000001,1.109452736318408,0.9850746268656716,4.485,4.54726368159204,1.4477611940298507,0.9253731343283582,0.8159203980099502,0.7810945273631841,201.0
wave2_aug,320582,SmartStandard CA 92337,NORTH ELM ARTISAN LLC_1,APS Home Improvement,Aria Yao,2026-08-02,sunday,pre,1.0,304.0,0.0,0.0,0.0,0.0,0.819078947368421,55.000000000000014,1.381578947368421,0.618421052631579,4.9324324324324325,4.588815789473684,1.381578947368421,0.8289473684210527,0.8322368421052632,0.8283828382838284,303.0
wave2_aug,320582,SmartStandard CA 92337,NORTH ELM ARTISAN LLC_1,APS Home Improvement,Aria Yao,2026-08-02,weekday,post,1.0,475.0,0.0,0.004210526315789474,0.0,0.004210526315789474,0.8231578947368421,84.00000000000001,0.9831578947368421,0.9073684210526316,4.370449678800856,4.145263157894737,1.1094736842105264,0.7747368421052632,0.7642105263157895,0.791578947368421,475.0
wave2_aug,320582,SmartStandard CA 92337,NORTH ELM ARTISAN LLC_1,APS Home Improvement,Aria Yao,2026-08-02,weekday,pre,1.0,1118.0,0.0017889087656529517,0.008050089445438283,0.006261180679785331,0.0017889087656529517,0.8953488372093024,116.99999999999996,1.610912343470483,0.6529516994633273,4.988909426987061,4.355992844364938,1.1118067978533095,0.6708407871198568,0.7155635062611807,0.8600896860986547,1115.0
wave2_aug,322082,"Hangzhou Mengfeisi Home Furnishings Co., CA 92571 ","Hangzhou Mengfeisi Home Furnishings Co., Ltd",APS Outdoor,Moti Mao,2026-08-02,fri_sat,post,1.0,66.0,0.9848484848484849,0.8333333333333334,0.0,0.8333333333333334,1.0,0.0,1.6363636363636365,0.3939393939393939,4.47457627118644,4.46969696969697,1.3333333333333333,0.6060606060606061,0.8181818181818182,0.6060606060606061,66.0
wave2_aug,322082,"Hangzhou Mengfeisi Home Furnishings Co., CA 92571 ","Hangzhou Mengfeisi Home Furnishings Co., Ltd",APS Outdoor,Moti Mao,2026-08-02,fri_sat,pre,1.0,461.0,0.0,0.8308026030368764,0.013071895424836602,0.8213507625272332,0.9956616052060737,2.0000000000000155,2.414316702819957,0.0,6.758465011286682,5.7973856209150325,1.1111111111111112,0.3774403470715835,0.42950108459869846,0.8300653594771242,459.0
wave2_aug,322082,"Hangzhou Mengfeisi Home Furnishings Co., CA 92571 ","Hangzhou Mengfeisi Home Furnishings Co., Ltd",APS Outdoor,Moti Mao,2026-08-02,sunday,post,1.0,84.0,0.0,0.011904761904761904,0.0,0.011904761904761904,1.0,0.0,1.0,1.0,3.58974358974359,4.0,0.9880952380952381,0.8809523809523809,0.8214285714285714,0.6071428571428571,84.0
wave2_aug,322082,"Hangzhou Mengfeisi Home Furnishings Co., CA 92571 ","Hangzhou Mengfeisi Home Furnishings Co., Ltd",APS Outdoor,Moti Mao,2026-08-02,sunday,pre,1.0,369.0,0.0,0.1951219512195122,0.0,0.1951219512195122,0.924119241192412,27.99999999999999,1.3441734417344173,0.6585365853658537,5.766937669376694,5.111111111111111,0.9566395663956639,0.6747967479674797,0.7831978319783198,0.8555858310626703,367.0
wave2_aug,322082,"Hangzhou Mengfeisi Home Furnishings Co., CA 92571 ","Hangzhou Mengfeisi Home Furnishings Co., Ltd",APS Outdoor,Moti Mao,2026-08-02,weekday,post,1.0,114.0,0.0,0.0,0.0,0.0,0.9824561403508771,2.000000000000006,1.0087719298245614,0.956140350877193,3.763157894736842,3.456140350877193,0.6140350877192983,0.8421052631578947,0.8157894736842105,0.7807017543859649,114.0
wave2_aug,322082,"Hangzhou Mengfeisi Home Furnishings Co., CA 92571 ","Hangzhou Mengfeisi Home Furnishings Co., Ltd",APS Outdoor,Moti Mao,2026-08-02,weekday,pre,1.0,924.0,0.0,0.003246753246753247,0.0,0.003246753246753247,0.9426406926406926,53.00000000000003,1.4415584415584415,0.6829004329004329,5.8416389811738645,5.103896103896104,0.6201298701298701,0.4805194805194805,0.5670995670995671,0.8039003250270856,923.0
wave2_aug,324716,Stellweilan Tessberg LLC CA 91789,Stellweilan Tessberg LLC,Storage & Org,Supplier Service Desk,2026-08-02,fri_sat,post,1.0,90.0,0.7,0.6111111111111112,0.26666666666666666,0.34444444444444444,0.9666666666666667,2.999999999999999,1.1111111111111112,0.4111111111111111,5.193181818181818,4.433333333333334,0.7333333333333333,0.7,0.7111111111111111,0.8777777777777778,90.0
wave2_aug,324716,Stellweilan Tessberg LLC CA 91789,Stellweilan Tessberg LLC,Storage & Org,Supplier Service Desk,2026-08-02,fri_sat,pre,1.0,334.0,0.0,0.6197604790419161,0.23723723723723725,0.3843843843843844,0.9970059880239521,0.9999999999999893,2.068862275449102,0.0,5.390243902439025,4.437125748502994,0.7807807807807807,0.6526946107784432,0.7664670658682635,0.9367469879518072,332.0
wave2_aug,324716,Stellweilan Tessberg LLC CA 91789,Stellweilan Tessberg LLC,Storage & Org,Supplier Service Desk,2026-08-02,sunday,post,1.0,101.0,0.0594059405940594,0.15841584158415842,0.0,0.15841584158415842,0.9702970297029703,3.0000000000000027,0.9405940594059405,0.9405940594059405,3.801980198019802,3.4356435643564356,0.8514851485148515,0.9405940594059405,0.9306930693069307,0.9603960396039604,101.0
wave2_aug,324716,Stellweilan Tessberg LLC CA 91789,Stellweilan Tessberg LLC,Storage & Org,Supplier Service Desk,2026-08-02,sunday,pre,1.0,178.0,0.0,0.19662921348314608,0.0,0.19662921348314608,0.9943820224719101,1.0000000000000024,1.1292134831460674,0.9887640449438202,4.454545454545454,3.9269662921348316,0.8146067415730337,0.8651685393258427,0.8426966292134831,0.9318181818181818,176.0
wave2_aug,324716,Stellweilan Tessberg LLC CA 91789,Stellweilan Tessberg LLC,Storage & Org,Supplier Service Desk,2026-08-02,weekday,post,1.0,248.0,0.0,0.004032258064516129,0.004032258064516129,0.0,0.9637096774193549,8.999999999999993,0.6451612903225806,0.6370967741935484,3.9916666666666667,3.5524193548387095,0.5403225806451613,0.75,0.7862903225806451,0.8467741935483871,248.0
wave2_aug,324716,Stellweilan Tessberg LLC CA 91789,Stellweilan Tessberg LLC,Storage & Org,Supplier Service Desk,2026-08-02,weekday,pre,1.0,737.0,0.0013568521031207597,0.0027137042062415195,0.0027137042062415195,0.0,0.9877883310719131,9.00000000000004,0.903663500678426,0.6512890094979648,4.321985815602837,3.5020408163265304,0.4843962008141113,0.7408412483039348,0.8344640434192673,0.9028727770177839,731.0
wave2_aug,324724,shanghaihuzidianzishangwuyouxiangongsi CA 91789 ,Hong Kong HuaYa Trade Limited,APS Home Improvement,Yinan Du,2026-08-02,fri_sat,post,1.0,172.0,0.8546511627906976,0.6511627906976745,0.3023255813953488,0.3488372093023256,0.9941860465116279,1.0000000000000018,1.302325581395349,0.4883720930232558,4.8579881656804735,4.261627906976744,0.5872093023255814,0.7034883720930233,0.7790697674418605,0.813953488372093,172.0
wave2_aug,324724,shanghaihuzidianzishangwuyouxiangongsi CA 91789 ,Hong Kong HuaYa Trade Limited,APS Home Improvement,Yinan Du,2026-08-02,fri_sat,pre,1.0,528.0,0.0,0.6893939393939394,0.24621212121212122,0.4431818181818182,0.9962121212121212,1.9999999999999982,2.320075757575758,0.0,5.242774566473988,4.5606060606060606,0.8390151515151515,0.6609848484848485,0.7556818181818182,0.904397705544933,523.0
wave2_aug,324724,shanghaihuzidianzishangwuyouxiangongsi CA 91789 ,Hong Kong HuaYa Trade Limited,APS Home Improvement,Yinan Du,2026-08-02,sunday,post,1.0,144.0,0.0,0.1597222222222222,0.0,0.1597222222222222,1.0,0.0,1.0,1.0,3.8309859154929575,3.5,0.8402777777777778,0.9375,0.9375,0.9583333333333334,144.0
wave2_aug,324724,shanghaihuzidianzishangwuyouxiangongsi CA 91789 ,Hong Kong HuaYa Trade Limited,APS Home Improvement,Yinan Du,2026-08-02,sunday,pre,1.0,336.0,0.0,0.2261904761904762,0.0,0.22686567164179106,0.9791666666666666,7.000000000000012,1.0982142857142858,0.9851190476190477,4.514970059880239,4.0773809523809526,0.7970149253731343,0.8720238095238095,0.8541666666666666,0.9223880597014925,335.0
wave2_aug,324724,shanghaihuzidianzishangwuyouxiangongsi CA 91789 ,Hong Kong HuaYa Trade Limited,APS Home Improvement,Yinan Du,2026-08-02,weekday,post,1.0,366.0,0.0,0.0,0.0,0.0,0.9781420765027322,8.000000000000009,0.8415300546448088,0.7540983606557377,4.205555555555556,3.4986225895316805,0.4821917808219178,0.7240437158469946,0.7896174863387978,0.9008264462809917,363.0
wave2_aug,324724,shanghaihuzidianzishangwuyouxiangongsi CA 91789 ,Hong Kong HuaYa Trade Limited,APS Home Improvement,Yinan Du,2026-08-02,weekday,pre,1.0,1116.0,0.0017921146953405018,0.002688172043010753,0.0017937219730941704,0.0008968609865470852,0.9910394265232975,10.000000000000032,1.2025089605734767,0.818100358422939,4.414903403863845,3.6792114695340503,0.5506726457399103,0.742831541218638,0.7992831541218638,0.9387938793879388,1111.0
wave2_aug,325735,"Sorara Outdoor Living USA, Inc. GA 30168","Sorara Outdoor Living USA, Inc.",Outdoor Structures,Yun Yau,2026-08-02,fri_sat,post,1.0,182.0,0.9945054945054945,0.5824175824175825,0.005494505494505495,0.5769230769230769,0.5934065934065934,74.0,1.5164835164835164,0.4945054945054945,4.56353591160221,4.681318681318682,1.978021978021978,0.945054945054945,0.8516483516483516,0.7692307692307693,182.0
wave2_aug,325735,"Sorara Outdoor Living USA, Inc. GA 30168","Sorara Outdoor Living USA, Inc.",Outdoor Structures,Yun Yau,2026-08-02,fri_sat,pre,1.0,661.0,0.0030257186081694403,0.6202723146747352,0.0015128593040847202,0.6187594553706506,0.9939485627836612,3.999999999999966,2.65052950075643,0.0,4.7291021671826625,4.547655068078669,1.8184568835098336,0.913767019667171,0.913767019667171,0.8986384266263238,661.0
wave2_aug,325735,"Sorara Outdoor Living USA, Inc. GA 30168","Sorara Outdoor Living USA, Inc.",Outdoor Structures,Yun Yau,2026-08-02,sunday,post,1.0,183.0,0.00546448087431694,0.03825136612021858,0.0,0.03825136612021858,0.9180327868852459,14.999999999999996,1.1584699453551912,0.9781420765027322,4.138121546961326,3.3956043956043955,1.0437158469945356,0.9508196721311475,0.9508196721311475,0.967032967032967,182.0
wave2_aug,325735,"Sorara Outdoor Living USA, Inc. GA 30168","Sorara Outdoor Living USA, Inc.",Outdoor Structures,Yun Yau,2026-08-02,sunday,pre,1.0,667.0,0.0,0.020989505247376312,0.0,0.020989505247376312,0.9700149925037481,20.000000000000004,1.106446776611694,0.9790104947526237,3.986404833836858,3.3673163418290852,1.014992503748126,0.9790104947526237,0.9730134932533733,0.9427710843373494,664.0
wave2_aug,325735,"Sorara Outdoor Living USA, Inc. GA 30168","Sorara Outdoor Living USA, Inc.",Outdoor Structures,Yun Yau,2026-08-02,weekday,post,1.0,458.0,0.002183406113537118,0.021834061135371178,0.004366812227074236,0.017467248908296942,0.9563318777292577,19.999999999999996,1.0240174672489082,0.9781659388646288,3.9714285714285715,3.5,1.0305676855895196,0.9454148471615721,0.9039301310043668,0.8859649122807017,456.0
wave2_aug,325735,"Sorara Outdoor Living USA, Inc. GA 30168","Sorara Outdoor Living USA, Inc.",Outdoor Structures,Yun Yau,2026-08-02,weekday,pre,1.0,1113.0,0.0,0.04851752021563342,0.009883198562443846,0.03863432165318958,0.9254267744833783,82.99999999999996,1.205750224618149,0.9290206648697215,4.16528162511542,3.6585804132973943,1.1769991015274035,0.8876909254267745,0.9002695417789758,0.8742081447963801,1105.0
wave2_aug,326372,Tmekeeper INC. CA 91761 (3),Tmekeeper INC.,APS Bedroom,Christal Ding,2026-08-02,fri_sat,post,1.0,82.0,0.975609756097561,0.5609756097560976,0.0,0.5609756097560976,0.6585365853658537,27.999999999999996,1.451219512195122,0.5487804878048781,5.195121951219512,5.085365853658536,1.6097560975609757,0.6951219512195121,0.5975609756097561,0.7682926829268293,82.0
wave2_aug,326372,Tmekeeper INC. CA 91761 (3),Tmekeeper INC.,APS Bedroom,Christal Ding,2026-08-02,fri_sat,pre,1.0,264.0,0.0,0.5909090909090909,0.0,0.5909090909090909,0.9924242424242424,1.9999999999999982,2.647727272727273,0.0,6.073359073359073,5.575757575757576,1.5416666666666667,0.5075757575757576,0.5795454545454546,0.8783269961977186,263.0
wave2_aug,326372,Tmekeeper INC. CA 91761 (3),Tmekeeper INC.,APS Bedroom,Christal Ding,2026-08-02,sunday,post,1.0,69.0,0.014492753623188406,0.14492753623188406,0.0,0.15151515151515152,0.5362318840579711,31.999999999999996,1.0724637681159421,0.9420289855072463,4.72463768115942,4.484848484848484,1.2727272727272727,0.8840579710144928,0.8115942028985508,0.8484848484848485,66.0
wave2_aug,326372,Tmekeeper INC. CA 91761 (3),Tmekeeper INC.,APS Bedroom,Christal Ding,2026-08-02,sunday,pre,1.0,198.0,0.0,0.1717171717171717,0.0,0.1717171717171717,0.8181818181818182,35.99999999999999,1.02020202020202,0.9797979797979798,4.801020408163265,4.555555555555555,1.0303030303030303,0.8585858585858586,0.7929292929292929,0.7424242424242424,198.0
wave2_aug,326372,Tmekeeper INC. CA 91761 (3),Tmekeeper INC.,APS Bedroom,Christal Ding,2026-08-02,weekday,post,1.0,153.0,0.0,0.0,0.0,0.0,0.9607843137254902,5.999999999999996,1.0065359477124183,0.9673202614379085,5.093333333333334,4.901960784313726,0.954248366013072,0.6470588235294118,0.6535947712418301,0.7843137254901961,153.0
wave2_aug,326372,Tmekeeper INC. CA 91761 (3),Tmekeeper INC.,APS Bedroom,Christal Ding,2026-08-02,weekday,pre,1.0,490.0,0.0,0.030612244897959183,0.030612244897959183,0.0,0.7877551020408163,104.0,1.089795918367347,0.9408163265306122,5.539256198347108,5.1,1.183673469387755,0.6326530612244898,0.6020408163265306,0.7709611451942741,489.0
wave2_aug,327749,无忧达美西区CAJW02,Hong Kong Baojia International Limited,APS,Yinan Du,2026-08-02,fri_sat,post,1.0,114.0,0.9912280701754386,0.8245614035087719,0.0,0.8245614035087719,0.8333333333333334,18.999999999999996,1.5350877192982457,0.47368421052631576,5.245454545454545,5.3097345132743365,1.719298245614035,0.6578947368421053,0.5350877192982456,0.6991150442477876,113.0
wave2_aug,327749,无忧达美西区CAJW02,Hong Kong Baojia International Limited,APS,Yinan Du,2026-08-02,fri_sat,pre,1.0,297.0,0.003367003367003367,0.7138047138047138,0.0,0.7138047138047138,0.98989898989899,2.9999999999999862,2.6026936026936025,0.0,5.833910034602076,5.700336700336701,1.872053872053872,0.5387205387205387,0.5858585858585859,0.9054054054054054,296.0
