supplier_id,su_name,parent_suid,parent_su_name,states,count_states,sto,sto2,srm_contact,address_1,city_name,state_name,postal_code,summer26_target,summer26_cohorts,sp_lt,cutoff,destinationentityid,StationName,constrained_market,assigned_constrained_market,order_lt,cushion,OrderCapacityPadDays,ops,purchase_order_number,tracking_number,assigned_induction_hub_id,assigned_induction_hub_name,assigned_station_zip,assigned_station_state,destination_zipcode,destination_state,destination_country_id,actual_induction_hub_id,actual_induction_hub_name,actual_induction_hub_zip,actual_induction_hub_state,assignedhub_notequal_actualhub_flag,assignedstate_notequal_actualstate_flag,state_pairing,distance_assignedhub_customer,distance_actualhub_customer,distance_assignedhub_actualhub,distance_assignedhub_customer_400_plus,distance_assignedhub_actualhub_200_plus,direct_gain,ship_confirm_differentSUID_flag,order_complete_date,order_complete_date_time_local,order_dow,msbd_su_week,msbd_su,msbd_cu,event_datetime,fulfillment_ship_date_time,SU_FR,induction_date_lidd,induction_date_WCP_local,induction_date_adj,induction_date_adj_week,induction_dow_adj,carrier_first_induction_date_time,carrier_first_induction_WCP_local,o2sumsbd,o2cumsbd,o2s_actual,delivery_date,o2d_stated,o2d_actual,o2d_stated_5,o2d_actual_5,delivery_rel,promised_delivery_end_range_date_at_order,label_by_msbd_7,label_by_msbd_2,label_7_ind_8,inducted_early,inducted_over_weekend,inducted_on_time_or_early,inducted_on_time_or_early_10AM,inducted_late,not_inducted_but_late_already,not_inducted_not_late_yet,cu_inducted_on_time_or_early,cu_inducted_late,cu_not_inducted_but_late_already,cu_not_inducted_not_late_yet,one_day_late,one_day_late_between8_and4,one_day_late_between4_and8,two_day_late,three_five_day_inducted_late,five_ten_day_inducted,three_days_plus_late,two_days_plus_late,ten_day_plus,o2s_stated_1,o2s_stated_1_rel,o2s_stated_2,o2s_stated_2_rel,ifr_status,o2I_0_adj,o2I_1_adj,o2I_2_adj,o2I_3_adj,label2I_0_adj,label2I_1_adj,label2I_2_adj,o2label_0_adj,o2label_1_adj,o2label_2_adj,o2label_3_adj,inducted_early_wcp,inducted_over_weekend_wcp,inducted_on_time_or_early_wcp,inducted_late_wcp,not_inducted_but_late_already_wcp,not_inducted_not_late_yet_wcp,cu_inducted_on_time_or_early_wcp,cu_inducted_late_wcp,cu_not_inducted_but_late_already_wcp,cu_not_inducted_not_late_yet_wcp,o2I_0_adj_wcp,o2I_1_adj_wcp,o2I_2_adj_wcp,o2I_3_adj_wcp,o2I_bus_0,o2I_bus_1,o2I_bus_2,o2I_bus_3,o2I_bus_4,o2I_bus_5,o2I_bus_10,o2I_bus_11_plus,oosp_baseLT_adj,productclass,isB2BOrder,ProductCategory,assigned_leg2_transit,actual_assumed_leg2_transit,supplierpartid,supplierpartnumber,sku,s2d,has_relabel,fulfillment_type,isbeforecutoff,is_b2b_flag
10983,JLA Home GA 31407 - SV3,1987,JLA Home,"CA,GA,GA",2,Soft Home,Soft Home,Missy Paragamian,311 International Trade Pkwy,Port Wentworth,GA,31407,IFR,"A. Late scheduled pickups, >20% of lates induct next day between 8 - 2",24,,314,SAVANNAH,1,1,24,0,0,12469751835,670145542,874907991995,314,SAVANNAH,31408,GA,33304,FL,1,291,Savannah,31322,GA,1,0,GA-GA,464.0,456.6,9.0,1,1,0.015948275862068918,0,2026-07-26,2026-07-26 11:13:01.424000,1,2026-07-26,2026-07-27,2026-07-27,2026-07-27 05:16:00,2026-07-28,1,2026-07-28,2026-07-28,2026-07-28,2026-07-26,3,2026-07-28 21:06:00,2026-07-28 21:06:00,1,1,2,2026-07-30,4,4,1,1,1,2026-07-30,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0,No,Benches,0,Accent Furniture,,,118405729,II105-0593,IKIY1126,3,1,DS,True,0
10983,JLA Home GA 31407 - SV3,1987,JLA Home,"CA,GA,GA",2,Soft Home,Soft Home,Missy Paragamian,311 International Trade Pkwy,Port Wentworth,GA,31407,IFR,"A. Late scheduled pickups, >20% of lates induct next day between 8 - 2",24,,314,SAVANNAH,1,1,24,0,0,12470284955,670175251,874907988749,314,SAVANNAH,31408,GA,45651,OH,1,291,Savannah,31322,GA,1,0,GA-GA,614.9,614.9,9.0,1,1,0.0,0,2026-07-26,2026-07-26 13:01:32.497000,1,2026-07-26,2026-07-27,2026-07-27,2026-07-27 05:16:00,2026-07-28,1,2026-07-29,2026-07-29,2026-07-29,2026-07-26,4,2026-07-29 12:03:00,2026-07-29 12:03:00,1,1,3,2026-07-31,4,5,1,1,0,2026-07-30,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,No,Benches,0,Accent Furniture,,,27720739,II105-0256,INKY2150,3,0,DS,True,0
10983,JLA Home GA 31407 - SV3,1987,JLA Home,"CA,GA,GA",2,Soft Home,Soft Home,Missy Paragamian,311 International Trade Pkwy,Port Wentworth,GA,31407,IFR,"A. Late scheduled pickups, >20% of lates induct next day between 8 - 2",24,,314,SAVANNAH,1,1,24,0,0,12471618225,670361056,874908000937,314,SAVANNAH,31408,GA,77433,TX,1,291,Savannah,31322,GA,1,0,GA-GA,1032.0,1023.9,9.0,1,1,0.007848837209302347,0,2026-07-26,2026-07-26 21:22:44.752000,1,2026-07-26,2026-07-27,2026-07-27,2026-07-27 05:16:00,2026-07-28,1,2026-07-28,2026-07-28,2026-07-28,2026-07-26,3,2026-07-28 20:07:00,2026-07-28 20:07:00,1,1,2,2026-07-30,4,4,1,1,1,2026-07-30,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0,No,Wall Décor,0,Decorative Accent - Wall Accents,,,46334844,MP95B-0241,NCWA1735,3,0,DS,True,0
10983,JLA Home GA 31407 - SV3,1987,JLA Home,"CA,GA,GA",2,Soft Home,Soft Home,Missy Paragamian,311 International Trade Pkwy,Port Wentworth,GA,31407,IFR,"A. Late scheduled pickups, >20% of lates induct next day between 8 - 2",24,,314,SAVANNAH,1,1,24,0,0,12471695105,670261244,874908010960,314,SAVANNAH,31408,GA,19146,PA,1,291,Savannah,31322,GA,1,0,GA-GA,717.7,717.7,9.0,1,1,0.0,0,2026-07-26,2026-07-26 17:21:55.679000,1,2026-07-26,2026-07-27,2026-07-27,2026-07-27 05:16:00,2026-07-27,1,2026-07-27,2026-07-27,2026-07-27,2026-07-26,2,2026-07-27 17:26:00,2026-07-27 17:26:00,1,1,1,2026-07-29,4,3,1,1,1,2026-07-30,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,No,Accent Chairs,0,Upholstery - Core,,,112239330,MT103-1208,MSTT6180,3,0,DS,True,0
10983,JLA Home GA 31407 - SV3,1987,JLA Home,"CA,GA,GA",2,Soft Home,Soft Home,Missy Paragamian,311 International Trade Pkwy,Port Wentworth,GA,31407,IFR,"A. Late scheduled pickups, >20% of lates induct next day between 8 - 2",24,,314,SAVANNAH,1,1,24,0,0,80149885710,669721209,874851845004,314,SAVANNAH,31408,GA,62046,IL,1,291,Savannah,31322,GA,1,0,GA-GA,808.6,801.4,9.0,1,1,0.00890427900074208,0,2026-07-19,2026-07-19 12:43:36.327000,1,2026-07-26,2026-07-27,2026-07-27,2026-07-24 14:07:00,2026-07-28,1,2026-07-29,2026-07-29,2026-07-29,2026-07-26,4,2026-07-29 13:23:00,2026-07-29 13:23:00,8,8,10,2026-07-31,4,12,1,0,0,2026-07-23,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,No,Benches,0,Accent Furniture,,,71977673,MP105-1122,ALTL2260,-4,1,DS,True,0
10983,JLA Home GA 31407 - SV3,1987,JLA Home,"CA,GA,GA",2,Soft Home,Soft Home,Missy Paragamian,311 International Trade Pkwy,Port Wentworth,GA,31407,IFR,"A. Late scheduled pickups, >20% of lates induct next day between 8 - 2",24,,314,SAVANNAH,1,1,24,0,0,80151645770,669096964,874868470135,314,SAVANNAH,31408,GA,77450,TX,1,291,Savannah,31322,GA,1,0,GA-GA,1031.2,1023.8,9.0,1,1,0.007176105508145937,0,2026-07-21,2026-07-21 08:23:16.915000,3,2026-07-26,2026-07-27,2026-07-27,2026-07-24 23:26:00,2026-07-27,1,2026-07-27,2026-07-27,2026-07-27,2026-07-26,2,2026-07-27 20:17:00,2026-07-27 20:17:00,6,6,6,2026-07-30,4,9,1,0,0,2026-07-25,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,No,Dining Tables,0,Furniture - Kitchen and Dining,,,56147641,MPS121-0295,BDIS1300,-2,1,DS,False,0
10983,JLA Home GA 31407 - SV3,1987,JLA Home,"CA,GA,GA",2,Soft Home,Soft Home,Missy Paragamian,311 International Trade Pkwy,Port Wentworth,GA,31407,IFR,"A. Late scheduled pickups, >20% of lates induct next day between 8 - 2",24,,314,SAVANNAH,1,0,,,,80155156180,669668934,874844606054,219,HAGERSTOWN,21740,MD,34654,FL,1,291,Savannah,31322,GA,1,1,MD-GA,967.6,333.9,636.7,1,1,0.6549193881769326,1,2026-07-23,2026-07-23 14:53:11.248000,5,2026-07-26,2026-07-27,2026-07-27,2026-07-24 12:21:00,2026-07-27,1,2026-07-27,2026-07-27,2026-07-27,2026-07-26,2,2026-07-27 19:45:00,2026-07-27 19:45:00,4,4,4,2026-07-28,3,5,1,1,0,2026-07-26,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,No,Dining Chairs,0,Furniture - Kitchen and Dining,,,51727730,MT108-0063,MSTT1380,-1,0,DS,,0
10983,JLA Home GA 31407 - SV3,1987,JLA Home,"CA,GA,GA",2,Soft Home,Soft Home,Missy Paragamian,311 International Trade Pkwy,Port Wentworth,GA,31407,IFR,"A. Late scheduled pickups, >20% of lates induct next day between 8 - 2",24,,314,SAVANNAH,1,1,24,0,0,80155334680,669525689,874868466625,314,SAVANNAH,31408,GA,19904,DE,1,291,Savannah,31322,GA,1,0,GA-GA,669.3,669.6,9.0,1,1,-0.0004482294935007743,0,2026-07-23,2026-07-23 16:00:37.815000,5,2026-07-26,2026-07-27,2026-07-27,2026-07-24 23:26:00,2026-07-27,1,2026-07-27,2026-07-27,2026-07-27,2026-07-26,2,2026-07-27 20:09:00,2026-07-27 20:09:00,4,4,4,2026-08-01,4,9,1,0,0,2026-07-27,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,No,Headboards,0,Furniture - Bedroom,,,22496319,MP116-0354,GRKS3943,0,0,DS,False,0
10983,JLA Home GA 31407 - SV3,1987,JLA Home,"CA,GA,GA",2,Soft Home,Soft Home,Missy Paragamian,311 International Trade Pkwy,Port Wentworth,GA,31407,IFR,"A. Late scheduled pickups, >20% of lates induct next day between 8 - 2",24,,314,SAVANNAH,1,1,24,0,0,80156397240,669627064,874826796435,314,SAVANNAH,31408,GA,72916,AR,1,291,Savannah,31322,GA,1,0,GA-GA,913.9,906.7,9.0,1,1,0.007878323667797277,0,2026-07-23,2026-07-23 22:47:13.472000,5,2026-07-26,2026-07-27,2026-07-27,2026-07-24 05:18:00,2026-07-24,1,2026-07-24,2026-07-24,2026-07-24,2026-07-19,6,2026-07-24 17:10:00,2026-07-24 17:10:00,4,4,1,2026-07-27,4,4,1,1,1,2026-07-27,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,No,Bedding Sets,0,Bedding,,,24176357,WR10-2194,WLR1331,0,0,DS,False,0
10983,JLA Home GA 31407 - SV3,1987,JLA Home,"CA,GA,GA",2,Soft Home,Soft Home,Missy Paragamian,311 International Trade Pkwy,Port Wentworth,GA,31407,IFR,"A. Late scheduled pickups, >20% of lates induct next day between 8 - 2",24,,314,SAVANNAH,1,1,24,0,0,80156404510,669627797,874826785611,314,SAVANNAH,31408,GA,32569,FL,1,291,Savannah,31322,GA,1,0,GA-GA,465.4,457.8,9.0,1,1,0.01633003867640732,0,2026-07-23,2026-07-23 22:52:01.253000,5,2026-07-26,2026-07-27,2026-07-27,2026-07-24 05:18:00,2026-07-24,1,2026-07-24,2026-07-24,2026-07-24,2026-07-19,6,2026-07-24 17:58:00,2026-07-24 17:58:00,4,4,1,2026-07-26,4,2,1,1,1,2026-07-27,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,No,End Tables,0,Entertainment Furniture,,,135987892,MT120-0186,MSTT6496,0,0,DS,False,0
10983,JLA Home GA 31407 - SV3,1987,JLA Home,"CA,GA,GA",2,Soft Home,Soft Home,Missy Paragamian,311 International Trade Pkwy,Port Wentworth,GA,31407,IFR,"A. Late scheduled pickups, >20% of lates induct next day between 8 - 2",24,,314,SAVANNAH,1,1,24,0,0,80156406940,669628003,874826800074,314,SAVANNAH,31408,GA,08234,,1,291,Savannah,31322,GA,1,0,GA-GA,,,9.0,0,0,,0,2026-07-23,2026-07-23 23:53:14.246000,5,2026-07-26,2026-07-27,2026-07-27,2026-07-24 05:18:00,2026-07-24,1,2026-07-24,2026-07-24,2026-07-24,2026-07-19,6,2026-07-24 16:02:00,2026-07-24 16:02:00,4,4,1,2026-07-26,4,3,1,1,1,2026-07-27,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,No,Dining Chairs,0,Furniture - Kitchen and Dining,,,142254887,MT108-1216,MSTT1380,0,0,DS,False,0
10983,JLA Home GA 31407 - SV3,1987,JLA Home,"CA,GA,GA",2,Soft Home,Soft Home,Missy Paragamian,311 International Trade Pkwy,Port Wentworth,GA,31407,IFR,"A. Late scheduled pickups, >20% of lates induct next day between 8 - 2",24,,314,SAVANNAH,1,1,24,0,0,80156411190,669628407,874826796983,314,SAVANNAH,31408,GA,29464,SC,1,291,Savannah,31322,GA,1,0,GA-GA,112.0,112.5,9.0,0,0,-0.004464285714285714,0,2026-07-23,2026-07-23 23:55:53.747000,5,2026-07-26,2026-07-27,2026-07-27,2026-07-24 05:18:00,2026-07-24,1,2026-07-24,2026-07-24,2026-07-24,2026-07-19,6,2026-07-24 17:56:00,2026-07-24 17:56:00,4,4,1,2026-07-25,3,2,1,1,1,2026-07-26,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,No,Coffee & Cocktail Tables,0,Entertainment Furniture,,,57949702,MP120-1097,NCWA1970,-1,0,DS,False,0
10983,JLA Home GA 31407 - SV3,1987,JLA Home,"CA,GA,GA",2,Soft Home,Soft Home,Missy Paragamian,311 International Trade Pkwy,Port Wentworth,GA,31407,IFR,"A. Late scheduled pickups, >20% of lates induct next day between 8 - 2",24,,314,SAVANNAH,1,1,24,0,0,80156412180,669628443,874826797707,314,SAVANNAH,31408,GA,48603,MI,1,291,Savannah,31322,GA,1,0,GA-GA,951.1,951.1,9.0,1,1,0.0,0,2026-07-23,2026-07-23 23:56:27.059000,5,2026-07-26,2026-07-27,2026-07-27,2026-07-24 05:18:00,2026-07-24,1,2026-07-25,2026-07-25,2026-07-24,2026-07-19,6,2026-07-25 01:53:00,2026-07-25 01:53:00,4,4,1,2026-07-29,4,6,1,0,0,2026-07-27,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,No,Accent Chairs,0,Upholstery - Core,,,2189214,FPF18-0514,THRE6788,0,0,DS,False,0
10983,JLA Home GA 31407 - SV3,1987,JLA Home,"CA,GA,GA",2,Soft Home,Soft Home,Missy Paragamian,311 International Trade Pkwy,Port Wentworth,GA,31407,IFR,"A. Late scheduled pickups, >20% of lates induct next day between 8 - 2",24,,314,SAVANNAH,1,1,24,0,0,80156431540,669630434,874826800361,314,SAVANNAH,31408,GA,18067,PA,1,291,Savannah,31322,GA,1,0,GA-GA,771.6,774.8,9.0,1,1,-0.004147226542249782,0,2026-07-24,2026-07-24 00:09:30.529000,6,2026-07-26,2026-07-27,2026-07-27,2026-07-24 05:18:00,2026-07-24,1,2026-07-24,2026-07-24,2026-07-24,2026-07-19,6,2026-07-24 19:39:00,2026-07-24 19:39:00,3,3,0,2026-07-26,5,2,1,1,1,2026-07-29,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,No,Accent Chairs,0,Upholstery - Core,,,88629471,MT103-1188,MSTT5504,2,0,DS,False,0
10983,JLA Home GA 31407 - SV3,1987,JLA Home,"CA,GA,GA",2,Soft Home,Soft Home,Missy Paragamian,311 International Trade Pkwy,Port Wentworth,GA,31407,IFR,"A. Late scheduled pickups, >20% of lates induct next day between 8 - 2",24,,314,SAVANNAH,1,1,24,0,0,80156452020,669632443,874826802272,314,SAVANNAH,31408,GA,53151,WI,1,291,Savannah,31322,GA,1,0,GA-GA,1059.7,1060.1,9.0,1,1,-0.0003774653203735619,0,2026-07-23,2026-07-23 23:26:13.576000,5,2026-07-26,2026-07-27,2026-07-27,2026-07-24 05:18:00,2026-07-24,1,2026-07-24,2026-07-24,2026-07-24,2026-07-19,6,2026-07-24 15:26:00,2026-07-24 15:26:00,4,4,1,2026-07-27,7,4,0,1,1,2026-07-30,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,No,Coffee & Cocktail Tables,1,Entertainment Furniture,,,118565616,II120-0568,IKIY1203,3,0,DS,False,1
10983,JLA Home GA 31407 - SV3,1987,JLA Home,"CA,GA,GA",2,Soft Home,Soft Home,Missy Paragamian,311 International Trade Pkwy,Port Wentworth,GA,31407,IFR,"A. Late scheduled pickups, >20% of lates induct next day between 8 - 2",24,,314,SAVANNAH,1,1,24,0,0,80156471950,669634412,874826805021,314,SAVANNAH,31408,GA,77571,TX,1,291,Savannah,31322,GA,1,0,GA-GA,992.9,985.5,9.0,1,1,0.007452915701480489,0,2026-07-23,2026-07-23 23:45:08.351000,5,2026-07-26,2026-07-27,2026-07-27,2026-07-24 05:18:00,2026-07-24,1,2026-07-24,2026-07-24,2026-07-24,2026-07-19,6,2026-07-24 16:24:00,2026-07-24 16:24:00,4,4,1,2026-07-27,6,4,0,1,1,2026-07-29,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,No,Dining Tables,0,Furniture - Kitchen and Dining,,,35186450,MP121-0772,NCWA1422,2,0,DS,False,0
10983,JLA Home GA 31407 - SV3,1987,JLA Home,"CA,GA,GA",2,Soft Home,Soft Home,Missy Paragamian,311 International Trade Pkwy,Port Wentworth,GA,31407,IFR,"A. Late scheduled pickups, >20% of lates induct next day between 8 - 2",24,,314,SAVANNAH,1,1,24,0,0,80156499060,669637247,874826785920,314,SAVANNAH,31408,GA,39702,MS,1,291,Savannah,31322,GA,1,0,GA-GA,510.8,503.1,9.0,1,1,0.015074393108848842,0,2026-07-24,2026-07-24 00:15:39.901000,6,2026-07-26,2026-07-27,2026-07-27,2026-07-24 05:18:00,2026-07-24,1,2026-07-24,2026-07-24,2026-07-24,2026-07-19,6,2026-07-24 16:14:00,2026-07-24 16:14:00,3,3,0,2026-07-27,5,3,1,1,1,2026-07-29,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,No,Dining Tables,1,Furniture - Kitchen and Dining,,,91463045,II121-0499,IKIY1104,2,0,DS,False,1
10983,JLA Home GA 31407 - SV3,1987,JLA Home,"CA,GA,GA",2,Soft Home,Soft Home,Missy Paragamian,311 International Trade Pkwy,Port Wentworth,GA,31407,IFR,"A. Late scheduled pickups, >20% of lates induct next day between 8 - 2",24,,314,SAVANNAH,1,1,24,0,0,80156499110,669637247,874826785920,314,SAVANNAH,31408,GA,39702,MS,1,291,Savannah,31322,GA,1,0,GA-GA,510.8,503.1,9.0,1,1,0.015074393108848842,0,2026-07-24,2026-07-24 00:15:39.901000,6,2026-07-26,2026-07-27,2026-07-27,2026-07-24 05:18:00,2026-07-24,1,2026-07-24,2026-07-24,2026-07-24,2026-07-19,6,2026-07-24 16:14:00,2026-07-24 16:14:00,3,3,0,2026-07-27,5,3,1,1,1,2026-07-29,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,No,Accent Chairs,1,Upholstery - Core,,,88629471,MT103-1188,MSTT5504,2,0,DS,False,1
10983,JLA Home GA 31407 - SV3,1987,JLA Home,"CA,GA,GA",2,Soft Home,Soft Home,Missy Paragamian,311 International Trade Pkwy,Port Wentworth,GA,31407,IFR,"A. Late scheduled pickups, >20% of lates induct next day between 8 - 2",24,,314,SAVANNAH,1,1,24,0,0,80156502500,669637608,874826785769,314,SAVANNAH,31408,GA,97212,OR,1,291,Savannah,31322,GA,1,0,GA-GA,2849.0,2840.3,9.0,1,1,0.00305370305370299,0,2026-07-23,2026-07-23 22:20:11.562000,5,2026-07-26,2026-07-27,2026-07-27,2026-07-24 05:18:00,2026-07-24,1,2026-07-24,2026-07-24,2026-07-24,2026-07-19,6,2026-07-24 20:02:00,2026-07-24 20:02:00,4,4,1,2026-07-30,12,7,0,0,1,2026-08-04,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,No,Dining Chairs,0,Furniture - Kitchen and Dining,,,23196581,II100-0117,LGLY6491,8,0,DS,False,0
10983,JLA Home GA 31407 - SV3,1987,JLA Home,"CA,GA,GA",2,Soft Home,Soft Home,Missy Paragamian,311 International Trade Pkwy,Port Wentworth,GA,31407,IFR,"A. Late scheduled pickups, >20% of lates induct next day between 8 - 2",24,,314,SAVANNAH,1,1,24,0,0,80156507550,669638040,874834252772,314,SAVANNAH,31408,GA,84064,UT,1,291,Savannah,31322,GA,1,0,GA-GA,,,9.0,0,0,,0,2026-07-23,2026-07-23 23:25:39.546000,5,2026-07-26,2026-07-27,2026-07-27,2026-07-24 09:18:00,2026-07-24,1,2026-07-24,2026-07-24,2026-07-24,2026-07-19,6,2026-07-24 20:03:00,2026-07-24 20:03:00,4,4,1,2026-07-28,8,5,0,1,1,2026-07-31,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,No,Chandeliers,0,Lighting,,,25906579,MPS150-0093,BDIS1480,4,0,DS,False,0
10983,JLA Home GA 31407 - SV3,1987,JLA Home,"CA,GA,GA",2,Soft Home,Soft Home,Missy Paragamian,311 International Trade Pkwy,Port Wentworth,GA,31407,IFR,"A. Late scheduled pickups, >20% of lates induct next day between 8 - 2",24,,314,SAVANNAH,1,1,24,0,0,80156524060,669639705,874834254168,314,SAVANNAH,31408,GA,47130,IN,1,291,Savannah,31322,GA,1,0,GA-GA,659.0,659.0,9.0,1,1,0.0,0,2026-07-24,2026-07-24 01:49:33.953000,6,2026-07-26,2026-07-27,2026-07-27,2026-07-24 09:18:00,2026-07-24,1,2026-07-24,2026-07-24,2026-07-24,2026-07-19,6,2026-07-24 18:31:00,2026-07-24 18:31:00,3,3,0,2026-07-26,5,2,1,1,1,2026-07-29,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,No,Accent Chairs,1,Upholstery - Core,,,107982425,MT103-1199,MSTT1073,2,0,DS,False,1
10983,JLA Home GA 31407 - SV3,1987,JLA Home,"CA,GA,GA",2,Soft Home,Soft Home,Missy Paragamian,311 International Trade Pkwy,Port Wentworth,GA,31407,IFR,"A. Late scheduled pickups, >20% of lates induct next day between 8 - 2",24,,314,SAVANNAH,1,0,,,,80156535500,669640889,874826786927,926,SOUTH RIALTO - NCPC,92316,CA,20814,MD,1,291,Savannah,31322,GA,1,1,CA-GA,2625.4,583.7,2371.3,1,1,0.7776719737944694,1,2026-07-24,2026-07-24 02:05:21.386000,6,2026-07-26,2026-07-27,2026-07-27,2026-07-24 05:18:00,2026-07-24,1,2026-07-24,2026-07-24,2026-07-24,2026-07-19,6,2026-07-24 16:18:00,2026-07-24 16:18:00,3,3,0,2026-07-26,6,2,0,1,1,2026-07-30,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,No,Accent Chairs,0,Upholstery - Core,,,12060622,IIF18-0049,MTNA5161,3,0,DS,,0
