supplier_id,su_name,lt,cutoff,station_name,address,city,state,postal_code,sto,marketing_category,srm,last_6_weeks_volume,fri_sat_order_volume,fri_sat_weekend_shipped_volume,pct_fri_sat_shipped_on_sat_or_sun,ifr,weekend_shipping_candidate
73986,Stone Essentials,24.0,00:00:00,PROVIDENCE,592 Arnold Road,Coventry,RI,02816,Flooring,Flooring,Supplier Service Desk,7,1,1,1.0,1.0,True
88001,Japi Pottery FL 32207,24.0,00:00:00,JACKSONVILLE,2300-2 Vinson Lane,Jacksonville,FL,32207,Decor,Outdoor Decor,Supplier Service Desk,2,1,1,1.0,1.0,True
99703,Crosley CA 90810,24.0,07:00:00,CARSON,Webtrans Logistics INC,Carson,CA,90810,Casegoods,Outdoor,Libby Mahonski,12,1,1,1.0,1.0,True
110038,chengduyanzhiguikejiyouxiangongsi CA4,24.0,,WEST RIALTO,11599 Arrow Route,Rancho Cucamonga,CA,91730,APS,Upholstery - Core,Asia Supplier Service Desk,2,1,1,1.0,1.0,True
112232,MM CASA CA 92374,24.0,,WEST RIALTO,9180 Alabama St,Redlands,CA,92374,APS,Outdoor,Janet Jiang,9,1,1,1.0,0.8889,True
115423,"Zhejiang Linya Co., Ltd CA 92337",24.0,,WEST RIALTO,13052 Jurupa Ave,Fontana,CA,92337,APS Home Improvement,Furniture - Kitchen and Dining,Danica Guo,2,1,1,1.0,1.0,True
115762,Ningbo Qingyuejiatingyongpinyouxiangongsi GA 30071,24.0,23:05:00,,5202 Brook Hollow Pkwy,Norcross,GA,30071,APS Youth,Bath,Asia Supplier Service Desk,5,1,1,1.0,1.0,True
127537,Shenzhen Zhichen Trading Co. LTD. IL 60431,24.0,,SOUTH CHICAGO,1600 Rock Creek Blvd,Joliet,IL,60431,APS K&D,Furniture - Bedroom,Stella Yin,2,1,1,1.0,1.0,True
135532,SIHOO NJ 08817,24.0,00:00:00,,300 Cedar Lane,Edison,NJ,08817,APS,Furniture - Home Office,Fiona Jiang,1,1,1,1.0,1.0,True
135726,Homebeez GA 30024,24.0,00:00:00,BRASELTON,398 Satellite Blvd,Suwannee,GA,30024,Upholstery,Upholstery - Core,Demi Wang,1,1,1,1.0,1.0,True
148860,EPLO--- NJ 07094,24.0,00:00:00,SECAUCUS,35 henry St ,Secaucus,NJ,07094,APS,Plumbing - Core,Ida Li,11,1,1,1.0,1.0,True
154688,Bright House Sales LLC GA 30019,24.0,,BRASELTON,2700 Braselton Hwy.,Dacula,GA,30019,Recreation,Recreation,Supplier Service Desk,7,1,1,1.0,1.0,True
157630,CAN_Inspirer Canada Inc. QC H3E1A8,24.0,00:00:00,SAINT LAURENT YULA,760 CHEMIN DU GOLF,VERDUN,QC,H3E 1A8,CA Casegoods,Accent Furniture,Asia Supplier Service Desk,12,1,1,1.0,1.0,True
175020,CAN_Gazebo Penguin QC,24.0,09:00:00,SAINT LAURENT YULA,4660 Hickmore St,ST LAURENT,QC,H4T 1K2,CA Housewares,Outdoor Structures,Yun Yau,1,1,1,1.0,1.0,True
176493,Myris Factory LLC GA 30529,24.0,00:00:00,,189 Knowlton Way,Savannah,GA,31407,APS,Accent Furniture,Asia Supplier Service Desk,2,1,1,1.0,1.0,True
186454,Eurus Home TX 75007,24.0,00:00:00,IRVING,1443 Wainwright Way,Carrollton,TX,75007,APS Home Improvement,Lighting,Asia Supplier Service Desk,1,1,1,1.0,1.0,True
195848,Nicaragua Innovation Technology NJ 08901,24.0,,,780 Jersey Ave,New Brunswick,NJ,08901,APS,Plumbing - Vanities,Ida Li,2,1,1,1.0,1.0,True
200073,"YUANJING ELECTRONIC TECHNOLOGY CO.,LIMITED VA23059",24.0,00:00:00,,10464 Cedar Ln suite 400,Glen Allen,VA,23059,APS,Furniture - Bedroom,Fiona Jiang,1,1,1,1.0,1.0,True
200545,VIBRANTBATH CA 90058,24.0,00:00:00,LOS ANGELES,4900 Loma Vista Ave,VERNON,CA,90058,APS Home Improvement,Plumbing - Core,Asia Supplier Service Desk,4,1,1,1.0,1.0,True
203887,PTY Custom Lighting NJ 07205,24.0,,,100 Hoffman Pl,Hillside,NJ,07205,Lighting,Lighting,Supplier Service Desk,1,1,1,1.0,1.0,True
210823,chengduyanzhiguikejiyouxiangongsi CA5,24.0,00:00:00,CHINO LOCAL,1670 ETIWANDA AVE A,ONTARIO,CA,91761,APS,Upholstery - Core,Asia Supplier Service Desk,1,1,1,1.0,1.0,True
214196,Sunveno USA Inc. CA 91761,24.0,00:00:00,CHINO LOCAL,4201 E Santa Ana St,Ontario,CA,91761,Tabletop,Storage & Org - Frequency,Riki Watanabe,14,1,1,1.0,0.9286,True
214943,Chengdu Hangzhixing Gu cang US mid Warehouse 1,24.0,00:00:00,NILES,CO 901 Chase Ave,Elk Grove Village,IL,60007,APS,Furniture - Home Office,Asia Supplier Service Desk,3,1,1,1.0,1.0,True
216268,"Honsit Furniture Co., Limited CA 92571",24.0,,RIALTO LOCAL,728 W Rider St Perris,Perris,CA,92571,Casegoods,Furniture - Home Office,Asia Supplier Service Desk,14,1,1,1.0,0.9286,True
220945,Hooray Depot CA 91710,24.0,00:00:00,CHINO LOCAL,5125 Schaefer Ave,Chino,CA,91710,APS Home Improvement,Outdoor Decor,Asia Supplier Service Desk,5,1,1,1.0,1.0,True
222265,CAN_Marks Impex Inc. ON L5C 1T9,24.0,00:00:00,TORONTO_LOCAL,3136 Mavis Road Unit#109,Misissauga,ON,L5C 1T9,Soft Home,Bedding,Supplier Service Desk,6,1,1,1.0,1.0,True
222590,Hebeiqianchuanshangmaoyouxiangongsi WA 98188,24.0,00:00:00,,1165 Andover Park W,Tukwila,WA,98188,Decor,Lighting,Asia Supplier Service Desk,3,1,1,1.0,1.0,True
222829,Shandongrushizhenchuan International Trade TX1,24.0,00:00:00,ARLINGTON,1113 West Oakdale Road,Grand Prairie,TX,75050,APS Youth,Upholstery - Niche,Asia Supplier Service Desk,9,1,1,1.0,1.0,True
224521,Smart Big Mall Inc CA 91730,24.0,13:00:00,WEST RIALTO,9059 Hermosa Ave,RanchoCucamonga,CA,91730,Casegoods,Entertainment Furniture,Nora Li,5,1,1,1.0,1.0,True
230579,MAJALIS FURNITURE INC CA 92337,24.0,,WEST RIALTO,10905 Beech Avenue,Fontana,CA,92337,APS,Entertainment Furniture,Asia Supplier Service Desk,9,1,1,1.0,0.8889,True
233791,Guang Zhou Lan Hu Ke Ji You Xian Gong Si AT3,24.0,,BRASELTON,1380 Jesse Cronic Road,Braselton,GA,30517,APS Spa,Plumbing - Vanities,Asia Supplier Service Desk,1,1,1,1.0,1.0,True
234697,Ningbo Qiangbang Outdoor Leisure Products GA 30096,24.0,,NORCROSS,3270 Summit Ridge Parkway Suite 110 ,Duluth,GA,30096,APS Outdoor,Outdoor,Amber Xiang,26,1,1,1.0,0.9231,True
236033,"(CA)TIANJIN HELI SCIENCE AND TECHNOLOGY CO., LIMITED ON L6T 5S2",24.0,00:00:00,MISSISSAUGA YIBA,CO 5 Paget Rd,Brampton,ON,L6T 5S2,APS,Furniture - Bedroom,Asia Supplier Service Desk,5,1,1,1.0,1.0,True
239956,Ningbo Linshibai jinchukou ltd CA 92571,24.0,00:00:00,RIALTO LOCAL,728 W Rider St,Perris,CA,92571,APS Outdoor,Outdoor,Asia Supplier Service Desk,3,1,1,1.0,1.0,True
244849,Tmekeeper INC. CA 92374,24.0,00:00:00,,2220 Almond Ave,Redlands,CA,92374,APS,Outdoor,Christal Ding,4,1,1,1.0,1.0,True
249399,Comptree Inc CA 91730(4),24.0,00:00:00,WEST RIALTO,8595 Milliken Ave,Rancho Cucamonga,CA,91730,APS,Youth Bedroom,Hannah Guan,12,1,1,1.0,0.9167,True
250183,P A 01,24.0,,,3585 S Church St,Whitehall,PA,18052,APS Other,Storage & Org - Frequency,Asia Supplier Service Desk,4,1,1,1.0,1.0,True
253303,General Sherman International Inc. CA 92337(2),24.0,00:00:00,WEST RIALTO,13521 Santa Ana Ave,Fontana,CA,92337,APS,Accent Furniture,Hannah Guan,5,1,1,1.0,1.0,True
253762,AB-CA02,24.0,00:00:00,WEST RIALTO,3900 Hammer Ave,Eastvale,CA,91752,APS Outdoor,Outdoor Structures,Danica Guo,1,1,1,1.0,1.0,True
253801,Tigris MI 49548,24.0,13:30:00,GRAND RAPIDS,400 Mart Street SW,Wyoming,MI,49548,Plumbing,Plumbing - Core,Maverick Schlosser,15,1,1,1.0,1.0,True
254014,GC-NJ-18/23.,24.0,00:00:00,ROBBINSVILLE,CO 1620 River Rd,Burlington,NJ,08016,APS Outdoor,Upholstery - Core,Danica Guo,8,1,1,1.0,1.0,True
265732,shanghai wenxin dianzishangwu youxian NJ 08807,24.0,07:00:00,WOODBRIDGE LOCAL,1120 Route 22 E,Bridgewater,NJ,08807,APS,Lighting,Asia Supplier Service Desk,1,1,1,1.0,1.0,True
266599,DesignLibro Inc CA 95376,24.0,,TRACY LOCAL,2900 N MacArthur Dr Suite 150,Tracy,CA,95376,Pet,Pet,Alyssa Haniff,16,1,1,1.0,1.0,True
267609,USTX05,24.0,00:00:00,SUGAR LAND,16148 Fondren Road,Missouri ,TX,77489,APS K&D,Furniture - Kitchen and Dining,Noemi Tang,7,1,1,1.0,1.0,True
267990,Yantai Aifengdianzishangwu Youxiangong NJ 08016(2),24.0,,,CO 1620 River Rd,Burlington,NJ,08016,APS,Storage & Org - Furniture Adj,Asia Supplier Service Desk,1,1,1,1.0,1.0,True
275504,"AD ASTRA(Xiamen) E-Commerce Co.,LTD CA 92879",24.0,,WEST RIALTO,2571 Sampson Ave,Ontario,CA,92879,Wayfair,Lighting,Thomas Zhang,2,1,1,1.0,1.0,True
279425,Mocoloo Decor Inc. CA 95688,24.0,,FAIRFIELD,4977 Allison Pkwy,Vacaville,CA,95688,Plumbing,Plumbing - Core,Asia Supplier Service Desk,20,1,1,1.0,0.95,True
282431,EnitialLab CA 08902(2),24.0,00:00:00,EAST BRUNSWICK,1575 Jersey Ave,North Brunswick Township,NJ,08902,Casegoods,Storage & Org - Frequency,Joseph Hannigan,4,1,1,1.0,1.0,True
282864,Potential NC 27410,24.0,,GREENSBORO LOCAL,4225 TUDOR LN ,GREENSBORO,NC,27410,APS Youth,Seasonal Decor,Asia Supplier Service Desk,7,1,1,1.0,1.0,True
287750,"Shenzhen Asgard Technology Co., Ltd. TX 77449",24.0,,HOUSTON LOCAL,2244 North Mason Road,Katy,TX,77449,Wayfair,Outdoor,Asia Supplier Service Desk,14,1,1,1.0,1.0,True
288312,Fuzhou Xingqixing Home Decoration Co PA 18052,24.0,,LEHIGH VALLEY LOCAL,3585 S. Church St.,Whitehall,PA,18052,Wayfair,Decorative Accent - Home Accents,Asia Supplier Service Desk,6,1,1,1.0,1.0,True
288962,"Dongguan Runqiang E-commerce Co., Ltd. TX 77023",24.0,,SOUTH HOUSTON,5992 griggs rd,Houston,TX,77023,Wayfair,Lighting,Asia Supplier Service Desk,3,1,1,1.0,1.0,True
292188,Kichae USA Inc. CA 95304,24.0,,TRACY LOCAL,2795 Paradise Road,Tracy,CA,95304,APS,Plumbing - Core,Asia Supplier Service Desk,2,1,1,1.0,1.0,True
292747,Tianjin heman kejiyouxiangongsi CA 92335(2),24.0,00:00:00,,8375 Sultana Ave, Fontana,CA,92335,APS Bedroom,Unassigned,Asia Supplier Service Desk,2,1,1,1.0,1.0,True
292890,Shen Zhen Shi Sen Bao Lu Ke Ji TX 77064,24.0,00:00:00,NORTH HOUSTON,STE200,Houston,TX,77064,APS Youth,Decorative Accent - Home Accents,Asia Supplier Service Desk,2,1,1,1.0,1.0,True
298849,Hangzhou Mucheng International Trade NJ 07094,24.0,,SECAUCUS,915 Secaucus Rd,Secaucus ,NJ,07094,APS Other,Outdoor,Qiwen Fan,9,1,1,1.0,0.8889,True
301115,Sofa Template Inc CA 91764,24.0,00:00:00,CHINO LOCAL,800 N Barrington Avenue ,Ontario,CA,91764,APS,Furniture - Bedroom,Asia Supplier Service Desk,4,1,1,1.0,1.0,True
301135,CA9 GIGA,24.0,,CHINO LOCAL,800 N Barrington Avenue,Ontario,CA,91764,Casegoods,Upholstery - Core,Asia Supplier Service Desk,1,1,1,1.0,1.0,True
303824,Zhaoqingshisenyunqichezuoyikejiyou CA 91702,24.0,00:00:00,ARCADIA,1035 n Todd ave,Azusa,CA,91702,APS,Furniture - Kitchen and Dining,Asia Supplier Service Desk,1,1,1,1.0,1.0,True
307799,Yiwu Bohe Electronic Commerce Co. 08016 (2),24.0,,ROBBINSVILLE,2605 Rancocas Rd,Burlington ,NJ,08016,APS Upholstery,Upholstery - Core,Asia Supplier Service Desk,4,1,1,1.0,1.0,True
308483, Furniture Pros Logistics Solution,24.0,,SECAUCUS,50 Enterprise Ave. N,Secaucus,NJ,07094,Wayfair,Mattresses,Sylvia Ding,5,1,1,1.0,1.0,True
308874,Cheerwing Trading Limited TX 75050,24.0,,ARLINGTON,1113 W Oakdale Road,Grand Prairie,TX,75050,APS K&D,Furniture - Bedroom,Asia Supplier Service Desk,1,1,1,1.0,1.0,True
310019,Nicaragua Innovation Technology Corpora NJ 08859,24.0,,EAST BRUNSWICK,99 CALLAHAN BLVD,PARLIN,NJ,08859,APS,Plumbing - Core,Ida Li,3,1,1,1.0,1.0,True
310039,Mary  Elisa Marketplace Inc. (Joyxeon) CA 91761,24.0,,,"4705 Walker Ave, Ontario, CA 91762",Ontario,CA,91762,APS,Pet,Asia Supplier Service Desk,1,1,1,1.0,1.0,True
310830,"Hangzhou Daxu Home Co.,LTD NJ 08505",24.0,00:00:00,ROBBINSVILLE,3280 US Highway 206,Bordentown,NJ,08505,APS,Upholstery - Core,Asia Supplier Service Desk,8,1,1,1.0,0.875,True
312234,AtlasMattress Inc CA 91789 ,24.0,,,20300 Business Pkwy ,City of Industry,CA,91789,APS Mattresses,Mattresses,Sylvia Ding,2,1,1,1.0,1.0,True
313422,chengduyanzhiguikejiyouxiangongsi CA8,24.0,00:00:00,WEST RIALTO,10721 Jasmine Street,Fontana,CA,92337,APS,Storage & Org - Systems,Asia Supplier Service Desk,1,1,1,1.0,1.0,True
314713,Shenzhenshi Daman Shiye Youxian GA 31322,24.0,,SAVANNAH,301 CYPRESS MEADOW DR,Pooler,GA,31322,APS K&D,Furniture - Home Office,Stella Yin,6,1,1,1.0,1.0,True
315594,Foshan MJL Intelligent Home Products Co. CA 91766 ,24.0,,INDUSTRY,1589 E Nine St  ,Pomona ,CA,91766 ,APS Home Improvement,Entertainment Furniture,Ricky Yu,3,1,1,1.0,1.0,True
316828,Stellweilan Tessberg LLC IL 60538 ,24.0,00:00:00,SOUTH CHICAGO,900 Knell Rd ,Montgomery ,IL,60538,Storage & Org,Storage & Org - Frequency,Supplier Service Desk,3,1,1,1.0,1.0,True
318935,Shanghai Shiyou International Trade Co. TX 77085 ,24.0,,SUGAR LAND,5880 west Fuqua Street ,Houston ,TX,77085,APS,Outdoor,Icey Wang,3,1,1,1.0,1.0,True
319046,"Shenzhen Chunxin E-Commerce Co., Ltd. CA 91789",24.0,,,151 Marcellin Dr,City of Industry,CA,91789,APS K&D,Furniture - Kitchen and Dining,Hannah Guan,1,1,1,1.0,1.0,True
319545,Convenience Concepts CA 90040,24.0,00:00:00,,6557 FLOTILLA STREET,Commerce,CA,90040,Casegoods,Furniture - Kitchen and Dining,Jaden Pickett,5,1,1,1.0,1.0,True
321599, CAJW02 91766,24.0,00:00:00,INDUSTRY,1589 E Nine St ,Pomona ,CA,91766,APS Outdoor,Pet,Asia Supplier Service Desk,7,1,1,1.0,1.0,True
321955,Zhejiang Huiguan Leisure Products TX 75141,24.0,,DALLAS LOCAL,1200 W Wintergreen Rd,Hutchins,TX,75141,APS Home Improvement,Outdoor Structures,Danica Guo,10,1,1,1.0,1.0,True
323374,FSFYQN-TX-HNB,24.0,,HOUSTON LOCAL,28501 Hwy Blvd,Katy,TX,77494,APS AEOF,Entertainment Furniture,Nora Li,6,1,1,1.0,1.0,True
325874,"VALUXHOME DISTRIBUTING INC., CA 91752 ",24.0,00:00:00,WEST RIALTO,3285 De Forest Cir ,Jurupa Valley,CA,91752,APS,Indoor Fireplaces,Fiona Jiang,1,1,1,1.0,1.0,True
330217,SHENGZHOU YUYUAN TECHNOLOGY CO LTD CA 91789,24.0,,CAMDEN,CO 171 Marcellin Dr,City of Industry,CA,91789,APS,Appliances,Asia Supplier Service Desk,1,1,1,1.0,1.0,True
334829,"Anji Guyou Furniture Co.,Ltd GA 31407 (2)",24.0,00:00:00,SAVANNAH,150 Portside Ct,Savannah,GA,31407 ,APS,Accent Furniture,Carl Li,8,1,1,1.0,1.0,True
338755,Yiwu Bohe Electronic Commerce Co. LTD GA 30281,24.0,,ATLANTA LOCAL,475 EAGLES LANDING PKWY,stockbridge,GA,30281,APS Upholstery,Furniture - Home Office,Asia Supplier Service Desk,2,1,1,1.0,1.0,True
340893,luoyangouzhijiaju co ltd TX 77067,24.0,00:00:00,SPRING,11142 Beltline Road,Houston,TX,77067,Wayfair,Storage & Org - Systems,Nora Yu,1,1,1,1.0,1.0,True
343555,Tigris MA 01832,24.0,12:30:00,NORTH BILLERICA,20 Computer Drive, Haverhill,MA,01832,Plumbing,Plumbing - Core,Maverick Schlosser,1,1,1,1.0,1.0,True
344394,Shenzhenshi Daman Shiye Youxiangongsi CA 92337 (2),24.0,,,11618 Mulberry Ave,Fontana,CA,92337,APS K&D,Furniture - Kitchen and Dining,Stella Yin,2,1,1,1.0,1.0,True
349225,Cathy15,24.0,,CHINO LOCAL,4001 Greystone Dr,Ontario,CA,91761,APS Rugs,Rugs,Rainbow Wu,1,1,1,1.0,1.0,True
349380,"Shenzhen Jiahengxin Technology Co., Ltd. CA 91764",24.0,,CHINO LOCAL,3030 inland empire blvd,Ontario,CA,91764,APS Home Improvement,Lighting,Asia Supplier Service Desk,4,1,1,1.0,1.0,True
349451,eridanus DE 19713,24.0,,NEW CASTLE,825 Dawson Drive,Newark,DE,19713,APS Home Improvement,Plumbing - Core,Evelyn Chen,3,1,1,1.0,1.0,True
349618,GC-CA20,24.0,00:00:00,WEST RIALTO,CO 11296 Harrel St,Jurupa Valley,CA,91752,APS Home Improvement,Upholstery - Core,Danica Guo,1,1,1,1.0,1.0,True
350339,Ningboyuxudianzishangwuyouxiangongsi CA 91752 (2),24.0,,WEST RIALTO, 12400 E Philadelphia St, Eastvale ,CA,91752,APS AEOF,Entertainment Furniture,Ricky Yu,1,1,1,1.0,1.0,True
351304,"Zhejiang Fuma Network Technology Co.,Ltd GA 31302",24.0,,,3001 Jimmy Deloach Parkway,Bloomingdale,GA,31302,APS K&D,Accent Furniture,Hannah Guan,1,1,1,1.0,1.0,True
351844,Onesox LLC GA 30046,24.0,07:00:00,BRASELTON,975 old norcross rd,Lawrencville,GA,30046,APS AEOF,Entertainment Furniture,Asia Supplier Service Desk,2,1,1,1.0,1.0,True
352454,Tmekeeper INC. CA 91761 (8),24.0,,CHINO LOCAL,4600 E Wall St,Ontario,CA,91761,APS Bedroom,Flooring,Christal Ding,16,1,1,1.0,1.0,True
354899,Kunpeng Inc. CA7,24.0,00:00:00,WEST RIALTO,13521 Santa Ana Ave,Fontana ,CA,92337,APS Youth,Youth Bedroom,Asia Supplier Service Desk,1,1,1,1.0,1.0,True
354907,Lifelong Company CA 91761 (3),24.0,06:00:00,CHINO LOCAL,5140 E Santa Ana St,Ontario ,CA,91761,APS Youth,Furniture - Bedroom,Asia Supplier Service Desk,6,1,1,1.0,1.0,True
355368,         CA10,24.0,,CHINO LOCAL,5140 E Santa Ana St,Ontario,CA,91761,APS,Youth Bedroom,Asia Supplier Service Desk,1,1,1,1.0,1.0,True
355372,       ATN1,24.0,,SAVANNAH,425 Jimmy Deloach Parkway,Savannah,GA,31407,APS,Furniture - Bedroom,Asia Supplier Service Desk,2,1,1,1.0,1.0,True
355572,                                 CA9,24.0,,CHINO LOCAL,800 N Barrington Avenue,Ontario ,CA,91764,APS Bedroom,Furniture - Bedroom,Asia Supplier Service Desk,2,1,1,1.0,1.0,True
356153,shenzhenshixingxuanchenmaoyiyouxiangongsi CA 91731,24.0,,ARCADIA, 4388 Shirle Avenue,El Monte,CA,91731,APS K&D,Youth Bedroom,Asia Supplier Service Desk,1,1,1,1.0,1.0,True
356524,Dong Guan Zhi  Shang Jia Ju You Xian Gong Si CA 91010,24.0,,ARCADIA,1760 evergreen st,Duarte,CA,91010,APS Home Improvement,Plumbing - Core,Asia Supplier Service Desk,1,1,1,1.0,1.0,True
356716,shenzhenshixingxuanchenmaoyiyouxiang CA 91761(4),24.0,,CHINO LOCAL,3655 E Philadelphia Street,Ontario,CA,91761,APS K&D,Youth Bedroom,Asia Supplier Service Desk,2,1,1,1.0,1.0,True
356744,Cusp Barn inc NJ 08817,24.0,,WOODBRIDGE LOCAL,8 Taylor Road Suite 1,Edison,NJ,08817,APS Home Improvement,Entertainment Furniture,Asia Supplier Service Desk,1,1,1,1.0,1.0,True
356930,"Shenzhen Yalei Trade Co.,Ltd CA 91731",24.0,,ARCADIA,4388 Shirle Avenue,El Monte,CA,91731,APS Youth,Furniture - Bedroom,Asia Supplier Service Desk,1,1,1,1.0,1.0,True
357039,AMZURI PRODUCTIONS LLC CA 91731,24.0,,ARCADIA,4388 Shirle Avenue,El Monte,CA,91731,APS Youth,Furniture - Bedroom,Asia Supplier Service Desk,2,1,1,1.0,1.0,True
357076,Patio Crafty Furn Inc CA 90220,24.0,,CARSON,1714 S. Anderson Ave.,Compton,CA,90220,APS Youth,Youth Bedroom,Asia Supplier Service Desk,4,1,1,1.0,1.0,True
357100,"Shenzhen Hengtuoyuan Electronics Co., Ltd. CA 91789",24.0,,INDUSTRY,108-118 brea canyon road,city of industry,CA,91789,APS Youth,Furniture - Bedroom,Asia Supplier Service Desk,2,1,1,1.0,1.0,True
357934,Landskip Yard LLC CA 91764,24.0,,,800 N. Barrington Avenue,Ontario,CA,91764,APS Bedroom,Plumbing - Vanities,Asia Supplier Service Desk,2,1,1,1.0,1.0,True
358775,Yantai Nanmudianzikeji Youxiangongsi IL 60517,24.0,,MCCOOK,"door#17,1433 Internationale Pkwy",Woodridge,IL,60517,APS Rugs,Storage & Org - Frequency,Rainbow Wu,3,1,1,1.0,1.0,True
358895,"Xiangyang Chaolei Trading Co., Ltd. CA 92337-8200",24.0,,WEST RIALTO,10721 Jasmine Street,Fontana,CA,92337-8200,APS Bedroom,Furniture - Bedroom,Asia Supplier Service Desk,3,1,1,1.0,1.0,True
359319,shenzhenshixiuyekejiyouxiangongsi CA 90220,24.0,,CARSON,1714 S. Anderson Ave.,Compton,CA,90220,APS Youth,Plumbing - Vanities,Asia Supplier Service Desk,1,1,1,1.0,1.0,True
359955,ZHINEO CHOU LLC PA 19030,24.0,,,500 Ben Fairless Dr,Fairless Hills,PA,19030,Rugs,Appliances,Asia Supplier Service Desk,1,1,1,1.0,1.0,True
360369,Tigris WI 54911,24.0,12:30:00,OSHKOSH,3009 Zuehlke Dr,Appleton ,WI,54911,Plumbing,Plumbing - Core,Maverick Schlosser,4,1,1,1.0,1.0,True
361126,jiujiakejihangzhouyouxianzerengongsi CA 91752,24.0,,WEST RIALTO,12300 Riverside Drive,Eastvale,CA,91752,Storage & Org - Frequency,Accent Furniture,Asia Supplier Service Desk,9,1,1,1.0,1.0,True
366759,              CA5,24.0,,CHINO LOCAL,1670 ETIWANDA AVE.# A ,ONTARIO,CA,91761,APS AEOF,Furniture - Bedroom,Asia Supplier Service Desk,3,1,1,1.0,1.0,True
366876,Jieyandong Tech Co.Ltd. CA 91761 (4),24.0,,CHINO LOCAL,3655 E Philadelphia Street,Ontario,CA,91761,APS Bedroom,Furniture - Kitchen and Dining,Asia Supplier Service Desk,1,1,1,1.0,1.0,True
369063,shenzhenshilebodadianzishangwuyouxiangongsi CA 91761,24.0,,CHINO LOCAL,5491 E Philadelphia St,Ontario,CA,91761,APS Home Improvement,Recreation,Asia Supplier Service Desk,10,1,1,1.0,0.9,True
369442,"Hangzhou Yude Consulting Co., Ltd. TX 77494",24.0,,HAGERSTOWN,28501 Hwy Blvd,Katy,TX,77494,Outdoor Furniture,Outdoor,Asia Supplier Service Desk,7,1,1,1.0,0.8571,True
369701,"ANJI MUFAN FURNITURE CO.,LTD CA 91761",24.0,,CHINO LOCAL,1670 ETIWANDA AVE. # B,ONTARIO,CA,91761,APS K&D,Upholstery - Core,Asia Supplier Service Desk,1,1,1,1.0,1.0,True
372375,Zhejiang Paide Network Technology Co Ltd CA 91764,24.0,,,800 N. Barrington Avenue,Ontario,CA,91764,APS AEOF,Accent Furniture,Ricky Yu,1,1,1,1.0,1.0,True
374176,            CA7,24.0,,WEST RIALTO,13521 Santa Ana Ave,Fontana,CA,92337,APS Home Improvement,Plumbing - Core,Evelyn Chen,2,1,1,1.0,1.0,True
374998,"FUZHOU SANYANG TRADING CO.,LTD NJ 07064",24.0,,SOUTH CARTERET,1001 W Middlesex Ave,Port Reading,NJ,07064,APS AEOF,Furniture - Bedroom,Ivy Mao,3,1,1,1.0,1.0,True
399420,Hai Ba CA,24.0,,,2182 Maple Privado,Ontario,CA,91761,Lighting,Lighting,Asia Supplier Service Desk,1,1,1,1.0,1.0,True
399456,Tigris NC 28677,24.0,,LINCOLNTON,1840 Shelton Ave,Statesville ,NC,28677,Plumbing,Plumbing - Core,Maverick Schlosser,2,1,1,1.0,1.0,True
399878,YQN_BLL_NJ_US,24.0,,LINDEN,500 Linden Logistics Way,Linden,NJ,07036,APS Outdoor,Outdoor Decor,Moti Mao,13,1,1,1.0,1.0,True
399880,"Yiwu Binsai Import and Export Co., Ltd. CA 92337",24.0,,,10905 Beech Avenue,Fontana,CA,92337,APS Outdoor,Furniture - Bedroom,Amber Xiang,1,1,1,1.0,1.0,True
401285,"Shenzhou Home Furnishing Co.,Limited CA 91761",24.0,,,1670 ETIWANDA AVE A ,ONTARIO,CA,91761,APS Upholstery,Upholstery - Core,Asia Supplier Service Desk,3,1,1,1.0,1.0,True
402653,zhaoqingshiyaogaomaoyiyouxiangongsi TX 77066,24.0,,,"11833 Cutten Road, Suite 300",Houston,TX,77066,APS Bedroom,Education,Iris Sang,1,1,1,1.0,1.0,True
402815,WELLHOME INC CA 91761-4800,24.0,,CHINO LOCAL,2000C S. Grove Ave,Ontario,CA,91761-4800,APS Home Improvement,Lighting,Asia Supplier Service Desk,2,1,1,1.0,1.0,True
403157,VIBRANTBATH CA 91730 ,24.0,,WEST RIALTO,9099  8th St,Rancho Cucamonga,CA,91730 ,APS Home Improvement,Plumbing - Core,Asia Supplier Service Desk,1,1,1,1.0,1.0,True
403636,FEEDING JOY LLC CA 92337(2),24.0,,WEST RIALTO,13423 Santa Ana Avenue,Fontana,CA,92337,APS Bedroom,Furniture - Bedroom,Asia Supplier Service Desk,11,1,1,1.0,0.9091,True
405387,Guangzhou Yingshun Information Technology Ltd CA 91764,24.0,,,800 N. Barrington Avenue,Ontario,CA,91764,APS AEOF,Lighting,Asia Supplier Service Desk,1,1,1,1.0,1.0,True
406171,Onix Electronics LLC_1 CA 90058,24.0,,LOS ANGELES,6170 S Boyle Ave,Vernon,CA,90058,Outdoor Furniture,Lighting,Kate Schryver,1,1,1,1.0,1.0,True
407321,"Huzhou Shenzhou Home Furnishing Co.,Ltd CA 91764",24.0,,CHINO LOCAL,800 N. Barrington Avenue,Ontario,CA,91764,APS Upholstery,Upholstery - Core,Asia Supplier Service Desk,3,1,1,1.0,1.0,True
407394,Home Variety CA 91761(2),24.0,,,3655 E Philadelphia Street,Ontario,CA,91761,APS Upholstery,Accent Furniture,Asia Supplier Service Desk,4,1,1,1.0,1.0,True
