supplier_id,su_name,parent_suid,parent_su_name,ops,purchase_order_number,order_complete_date,msbd_su,sp_lt,order_lt,cushion,supplierpartid,supplierpartnumber,SKU,ProductCategory,sto,inducted_on_time_or_early,order_lt_days,sp_lt_days
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11199850806,631977749,2026-01-06,2026-02-11,,600,2,96987175,1023-094/0865-91/CELERY,BXCM5030,Accent Furniture,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11820856953,631773609,2026-01-04,2026-02-10,,600,2,107543422,809-044G/NAVY,BXCM4486,Furniture - Bedroom,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11868833789,631801144,2026-01-05,2026-02-10,,600,2,92022958,1024-022/COFFEE,BXCM1640,Entertainment Furniture,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11930720611,631935304,2026-01-05,2026-02-10,,600,2,126210958,1054-171/PUMICE,BXCM1647,Entertainment Furniture,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11945690632,631843417,2026-01-05,2026-02-10,,600,2,130076525,979-075/GL0999-098/AGEDBARREL,BXCL1175,Furniture - Kitchen and Dining,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11948093275,631894887,2026-01-05,2026-02-10,,600,2,116550520,549-005/0425-53,BXCM1676,Upholstery - Core,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11229984597,631076036,2026-01-01,2026-02-09,,600,2,133327587,818-144/FLAX,BXCL1753,Furniture - Bedroom,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11232264357,631370600,2026-01-02,2026-02-09,,600,2,126211011,1045-273/AGEDBARREL,BXCM5146,Accent Furniture,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11802058003,630872247,2025-12-31,2026-02-09,,600,2,107543505,809-144G/SEAGLASS,BXCM4487,Furniture - Bedroom,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11810682969,630993751,2025-12-31,2026-02-09,,600,2,80206771,807-020/SEAGLASS,BXCM1655,Furniture - Bedroom,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11921615091,630890067,2025-12-31,2026-02-09,,600,2,50078501,1023-071/HAVANA,BXCM1782,Entertainment Furniture,PG Upholstery - Core,0,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11921922191,630915630,2025-12-31,2026-02-09,,600,2,27082593,520-009/0863-91/HAVANA,BXCL1512,Upholstery - Core,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11929840121,631506202,2026-01-03,2026-02-09,,600,2,90138362,807-044GL/CELERY,BXCM1657,Furniture - Bedroom,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11934408185,630876216,2025-12-31,2026-02-09,,600,2,115176174,1046-194/0213-61/MUSHROOM,BXCM3777,Accent Furniture,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11935168095,630940942,2025-12-31,2026-02-09,,600,2,65523483,1031-122/HONEY,BXCM4528,Entertainment Furniture,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11938796732,631356935,2026-01-02,2026-02-09,,600,2,133815613,1046-171/MINERAL,BXCL1408,Entertainment Furniture,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11939935045,631298817,2026-01-02,2026-02-09,,600,2,130063844,809-094/0219-61/PUMICE,BXCM4490,Accent Furniture,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11942505612,631609248,2026-01-04,2026-02-09,,600,2,89428949,818-044/SEAGLASS,BXCL1785,Furniture - Bedroom,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11908288505,630778646,2025-12-30,2026-02-06,,600,2,129448377,1912-122/HAVANA,BXCM5701,Entertainment Furniture,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11931377572,630801564,2025-12-30,2026-02-06,,600,2,27774927,818-044/CELERY,BXCL1785,Furniture - Bedroom,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11931377592,630801564,2025-12-30,2026-02-06,,600,2,89428984,818-144/COFFEE,BXCL1753,Furniture - Bedroom,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11932712555,630752726,2025-12-30,2026-02-06,,600,2,121573136,818-049/PACIFIC,BXCM4734,Decorative Accent - Wall Accents,PG Upholstery - Core,0,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11932715595,630752726,2025-12-30,2026-02-06,,600,2,93315441,818-049/NAVY,BXCM4734,Decorative Accent - Wall Accents,PG Upholstery - Core,0,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11933022805,630778646,2025-12-30,2026-02-06,,600,2,129448791,1912-070/HAVANA,BXCM5717,Entertainment Furniture,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11903165351,629958223,2025-12-26,2026-02-04,,600,2,27529517,979-075/GL0999-061/Bisque,BXCL1175,Furniture - Kitchen and Dining,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11905016291,629754821,2025-12-24,2026-02-04,,600,2,96994620,1031-094/0851-94/NAVY,BXCM4994,Accent Furniture,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11913564712,629667329,2025-12-23,2026-02-04,,600,2,27774924,818-044/BLACK,BXCL1785,Furniture - Bedroom,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11913701911,630304672,2025-12-28,2026-02-04,,600,2,112879639,838-072/COFFEE,BXCM5133,Entertainment Furniture,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11917961372,629824408,2025-12-25,2026-02-04,,600,2,65519119,1031-072/STONEHEARTH,BXCM4523,Entertainment Furniture,PG Upholstery - Core,0,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11926722142,630443834,2025-12-28,2026-02-04,,600,2,121573111,1031-071/OCEAN,BXCM4529,Entertainment Furniture,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11175765006,629162326,2025-12-19,2026-02-03,,600,2,113150480,1048-072/BISQUE,BXCM5153,Entertainment Furniture,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11913350105,629369785,2025-12-21,2026-02-03,,600,2,117243090,970-012/0809-14/FROSTWHITE,BXCM5029,Furniture - Kitchen and Dining,PG Upholstery - Core,0,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11896082721,629023072,2025-12-18,2026-02-02,,600,2,80206771,807-020/SEAGLASS,BXCM1655,Furniture - Bedroom,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11779318683,628893225,2025-12-17,2026-01-30,,600,2,65519116,1031-072/SEAGLASS,BXCM4523,Entertainment Furniture,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11777227083,628725513,2025-12-16,2026-01-29,,600,2,93315323,1966-071/NAVY,BXCM4736,Entertainment Furniture,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11671596439,616866457,2025-10-26,2026-01-28,,1440,0,130053087,1023-073/TRUFFLE,BXCM1784,Accent Furniture,PG Upholstery - Core,1,60.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11821391229,628538469,2025-12-15,2026-01-28,,600,2,112879569,838-071/OCEAN,BXCM5134,Entertainment Furniture,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11903858495,628597673,2025-12-15,2026-01-28,,600,2,93315434,818-049/FROSTWHITE,BXCM4734,Decorative Accent - Wall Accents,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11165716266,628012626,2025-12-12,2026-01-27,,600,0,130076599,807-021/PUMICE,BXCM1655,Furniture - Bedroom,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11773897633,628397195,2025-12-14,2026-01-27,,600,2,121569853,1031-072/WILLOW,BXCM4523,Entertainment Furniture,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11899299185,628191087,2025-12-13,2026-01-27,,600,2,121569834,1023-071/OCEAN,BXCM1782,Entertainment Furniture,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11811865389,627787788,2025-12-11,2026-01-23,,600,2,132839395,838-044/MINERAL,BXCM5139,Furniture - Bedroom,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11893094685,627647658,2025-12-10,2026-01-22,,600,2,129448780,1071-022/ANTBLACK,BXCM5706,Entertainment Furniture,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11162339646,627488416,2025-12-09,2026-01-21,,600,2,126210919,838-071/PUMICE,BXCM5134,Entertainment Furniture,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11762056283,627476312,2025-12-09,2026-01-21,,600,2,115370481,807-049/OCEAN,BXCM1656,Decorative Accent - Wall Accents,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11804448489,627237517,2025-12-08,2026-01-20,,600,3,126210919,838-071/PUMICE,BXCM5134,Entertainment Furniture,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11804461729,627238768,2025-12-08,2026-01-20,,600,3,121573364,973-071/OCEAN,BXCL1204,Entertainment Furniture,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11753923193,626820068,2025-12-06,2026-01-19,,600,3,112879639,838-072/COFFEE,BXCM5133,Entertainment Furniture,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11872961071,626978719,2025-12-07,2026-01-19,,600,3,90138375,807-044GL/SEAGLASS,BXCM1657,Furniture - Bedroom,PG Upholstery - Core,0,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11872965541,626978719,2025-12-07,2026-01-19,,600,3,80206771,807-020/SEAGLASS,BXCM1655,Furniture - Bedroom,PG Upholstery - Core,0,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11795351379,626530939,2025-12-04,2026-01-16,,600,1,126214244,1046-194/0206-61/TRUFFLE,BXCM3777,Accent Furniture,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11739887463,625632598,2025-12-01,2026-01-13,,600,1,50078506,1023-071/NAVY,BXCM1782,Entertainment Furniture,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11740709203,625632598,2025-12-01,2026-01-13,,600,1,50079151,1023-072/NAVY,BXCM1783,Entertainment Furniture,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11781937139,625621185,2025-12-01,2026-01-13,,600,1,121569837,1023-072/HAZEL,BXCM1783,Entertainment Furniture,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11860032921,625775588,2025-12-01,2026-01-13,,600,1,126210888,1048-072/PUMICE,BXCM5153,Entertainment Furniture,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11860369551,625823770,2025-12-01,2026-01-13,,600,1,107543432,809-144G/ANTIQUEFROST,BXCM4487,Furniture - Bedroom,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11144462056,624468962,2025-11-28,2026-01-12,,600,1,116792172,1064-029/0336-22/FROSTWHITE,BXCL1683,Furniture - Kitchen and Dining,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11144463776,624468962,2025-11-28,2026-01-12,,600,1,116790299,1064-028/0336-22/FROSTWHITE,BXCM3960,Furniture - Kitchen and Dining,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11148648236,625165947,2025-11-30,2026-01-12,,600,1,126212492,528-028SN/0519-61/TRUFFLE,BXCL1513,Furniture - Kitchen and Dining,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11183870127,625061653,2025-11-29,2026-01-12,,600,1,107543493,809-044G/SEAGLASS,BXCM4486,Furniture - Bedroom,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11725499513,624066262,2025-11-27,2026-01-12,,600,1,121569851,1031-072/OCEAN,BXCM4523,Entertainment Furniture,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11738095223,625358452,2025-11-30,2026-01-12,,600,1,65523483,1031-122/HONEY,BXCM4528,Entertainment Furniture,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11738454483,625395227,2025-11-30,2026-01-12,,600,1,107543505,809-144G/SEAGLASS,BXCM4487,Furniture - Bedroom,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11767096579,624105098,2025-11-27,2026-01-12,,600,1,50078506,1023-071/NAVY,BXCM1782,Entertainment Furniture,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11773499369,624430166,2025-11-28,2026-01-12,,600,1,130053067,1023-071/PUMICE,BXCM1782,Entertainment Furniture,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11782312559,625276441,2025-11-30,2026-01-12,,600,1,96985261,970-012/0611-66/CELERY,BXCM5029,Furniture - Kitchen and Dining,PG Upholstery - Core,0,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11840117921,623732899,2025-11-26,2026-01-12,,600,1,80206771,807-020/SEAGLASS,BXCM1655,Furniture - Bedroom,PG Upholstery - Core,0,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11845712331,624237583,2025-11-28,2026-01-12,,600,1,97007149,728-109/0317-85/JAVA,BXCM4836,Upholstery - Core,PG Upholstery - Core,0,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11846429521,624316927,2025-11-28,2026-01-12,,600,1,65523490,1031-122/SEAGLASS,BXCM4528,Entertainment Furniture,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11850449862,623733123,2025-11-26,2026-01-12,,600,1,92022363,914-071/ANTFROSTWHITE,BXCL1149,Entertainment Furniture,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11851836815,623735654,2025-11-26,2026-01-12,,600,1,82263810,934-072/SEAGLASS,BXCL1152,Entertainment Furniture,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11853843321,625123445,2025-11-30,2026-01-12,,600,1,65523488,1031-122/NAVY,BXCM4528,Entertainment Furniture,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11863148125,624871095,2025-11-29,2026-01-12,,600,1,65519093,1031-072/ANTFROSTWHITE,BXCM4523,Entertainment Furniture,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11863779835,624925511,2025-11-29,2026-01-12,,600,1,96076846,539-005/0851-54,BXCM4518,Upholstery - Core,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11864351412,625126198,2025-11-30,2026-01-12,,600,1,115199505,809-044G/WILLOW,BXCM4486,Furniture - Bedroom,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11865822412,625316189,2025-11-30,2026-01-12,,600,1,126221897,1046-194/0219-61/AGEDBARREL,BXCM3777,Accent Furniture,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11866755665,625195996,2025-11-30,2026-01-12,,600,1,113150430,1048-071/NAVY,BXCM5149,Entertainment Furniture,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11868257705,625342070,2025-11-30,2026-01-12,,600,1,65523490,1031-122/SEAGLASS,BXCM4528,Entertainment Furniture,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11763952959,623589892,2025-11-25,2026-01-09,,600,0,126232056,1064-012/0822-61/TRUFFLE,BXCM1612,Furniture - Kitchen and Dining,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11838857761,623630445,2025-11-25,2026-01-09,,600,1,129800442,9740-009/0425-63/COFFEE,BXCM5723,Upholstery - Core,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11631006295,623320143,2025-11-24,2026-01-08,,600,0,41651130,1055-171/HAVANA,BXCM1648,Entertainment Furniture,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11845742005,623234883,2025-11-24,2026-01-08,,600,0,65519093,1031-072/ANTFROSTWHITE,BXCM4523,Entertainment Furniture,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11847912735,623419681,2025-11-24,2026-01-08,,600,0,25866940,914-071/HONEY,BXCL1149,Entertainment Furniture,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11122040636,622517914,2025-11-21,2026-01-07,,600,0,65519116,1031-072/SEAGLASS,BXCM4523,Entertainment Furniture,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11705275573,622435183,2025-11-20,2026-01-07,,600,0,92022422,914-072/HAVANA,BXCL1150,Entertainment Furniture,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11713689973,623116762,2025-11-23,2026-01-07,,600,0,117112446,1023-012/0425-53/PACIFIC,BXCM2380,Furniture - Kitchen and Dining,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11750635509,622543880,2025-11-21,2026-01-07,,600,0,130053386,818-144/PUMICE,BXCL1753,Furniture - Bedroom,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11810331791,622699272,2025-11-22,2026-01-07,,600,0,65523483,1031-122/HONEY,BXCM4528,Entertainment Furniture,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11820713901,622967363,2025-11-23,2026-01-07,,600,0,112879751,838-044/SEAGLASS,BXCM5139,Furniture - Bedroom,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11829072941,622808238,2025-11-22,2026-01-07,,600,0,130052887,914-072/AGEDBARREL,BXCL1150,Entertainment Furniture,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11837127375,622534380,2025-11-21,2026-01-07,,600,0,39938261,1055-071/HAVANA,BXCM1608,Entertainment Furniture,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11841021972,622955153,2025-11-23,2026-01-07,,600,0,39938222,1054-073/JAVA,BXCM1606,Accent Furniture,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11843976485,623079071,2025-11-23,2026-01-07,,600,0,65519098,1031-072/CELERY,BXCM4523,Entertainment Furniture,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11698652233,622287917,2025-11-20,2026-01-06,,600,0,117112446,1023-012/0425-53/PACIFIC,BXCM2380,Furniture - Kitchen and Dining,PG Upholstery - Core,0,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11703386743,622287917,2025-11-20,2026-01-06,,600,0,117112466,1023-012/0425-63/PACIFIC,BXCM2380,Furniture - Kitchen and Dining,PG Upholstery - Core,0,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11744937499,622112220,2025-11-19,2026-01-05,,600,0,97007565,728-109/0805-61/HAVANA,BXCM4836,Upholstery - Core,PG Upholstery - Core,0,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11163231357,621902038,2025-11-18,2026-01-02,,600,0,50078502,1023-071/HONEY,BXCM1782,Entertainment Furniture,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11804570331,621878333,2025-11-18,2026-01-02,,600,0,41693016,1977-075/GL0999-098/BISQUE,BXCM1667,Furniture - Kitchen and Dining,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11664928045,612707222,2025-09-29,2025-12-31,,1440,0,132874441,1023-073/MINERAL,BXCM1784,Accent Furniture,PG Upholstery - Core,1,60.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11738877749,621656971,2025-11-17,2025-12-31,,600,0,107543470,809-044G/CELERY,BXCM4486,Furniture - Bedroom,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11739188359,621679781,2025-11-17,2025-12-31,,600,0,27774927,818-044/CELERY,BXCL1785,Furniture - Bedroom,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11815069371,621636822,2025-11-17,2025-12-31,,600,0,130053336,807-049/PUMICE,BXCM1656,Decorative Accent - Wall Accents,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11158545497,621290570,2025-11-15,2025-12-30,,600,0,39993219,1064-049/NAVY,BXCM1619,Decorative Accent - Wall Accents,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11692159255,612289993,2025-09-26,2025-12-30,,1440,0,132874441,1023-073/MINERAL,BXCM1784,Accent Furniture,PG Upholstery - Core,1,60.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11723462471,614749576,2025-10-12,2025-12-30,,1200,0,120615454,848-021/CELERY,BXCM5157,Furniture - Bedroom,PG Upholstery - Core,1,50.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11817994915,621014330,2025-11-14,2025-12-30,,600,0,121569856,1031-122/OCEAN,BXCM4528,Entertainment Furniture,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11820572725,621210031,2025-11-15,2025-12-30,,600,0,112879639,838-072/COFFEE,BXCM5133,Entertainment Furniture,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11804529901,620813528,2025-11-13,2025-12-29,,600,0,92022731,1055-073/ANTBLACK,BXCM1607,Accent Furniture,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11805195321,620868108,2025-11-13,2025-12-29,,600,0,121569839,1023-072/OCEAN,BXCM1783,Entertainment Furniture,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11724692569,620643300,2025-11-12,2025-12-19,,600,0,117121909,809-094/0414-43/JAVA,BXCM4490,Accent Furniture,PG Upholstery - Core,1,25.0,
