supplier_id,su_name,parent_suid,parent_su_name,supplierpartid,supplierpartnumber,sku,product_category,order_count,avg_order_lt_hours,avg_sp_lt_hours,min_order_lt,max_order_lt,median_order_lt,all_order_lts,avg_order_lt_days,median_order_lt_days
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",96990187,708-109/0317-83/HAVANA,BXCM4807,Upholstery - Core,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",92022488,953-072/FROSTWHITE,BXCL1161,Entertainment Furniture,1,600.0,,600,600,600,[600],25.0,25.0
31945,South Sea Rattan NC27409,180,South Sea Rattan,28574661,75206-SPI-D33011-2,SA2115,Outdoor,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",113150419,1048-071/BISQUE,BXCM5149,Entertainment Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",92023006,1055-171/STONEHEARTH,BXCM1648,Entertainment Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",39938239,1055-073/GREYSTONE,BXCM1607,Accent Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",27774924,818-044/BLACK,BXCL1785,Furniture - Bedroom,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",132839395,838-044/MINERAL,BXCM5139,Furniture - Bedroom,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",130053370,818-049/AGEDBARREL,BXCM4734,Decorative Accent - Wall Accents,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",65598127,1079-009/0256-54/HONEY,BXCM3790,Upholstery - Core,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",121573681,979-075/GL0999-098/COFFEE,BXCL1175,Furniture - Kitchen and Dining,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",92022363,914-071/ANTFROSTWHITE,BXCL1149,Entertainment Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",92022458,953-071/HAVANA,BXCL1160,Entertainment Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",113150417,1048-071/ANTIQUEBLACK,BXCM5149,Entertainment Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",112879718,838-022/NAVY,BXCM5138,Entertainment Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",130053327,1966-071/PUMICE,BXCM4736,Entertainment Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",121573497,809-144G/NICKEL,BXCM4487,Furniture - Bedroom,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",129448304,1033-072/ANTFROSTWHITE,BXCM5696,Entertainment Furniture,1,600.0,,600,600,600,[600],25.0,25.0
31945,South Sea Rattan NC27409,180,South Sea Rattan,28573102,4306-WAL-C58003-B27019-1,BYIL4845,Upholstery - Core,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",133327482,818-044/MINERAL,BXCL1785,Furniture - Bedroom,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",92022993,1055-171/COFFEE,BXCM1648,Entertainment Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",95661575,1977-075/GL0999-098/COFFEE,BXCM1667,Furniture - Kitchen and Dining,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",121568668,934-072/WILLOW,BXCL1152,Entertainment Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",126210958,1054-171/PUMICE,BXCM1647,Entertainment Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",50078501,1023-071/HAVANA,BXCM1782,Entertainment Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",96986873,1023-094/0822-61/HAVANA,BXCM5030,Accent Furniture,1,600.0,,600,600,600,[600],25.0,25.0
31945,South Sea Rattan NC27409,180,South Sea Rattan,28545195,98006-BAH-B27018-1,SA2751,Upholstery - Core,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",121569785,818-044/MUSHROOM,BXCL1785,Furniture - Bedroom,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",112879697,838-022/BISQUE,BXCM5138,Entertainment Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",117123065,1031-009/0425-81/JAVA,BXCM4525,Upholstery - Core,1,600.0,,600,600,600,[600],25.0,25.0
31945,South Sea Rattan NC27409,180,South Sea Rattan,11230355,2406-WAL-A3304,BYIL4848,Upholstery - Core,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",115190710,1023-094/0611-56/OCEAN,BXCM5030,Accent Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",134059667,1023-094/0268-54/FLAX,BXCM5030,Accent Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",39938261,1055-071/HAVANA,BXCM1608,Entertainment Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",92022986,1055-171/ANTBLACK,BXCM1648,Entertainment Furniture,1,600.0,,600,600,600,[600],25.0,25.0
31945,South Sea Rattan NC27409,180,South Sea Rattan,7464197,1420-P-A3304,BYIL4831,Furniture - Kitchen and Dining,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",80206772,807-020/STONEHEARTH,BXCM1655,Furniture - Bedroom,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",112879559,838-071/COFFEE,BXCM5134,Entertainment Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",129448783,1912-070/ANTBLACK,BXCM5717,Entertainment Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",134183457,1071-070/CELERY,BXCM5713,Entertainment Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",96077427,546-109/0206-61,BXCM4521,Upholstery - Core,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",129448368,1912-122/AGEDBARREL,BXCM5701,Entertainment Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",130061735,1031-029/0611-56/AGEDBARREL,BXCM2378,Furniture - Kitchen and Dining,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",92022476,953-072/ANTFROSTWHITE,BXCL1161,Entertainment Furniture,1,600.0,,600,600,600,[600],25.0,25.0
31945,South Sea Rattan NC27409,180,South Sea Rattan,28573212,2406-WAL-B27018-1,BYIL4848,Upholstery - Core,1,600.0,,600,600,600,[600],25.0,25.0
31945,South Sea Rattan NC27409,180,South Sea Rattan,39201477,3121-WAL-C4712,SA10144,Furniture - Kitchen and Dining,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",121573691,979-075/GL0999-061/WILLOW,BXCL1175,Furniture - Kitchen and Dining,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",130063844,809-094/0219-61/PUMICE,BXCM4490,Accent Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",130057121,970-028/0268-54/AGEDBARREL,BXCM1751,Furniture - Kitchen and Dining,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",126210860,1054-171/AGEDBARREL,BXCM1647,Entertainment Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",121573136,818-049/PACIFIC,BXCM4734,Decorative Accent - Wall Accents,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",97007565,728-109/0805-61/HAVANA,BXCM4836,Upholstery - Core,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",115199534,807-021/PACIFIC,BXCM1655,Furniture - Bedroom,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",39810077,1046-171/FROSTWHITE,BXCL1408,Entertainment Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",27529538,979-075/GL0999-098/Bisque,BXCL1175,Furniture - Kitchen and Dining,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",92022462,953-071/NAVY,BXCL1160,Entertainment Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",25866945,914-072/BLACK,BXCL1150,Entertainment Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",92022355,907-171/SEAGLASS,BXCL1145,Entertainment Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",129448599,1912-022/AGEDBARREL,BXCM5703,Entertainment Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",133815613,1046-171/MINERAL,BXCL1408,Entertainment Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",115199530,807-020/OCEAN,BXCM1655,Furniture - Bedroom,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",116790627,1064-028/0425-53/ANTFROSTWHITE,BXCM3960,Furniture - Kitchen and Dining,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",130076525,979-075/GL0999-098/AGEDBARREL,BXCL1175,Furniture - Kitchen and Dining,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",39938191,1054-071/BLACK,BXCM1605,Entertainment Furniture,1,600.0,,600,600,600,[600],25.0,25.0
31945,South Sea Rattan NC27409,180,South Sea Rattan,28574133,77806-PEB-D33010-2,DABH1875,Outdoor,1,600.0,,600,600,600,[600],25.0,25.0
31945,South Sea Rattan NC27409,180,South Sea Rattan,49285283,74101-DIAGRUSH-D33028-2,SA10227,Outdoor,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",39993212,1064-049/FROSTWHITE,BXCM1619,Decorative Accent - Wall Accents,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",92022964,1054-171/ANTBLACK,BXCM1647,Entertainment Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",113150486,1048-072/HAVANA,BXCM5153,Entertainment Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",96986625,1023-094/0611-56/CELERY,BXCM5030,Accent Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",130052890,953-071/AGEDBARREL,BXCL1160,Entertainment Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",130064504,1031-009/0317-63/AGEDBARREL,BXCM4525,Upholstery - Core,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",129448760,1071-022/BLACK,BXCM5706,Entertainment Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",129448791,1912-070/HAVANA,BXCM5717,Entertainment Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",96103731,816-094/0252-54/FROSTWHITE,BXCM3730,Accent Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",116811961,773-009/0809-63/HAVANA,BXCL1562,Upholstery - Core,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",92515148,1046-094/0742-83/BRASS,BXCM3776,Accent Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",43716287,549-005/0268-54,BXCM1676,Upholstery - Core,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",126221897,1046-194/0219-61/AGEDBARREL,BXCM3777,Accent Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",115194215,818-094/0884-91/WILLOW,BXCM4596,Accent Furniture,1,600.0,,600,600,600,[600],25.0,25.0
31945,South Sea Rattan NC27409,180,South Sea Rattan,39705091,TPS18-G6608,SA10194,Bedding,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",27774933,818-044/HONEY,BXCL1785,Furniture - Bedroom,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",64848868,1046-009/0126-73/ANTBLACK,BXCM3779,Upholstery - Core,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",113150491,1048-072/NAVY,BXCM5153,Entertainment Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",90138358,807-044GL/BISQUE,BXCM1657,Furniture - Bedroom,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",96077366,546-109/0863-91,BXCM4521,Upholstery - Core,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",27526972,1064-029WS/HAVANA,BXCL1684,Furniture - Kitchen and Dining,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",126211014,1045-071/AGEDBARREL,BXCM5150,Entertainment Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",113150487,1048-072/HAZEL,BXCM5153,Entertainment Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",117173908,1966-009/0414-63/JAVA,BXCM4796,Upholstery - Core,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",113143757,1045-273/BRASS,BXCM5146,Accent Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",126210847,1054-073/AGEDBARREL,BXCM1606,Accent Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",27082593,520-009/0863-91/HAVANA,BXCL1512,Upholstery - Core,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",41651134,1055-171/NAVY,BXCM1648,Entertainment Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",41651100,1054-171/BLACK,BXCM1647,Entertainment Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",117122808,1031-009/0336-22/ANTBLACK,BXCM4525,Upholstery - Core,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",96065106,1046-009/0321-91/CELERY,BXCM3779,Upholstery - Core,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",121573640,979-075/GL0999-098/WILLOW,BXCL1175,Furniture - Kitchen and Dining,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",92023137,1031-071/NICKEL,BXCM4529,Entertainment Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",121569816,1024-022/OCEAN,BXCM1640,Entertainment Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",130060706,973-009/0414-43/PUMICE,BXCM1822,Upholstery - Core,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",117121909,809-094/0414-43/JAVA,BXCM4490,Accent Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",96986481,1023-094/0321-91/NAVY,BXCM5030,Accent Furniture,1,600.0,,600,600,600,[600],25.0,25.0
31945,South Sea Rattan NC27409,180,South Sea Rattan,28545185,10006-ASB-B27018-1,SA2750,Upholstery - Core,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",130069766,1023-094/0336-41/AGEDBARREL,BXCM5030,Accent Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",92022433,914-072/SEAGLASS,BXCL1150,Entertainment Furniture,1,600.0,,600,600,600,[600],25.0,25.0
31945,South Sea Rattan NC27409,180,South Sea Rattan,39705090,TPS18-F33009-2,SA10193,Bedding,1,600.0,,600,600,600,[600],25.0,25.0
31945,South Sea Rattan NC27409,180,South Sea Rattan,9390266,1406-P-A3304,BYIL4830,Upholstery - Core,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",92022349,907-171/NAVY,BXCL1145,Entertainment Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",89428949,818-044/SEAGLASS,BXCL1785,Furniture - Bedroom,1,600.0,,600,600,600,[600],25.0,25.0
31945,South Sea Rattan NC27409,180,South Sea Rattan,3015388,75206-SPI-E6635,SA2115,Outdoor,1,600.0,,600,600,600,[600],25.0,25.0
31945,South Sea Rattan NC27409,180,South Sea Rattan,3784653,77806-PEB-D6311,DABH1875,Outdoor,1,600.0,,600,600,600,[600],25.0,25.0
31945,South Sea Rattan NC27409,180,South Sea Rattan,28574676,72091-COF-D33012-2,UNRS7812,Outdoor,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",130064116,809-094/0913-61/TRUFFLE,BXCM4490,Accent Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",55221843,1046-009/0268-54/NAVY,BXCM3779,Upholstery - Core,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",121569822,1024-122/COFFEE,BXCM1641,Entertainment Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",65046140,809-144/FROSTWHITE,BXCM4487,Furniture - Bedroom,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",132839362,838-072/FLAX,BXCM5133,Entertainment Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",121568762,1064-049/OCEAN,BXCM1619,Decorative Accent - Wall Accents,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",112879736,838-044/BISQUE,BXCM5139,Furniture - Bedroom,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",133327489,1031-122/MINERAL,BXCM4528,Entertainment Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",121573111,1031-071/OCEAN,BXCM4529,Entertainment Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",133327585,818-144/MINERAL,BXCL1753,Furniture - Bedroom,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",25869937,1046-171//Black,BXCL1408,Entertainment Furniture,1,600.0,,600,600,600,[600],25.0,25.0
31945,South Sea Rattan NC27409,180,South Sea Rattan,4735899,1443-WW,BYIL4834,Entertainment Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",133327437,818-049/MINERAL,BXCM4734,Decorative Accent - Wall Accents,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",92022418,914-072/GREYSTONE,BXCL1150,Entertainment Furniture,1,600.0,,600,600,600,[600],25.0,25.0
31945,South Sea Rattan NC27409,180,South Sea Rattan,39705088,TPS18-I33019-2,SA10191,Bedding,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",89428984,818-144/COFFEE,BXCL1753,Furniture - Bedroom,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",121568993,914-072/PACIFIC,BXCL1150,Entertainment Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",133327640,1031-072/MINERAL,BXCM4523,Entertainment Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",112879743,838-044/HAZEL,BXCM5139,Furniture - Bedroom,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",130064433,809-094/0553-43/AGEDBARREL,BXCM4490,Accent Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",93315444,818-049/SEAGLASS,BXCM4734,Decorative Accent - Wall Accents,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",93315323,1966-071/NAVY,BXCM4736,Entertainment Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",126221212,1019-009XP/0107-84/TRUFFLE,BXCM3770,Upholstery - Core,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",96113017,728-009/0321-74/BLACK,BXCM4263,Upholstery - Core,1,600.0,,600,600,600,[600],25.0,25.0
