ops,purchase_order_number,supplier_id,su_name,city_name,state_name,order_complete_date,msbd_su,order_dow,is_fri_sat_placed,o2d_stated,cushion,is_before_cutoff,order_hour_supplier_local,adj_cushion,adj_2pm_cutoff,adj_weekend,sim_current,sim_policy,sim_full,inducted_on_time_or_early,badge_current_1d,badge_current_2d,badge_current_3d,badge_current_fast,badge_policy_1d,badge_policy_2d,badge_policy_3d,badge_policy_fast,badge_full_1d,badge_full_2d,badge_full_3d,badge_full_fast,new_from_cutoff_1d,new_from_cutoff_2d,new_from_cutoff_3d,new_from_cutoff_fast,new_from_weekend_1d,new_from_weekend_2d,new_from_weekend_3d,new_from_weekend_fast
12331267491,661751026,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-12,2026-06-12,6,1,2,0,1,8,0,0,1,2,2,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0
12331288401,661752181,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-12,2026-06-12,6,1,4,0,1,8,0,0,1,4,4,3,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
12331335001,661754664,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-12,2026-06-12,6,1,4,0,1,8,0,0,1,4,4,3,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
12331370851,661760624,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-12,2026-06-12,6,1,3,0,1,9,0,0,1,3,3,2,1,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0
12331376331,661756924,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-12,2026-06-12,6,1,4,0,1,9,0,0,1,4,4,3,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
12331383111,661757313,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-12,2026-06-12,6,1,3,0,1,9,0,0,1,3,3,2,1,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0
12331388471,661757765,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-12,2026-06-12,6,1,5,0,1,9,0,0,1,5,5,4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12331411422,661299101,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-09,2026-06-10,3,0,3,0,0,19,0,0,0,3,3,3,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
12331413331,661762506,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-12,2026-06-12,6,1,4,0,1,9,0,0,1,4,4,3,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
12331432082,661394184,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-10,2026-06-10,4,0,13,0,1,11,0,0,0,13,13,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12331446961,661760701,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-12,2026-06-12,6,1,4,0,1,9,0,0,1,4,4,3,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
12331489595,661033682,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-08,2026-06-08,2,0,4,0,1,11,0,0,0,4,4,4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12331530525,660818827,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-07,2026-06-08,1,0,3,0,1,13,0,0,0,3,3,3,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
12331534252,661070719,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-08,2026-06-09,2,0,3,0,0,14,0,1,0,3,2,2,0,0,0,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0
12331539951,661813682,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-12,2026-06-15,6,1,5,0,0,14,0,0,1,5,5,4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12331597502,661070844,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-08,2026-06-09,2,0,3,0,0,14,0,1,0,3,2,2,1,0,0,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0
12331597512,661070844,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-08,2026-06-09,2,0,3,0,0,14,0,1,0,3,2,2,1,0,0,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0
12331631111,661775336,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-12,2026-06-12,6,1,4,0,1,11,0,0,1,4,4,3,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
12331661421,661774024,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-12,2026-06-12,6,1,4,0,1,10,0,0,1,4,4,3,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
12331696451,661776141,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-12,2026-06-12,6,1,4,0,1,11,0,0,1,4,4,3,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
12331714265,660879594,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-07,2026-06-08,1,0,3,0,1,17,0,0,0,3,3,3,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
12331737205,660838268,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-07,2026-06-08,1,0,3,0,1,14,0,0,0,3,3,3,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
12331757522,661079772,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-08,2026-06-09,2,0,3,0,0,15,0,0,0,3,3,3,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
12331763682,661085148,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-08,2026-06-09,2,0,15,0,0,15,0,0,0,15,15,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12331777041,662804981,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-17,2026-06-17,4,0,12,0,1,8,0,0,0,12,12,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12331777051,662804981,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-17,2026-06-17,4,0,12,0,1,8,0,0,0,12,12,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12331780321,661780723,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-12,2026-06-12,6,1,4,0,1,11,0,0,1,4,4,3,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
12331783755,660833140,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-07,2026-06-08,1,0,4,0,1,14,0,0,0,4,4,4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12331784445,660833829,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-07,2026-06-08,1,0,4,0,1,14,0,0,0,4,4,4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12331793741,661811985,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-12,2026-06-15,6,1,5,0,0,14,0,0,1,5,5,4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12331793801,661821136,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-12,2026-06-15,6,1,17,0,0,14,0,0,1,17,17,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12331804411,661938636,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-13,2026-06-15,7,0,4,0,1,9,0,0,0,4,4,4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12331811582,661083031,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-08,2026-06-09,2,0,3,0,0,15,0,0,0,3,3,3,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
12331818745,660835234,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-07,2026-06-08,1,0,4,0,1,14,0,0,0,4,4,4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12331828285,660836812,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-07,2026-06-08,1,0,16,0,1,14,0,0,0,16,16,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12331851551,661791356,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-12,2026-06-15,6,1,5,0,0,12,0,0,1,5,5,4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12331873925,660838737,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-07,2026-06-08,1,0,3,0,1,14,0,0,0,3,3,3,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
12331878642,661085884,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-08,2026-06-09,2,0,3,0,0,15,0,0,0,3,3,3,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
12331884701,661843209,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-12,2026-06-15,6,1,5,0,0,16,0,0,1,5,5,4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12331908692,661101166,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-08,2026-06-09,2,0,2,0,0,17,0,0,0,2,2,2,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0
12331929945,660845208,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-07,2026-06-08,1,0,3,0,1,15,0,0,0,3,3,3,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
12331942811,661790338,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-12,2026-06-15,6,1,5,0,0,12,0,0,1,5,5,4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12331987915,660846113,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-07,2026-06-08,1,0,11,0,1,15,0,0,0,11,11,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12332012802,661271502,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-09,2026-06-10,3,0,3,0,0,16,0,0,0,3,3,3,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
12332016041,661793556,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-12,2026-06-15,6,1,4,0,0,12,0,0,1,4,4,3,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
12332041282,661231150,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-09,2026-06-10,3,0,3,0,0,12,0,1,0,3,2,2,1,0,0,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0
12332083731,662023655,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-13,2026-06-15,7,0,4,0,1,16,0,0,0,4,4,4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12332089082,661097639,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-08,2026-06-09,2,0,3,0,0,17,0,0,0,3,3,3,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
12332092011,662023655,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-13,2026-06-15,7,0,4,0,1,16,0,0,0,4,4,4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12332097132,661199048,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-09,2026-06-09,3,0,2,0,1,8,0,0,0,2,2,2,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0
12332134621,661834691,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-12,2026-06-15,6,1,6,0,0,16,0,0,1,6,6,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
12332162231,661802289,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-12,2026-06-15,6,1,5,0,0,13,0,0,1,5,5,4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12332183741,662095116,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-13,2026-06-15,7,0,6,0,1,23,0,0,0,6,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12332195971,661808268,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-12,2026-06-15,6,1,13,0,0,13,0,0,1,13,13,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12332202355,660858590,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-07,2026-06-08,1,0,3,0,1,16,0,0,0,3,3,3,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
12332250565,660861378,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-07,2026-06-08,1,0,3,0,1,16,0,0,0,3,3,3,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
12332261485,661675146,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-11,2026-06-12,5,1,3,0,0,19,0,0,1,3,3,2,1,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0
12332266975,660885071,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-07,2026-06-08,1,0,4,0,1,18,0,0,0,4,4,4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12332290362,661108189,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-08,2026-06-09,2,0,3,0,0,18,0,0,0,3,3,3,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
12332317452,661115002,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-08,2026-06-09,2,0,3,0,0,18,0,0,0,3,3,3,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
12332329155,660956004,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-07,2026-06-08,1,0,4,0,1,23,0,0,0,4,4,4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12332338345,660866063,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-07,2026-06-08,1,0,4,0,1,16,0,0,0,4,4,4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12332391841,661832876,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-12,2026-06-15,6,1,5,0,0,15,0,0,1,5,5,4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12332398431,661818552,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-12,2026-06-15,6,1,4,0,0,14,0,0,1,4,4,3,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
12332423585,660879354,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-07,2026-06-08,1,0,3,0,1,17,0,0,0,3,3,3,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
12332434495,660872039,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-07,2026-06-08,1,0,3,0,1,17,0,0,0,3,3,3,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
12332434612,661129448,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-08,2026-06-09,2,0,3,0,0,20,0,0,0,3,3,3,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
12332439475,660872730,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-07,2026-06-08,1,0,3,0,1,17,0,0,0,3,3,3,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
12332456241,661821918,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-12,2026-06-15,6,1,4,0,0,15,0,0,1,4,4,3,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
12332456895,660877948,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-07,2026-06-08,1,0,5,0,1,17,0,0,0,5,5,5,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12332459475,660872954,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-07,2026-06-08,1,0,4,0,1,17,0,0,0,4,4,4,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12332465372,661120241,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-08,2026-06-09,2,0,3,0,0,19,0,0,0,3,3,3,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
12332467045,661215329,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-09,2026-06-09,3,0,3,0,1,10,0,0,0,3,3,3,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
12332491371,661823234,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-12,2026-06-15,6,1,5,0,0,15,0,0,1,5,5,4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12332501692,661143129,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-08,2026-06-09,2,0,3,0,0,21,0,0,0,3,3,3,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
12332520355,660877948,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-07,2026-06-08,1,0,5,0,1,17,0,0,0,5,5,5,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12332536021,661825752,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-12,2026-06-15,6,1,4,0,0,15,0,0,1,4,4,3,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
12332564281,661949607,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-13,2026-06-15,7,0,4,0,1,10,0,0,0,4,4,4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12332573342,661127378,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-08,2026-06-09,2,0,3,0,0,20,0,0,0,3,3,3,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
12332590222,661128396,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-08,2026-06-09,2,0,3,0,0,20,0,0,0,3,3,3,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
12332599962,661129066,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-08,2026-06-09,2,0,3,0,0,20,0,0,0,3,3,3,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
12332600235,660882276,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-07,2026-06-08,1,0,3,0,1,18,0,0,0,3,3,3,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
12332601141,661830575,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-12,2026-06-15,6,1,5,0,0,15,0,0,1,5,5,4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12332611091,661830462,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-12,2026-06-15,6,1,5,0,0,15,0,0,1,5,5,4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12332611641,661832307,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-12,2026-06-15,6,1,4,0,0,15,0,0,1,4,4,3,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
12332660042,661136417,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-08,2026-06-09,2,0,2,0,0,21,0,0,0,2,2,2,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0
12332737272,661143059,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-08,2026-06-09,2,0,3,0,0,21,0,0,0,3,3,3,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
12332737762,661139825,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-08,2026-06-09,2,0,3,0,0,21,0,0,0,3,3,3,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
12332740921,661839389,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-12,2026-06-15,6,1,5,0,0,16,0,0,1,5,5,4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12332776742,661301373,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-09,2026-06-10,3,0,4,0,0,19,0,0,0,4,4,4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12332820631,661844580,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-12,2026-06-15,6,1,5,0,0,16,0,0,1,5,5,4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12332836235,660894685,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-07,2026-06-08,1,0,3,0,1,18,0,0,0,3,3,3,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
12332839995,660895091,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-07,2026-06-08,1,0,4,0,1,18,0,0,0,4,4,4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12332848591,661845294,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-12,2026-06-15,6,1,4,0,1,16,0,0,1,4,4,3,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
12332849005,660918937,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-07,2026-06-08,1,0,4,0,1,20,0,0,0,4,4,4,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12332851812,661321919,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-09,2026-06-10,3,0,3,0,0,21,0,0,0,3,3,3,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
12332875385,660899208,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-07,2026-06-08,1,0,4,0,1,19,0,0,0,4,4,4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12332876852,661151434,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-08,2026-06-09,2,0,3,0,0,22,0,0,0,3,3,3,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
12332886191,661848475,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-12,2026-06-15,6,1,4,0,0,17,0,0,1,4,4,3,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
12332928722,664962263,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-28,2026-06-29,1,0,5,1,1,21,1,0,0,5,4,4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12332932571,661849798,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-12,2026-06-15,6,1,5,0,0,17,0,0,1,5,5,4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12332942315,661218117,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-09,2026-06-09,3,0,3,0,1,10,0,0,0,3,3,3,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
12332970691,661852295,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-12,2026-06-15,6,1,4,0,0,17,0,0,1,4,4,3,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
12332982995,661080849,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-08,2026-06-09,2,0,2,0,0,15,0,0,0,2,2,2,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0
12333010171,661854706,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-12,2026-06-15,6,1,5,0,0,17,0,0,1,5,5,4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12333017881,661854883,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-12,2026-06-15,6,1,4,0,0,17,0,0,1,4,4,3,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
12333044595,660910522,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-07,2026-06-08,1,0,3,0,1,20,0,0,0,3,3,3,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
12333046005,660929119,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-07,2026-06-08,1,0,3,0,1,21,0,0,0,3,3,3,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
12333047895,660929119,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-07,2026-06-08,1,0,3,0,1,21,0,0,0,3,3,3,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
12333065065,660911078,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-07,2026-06-08,1,0,3,0,1,20,0,0,0,3,3,3,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
12333069785,660918660,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-07,2026-06-08,1,0,4,0,1,20,0,0,0,4,4,4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12333070245,660912363,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-07,2026-06-08,1,0,5,0,1,20,0,0,0,5,5,5,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12333169355,661078436,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-08,2026-06-09,2,0,3,0,0,15,0,0,0,3,3,3,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
12333169682,661182231,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-09,2026-06-09,3,0,3,0,1,3,0,0,0,3,3,3,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
12333243285,660929923,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-07,2026-06-08,1,0,4,0,1,21,0,0,0,4,4,4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12333276155,660928506,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-07,2026-06-08,1,0,3,0,1,21,0,0,0,3,3,3,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
12333280251,661875992,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-12,2026-06-15,6,1,4,0,0,20,0,0,1,4,4,3,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
12333280271,661875992,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-12,2026-06-15,6,1,4,0,0,20,0,0,1,4,4,3,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
12333285761,661876195,93132,Safavieh IN46075,WHITESTOWN,IN,2026-06-12,2026-06-15,6,1,5,0,0,20,0,0,1,5,5,4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
