lookback_window,timebase,supplier_id,su_name,parent_suid,parent_su_name,parent_warehouse_states,sto,srm_contact,own_state,supplier_behavior,total_vol,candidate_vol,misshipping_signal_vol,misshipping_share,undeclared_candidate_vol,directish_vol,directish_share,ghost_hubs,ghost_states,n_ghost_hubs,n_ghost_states,ifr,delivery_rel,misshipping_opid_vol,ghost_opid_vol,jumbo_opid_vol,direct_opid_vol,other_far_opid_vol,non_candidate_vol,ifr_misshipping,ifr_ghost,ifr_direct,ifr_other_far,ifr_candidate,delivery_rel_misshipping,delivery_rel_ghost,delivery_rel_direct,delivery_rel_candidate
pdd_10w,promised_delivery_end_range_date_at_order,38290,Oriental Weavers Sphinx GA WH2 30720,261,Oriental Weavers Sphinx,GA,Rugs,Alex Resnick,GA,ghost_warehouse,6980,793,0,0.0,791,678,0.09713467048710601,,TX 10 hubs 2%,0,1,0.9451289398280787,0.9138968481375362,0,138,114,0,541,6187,,0.934782608695652,,0.9408502772643252,0.9356872635561163,,0.9130434782608694,,0.9066834804539728
pdd_10w,promised_delivery_end_range_date_at_order,313953,LUBBIT INC NJ 08016,120034,LUBBIT INC,"CA,GA,NJ,SC,TX",APS K&D,Eve Deng,NJ,ghost_warehouse,3980,765,419,0.10527638190954774,344,242,0.06080402010050251,,FL 8 hubs 3%,0,1,0.9944723618090456,0.8821608040201003,419,111,71,0,164,3215,0.9952267303102622,1.0,,1.0,0.9973856209150322,0.8615751789976134,0.8558558558558557,,0.8549019607843136
pdd_10w,promised_delivery_end_range_date_at_order,288245,Xiamen MDM CA 91761,85432,Xiamen MDM,CA,APS,Nicole Sun,CA,ghost_warehouse,5822,759,0,0.0,735,663,0.11387839230504981,,FL 14 hubs 2%,0,1,0.9115424252834081,0.8430092751631751,0,115,96,0,548,5063,,0.9652173913043478,,0.9653284671532839,0.9644268774703556,,0.9130434782608694,,0.8023715415019764
pdd_10w,promised_delivery_end_range_date_at_order,59556,EC EXPORT INC. GA 30168,59450,EC EXPORT INC. NJ 08831,"CA,GA,NJ,PA,TX",APS,Ida Li,GA,ghost_warehouse,1227,756,32,0.026079869600651995,179,121,0.09861450692746536,,FL 13 hubs 13%,0,1,0.6894865525672369,0.7057864710676437,32,105,547,0,72,471,0.78125,0.36190476190476184,,0.6666666666666667,0.6904761904761911,0.7812500000000001,0.6476190476190475,,0.7063492063492061
pdd_10w,promised_delivery_end_range_date_at_order,325759,"Chenxin Optoelectronic Co., Limited GA 31407",43881,"Chenxin Optoelectronic Co., Limited","CA,GA,IL,NJ,TX",APS Outdoor,Moti Mao,GA,ghost_warehouse,5916,753,384,0.06490872210953347,330,261,0.04411764705882353,,FL 17 hubs 6%,0,1,0.9119337390128469,0.8757606490872214,384,74,75,0,220,5163,0.8880208333333333,0.9054054054054053,,0.9500000000000001,0.9030544488711821,0.8072916666666667,0.8783783783783782,,0.849933598937583
pdd_10w,promised_delivery_end_range_date_at_order,347970,Fabdivine LLC IL 60611 (2),231459,Fabdivine LLC,IL,Soft Home,Benjamin Hannigan,IL,ghost_warehouse,1806,731,0,0.0,729,239,0.13233665559246954,Camden (NJ) 80%,,1,0,0.968992248062014,0.9269102990033226,0,661,8,0,62,1075,,0.9788199697428133,,1.0,0.9808481532147744,,0.9576399394856276,,0.9575923392612854
pdd_10w,promised_delivery_end_range_date_at_order,248614,WINADO INC GA 31326,58611,WINADO INC,"CA,GA,IL,NJ,TX",APS Outdoor,Melody Lu,GA,ghost_warehouse,4447,727,118,0.026534742523049246,555,264,0.05936586462783899,,FL 13 hubs 18%,0,1,0.8084101641556093,0.7803013267371264,118,389,79,0,141,3720,0.576271186440678,0.7249357326478153,,0.5460992907801417,0.6616231086657495,0.7033898305084744,0.6195372750642673,,0.658872077028886
pdd_10w,promised_delivery_end_range_date_at_order,296291,     AM-CA,64001,Zhengzhou hanzhouboyang jinchukoumaoyiyouxiangongs,"CA,NJ",APS Housewares & More,Vivienne Hu,CA,ghost_warehouse,6642,719,51,0.0076784101174345075,635,511,0.07693465823547124,,PA 9 hubs 2%,0,1,0.9384221619993963,0.8622402890695585,51,103,123,0,442,5923,0.9411764705882351,0.8349514563106795,,0.9751131221719458,0.9554937413073713,0.9607843137254902,0.8058252427184462,,0.8776077885952707
pdd_10w,promised_delivery_end_range_date_at_order,91411,Malouf Fine Linens SC29360,14913,"EVERREST US, LLC","CA,SC",Mattress,Rikki Sartor,SC,ghost_warehouse,2266,704,117,0.05163283318623124,583,477,0.21050308914386584,,TX 9 hubs 3%; FL 14 hubs 3%; PA 9 hubs 3%,0,3,0.868490732568401,0.8433362753751109,117,169,97,0,321,1562,0.7777777777777777,0.952662721893491,,0.9532710280373831,0.9176136363636364,0.5299145299145299,0.9526627218934908,,0.8494318181818189
pdd_10w,promised_delivery_end_range_date_at_order,327977,SHEN JUN TRADING LIMITED CA 91710,327975,SHEN JUN TRADING LIMITED,"CA,NJ",APS,Regan Zou,CA,ghost_warehouse,2223,699,487,0.21907332433648224,190,150,0.06747638326585695,,TX 10 hubs 3%,0,1,0.9127305443094913,0.7336932073774165,487,63,51,0,98,1524,0.9199178644763861,0.9523809523809521,,0.9285714285714285,0.9198855507868386,0.4517453798767966,0.9047619047619047,,0.5951359084406297
