lookback_window,timebase,lookback_weeks,supplier_id,su_name,parent_suid,parent_su_name,parent_warehouse_states,n_parent_warehouse_states,sto,srm_contact,own_state,city_name,postal_code,address_1,assigned_induction_hub_name,assigned_station_state,assigned_station_zip,total_vol,weeks_with_vol,candidate_vol,candidate_share,direct_vol,direct_share,sparse_far_vol,sparse_far_share,jumbo_vol,jumbo_share,ghost_vol,ghost_share,misshipping_vol,misshipping_share,weeks_with_direct,pct_weeks_with_direct,direct_by_week,top_direct_hubs,n_ghost_hubs,ghost_hub_vol,ghost_hubs,n_misshipping_hubs,misshipping_hubs,missing_actual_hub_vol,missing_actual_hub_share,hub_mismatch_vol,state_mismatch_vol,far_hub_vol,within_200_vol,pct_within_200_of_assigned,avg_gain_on_candidate,avg_dist_assignedhub_customer,avg_dist_actualhub_customer,avg_dist_assignedhub_actualhub,ifr,delivery_rel,ifr_candidate,delivery_rel_candidate,ifr_direct,delivery_rel_direct,ifr_sparse_far,delivery_rel_sparse_far,ifr_jumbo,delivery_rel_jumbo,ifr_ghost,delivery_rel_ghost,ifr_misshipping,delivery_rel_misshipping,candidate_bucket_sum,candidate_partition_ok,direct_cohort
msbd_2w,msbd_su,2,87329,Blissful House Decor Co LTD NY 12601 (2),60094,Blissful House Decor Co LTD,"CA,GA,NY,TX",4,APS,Asia Supplier Service Desk,NY,Poughkeepsie,12601,26 Tall Tree Ln,MONTGOMERY,NY,12549,69,3,3,0.043478260869565216,0,0.0,0,0.0,1,0.014492753623188406,0,0.0,2,0.028985507246376812,0,0.0,,,0,0,,1,Rancho Cucamonga Ncpc (CA) 3%,5,0.07246376811594203,40,4,3,61,0.953125,-0.1363221272656326,817.29,869.5312500000001,157.79531250000002,0.9420289855072466,0.7101449275362319,1.0,0.6666666666666666,,,,,1.0,1.0,,,1.0,0.5,3,True,misshipping
msbd_2w,msbd_su,2,267131,"Anji Longwin Furniture Co., Ltd NJ 08016",55782,"Anjixian Longwei Furniture Co.,Ltd.","CA,GA,NJ,TX",4,APS,Hannah Guan,NJ,Burlington Township,08016,2605 Rancocas Rd,ROBBINSVILLE,NJ,8691,69,3,2,0.028985507246376812,0,0.0,0,0.0,0,0.0,0,0.0,2,0.028985507246376812,0,0.0,,,0,0,,1,Rialto (CA) 3%,9,0.13043478260869565,7,7,4,56,0.9333333333333333,0.7089016416159146,783.4716981132076,694.8297872340427,126.8603448275862,0.7101449275362319,0.6521739130434782,0.5,1.0,,,,,,,,,0.5,1.0,2,True,misshipping
msbd_2w,msbd_su,2,409083,FEEDING JOY LLC NJ 08857,347123,FEEDING JOY LLC,"CA,NJ,PA",3,APS Bedroom,Asia Supplier Service Desk,NJ,Old Bridge,08857,400 Fairway Ln,EAST BRUNSWICK,NJ,8816,69,3,2,0.028985507246376812,0,0.0,0,0.0,0,0.0,0,0.0,2,0.028985507246376812,0,0.0,,,0,0,,2,Rialto (CA) 1%; Arcadia (CA) 1%,3,0.043478260869565216,4,4,4,62,0.9393939393939394,-0.1256956993133358,777.5839285714286,869.4537037037036,165.61666666666673,0.9855072463768116,0.782608695652174,1.0,0.5,,,,,,,,,1.0,0.5,2,True,misshipping
msbd_2w,msbd_su,2,183100,Extromax Lea Inc CA 91761,177829,Extromax Lea Inc,"CA,GA,NJ,PA,TX",5,Casegoods,Frank Huang,CA,Ontario,91761,1521 E Francis St,CHINO LOCAL,CA,91710,69,3,3,0.043478260869565216,0,0.0,0,0.0,1,0.014492753623188406,0,0.0,2,0.028985507246376812,0,0.0,,,0,0,,2,West Savannah  Ncpc (GA) 1%; East Brunswick (NJ) 1%,23,0.3333333333333333,46,7,7,39,0.8478260869565217,0.25687886537253857,1457.8565217391301,1385.0161290322583,390.1521739130435,0.6521739130434784,0.4057971014492754,1.0,0.6666666666666666,,,,,1.0,0.0,,,1.0,1.0,3,True,misshipping
msbd_2w,msbd_su,2,287102,Jinhuabaiweiyingtongyongpinyouxiangongsi TX 77087,287065,Jinhuabaiweiyingtongyongpinyouxiangongsi,"CA,GA,NJ,TX",4,Wayfair,Icey Wang,TX,Houston,77087,2425 Broad St,SOUTH HOUSTON,TX,77075,69,3,13,0.18840579710144928,0,0.0,3,0.043478260869565216,0,0.0,0,0.0,10,0.14492753623188406,0,0.0,,,0,0,,5,West Savannah  Ncpc (GA) 7%; East Brunswick (NJ) 3%; Rancho Cucamonga Ncpc (CA) 1%; Richmond Hill Ncpc (GA) 1%; South Rialto - Ncpc (CA) 1%,1,0.014492753623188406,67,23,23,45,0.6617647058823529,0.34418775804874924,863.6871794871794,814.9111111111109,476.5910447761194,0.8550724637681162,0.5507246376811598,0.6923076923076923,0.4615384615384615,,,1.0,0.6666666666666666,,,,,0.6,0.4,13,True,misshipping
msbd_2w,msbd_su,2,335207,shenzhenshibeilailidianqiyouxiangongsi GA 31405,335200,shenzhenshibeilailidianqiyouxiangongsi,"CA,GA,IL,PA,TX",5,Wayfair,Tracy Rong,GA,Savannah,31405,125 Feldspar Drive,SAVANNAH LOCAL,GA,31408,68,3,6,0.08823529411764706,0,0.0,0,0.0,0,0.0,0,0.0,6,0.08823529411764706,0,0.0,,,0,0,,4,Sugar Land (TX) 4%; Chicago (IL) 1%; West Rialto (CA) 1%; Scranton (PA) 1%,5,0.07352941176470588,63,8,8,55,0.873015873015873,-0.6691598195883512,533.0281250000003,595.6618181818181,156.82698412698412,0.5294117647058822,0.5294117647058825,0.6666666666666667,0.5,,,,,,,,,0.6666666666666667,0.5,6,True,misshipping
msbd_2w,msbd_su,2,498883,"BENOX SUPPLY CHAIN CO., LIMITED PA 18064",489828,"BENOX SUPPLY CHAIN CO., LIMITED","CA,PA",2,APS Mattresses,Asia Supplier Service Desk,PA,Nazareth,18064,3363 Gun Club Rd,LEHIGH VALLEY LOCAL,PA,18067,68,3,8,0.11764705882352941,0,0.0,1,0.014705882352941176,5,0.07352941176470588,0,0.0,2,0.029411764705882353,0,0.0,,,0,0,,1,Rancho Cucamonga Ncpc (CA) 3%,2,0.029411764705882353,66,13,12,54,0.8181818181818182,0.4754095293455308,820.6549019607841,808.9403846153847,288.7196969696968,0.9117647058823529,0.8088235294117649,0.75,0.625,,,1.0,1.0,0.6,0.4,,,1.0,1.0,8,True,misshipping
msbd_2w,msbd_su,2,478655,hefeituotuwangluokejiyouxaingongsi TX 77584,284178,hefeituotuwangluokejiyouxaingongsi,"CA,GA,NJ,TX",4,APS Youth,Ricky Yu,TX,Pearland,77584,3215 Veterans Dr,SOUTH HOUSTON,TX,77075,68,3,14,0.20588235294117646,0,0.0,0,0.0,0,0.0,0,0.0,14,0.20588235294117646,0,0.0,,,0,0,,4,Diamond Bar Rsf (CA) 13%; Chino (CA) 4%; Industry (CA) 1%; Savannah (GA) 1%,3,0.04411764705882353,27,27,27,38,0.5846153846153846,0.13916751800136054,640.034693877551,702.1267857142859,600.4184615384614,0.9852941176470589,0.7941176470588236,1.0,0.7142857142857143,,,,,,,,,1.0,0.7142857142857143,14,True,misshipping
msbd_2w,msbd_su,2,359929,COFVIAL LTD NJ 08505,304188,COFVIAL LTD,"CA,GA,IL,NJ,TX",5,Soft Home,Supplier Service Desk,NJ,Bordentown,08505,"C/O 1170 Florence Columbus Rd, Gate( 102-125)",ROBBINSVILLE,NJ,8691,68,3,1,0.014705882352941176,0,0.0,0,0.0,0,0.0,0,0.0,1,0.014705882352941176,0,0.0,,,0,0,,1,Rialto (CA) 1%,1,0.014705882352941176,53,2,1,66,0.9850746268656716,-1.1621054954756123,1042.92962962963,1123.2925925925924,65.62985074626864,0.6617647058823528,0.3970588235294118,1.0,0.0,,,,,,,,,1.0,0.0,1,True,misshipping
msbd_2w,msbd_su,2,348489,Yiwu Youxi Electronic Commerce Co. Ltd CA 91708,98141,Yiwu Youxi Electronic Commerce Co. Ltd,"CA,GA,NJ,TX",4,APS Outdoor,Amber Xiang,CA,Chino,91708,15825 Terminal Court,CHINO LOCAL,CA,91710,68,3,6,0.08823529411764706,0,0.0,2,0.029411764705882353,2,0.029411764705882353,0,0.0,2,0.029411764705882353,0,0.0,,,0,0,,2,Richmond Hill Ncpc (GA) 1%; Houston (TX) 1%,1,0.014705882352941176,67,7,7,60,0.8955223880597015,0.08349098570344074,1378.1659574468088,1337.9652173913043,250.89701492537316,0.9852941176470589,0.5441176470588236,1.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,1.0,6,True,misshipping
