supplier_id,su_name,sto,is_cushioned,vol,vol_det,vol_direct,vol_local,direct_share,ifr,delivery_rel,det_on_time,det_hits_minus_1,ifr_direct,ifr_local,del_direct,det_on_time_direct,det_m1_direct,cushion,ifr_vs_del_pp,ifr_vs_det_pp
361288,Beijingcanpengguojimaoyiyouxiangongsi GA 31326,APS Upholstery,1,79.0,79.0,12.0,50.0,0.1518987341772152,0.5569620253164558,0.8607594936708861,0.7468354430379746,0.4936708860759494,0.49999999999999994,0.6400000000000001,1.0,0.8333333333333334,0.6666666666666666,1.0,-30.379746835443033,-18.98734177215188
332873,"Captivate Brands USA, Inc. CA 92508",Grills,1,77.0,75.0,13.0,59.0,0.16883116883116883,0.779220779220779,0.8701298701298701,0.8831638418079094,0.623728813559322,0.6923076923076923,0.7796610169491524,0.846153846153846,0.846153846153846,0.5384615384615384,1.0,-9.090909090909104,-10.394306258713037
451286,"Stölzle Lausitz, Inc. DE 19702",Wayfair,1,76.0,71.0,13.0,58.0,0.17105263157894737,0.6710526315789472,0.934210526315789,0.8970373967945605,0.8584264205925207,0.5384615384615384,0.7068965517241377,1.0,1.0,1.0,3.0,-26.31578947368418,-22.598476521561327
355518,Kinger CA 91761(2),Decor,1,75.0,70.0,20.0,52.0,0.26666666666666666,0.6533333333333333,0.8666666666666667,0.6832417582417584,0.49423076923076925,0.45,0.7307692307692307,0.7499999999999999,0.75,0.45,1.0,-21.333333333333336,-2.9908424908425046
86084,Smartlet Bidet CA 91730(2),Plumbing,1,74.0,69.0,17.0,53.0,0.22972972972972974,0.7297297297297295,0.864864864864865,0.8424938474159145,0.6346732294230243,0.8235294117647058,0.7169811320754714,0.9411764705882352,1.0,0.6470588235294118,1.0,-13.513513513513553,-11.2764117686185
6790,Koverton,Decor,1,73.0,71.0,19.0,52.0,0.2602739726027397,0.5753424657534246,0.9726027397260272,0.8640303358613215,0.5216684723726978,0.7894736842105262,0.5,1.0,0.9473684210526315,0.6842105263157895,1.0,-39.72602739726025,-28.86878701078969
58055,Organize Ventures Inc,Appliances,1,73.0,72.0,14.0,58.0,0.1917808219178082,0.7534246575342465,0.9315068493150683,0.7270114942528735,0.5488505747126438,0.7857142857142858,0.7413793103448275,0.9285714285714285,1.0,0.7857142857142858,1.0,-17.808219178082187,2.6413163281372998
270045,"MIR Group, Inc. NJ 07305",Flooring,1,69.0,61.0,9.0,58.0,0.13043478260869565,0.608695652173913,0.898550724637681,0.6704352741661956,0.47314867156585627,0.11111111111111113,0.6896551724137929,1.0,0.8888888888888888,0.22222222222222227,1.0,-28.985507246376805,-6.173962199228267
155962,Compamia FL 33147,Outdoor Furniture,1,69.0,69.0,43.0,20.0,0.6231884057971014,0.7971014492753621,0.9855072463768116,0.9420289855072461,0.9130434782608695,0.8139534883720927,0.7500000000000001,1.0,0.9767441860465115,0.9767441860465115,3.0,-18.840579710144954,-14.492753623188403
438853,"XIAMEN TRUST TD CO., LTD. CA 92337",Wayfair,1,69.0,68.0,17.0,46.0,0.2463768115942029,0.6956521739130433,0.9130434782608695,0.8842710997442454,0.6237212276214834,0.6470588235294118,0.7173913043478259,0.8823529411764706,0.8823529411764705,0.6470588235294119,1.0,-21.739130434782616,-18.86189258312021
317864,MEDUNJESS INC. CA 91762 ,APS Home Improvement,1,66.0,64.0,7.0,57.0,0.10606060606060606,0.7575757575757576,0.8939393939393939,0.8330592105263156,0.6499451754385963,0.28571428571428575,0.8421052631578947,0.5714285714285715,0.7142857142857143,0.28571428571428575,1.0,-13.636363636363635,-7.548345295055803
190686,Bueauty Box Inc NJ 08505,APS Youth,1,64.0,63.0,9.0,54.0,0.140625,0.765625,0.9375,0.8442092886537333,0.6413874191651969,0.8888888888888888,0.7407407407407407,1.0,1.0,0.8888888888888888,1.0,-17.1875,-7.858428865373335
345136,Fu Jian Sheng Ji Mu Shan Mao Yi You Xian Gong Si CA 92336,APS,1,64.0,63.0,22.0,36.0,0.34375,0.71875,0.8906249999999999,0.906084656084656,0.701058201058201,0.5454545454545454,0.861111111111111,0.8636363636363636,0.9090909090909091,0.5909090909090908,1.0,-17.18749999999999,-18.733465608465604
343391,Vondom FL 33172,PG Outdoor,1,64.0,59.0,16.0,46.0,0.25,0.71875,0.859375,0.83382461311717,0.8168754605747972,0.9374999999999999,0.6304347826086957,1.0,1.0,1.0,5.0,-14.0625,-11.507461311717005
236594,Westin LLC CA 91730 (2),Decor,1,63.0,61.0,10.0,52.0,0.15873015873015872,0.6349206349206347,0.8571428571428569,0.9054224464060527,0.7780580075662044,0.5,0.6538461538461535,0.7,1.0,0.7999999999999999,2.0,-22.22222222222222,-27.050181148541807
303427,CM-WE-1,APS,1,62.0,61.0,8.0,50.0,0.12903225806451613,0.6935483870967742,0.870967741935484,0.8072131147540983,0.4518032786885246,0.75,0.68,0.75,1.0,0.625,1.0,-17.741935483870975,-11.366472765732405
405868,YQN-COPE-CA,APS Wayfair Professional,1,61.0,60.0,9.0,37.0,0.14754098360655737,0.7213114754098361,0.8524590163934425,0.7058558558558558,0.44279279279279277,0.7777777777777778,0.7567567567567568,0.8888888888888888,0.8888888888888888,0.5555555555555556,1.0,-13.114754098360637,1.5455619553980338
238391,Geneva Home CA 90638,Soft Home,1,59.0,58.0,13.0,44.0,0.22033898305084745,0.4915254237288136,0.8983050847457625,0.7805642633228839,0.45768025078369895,0.6923076923076923,0.4318181818181818,0.9230769230769231,0.9230769230769231,0.46153846153846156,1.0,-40.67796610169489,-28.90388395940703
28883,American Heartland,Casegoods,1,58.0,56.0,14.0,42.0,0.2413793103448276,0.5344827586206897,0.8965517241379308,0.8120748299319727,0.6904761904761906,0.6428571428571429,0.5000000000000001,1.0,0.9285714285714286,0.7142857142857142,2.0,-36.206896551724114,-27.759207131128292
61320,Octane Seating GA 30281,Upholstery,1,58.0,53.0,6.0,52.0,0.10344827586206896,0.5862068965517241,0.8620689655172412,0.8124092888243832,0.7764876632801161,0.8333333333333334,0.5576923076923076,1.0,1.0,0.8333333333333334,2.0,-27.58620689655171,-22.620239227265916
432851,JIANG SU MAI WEI JIN CHU KOU YOU XIAN GONG SI GA 30518,APS AEOF,1,58.0,58.0,6.0,44.0,0.10344827586206896,0.6724137931034483,0.9310344827586204,0.8275862068965517,0.5689655172413793,0.8333333333333334,0.6818181818181818,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,-25.862068965517217,-15.517241379310342
340863,东阳市新贤阳电子商务有限公司 TX 77023,Wayfair,1,57.0,56.0,8.0,41.0,0.14035087719298245,0.7192982456140349,0.9649122807017543,0.842334494773519,0.4912891986062717,0.75,0.7317073170731705,1.0,1.0,0.5,1.0,-24.56140350877194,-12.303624915948408
218827,"Zhejiang Linya Co., GA 30336",APS Home Improvement,1,55.0,55.0,23.0,12.0,0.41818181818181815,0.4727272727272727,0.8909090909090909,0.7818181818181819,0.16363636363636364,0.7391304347826086,0.24999999999999997,0.7391304347826086,0.7391304347826086,0.30434782608695654,1.0,-41.81818181818181,-30.909090909090914
344424,"Jiangmen Xinhui Zhenghua Hardware Products Co., Ltd. GA 31322",Wayfair,1,55.0,54.0,7.0,14.0,0.12727272727272726,0.509090909090909,0.9454545454545454,0.8783068783068784,0.5701058201058201,0.7142857142857143,0.2857142857142857,1.0,1.0,0.8571428571428571,1.0,-43.63636363636364,-36.92159692159693
332699,JZ Home Decor LLC CA 92337 (2),APS Bedroom,1,50.0,49.0,7.0,29.0,0.14,0.7999999999999998,0.94,0.9211822660098521,0.8817733990147785,0.7142857142857143,0.8965517241379308,1.0,1.0,1.0,1.0,-14.000000000000012,-12.118226600985228
310111,YQC-GA03-US,APS Home Improvement,1,50.0,49.0,6.0,37.0,0.12,0.76,0.86,0.8797573083287367,0.5212355212355213,1.0,0.7567567567567568,1.0,1.0,0.6666666666666666,1.0,-9.999999999999998,-11.975730832873666
