supplier_id,su_name,parent_suid,parent_su_name,sto,vol,ifr,delivery_rel,avg_direct_gain,avg_o2d_stated,avg_o2d_actual,avg_mi_actual_to_cust,avg_mi_assigned_to_cust,pct_constrained,top_assigned_hub,top_actual_hub,pct_of_corridor
432697,EFFLIKE BLEALL GNARUSE INC CA 92337,430908,EFFLIKE BLEALL GNARUSE INC,Wayfair,7,1.0,1.0,0.9803691569401198,10.0,7.285714285714286,34.08571428571429,1937.8285714285714,1.0,WEST RIALTO,Chicago,0.0001454938476887263
46459,Trademark Time Company,46459,Trademark Time Company,Decor,7,1.0,1.0,0.95854611170593,8.571428571428571,6.571428571428571,86.5,2120.9571428571426,1.0,CARSON,Chicago,0.0001454938476887263
432954,Vintage Lighting Limited CA 92324,120155,Vintage Lighting Limited,APS Home Improvement,7,1.0,0.7142857142857143,0.9743390765661414,7.142857142857143,6.857142857142857,55.34285714285714,2106.457142857143,1.0,WEST RIALTO,Romeoville Rsf,0.0001454938476887263
433578,shenzhenshi zhiaokeji youxiangongsi CA 91730,101372,shenzhenshi zhiaokeji youxiangongsi,APS Home Improvement,7,1.0,0.7142857142857143,0.9772489627695921,8.285714285714286,7.571428571428571,45.82857142857143,1899.3428571428574,1.0,WEST RIALTO,Cedar Rapids Local,0.0001454938476887263
320763,Shenzhenshiyundanfengqingkejiyouxiangongsi CA 91761,320212,Shenzhenshiyundanfengqingkejiyouxiangongsi,Wayfair,7,0.8571428571428571,1.0,0.9575016797300443,9.428571428571429,8.0,85.47142857142856,2103.457142857143,1.0,CHINO LOCAL,Chicago,0.0001454938476887263
158006,Jamesdar CA 91752,34783,Jamesdar,Casegoods,7,1.0,0.8571428571428571,0.9791246345345224,7.0,6.285714285714286,42.800000000000004,1997.5285714285715,1.0,WEST RIALTO,Chicago,0.0001454938476887263
406978,zhongshanshi xiangtiandengshi youxiangongsi CA 90670,79265,zhongshanshi xiangtiandengshi youxiangongsi,APS Home Improvement,7,1.0,0.8571428571428571,0.9672732064652374,8.428571428571429,7.142857142857143,67.35714285714286,2084.7999999999997,1.0,SANTA FE SPRINGS,Chicago,0.0001454938476887263
151108,Westbrass CA,24575,Westbrass,Plumbing,7,0.7142857142857143,0.7142857142857143,0.9341749984701017,6.857142857142857,7.428571428571429,132.44285714285712,2013.6714285714284,0.0,LOS ANGELES,Chicago,0.0001454938476887263
409291,LONSHIRE SPARK INC CA 90670,104574,LONSHIRE SPARK INC,APS K&D,7,0.7142857142857143,1.0,0.9421017412828295,8.857142857142858,6.0,119.24285714285715,2123.6285714285714,1.0,SANTA FE SPRINGS,Maple Grove,0.0001454938476887263
411099,HUA KE ZHAO MING DIAN QI YOU XIAN GONG SI CA  90670 ,79075,HUA KE ZHAO MING DIAN QI YOU XIAN GONG SI,APS Home Improvement,7,1.0,1.0,0.9738127422839773,8.428571428571429,7.142857142857143,55.042857142857144,2030.0,1.0,SANTA FE SPRINGS,Chicago,0.0001454938476887263
61646,Exquisite Rugs CA 90040,17690,Exquisite Rugs,PG Rugs,7,0.2857142857142857,0.2857142857142857,0.9617228277445259,8.857142857142858,9.571428571428571,77.25714285714285,2036.642857142857,1.0,SANTA FE SPRINGS,Chicago,0.0001454938476887263
339911,"Jiangmen Senxin Electronic Commerce Co., LTD CA 90640",150524,"Jiangmen Senxin Electronic Commerce Co., LTD",APS Youth,7,1.0,0.8571428571428571,0.985418935968697,8.0,7.428571428571429,29.785714285714285,2056.671428571429,1.0,SANTA FE SPRINGS,Chicago,0.0001454938476887263
342572,Espiron Optimu CA 91762 342572,296653,Espiron Optimum Inc,Casegoods,7,1.0,0.8571428571428571,0.9669933002248473,8.428571428571429,6.714285714285714,73.85714285714286,2154.5142857142855,1.0,CHINO LOCAL,Toledo,0.0001454938476887263
343091,Silveria Glass Inc CA 91702,206247,Silveria Glass Inc,APS,7,1.0,1.0,0.9812674939291739,9.285714285714286,6.857142857142857,40.971428571428575,2129.0857142857144,1.0,ARCADIA,Chicago,0.0001454938476887263
457653,"Shenzhen Lehao ​​Industrial Co., Ltd. CA 92880",313462,"Shenzhen Lehao ​​Industrial Co., Ltd.",APS Bedroom,7,1.0,0.8571428571428571,0.9667527396710073,8.0,7.428571428571429,65.94285714285714,1993.7857142857142,1.0,CHINO LOCAL,Romeoville Rsf,0.0001454938476887263
33074,Amwan Inc. CA,2783,Amwan Inc.,Youth Furniture & Decor,7,1.0,1.0,0.9471051011858852,7.142857142857143,6.571428571428571,117.02857142857144,2190.7428571428572,1.0,INDUSTRY,Chicago,0.0001454938476887263
455508,"Dongguan Chenjiang Home Furnishings Co., Ltd. CA 91710",444723,"Dongguan Chenjiang Home Furnishings Co., Ltd.",Wayfair,7,1.0,1.0,0.9689841372698733,8.857142857142858,6.714285714285714,61.37142857142857,2023.4285714285713,1.0,INDUSTRY,Chicago,0.0001454938476887263
187118,Morandi Grey Inc CA 92337(2),108080,Morandi Grey Inc,APS Home Improvement,7,0.8571428571428571,1.0,0.9547975731753552,8.428571428571429,6.857142857142857,88.71428571428571,2009.7142857142858,1.0,WEST RIALTO,Greenwood,0.0001454938476887263
470989,Shanghai Woyao Trading Co Ltd CA 92408,163583,Shanghai Woyao Trading Co Ltd,APS Decor,7,0.2857142857142857,0.42857142857142855,0.9709552295492788,7.857142857142857,8.0,63.371428571428574,2112.042857142857,1.0,WEST RIALTO,Toledo,0.0001454938476887263
471241,GTK GROUP CA 92316,67539,GTK GROUP,Storage & Org - Frequency,7,0.7142857142857143,1.0,0.9825930452282486,7.714285714285714,7.142857142857143,34.314285714285724,1883.3714285714289,1.0,WEST RIALTO,Chicago,0.0001454938476887263
471878,"Ningbo Qiangbang Outdoor Leisure Products Co., Ltd CA 92324",104050,"Ningbo Qiangbang Outdoor Leisure Products Co., Ltd",APS Outdoor,7,1.0,1.0,0.9671800847357147,8.571428571428571,7.142857142857143,66.57142857142857,2009.0714285714287,1.0,WEST RIALTO,Chicago,0.0001454938476887263
473244,Dongguan Zhimei Jiaju youxiangongsi CA 91761,447480,Dongguan Zhimei Jiaju youxiangongsi,APS AEOF,7,1.0,1.0,0.9685425553776016,8.285714285714286,7.0,59.60000000000001,1969.5285714285715,1.0,CHINO LOCAL,Romeoville Rsf,0.0001454938476887263
116459,Wiando CA 91789,58611,WINADO INC,APS Outdoor,7,1.0,0.8571428571428571,0.9605016173359173,6.714285714285714,6.428571428571429,84.41428571428571,2077.385714285714,1.0,INDUSTRY,Toledo,0.0001454938476887263
435103,"Ningbo Maowei E-commerce Co., Ltd. CA 91708",293239,"Ningbo Maowei E-commerce Co., Ltd.",APS Outdoor,7,1.0,0.8571428571428571,0.9679159985294196,8.571428571428571,7.571428571428571,58.7,1886.6142857142856,1.0,CHINO LOCAL,North Kansas City Ncpc,0.0001454938476887263
203856,Guang Zhou Yun Sen Toy Limited CA 90201,203260,Guang Zhou Yun Sen Toy Limited,Outdoor Furniture,7,0.8571428571428571,1.0,0.9724608403499834,8.0,6.571428571428571,57.75714285714285,2120.128571428572,1.0,SANTA FE SPRINGS,Columbus,0.0001454938476887263
204128,THAT DUTCH GIRL CA 92867,203779,THAT DUTCH GIRL,Soft Home,7,1.0,1.0,0.959536747024459,28.142857142857142,18.714285714285715,85.77142857142857,2024.9857142857143,1.0,ANAHEIM,Chicago,0.0001454938476887263
42881,Mattress Furniture Supply LLC CA  95202,39627,Mattress Furniture Supply LLC,Casegoods,7,1.0,1.0,0.9555540259802182,7.285714285714286,6.142857142857143,92.61428571428573,2140.1857142857143,0.0,TRACY LOCAL,Chicago,0.0001454938476887263
441183,C.Q. US GROUP INC CA 91761,69150,C.Q. US GROUP INC,Flooring,7,1.0,0.8571428571428571,0.9292788347380813,8.714285714285714,7.142857142857143,139.78571428571428,2007.5285714285715,1.0,CHINO LOCAL,Toledo,0.0001454938476887263
320434,"Zhejiang Xingyang Furniture Co.,Ltd. CA 92335",61200,"Zhejiang Xingyang Furniture Co.,Ltd.",APS,7,0.8571428571428571,0.8571428571428571,0.9698681666955754,9.142857142857142,8.142857142857142,63.84285714285714,2040.7285714285715,1.0,WEST RIALTO,Toledo,0.0001454938476887263
317522,Nova California CA 90220,1811,Nova,Lighting,7,0.8571428571428571,0.8571428571428571,0.9827515006189195,9.571428571428571,7.571428571428571,39.042857142857144,2229.8857142857146,1.0,CARSON,Detroit,0.0001454938476887263
318210,"Zhongshan Pashengte E-Commerce Co., Ltd. CA 91762",121578,"Zhongshan Pashengte E-Commerce Co., Ltd.",APS Home Improvement,7,1.0,1.0,0.9531297963515897,9.285714285714286,8.285714285714286,96.37142857142858,2080.242857142857,1.0,CHINO LOCAL,Romeoville Rsf,0.0001454938476887263
208515,PO FAI INTERNATIONAL LTD CA 91710,208251,PO FAI INTERNATIONAL LTD,Casegoods,7,1.0,1.0,0.9773083972711422,9.142857142857142,7.142857142857143,44.28571428571429,1939.3714285714284,1.0,WEST RIALTO,Chicago,0.0001454938476887263
320576,Nanping Jianyang District Shanye Laity CA 92337,207644,Nanping Jianyang District Shanye Laity Tea Co. LTD,APS Home Improvement,7,1.0,1.0,0.9667049810531054,8.571428571428571,7.285714285714286,69.55714285714286,2043.257142857143,1.0,WEST RIALTO,Romeoville Rsf,0.0001454938476887263
321983,"Qingdao Docool Technology Co., Ltd CA 91761 ",98174,"Qingdao Docool Technology Co., Ltd",APS,7,0.42857142857142855,0.8571428571428571,0.9671818872679827,10.285714285714286,8.285714285714286,65.35714285714286,1963.9714285714285,1.0,CHINO LOCAL,Romeoville Rsf,0.0001454938476887263
207775,legend Furniture INC CA,74020,legend Furniture INC,Upholstery,7,1.0,1.0,0.9857686850010958,9.285714285714286,7.714285714285714,30.214285714285715,2213.285714285714,1.0,SANTA FE SPRINGS,Columbus,0.0001454938476887263
445815,"Yiwu Youlian E-Commerce Co., Ltd. CA 91752-7404",66015,"Yiwu Youlian E-Commerce Co., Ltd.",APS Outdoor,7,1.0,1.0,0.9802524423320297,8.857142857142858,7.285714285714286,40.785714285714285,1967.2,1.0,WEST RIALTO,Chicago,0.0001454938476887263
17558,Scanpan USA Inc.,17558,Scanpan USA Inc.,Kitchen & Small Electrics,7,1.0,1.0,0.9748677454848818,8.285714285714286,7.285714285714286,50.728571428571435,2026.814285714286,1.0,CARSON,Chicago,0.0001454938476887263
482401,"Foshan Tangniang Trading Co., Ltd CA 91708",368963,"Foshan Tangniang Trading Co., Ltd",APS Housewares & More,7,1.0,1.0,0.9535041838156445,10.571428571428571,7.142857142857143,82.38571428571427,1858.185714285714,1.0,CHINO LOCAL,Chicago,0.0001454938476887263
13250,Plutus Partners LLC CA 91502,13106,Plutus Partners LLC,Soft Home,7,0.2857142857142857,0.5714285714285714,0.9180806632870434,16.428571428571427,16.714285714285715,174.95714285714283,2083.5000000000005,0.0,BURBANK,Chicago,0.0001454938476887263
244852,AI 003 Warehouse,182901,Coul Curter INC,Casegoods,7,0.5714285714285714,0.7142857142857143,0.9549170596589117,6.714285714285714,6.571428571428571,98.8,2175.871428571429,1.0,WEST RIALTO,Northern Kentucky,0.0001454938476887263
276076,Naomi Home CA 90810,46174,Naomi Home,Upholstery,7,1.0,0.8571428571428571,0.9815758939550134,6.285714285714286,5.857142857142857,40.82857142857143,2118.257142857143,1.0,CARSON,Maple Grove,0.0001454938476887263
276323,Ningbo Jiangdong Peter International CA 91730(3) ,53013,Ningbo Jiangdong Peter International Trading CoLTD,APS Outdoor,7,0.8571428571428571,1.0,0.9372955992606702,9.571428571428571,8.142857142857142,131.70000000000002,2068.442857142857,1.0,WEST RIALTO,Romeoville Rsf,0.0001454938476887263
217631,"FoShan XiNiu Outdoor Product Co., Ltd CA 92316",47589,SUMMER BELLA INC,APS,7,1.0,0.0,0.9824714755878711,5.0,6.0,37.81428571428571,2157.3,1.0,WEST RIALTO,Northern Kentucky,0.0001454938476887263
214575,"Marianne Nems Studio, LLC CA 90640",82781,Marianne Textiles LLC_1,Decor,7,1.0,0.7142857142857143,0.9685623808650158,7.571428571428571,7.285714285714286,68.15714285714286,2109.6285714285714,1.0,SANTA FE SPRINGS,Chicago,0.0001454938476887263
272655,DP-CA1,207606,"QUANZHOU SIKE TRADE CO.,LTD",APS,7,1.0,1.0,0.9751008534895813,8.571428571428571,7.428571428571429,51.6857142857143,2093.914285714286,1.0,INDUSTRY,Chicago,0.0001454938476887263
487744,"Bozhou Ranliansheng E-commerce Co., Ltd CA 91708",357398,"Bozhou Ranliansheng E-commerce Co., Ltd",APS Mattresses,7,0.8571428571428571,0.8571428571428571,0.9865386430844898,8.714285714285714,8.0,26.97142857142857,1980.6999999999996,1.0,CHINO LOCAL,Romeoville Ncpc,0.0001454938476887263
316070,"Shandong Muye Home Furniture Co., Ltd. CA 91761 ",83569,"Shandong Muye Home Furniture Co., Ltd.",APS,7,1.0,1.0,0.9670068875639383,11.285714285714286,8.714285714285714,64.58571428571427,2001.457142857143,1.0,CHINO LOCAL,New Brighton Ncpc,0.0001454938476887263
254798,"Derry Furniture Co., Ltd CA 92337",254762,"Derry Furniture Co., Ltd",Wayfair,7,1.0,1.0,0.9528534084027414,8.571428571428571,6.714285714285714,92.9857142857143,1935.4714285714285,1.0,WEST RIALTO,North St.Louis,0.0001454938476887263
254968,guangzhoushilingyingkejiyouxiangongsi CA 90640,234591,Meroy Odelia Wholesale LLC,APS Home Improvement,7,1.0,0.7142857142857143,0.9801608067149846,8.285714285714286,8.142857142857142,40.942857142857136,2071.557142857143,1.0,SANTA FE SPRINGS,Greenwood,0.0001454938476887263
255056,Aria Home CA 90201,254592,Modern Gallerie Inc.,Wayfair,7,1.0,0.8571428571428571,0.967586306483547,7.142857142857143,6.714285714285714,67.85714285714286,2068.914285714286,0.0,LOS ANGELES,Chicago,0.0001454938476887263
265529,Amity Home CA,2799,Amity Home,"PG Bedding, Bath & Window",7,0.8571428571428571,0.5714285714285714,0.9256539519730821,6.571428571428571,6.857142857142857,149.45714285714286,2041.2571428571428,1.0,ARCADIA,Chicago,0.0001454938476887263
498757,Alphamarts AL 08505,46710,Alphamarts,APS Outdoor,7,1.0,1.0,0.7215287630037375,5.428571428571429,3.142857142857143,601.3000000000001,2189.071428571429,1.0,INDUSTRY,East Brunswick,0.0001454938476887263
495154,DJ-IRWINDALE01-CA,200887,"HONG KONG TIANJIAN INDUSTRIAL DEVELOPMENT CO., LIMITED",APS Home Improvement,7,1.0,1.0,0.9621093161841021,8.857142857142858,6.428571428571429,81.47142857142856,2116.6142857142854,0.0,LOS ANGELES,Chicago,0.0001454938476887263
496759,Kingray home textiles CA 91746,28582,Kingray home textiles,Soft Home,7,0.42857142857142855,0.7142857142857143,0.9697747884178415,7.428571428571429,7.285714285714286,62.771428571428565,2013.9428571428568,1.0,ARCADIA,Chicago,0.0001454938476887263
495234,Tizo Design CA 91406,45779,Tizo Design,PG Decor,7,1.0,1.0,0.9714712711205903,7.428571428571429,6.285714285714286,58.22857142857142,2067.8714285714286,0.0,BURBANK,Chicago,0.0001454938476887263
494815,"Hefei Maxyoyo Trading Co., Ltd. CA 92880",67567,"Hefei Maxyoyo Trading Co., Ltd.",APS Upholstery,7,1.0,1.0,0.9410330438994,9.857142857142858,8.857142857142858,124.24285714285715,2033.1000000000001,1.0,CHINO LOCAL,Toledo,0.0001454938476887263
267353,Gold Ruipu Trading Co CA 91733,267350,Gold Ruipu Trading Co,Wayfair,6,0.5,0.5,0.986178166703843,6.5,7.166666666666667,29.95,2033.1000000000001,1.0,ARCADIA,Chicago Loop,0.00012470901230462255
365179,Central Power International Limited LLC CA 91748,348962,Central Power International Limited LLC,APS K&D,6,1.0,1.0,0.8463197691966867,7.0,6.0,264.9833333333333,1776.216666666667,1.0,INDUSTRY,New Brighton Ncpc,0.00012470901230462255
363837,Myth Realm International Inc. CA 91762,65171,Myth Realm International Inc.,APS Home Improvement,6,0.6666666666666666,1.0,0.9546991467009939,8.333333333333334,7.833333333333333,79.61666666666666,1942.3333333333333,1.0,CHINO LOCAL,Chicago Loop,0.00012470901230462255
362514,AVC-WO.ca,329999,AVC.,APS SEA,6,0.8333333333333334,0.8333333333333334,0.948199771535659,9.0,9.166666666666666,115.66666666666667,2191.8833333333337,1.0,SANTA FE SPRINGS,Greenwood,0.00012470901230462255
369019,"Qingdao Ouyida International Trade Co., Ltd CA 92410",312263,METALHUT TRADING LIMITED,APS AEOF,6,1.0,0.8333333333333334,0.9610499357081289,7.0,7.166666666666667,76.1,2019.216666666667,1.0,WEST RIALTO,Chicago,0.00012470901230462255
367187,nanjing yixian wangluojishufuwu you xian gong si CA 92316,214159,SYNCLOGIQ PTE. LTD.,APS Outdoor,6,1.0,1.0,0.982439017057361,8.5,6.166666666666667,34.85,1991.966666666667,1.0,WEST RIALTO,Greenwood,0.00012470901230462255
97541,"Shenzhenshi Yiyibushe Technology Co., Ltd. CA91710",86804,"Shenzhenshi Yiyibushe Technology Co., Ltd.",APS Home Improvement,6,1.0,0.6666666666666666,0.9514288208261421,7.0,7.166666666666667,106.43333333333332,2067.8333333333335,1.0,WEST RIALTO,Toledo,0.00012470901230462255
362522,GOODSILO LLC CA 91761,124692,GOODSILO LLC,Casegoods,6,1.0,1.0,0.9717067206238097,8.666666666666666,7.0,51.88333333333333,1921.75,1.0,CHINO LOCAL,Chicago,0.00012470901230462255
362959,"Guangdong Sanying Trading Co, Ltd CA 91789",338973,"Guangdong Sanying Trading Co, Ltd",APS Upholstery,6,1.0,0.8333333333333334,0.9875141868484846,8.5,6.666666666666667,24.71666666666667,1972.6666666666667,1.0,INDUSTRY,Chicago,0.00012470901230462255
273267,GETPRO E-COMMERCE INC CA 91768,65333,GETPRO E-COMMERCE INC.,APS,6,1.0,1.0,0.9663478191725116,8.0,6.5,70.41666666666667,2027.3833333333332,1.0,INDUSTRY,Chicago,0.00012470901230462255
271861,Merry Products CA 90220,1102,Merry Products,Pet,6,0.8333333333333334,1.0,0.9806216412242331,8.0,6.166666666666667,39.28333333333333,2024.5,1.0,CARSON,Chicago,0.00012470901230462255
491221,Cusp Barn inc CA 91730-4945,143543,Cusp Barn inc,APS Home Improvement,6,1.0,1.0,0.9504731957500043,8.833333333333334,7.0,104.75,2104.933333333333,1.0,WEST RIALTO,Chicago,0.00012470901230462255
491638,   CPF_CA_US,114900,"Zhengzhou Tianran Household Co., Ltd",APS Rugs,6,1.0,0.6666666666666666,0.9551202515964642,8.333333333333334,7.666666666666667,84.64999999999999,1939.983333333333,1.0,WEST RIALTO,Romeoville Ncpc,0.00012470901230462255
12341,"TopNet, Inc.",12341,"TopNet, Inc.",Kitchen & Small Electrics,6,1.0,1.0,0.9641176620569768,7.333333333333333,7.166666666666667,70.73333333333335,1946.1833333333334,0.0,LOS ANGELES,Chicago,0.00012470901230462255
488217,TANYA DECOR INC CA 91706,270365,TANYA DECOR INC,APS Home Improvement,6,1.0,0.8333333333333334,0.9661739880712882,7.5,5.833333333333333,67.91666666666667,1964.2,1.0,ARCADIA,Chicago,0.00012470901230462255
9103,Picnic At Ascot,9103,Picnic At Ascot,Tabletop,6,1.0,1.0,0.9738563811915216,7.166666666666667,6.5,52.28333333333333,2003.6000000000001,1.0,CARSON,Chicago,0.00012470901230462255
142,"American Furniture Alliance, Inc.",142,"American Furniture Alliance, Inc.",Outdoor Furniture,6,1.0,0.8333333333333334,0.9862483273942136,7.166666666666667,6.833333333333333,28.28333333333333,1972.1333333333332,1.0,WEST RIALTO,Chicago,0.00012470901230462255
319346,Impressions Vanity Company CA 91708,77733,Impressions Vanity Company,Casegoods,6,1.0,1.0,0.9495658932794785,8.166666666666666,6.666666666666667,92.93333333333334,2038.3333333333333,1.0,CHINO LOCAL,Chicago,0.00012470901230462255
316868,"Xiamen Dahonghuo Technology Co., Ltd CA 91789",315778,"Xiamen Dahonghuo Technology Co., Ltd",Wayfair,6,1.0,0.8333333333333334,0.95328694472752,8.166666666666666,7.5,95.46666666666665,2027.4166666666667,1.0,INDUSTRY,Chicago,0.00012470901230462255
314043,UFaucet CA 92626,55967,UFaucet,APS,6,1.0,1.0,0.9775073657601739,12.0,7.333333333333333,48.833333333333336,2048.566666666667,1.0,ANAHEIM,Columbus,0.00012470901230462255
314820,Hokua-WPLA,83544,"QuanZhou Hash Furniture Co., Ltd",APS,6,1.0,0.6666666666666666,0.9707312010077005,7.166666666666667,6.833333333333333,64.56666666666666,2096.3833333333337,1.0,WEST RIALTO,Toledo,0.00012470901230462255
313305,"QUANZHOU PNICE HOME FURNISHING CO.,LTD CA 91730",312243,"QUANZHOU PNICE HOME FURNISHING CO.,LTD",Wayfair,6,1.0,0.3333333333333333,0.9731860970738148,7.0,8.666666666666666,48.833333333333336,1964.333333333333,1.0,WEST RIALTO,Champaign,0.00012470901230462255
313468,"Shenzhen Lehao ​​Industrial Co., Ltd. CA 92337",313462,"Shenzhen Lehao ​​Industrial Co., Ltd.",APS Bedroom,6,1.0,0.8333333333333334,0.9824509966785713,7.5,7.333333333333333,38.550000000000004,2089.85,1.0,WEST RIALTO,Toledo,0.00012470901230462255
445360,"Hangzhou Cloudyard Technology Co., Ltd CA 92337(3)",301389,"Hangzhou Cloudyard Technology Co., Ltd.",APS Outdoor,6,0.6666666666666666,0.8333333333333334,0.9587928950988142,8.166666666666666,7.833333333333333,84.25,2037.6999999999998,1.0,WEST RIALTO,Northern Kentucky,0.00012470901230462255
311525,HANGZHOU XINNAN RATTAN AND BAMBOO WORKS CA 91761,247392,"HANGZHOU XINNAN RATTAN AND BAMBOO WORKS CO., LTD.",APS,6,1.0,1.0,0.9691037901903519,9.166666666666666,6.833333333333333,63.09999999999999,1884.6666666666667,1.0,CHINO LOCAL,Chicago,0.00012470901230462255
207393,Shanghai Shiyou International Trade CA 90022,200287,"Shanghai Shiyou International Trade Co., Ltd",Casegoods,6,1.0,0.8333333333333334,0.958919776492604,6.333333333333333,6.0,87.53333333333335,2161.016666666667,1.0,SANTA FE SPRINGS,Toledo,0.00012470901230462255
208231,GAZDA LTD CA 90017,206182,GAZDA LTD,APS AEOF,6,0.6666666666666666,0.8333333333333334,0.9782071896328115,9.166666666666666,8.5,45.76666666666666,2039.9499999999998,1.0,WEST RIALTO,Chicago,0.00012470901230462255
318503,MINDRAY INTERNATIONAL LIMITED CA 92376,307364,MINDRAY INTERNATIONAL LIMITED,APS Mattresses,6,1.0,1.0,0.9709635930679563,9.5,8.0,56.76666666666667,2006.75,1.0,WEST RIALTO,Romeoville Rsf,0.00012470901230462255
43750,Badeloft,43750,Badeloft,Plumbing,6,0.8333333333333334,0.8333333333333334,0.9145364626955087,10.166666666666666,8.166666666666666,198.88333333333333,2200.2999999999997,0.0,SAN LEANDRO,Chicago,0.00012470901230462255
441529,"Yushi Lighting (Shenzhen) Co., Ltd. CA 91761  ",331930,yushidengshi(shenzhen)youxiangongsi,APS Home Improvement,6,0.8333333333333334,1.0,0.9558806037449128,10.333333333333334,7.333333333333333,90.91666666666667,2035.05,1.0,CHINO LOCAL,Chicago,0.00012470901230462255
473383,Starpower International LLC CA 91789,56999,Starpower International LLC,APS Outdoor,6,1.0,1.0,0.9709058152744351,9.333333333333334,8.0,66.8,2180.6,1.0,INDUSTRY,Columbus,0.00012470901230462255
355649,VISORIL CO CA 92335(2),286662,VISORIL CO,Upholstery,6,1.0,0.8333333333333334,0.9083798886347058,12.5,11.833333333333334,170.28333333333333,1948.2833333333335,1.0,CHINO LOCAL,Romeoville Rsf,0.00012470901230462255
354401,"Xuzhou Abosi Network Technology Co., Ltd CA 91761",354350,"Xuzhou Abosi Network Technology Co., Ltd",APS Decor,6,0.6666666666666666,0.8333333333333334,0.9739415122579644,8.5,8.0,51.26666666666667,2010.2833333333335,1.0,CHINO LOCAL,Maple Grove,0.00012470901230462255
353454,Yiwu Guali Electronic Commerce CA 91730,153269,"Yiwu Guali Electronic Commerce Co., Ltd.",APS Upholstery,6,1.0,1.0,0.9501164259796472,6.5,6.333333333333333,102.43333333333334,2038.0999999999997,1.0,WEST RIALTO,Chicago,0.00012470901230462255
353491,YDYUSW28,57016,ROOJER LIMITED,APS Upholstery,6,1.0,0.8333333333333334,0.9589024465279619,8.5,7.833333333333333,86.05,2101.3833333333337,1.0,CHINO LOCAL,Toledo,0.00012470901230462255
245504,General Sherman International Inc. CA 91730(4),49636,General Sherman International Inc.,APS,6,1.0,0.6666666666666666,0.9471619272111004,6.666666666666667,7.0,103.43333333333334,1949.033333333333,1.0,CHINO LOCAL,Champaign,0.00012470901230462255
279560,Wenzhouzhiyao-KaiHe-CA 91752,174821,Wenzhou Yiyao Maoyi Youxiangongsi,APS,6,1.0,1.0,0.9811744137279946,10.0,8.333333333333334,39.583333333333336,1946.483333333333,1.0,WEST RIALTO,Greenwood,0.00012470901230462255
475482, Xiaoma LA1150,269751,Emperic Design Inc,Outdoor Structures,6,0.8333333333333334,0.6666666666666666,0.983608825323736,6.833333333333333,7.333333333333333,34.050000000000004,2014.8500000000001,1.0,CHINO LOCAL,Romeoville Rsf,0.00012470901230462255
17897,Emerald Home Furnishings WA,7689,Emerald Home Furnishings,Upholstery,6,1.0,0.8333333333333334,0.9601470417239949,6.0,5.833333333333333,79.80000000000001,2095.433333333333,0.0,TACOMA,Chicago,0.00012470901230462255
21158,Crover Inc,21158,Crover Inc,Storage & Org - Frequency,6,1.0,0.8333333333333334,0.9852946342984533,7.166666666666667,7.333333333333333,31.21666666666667,2004.4333333333334,0.0,LOS ANGELES,Chicago,0.00012470901230462255
472690,TOMIC DECOR INC CA 92324,228869,TOMIC DECOR INC,APS Home Improvement,6,1.0,1.0,0.9466198200878445,9.166666666666666,6.833333333333333,117.64999999999999,2179.6,1.0,WEST RIALTO,West Columbus,0.00012470901230462255
474213,"Foshan Jinying Yuanhao Window Decoration Co.,Ltd CA 92337",462173,"Foshan Jinying Yuanhao Window Decoration Co.,Ltd",APS Soft Home,6,1.0,0.5,0.9679876319958821,8.333333333333334,8.666666666666666,58.95000000000001,1968.0833333333333,1.0,WEST RIALTO,Romeoville Ncpc,0.00012470901230462255
471411,Malyyds LLC CA 91748-1922,466701,Malyyds LLC,Soft Home,6,1.0,1.0,0.9719294783805231,10.333333333333334,8.5,64.03333333333333,2127.2833333333333,1.0,INDUSTRY,Toledo,0.00012470901230462255
470888,LA1150 ,107049,Ningbo Linnuo International Trade Co.  Ltd.,APS Outdoor,6,1.0,1.0,0.9671511414745771,10.0,7.666666666666667,62.18333333333334,2025.7666666666664,1.0,CHINO LOCAL,Romeoville Rsf,0.00012470901230462255
279521,AlpineFurniture CA 90670 (2),3786,AlpineFurniture,Casegoods,6,1.0,0.8333333333333334,0.9760095359968811,7.666666666666667,7.5,49.63333333333333,2016.6999999999998,1.0,SANTA FE SPRINGS,Chicago,0.00012470901230462255
246995,Novel LLC CA 91730 ,74148,Novel LLC,Plumbing,6,0.8333333333333334,0.8333333333333334,0.9503158251180043,9.0,7.666666666666667,99.71666666666665,2028.1166666666668,1.0,WEST RIALTO,Columbus,0.00012470901230462255
80141,SHENZHEN TIANSHUXING TECHNOLOGY CA3-92337,79674,SHENZHEN TIANSHUXING TECHNOLOGY CO LTD,APS,6,1.0,0.8333333333333334,0.9662680116718608,8.5,8.0,71.25,1996.3499999999997,1.0,WEST RIALTO,North St.Louis,0.00012470901230462255
358803,Shen Zhen Shi Wei Bai Ke Ji You Xian Gong Si CA 91710,80274,Shen Zhen Shi Wei Bai Ke Ji You Xian Gong Si,APS Bedroom,6,1.0,0.8333333333333334,0.9600222014984615,6.666666666666667,6.5,77.6,1908.3333333333333,1.0,CHINO LOCAL,Chicago,0.00012470901230462255
