lookback_window,timebase,supplier_id,su_name,parent_suid,parent_su_name,parent_warehouse_states,sto,srm_contact,own_state,city_name,postal_code,assigned_induction_hub_name,assigned_station_state,total_vol,ifr_all,delivery_rel_all,candidate_vol,non_candidate_vol,pct_candidate,ifr_candidate,ifr_non_candidate,delivery_rel_candidate,delivery_rel_non_candidate,actually_direct_vol,pct_of_candidates_actually_direct,pct_of_total_actually_direct,ifr_actually_direct,delivery_rel_actually_direct,ghost_warehouse_vol,pct_of_candidates_ghost,pct_of_total_ghost,ifr_ghost,delivery_rel_ghost,non_compliant_vol,pct_of_candidates_non_compliant,pct_of_total_non_compliant,ifr_non_compliant,delivery_rel_non_compliant,other_candidate_vol,pct_of_candidates_other,ifr_other_candidate,delivery_rel_other_candidate
pdd_10w,promised_delivery_end_range_date_at_order,5141,Safah International Inc.,5141,Safah International Inc.,CA,Soft Home,Supplier Service Desk,CA,Fullerton,92833,ANAHEIM,CA,814,0.7555282555282559,0.8452088452088455,97,717,0.11916461916461916,0.5670103092783502,0.7810320781032071,0.783505154639175,0.8535564853556488,9,0.09278350515463918,0.011056511056511056,0.3333333333333333,0.5555555555555556,0,0.0,0.0,,,0,0.0,0.0,,,88,0.9072164948453608,0.5909090909090912,0.8068181818181817
pdd_10w,promised_delivery_end_range_date_at_order,324173,MDW1,202881,fanfei zhejiang xincailiao youxian gongsi,"CA,IL,MA",APS Youth,Mariah Mao,IL,Bolingbrook ,60440,SOUTH CHICAGO,IL,762,0.9107611548556427,0.7939632545931765,97,665,0.1272965879265092,0.8453608247422681,0.9203007518796995,0.7525773195876291,0.8000000000000003,0,0.0,0.0,,,0,0.0,0.0,,,21,0.21649484536082475,0.027559055118110236,0.5238095238095238,0.38095238095238093,76,0.7835051546391752,0.9342105263157896,0.8552631578947365
pdd_10w,promised_delivery_end_range_date_at_order,351700,Fab Habitat GA 30705,9140,Fab Habitat,GA,Rugs,Alex Resnick,GA,Chatsworth,30705,EAST CHATTANOOGA,TN,686,0.9854227405247806,0.9256559766763854,97,589,0.141399416909621,0.9896907216494847,0.9847198641765708,0.9587628865979381,0.9202037351443129,14,0.14432989690721648,0.02040816326530612,1.0,1.0,0,0.0,0.0,,,0,0.0,0.0,,,83,0.8556701030927835,0.9879518072289158,0.9518072289156626
pdd_10w,promised_delivery_end_range_date_at_order,43524,Fullest LLC CA,36331,Fullest LLC,"CA,FL,NJ",APS,Evelyn Chen,CA,Norwalk,90650,SANTA FE SPRINGS,CA,682,0.8695014662756592,0.8621700879765399,97,585,0.14222873900293256,0.9381443298969069,0.8581196581196584,0.8556701030927835,0.8632478632478631,23,0.23711340206185566,0.03372434017595308,0.8695652173913042,0.8695652173913042,0,0.0,0.0,,,4,0.041237113402061855,0.005865102639296188,1.0,1.0,70,0.7216494845360825,0.9571428571428573,0.8428571428571431
pdd_10w,promised_delivery_end_range_date_at_order,100337,Ningbo Jiangdong Peter International CA 91761(2),53013,Ningbo Jiangdong Peter International Trading CoLTD,"CA,GA,NJ,NY,SC,TX",APS Outdoor,Moti Mao,CA,Ontario,91761,CHINO LOCAL,CA,603,0.817578772802653,0.8689883913764508,97,506,0.16086235489220563,0.6494845360824744,0.849802371541502,0.8144329896907218,0.8794466403162057,7,0.07216494845360824,0.011608623548922056,0.4285714285714286,1.0,0,0.0,0.0,,,17,0.17525773195876287,0.028192371475953566,0.6470588235294119,0.8235294117647057,73,0.7525773195876289,0.6712328767123287,0.7945205479452055
pdd_10w,promised_delivery_end_range_date_at_order,414769,"Zhejiang Linya Co., Ltd CA 91761",88120,LINYA OUTDOOR LIVING LLC,"CA,FL,GA,NJ,TX",APS Home Improvement,Danica Guo,CA,Ontario,91761,CHINO LOCAL,CA,502,0.9223107569721118,0.8884462151394424,97,405,0.19322709163346613,0.9690721649484537,0.9111111111111108,0.9175257731958765,0.8814814814814816,27,0.27835051546391754,0.053784860557768925,1.0,0.9259259259259259,0,0.0,0.0,,,11,0.1134020618556701,0.021912350597609563,0.8181818181818181,1.0,59,0.6082474226804123,0.983050847457627,0.8983050847457626
pdd_10w,promised_delivery_end_range_date_at_order,354401,"Xuzhou Abosi Network Technology Co., Ltd CA 91761",354350,"Xuzhou Abosi Network Technology Co., Ltd","AZ,CA,FL,GA,IL,IN,MD,NC,NJ,NY,OR,PA,SC,TX,WA",APS Decor,Asia Supplier Service Desk,CA,ontario,91761,CHINO LOCAL,CA,416,0.8990384615384618,0.8605769230769231,97,319,0.23317307692307693,0.845360824742268,0.9153605015673986,0.8969072164948454,0.8495297805642635,0,0.0,0.0,,,0,0.0,0.0,,,58,0.5979381443298969,0.13942307692307693,0.8275862068965515,0.9137931034482757,39,0.4020618556701031,0.8717948717948716,0.8717948717948718
pdd_10w,promised_delivery_end_range_date_at_order,329622,WuYouDa-IL,63465,"Ningbo Youyuan Import and Export Co., Ltd.","CA,GA,IL,NJ,PA,TX",APS Home Improvement,Nicole Sun,IL,Woodridge,60517,MCCOOK,IL,378,0.47619047619047605,0.6878306878306875,97,281,0.2566137566137566,0.5360824742268039,0.4555160142348753,0.7010309278350515,0.6832740213523126,16,0.16494845360824742,0.042328042328042326,0.4375,0.8749999999999999,0,0.0,0.0,,,32,0.32989690721649484,0.08465608465608465,0.5312500000000001,0.375,49,0.5051546391752577,0.5714285714285714,0.857142857142857
pdd_10w,promised_delivery_end_range_date_at_order,414478,RICH SOURCE LIMITED CA 92324,268425,RICH SOURCE LIMITED,"CA,CO,NJ",Lighting,Kya Mehlman,CA,Colton	,92324,WEST RIALTO,CA,377,0.9018567639257296,0.809018567639258,97,280,0.2572944297082228,0.8865979381443299,0.9071428571428575,0.7835051546391752,0.8178571428571431,7,0.07216494845360824,0.01856763925729443,1.0,0.8571428571428572,37,0.38144329896907214,0.09814323607427056,0.8378378378378378,0.7297297297297296,8,0.08247422680412371,0.021220159151193633,1.0,0.625,45,0.4639175257731959,0.8888888888888886,0.8444444444444441
pdd_10w,promised_delivery_end_range_date_at_order,473167,Virtual WH for FBA-Quanzhou Beilun Trade Compa-US,209121,Quanzhou Beilun Trade Company Limited,"CA,KY,MA,NJ",APS Other,Asia Supplier Service Desk,MA,Boston,02116,WILMINGTON,MA,364,0.9093406593406597,0.7170329670329668,97,267,0.2664835164835165,0.9278350515463918,0.902621722846442,0.7835051546391752,0.6928838951310865,4,0.041237113402061855,0.01098901098901099,1.0,0.75,0,0.0,0.0,,,79,0.8144329896907216,0.21703296703296704,0.9113924050632913,0.7848101265822783,14,0.14432989690721648,1.0,0.7857142857142857
pdd_10w,promised_delivery_end_range_date_at_order,286356,OPTIONS TRADING LLC GA 31302,89747,OPTIONS TRADING LLC,"CA,GA,NJ,TX",APS,Asia Supplier Service Desk,GA,Bloomingdale,31302,SAVANNAH,GA,277,0.9891696750902528,0.895306859205776,97,180,0.35018050541516244,1.0,0.9833333333333333,0.8247422680412373,0.9333333333333333,11,0.1134020618556701,0.039711191335740074,1.0,0.7272727272727272,47,0.4845360824742268,0.16967509025270758,1.0,0.8936170212765955,6,0.061855670103092786,0.021660649819494584,1.0,0.6666666666666667,33,0.3402061855670103,1.0,0.7878787878787878
pdd_10w,promised_delivery_end_range_date_at_order,278682,BURGER PANDA LLC GA 31326(2),88447,BURGER PANDA LLC,"CA,GA,NJ",APS,Asia Supplier Service Desk,GA,Rincon,31326,SAVANNAH,GA,233,0.9699570815450645,0.6781115879828322,97,136,0.41630901287553645,0.9484536082474228,0.9852941176470588,0.5463917525773194,0.7720588235294121,32,0.32989690721649484,0.13733905579399142,0.875,0.53125,0,0.0,0.0,,,31,0.31958762886597936,0.13304721030042918,1.0,0.22580645161290328,34,0.35051546391752575,0.9705882352941175,0.8529411764705881
pdd_10w,promised_delivery_end_range_date_at_order,307387,Golden Bull Marketing CA 91752,35624,"Golden Bull Marketing, LLC","AZ,CA,GA,NJ,SC,TX",Outdoor Structures,Asia Supplier Service Desk,CA,EASTVALE,91752,WEST RIALTO,CA,211,0.19431279620853079,0.4597156398104264,97,114,0.4597156398104265,0.2783505154639176,0.12280701754385961,0.4536082474226803,0.46491228070175444,0,0.0,0.0,,,78,0.8041237113402062,0.3696682464454976,0.3076923076923078,0.4102564102564102,4,0.041237113402061855,0.018957345971563982,0.25,0.75,15,0.15463917525773196,0.13333333333333333,0.6
pdd_10w,promised_delivery_end_range_date_at_order,301635,WHALL GLOBAL BUSINESS LIMITED CA 94538,298036,WHALL GLOBAL BUSINESS LIMITED,CA,Wayfair,Asia Supplier Service Desk,CA,Fremont,94538,FREMONT,CA,187,0.9358288770053476,0.8288770053475935,97,90,0.5187165775401069,0.9175257731958762,0.9555555555555558,0.8762886597938144,0.7777777777777779,6,0.061855670103092786,0.03208556149732621,0.6666666666666666,1.0,19,0.1958762886597938,0.10160427807486631,1.0,0.8421052631578946,0,0.0,0.0,,,72,0.7422680412371134,0.9166666666666669,0.8749999999999998
pdd_10w,promised_delivery_end_range_date_at_order,330453,Home Team One Inc NJ 07008,205611,Home Team One Inc,NJ,Storage & Org - Frequency,Bryn Bennett,NJ,Carteret,07008,SOUTH CARTERET,NJ,172,1.0,0.9593023255813954,97,75,0.563953488372093,1.0,1.0,0.9587628865979383,0.96,32,0.32989690721649484,0.18604651162790697,1.0,0.96875,0,0.0,0.0,,,0,0.0,0.0,,,65,0.6701030927835051,1.0,0.9538461538461538
pdd_10w,promised_delivery_end_range_date_at_order,486452,AFC-美西-LA03仓,408925,LELELINKY INTERNATIONAL LIMITED,"CA,GA,NJ,TX",APS AEOF,Louisa Zhang,CA,Eastvale ,91752,WEST RIALTO,CA,163,0.8895705521472392,0.8466257668711654,97,66,0.5950920245398773,0.865979381443299,0.9242424242424242,0.7835051546391751,0.9393939393939392,0,0.0,0.0,,,78,0.8041237113402062,0.4785276073619632,0.8846153846153845,0.794871794871795,4,0.041237113402061855,0.024539877300613498,1.0,0.75,15,0.15463917525773196,0.7333333333333334,0.7333333333333333
pdd_10w,promised_delivery_end_range_date_at_order,323344,MAY FLORIDA SERVICE LLC FL 33182,323343,MAY FLORIDA SERVICE LLC,CA,Wayfair,Supplier Service Desk,CA,Jurupa Valley,91752-3239,WEST RIALTO,CA,151,0.9072847682119206,0.8609271523178802,97,54,0.6423841059602649,0.9381443298969073,0.8518518518518517,0.8865979381443297,0.8148148148148149,0,0.0,0.0,,,88,0.9072164948453608,0.5827814569536424,0.9545454545454545,0.8863636363636365,0,0.0,0.0,,,9,0.09278350515463918,0.7777777777777778,0.8888888888888888
pdd_10w,promised_delivery_end_range_date_at_order,46230,Coaster CA- 90670-4062,999,Coaster,"CA,FL,IL,NJ,TX",Casegoods,Joseph Hannigan,CA,Santa Fe Springs,90670,SANTA FE SPRINGS,CA,1333,0.8357089272318081,0.7981995498874713,96,1237,0.07201800450112528,0.9479166666666667,0.8270008084074375,0.770833333333333,0.8003233629749396,0,0.0,0.0,,,0,0.0,0.0,,,7,0.07291666666666667,0.005251312828207052,1.0,0.28571428571428575,89,0.9270833333333334,0.943820224719101,0.8089887640449435
pdd_10w,promised_delivery_end_range_date_at_order,48833,Superior Performance Inc. NY 10918,18107,Superio,NY,Storage & Org - Frequency,Claire Przybocki,NY,Chester,10918,MONTGOMERY,NY,946,0.9545454545454543,0.90169133192389,96,850,0.1014799154334038,1.0,0.9494117647058821,0.9479166666666665,0.8964705882352941,0,0.0,0.0,,,0,0.0,0.0,,,0,0.0,0.0,,,96,1.0,1.0,0.9479166666666665
pdd_10w,promised_delivery_end_range_date_at_order,31070,Manhattan Comfort OH 43223,15552,Manhattan Comfort,"CA,NJ,OH",Decor,Kate Poletynski,OH,Columbus,43223,COLUMBUS LOCAL,OH,869,0.8527042577675493,0.9505178365937861,96,773,0.11047180667433831,0.9166666666666666,0.844760672703751,0.9895833333333335,0.9456662354463123,0,0.0,0.0,,,0,0.0,0.0,,,22,0.22916666666666666,0.02531645569620253,0.909090909090909,0.9545454545454544,74,0.7708333333333334,0.9189189189189186,1.0
pdd_10w,promised_delivery_end_range_date_at_order,313635,Wayne Tile Company NJ 07444,47797,Wayne Tile Company,NJ,Flooring,William Rappole,NJ,Pompton Plains,07444,WAYNE,NJ,783,0.4597701149425284,0.6551724137931034,96,687,0.12260536398467432,0.3229166666666667,0.47889374090247444,0.5416666666666665,0.6710334788937408,8,0.08333333333333333,0.010217113665389528,0.12500000000000003,0.375,0,0.0,0.0,,,0,0.0,0.0,,,88,0.9166666666666666,0.3409090909090909,0.5568181818181819
pdd_10w,promised_delivery_end_range_date_at_order,401970,COPE-E-BLL-001,115530,ShenZhenshi YIWEN SHANGMAOYOUXIANGONGSI,"CA,GA,NJ,PA,TX",APS K&D,Stella Yin,NJ,Linden,07036,LINDEN,NJ,751,0.9640479360852197,0.8828229027962712,96,655,0.1278295605858855,0.9791666666666669,0.9618320610687022,0.9166666666666666,0.8778625954198478,0,0.0,0.0,,,0,0.0,0.0,,,14,0.14583333333333334,0.018641810918774968,1.0,0.9285714285714285,82,0.8541666666666666,0.975609756097561,0.9146341463414636
pdd_10w,promised_delivery_end_range_date_at_order,331343,Anqing Lianfeng Trading CoLtd NJ 07008,241196,Anqing Lianfeng Trading CoLtd,NJ,APS,Asia Supplier Service Desk,NJ,Carteret,07008,SOUTH CARTERET,NJ,704,0.9531250000000006,0.8877840909090902,96,608,0.13636363636363635,0.9583333333333334,0.9523026315789479,0.90625,0.8848684210526313,19,0.19791666666666666,0.026988636363636364,1.0,1.0,0,0.0,0.0,,,0,0.0,0.0,,,77,0.8020833333333334,0.948051948051948,0.8831168831168829
pdd_10w,promised_delivery_end_range_date_at_order,322493,Whiz Core Inc NJ 07094 ,311885,Whiz Core Inc,"CA,NJ",Casegoods,Supplier Service Desk,NJ,Secaucus,07094,SECAUCUS,NJ,687,0.8602620087336239,0.8558951965065499,96,591,0.13973799126637554,0.8020833333333336,0.8697123519458543,0.5937499999999998,0.8984771573604053,0,0.0,0.0,,,0,0.0,0.0,,,19,0.19791666666666666,0.027656477438136828,0.8947368421052632,0.10526315789473686,77,0.8020833333333334,0.7792207792207793,0.7142857142857142
pdd_10w,promised_delivery_end_range_date_at_order,297307,SHENZHENSHI JULIBAIBIAN KEJIYOUXIANGONGSI NJ 08512,64532,SHENZHENSHI JULIBAIBIAN KEJIYOUXIANGONGSI,"CA,GA,IL,NJ,PA,TX",APS,Stella Yin,NJ,Cranbury,08512,PRINCETON,NJ,605,0.8132231404958683,0.8595041322314046,96,509,0.15867768595041323,0.75,0.825147347740667,0.7916666666666663,0.8722986247544202,0,0.0,0.0,,,0,0.0,0.0,,,34,0.3541666666666667,0.05619834710743802,0.8235294117647057,0.7647058823529412,62,0.6458333333333334,0.7096774193548385,0.8064516129032258
pdd_10w,promised_delivery_end_range_date_at_order,453538,Tengjian Electronic Technology Shenzhen Co LTD NJ 08067,242916,Tengjian Electronic Technology Shenzhen Co LTD,"CA,GA,IL,NJ,TX",APS Upholstery,Frank Huang,NJ,Pedricktown,08067,CAMDEN,NJ,598,0.9782608695652178,0.9832775919732447,96,502,0.1605351170568562,1.0,0.974103585657371,1.0,0.9800796812749004,19,0.19791666666666666,0.03177257525083612,1.0,1.0,0,0.0,0.0,,,26,0.2708333333333333,0.043478260869565216,1.0,1.0,51,0.53125,1.0,1.0
pdd_10w,promised_delivery_end_range_date_at_order,375876,"Shenzhenshi Meijiajia Technology Co., Ltd GA 31308",277710,"Shenzhenshi Meijiajia Technology Co., Ltd","CA,GA,NJ,PA,SC,TX",APS Home Improvement,Aria Yao,GA,Ellabell,31308,SAVANNAH,GA,565,0.750442477876106,0.8460176991150441,96,469,0.16991150442477876,0.75,0.7505330490405118,0.791666666666667,0.8571428571428573,8,0.08333333333333333,0.01415929203539823,0.875,1.0,0,0.0,0.0,,,32,0.3333333333333333,0.05663716814159292,0.7812500000000001,0.8437499999999999,56,0.5833333333333334,0.7142857142857143,0.732142857142857
pdd_10w,promised_delivery_end_range_date_at_order,270437,MetLife CA 91752,36568,JM & Rancho Trading Inc.,CA,APS,Asia Supplier Service Desk,CA,Jurupa Valley,91752,WEST RIALTO,CA,556,0.7982142857142859,0.8624999999999993,96,460,0.17266187050359713,0.6666666666666666,0.8264642082429505,0.6565656565656561,0.9067245119305856,7,0.07291666666666667,0.012589928057553957,0.7142857142857143,0.7142857142857143,0,0.0,0.0,,,0,0.0,0.0,,,89,0.9270833333333334,0.6630434782608697,0.6521739130434782
pdd_10w,promised_delivery_end_range_date_at_order,344175,"DANDELION INTERNATIONAL, INC. CA 92508",42878,"DANDELION INTERNATIONAL, INC.","CA,GA,IL,NJ,TX",APS AEOF,Ricky Yu,CA,Riverside,92508,RIALTO LOCAL,CA,550,0.9329710144927537,0.8387681159420285,96,454,0.17454545454545456,0.9175257731958764,0.9362637362637357,0.7938144329896906,0.8483516483516489,6,0.0625,0.01090909090909091,1.0,0.8333333333333334,0,0.0,0.0,,,16,0.16666666666666666,0.02909090909090909,0.9374999999999999,0.8124999999999998,74,0.7708333333333334,0.9066666666666666,0.7866666666666667
pdd_10w,promised_delivery_end_range_date_at_order,150560,"WENZHOU KINGMAX PRODUCTS CO.,LTD CA 90058",90564,"WENZHOU KINGMAX PRODUCTS CO.,LTD","CA,MO",APS Decor,Asia Supplier Service Desk,CA,vernon,90058,LOS ANGELES,CA,492,0.9593495934959355,0.7459349593495932,96,396,0.1951219512195122,0.9374999999999997,0.9646464646464644,0.739583333333333,0.7474747474747471,6,0.0625,0.012195121951219513,1.0,1.0,0,0.0,0.0,,,4,0.041666666666666664,0.008130081300813009,0.5,0.25,86,0.8958333333333334,0.9534883720930234,0.744186046511628
pdd_10w,promised_delivery_end_range_date_at_order,21452,Creative Images International CA,8868,Creative Images International,CA,Casegoods,Christian Kokoros,CA,San Leandro,94577,SAN LEANDRO,CA,490,0.9693877551020406,0.8530612244897953,96,394,0.19591836734693877,0.9895833333333334,0.9644670050761421,0.8333333333333334,0.857868020304568,17,0.17708333333333334,0.03469387755102041,1.0,0.9411764705882353,0,0.0,0.0,,,0,0.0,0.0,,,79,0.8229166666666666,0.9873417721518989,0.810126582278481
pdd_10w,promised_delivery_end_range_date_at_order,322723,hangzhouxuyaowangluokejiyouxiangongsi GA 31326,322707,hangzhouxuyaowangluokejiyouxiangongsi,"CA,GA,TX",APS Wayfair Professional,Asia Supplier Service Desk,GA,Rincon,31326,SAVANNAH,GA,316,0.9082278481012657,0.8227848101265823,96,220,0.3037974683544304,0.8229166666666667,0.9454545454545453,0.7291666666666669,0.863636363636363,40,0.4166666666666667,0.12658227848101267,0.875,0.6749999999999999,0,0.0,0.0,,,6,0.0625,0.0189873417721519,0.33333333333333337,0.33333333333333337,50,0.5208333333333334,0.8399999999999997,0.8200000000000001
pdd_10w,promised_delivery_end_range_date_at_order,302749,Hebei Xiong an Aibike Technology Co Ltd GA 31302,135780,Hebei Xiong an Aibike Technology Co Ltd,"CA,GA,NJ,TX",APS K&D,Carol Li,GA,Bloomingdale,31302,SAVANNAH,GA,310,0.9774193548387102,0.8935483870967745,96,214,0.3096774193548387,0.9895833333333334,0.9719626168224297,0.8333333333333334,0.9205607476635512,0,0.0,0.0,,,51,0.53125,0.16451612903225807,0.9803921568627451,0.8823529411764705,16,0.16666666666666666,0.05161290322580645,1.0,0.6875,29,0.3020833333333333,1.0,0.8275862068965517
pdd_10w,promised_delivery_end_range_date_at_order,456884,Plagoods LLC CA 91761,452807,Plagoods LLC,"CA,MA,NJ",Wayfair,Sylvia Ding,CA,Ontario,91761,CHINO LOCAL,CA,299,0.959866220735786,0.8561872909698997,96,203,0.3210702341137124,0.9791666666666666,0.9507389162561577,0.8854166666666663,0.8423645320197046,0,0.0,0.0,,,0,0.0,0.0,,,49,0.5104166666666666,0.16387959866220736,1.0,0.857142857142857,47,0.4895833333333333,0.9574468085106383,0.9148936170212763
pdd_10w,promised_delivery_end_range_date_at_order,375946, JIAJING-NJ3,251752,LUXHOME (HK) TRADING LIMITED,"CA,GA,NJ",APS Bedroom,Lydia Liu,NJ,Carteret,07008,WOODBRIDGE LOCAL,NJ,2731,0.9923161361141598,0.9055982436882535,95,2636,0.03478579274990846,1.0,0.9920364050056873,0.8333333333333333,0.9082290481607899,0,0.0,0.0,,,0,0.0,0.0,,,4,0.042105263157894736,0.0014646649578908824,1.0,0.75,91,0.9578947368421052,1.0,0.8369565217391306
pdd_10w,promised_delivery_end_range_date_at_order,353963,ZHUHAI PENGCHUANG KEJIYOUXIANGONGSI NJ 08837,247578,SALAND GARDEN LLC_1,"CA,IL,NJ",APS Housewares & More,Asia Supplier Service Desk,NJ,Edison,08837,WOODBRIDGE LOCAL,NJ,875,0.9405714285714281,0.8514285714285713,95,780,0.10857142857142857,0.968421052631579,0.9371794871794872,0.8105263157894739,0.8564102564102564,0,0.0,0.0,,,0,0.0,0.0,,,24,0.25263157894736843,0.027428571428571427,0.9166666666666666,0.8749999999999999,71,0.7473684210526316,0.9859154929577465,0.7887323943661971
pdd_10w,promised_delivery_end_range_date_at_order,310962,Shenzhen Qili Technology CA 91708,78923,VelaNova Beauty Inc,"CA,NJ",APS,Evelyn Chen,CA,Chino,91708,CHINO LOCAL,CA,853,0.903868698710434,0.8628370457209846,95,758,0.11137162954279015,0.7894736842105265,0.9182058047493391,0.8421052631578949,0.8654353562005279,0,0.0,0.0,,,0,0.0,0.0,,,0,0.0,0.0,,,95,1.0,0.7894736842105265,0.8421052631578949
pdd_10w,promised_delivery_end_range_date_at_order,330644,shenzhenfeiyanhuanqiudianzishangwuyouxian NJ 07008,303631,shenzhenfeiyanhuanqiudianzishangwuyouxiangongsi,NJ,APS Youth,Asia Supplier Service Desk,NJ,Carteret,07008,SOUTH CARTERET,NJ,711,0.9608938547486032,0.9175977653631283,95,616,0.13361462728551335,0.9897959183673468,0.9563106796116507,0.9387755102040817,0.9142394822006477,8,0.08421052631578947,0.011251758087201125,1.0,0.875,0,0.0,0.0,,,0,0.0,0.0,,,87,0.9157894736842105,0.988888888888889,0.9444444444444441
pdd_10w,promised_delivery_end_range_date_at_order,457163,Xiamen Dirui lmport and Export Co ltd CA 92509,266453,Xiamen Dirui lmport and Export Co ltd,"CA,GA,IN,NJ,NY,TX",APS Soft Home,Asia Supplier Service Desk,CA,Newark,94560,RIALTO LOCAL,CA,688,0.9084302325581392,0.7950581395348836,95,593,0.1380813953488372,0.9894736842105264,0.8954468802698146,0.8210526315789475,0.7908937605396289,0,0.0,0.0,,,0,0.0,0.0,,,25,0.2631578947368421,0.036337209302325583,1.0,0.9199999999999998,70,0.7368421052631579,0.9857142857142858,0.7857142857142857
pdd_10w,promised_delivery_end_range_date_at_order,56269,Vivere NC 27107,7557,Vivere,NC,Outdoor Furniture,Isha Singh,NC,Winston Salem,27107,GREENSBORO LOCAL,NC,614,0.9136807817589573,0.8876221498371328,95,519,0.15472312703583063,0.8421052631578949,0.9267822736030827,0.8421052631578945,0.8959537572254335,10,0.10526315789473684,0.016286644951140065,0.8999999999999999,1.0,0,0.0,0.0,,,0,0.0,0.0,,,85,0.8947368421052632,0.8352941176470587,0.823529411764706
pdd_10w,promised_delivery_end_range_date_at_order,122879,Outdeco USA CA 92056,38066,Outdeco USA,CA,Outdoor Structures,Yun Yau,CA,Oceanside,92056,OCEANSIDE,CA,564,0.872340425531915,0.8776595744680847,95,469,0.16843971631205673,0.6210526315789474,0.9232409381663113,0.6947368421052628,0.9147121535181232,15,0.15789473684210525,0.026595744680851064,0.6,0.6666666666666666,0,0.0,0.0,,,0,0.0,0.0,,,80,0.8421052631578947,0.6250000000000001,0.6999999999999997
pdd_10w,promised_delivery_end_range_date_at_order,330215,kaylastudio Inc CA 92335,254953,kaylastudio Inc,"CA,GA,NJ",APS Home Improvement,Hernando Xia,CA,Fontana,92335,WEST RIALTO,CA,554,0.7111913357400726,0.6787003610108306,95,459,0.17148014440433212,0.6315789473684209,0.7276688453159045,0.5578947368421052,0.7037037037037036,0,0.0,0.0,,,0,0.0,0.0,,,22,0.23157894736842105,0.039711191335740074,0.8636363636363635,0.6363636363636365,73,0.7684210526315789,0.5616438356164385,0.5342465753424658
pdd_10w,promised_delivery_end_range_date_at_order,43642,Linnea Home,43642,Linnea Home,GA,Hardware,Olivia Batt,GA,Suwanee,30024,BRASELTON,GA,544,0.8878676470588228,0.8088235294117642,95,449,0.17463235294117646,0.6736842105263159,0.9331848552338524,0.6736842105263158,0.8374164810690419,17,0.17894736842105263,0.03125,0.4117647058823529,0.2941176470588236,0,0.0,0.0,,,0,0.0,0.0,,,78,0.8210526315789474,0.7307692307692307,0.7564102564102564
pdd_10w,promised_delivery_end_range_date_at_order,9616,SPI Home,9616,SPI Home,CA,Decor,Supplier Service Desk,CA,South San Francisco,94080,SAN FRANCISCO,CA,519,0.8227360308285163,0.7957610789980727,95,424,0.18304431599229287,0.7368421052631581,0.8419811320754716,0.7894736842105262,0.7971698113207546,8,0.08421052631578947,0.015414258188824663,0.75,0.75,0,0.0,0.0,,,0,0.0,0.0,,,87,0.9157894736842105,0.735632183908046,0.793103448275862
pdd_10w,promised_delivery_end_range_date_at_order,295480,Foshan Shunde LIDUN Hardware Furniture CA 90638,123084,Foshan Shunde LIDUN Hardware Furniture Factory,"CA,GA",APS Outdoor,Asia Supplier Service Desk,CA,La Mirada,90638,SANTA FE SPRINGS,CA,512,0.9726562499999999,0.90625,95,417,0.185546875,0.9684210526315793,0.973621103117506,0.8947368421052635,0.9088729016786561,13,0.1368421052631579,0.025390625,1.0,0.923076923076923,0,0.0,0.0,,,4,0.042105263157894736,0.0078125,1.0,1.0,78,0.8210526315789474,0.9615384615384616,0.8846153846153846
pdd_10w,promised_delivery_end_range_date_at_order,21844,Argo Furniture USA,21844,Argo Furniture USA,CA,Upholstery,Demi Wang,CA,City of Industry,91748,INDUSTRY,CA,509,0.8703339882121804,0.8251473477406689,95,414,0.18664047151277013,0.9157894736842106,0.8599033816425115,0.9052631578947367,0.8067632850241542,19,0.2,0.03732809430255403,0.9473684210526314,0.8947368421052629,0,0.0,0.0,,,0,0.0,0.0,,,76,0.8,0.9078947368421052,0.907894736842105
pdd_10w,promised_delivery_end_range_date_at_order,89557,YOUDENOVA HOME INC CA 91761(2),80562,YOUDENOVA HOME INC,"CA,GA,NJ,PA,TX",APS Outdoor,Amber Xiang,CA,Covina,91722,ARCADIA,CA,489,0.9631901840490795,0.8875255623721879,95,394,0.19427402862985685,0.9473684210526313,0.9670050761421322,0.8842105263157896,0.8883248730964461,37,0.3894736842105263,0.07566462167689161,0.945945945945946,0.8648648648648647,41,0.43157894736842106,0.08384458077709611,0.9512195121951217,0.8780487804878047,1,0.010526315789473684,0.002044989775051125,1.0,1.0,16,0.16842105263157894,0.9374999999999999,0.9374999999999999
pdd_10w,promised_delivery_end_range_date_at_order,289794,YDY,210861,"ECHTWEIT CO., LIMITED","CA,NJ",APS,Regan Zou,CA,Jurupa Valley,91752,WEST RIALTO,CA,477,0.8622129436325677,0.837160751565762,95,382,0.19916142557651992,1.0,0.8276762402088772,0.875,0.8276762402088771,0,0.0,0.0,,,0,0.0,0.0,,,2,0.021052631578947368,0.0041928721174004195,1.0,0.0,93,0.9789473684210527,1.0,0.8936170212765955
pdd_10w,promised_delivery_end_range_date_at_order,270457,MASAKA TRADING INC. CA 91752,156159,MASAKA TRADING INC.,CA,Casegoods,Asia Supplier Service Desk,CA,Jurupa Valley,91752,WEST RIALTO,CA,432,0.8310185185185194,0.8935185185185187,95,337,0.2199074074074074,0.7894736842105263,0.8427299703264086,0.8315789473684211,0.9109792284866463,24,0.25263157894736843,0.05555555555555555,0.8749999999999999,0.8749999999999999,0,0.0,0.0,,,0,0.0,0.0,,,71,0.7473684210526316,0.7605633802816901,0.8169014084507042
