lookback_window,timebase,lookback_weeks,supplier_id,su_name,parent_suid,parent_su_name,parent_warehouse_states,n_parent_warehouse_states,sto,srm_contact,own_state,city_name,postal_code,address_1,assigned_induction_hub_name,assigned_station_state,assigned_station_zip,total_vol,weeks_with_vol,candidate_vol,candidate_share,direct_vol,direct_share,sparse_far_vol,sparse_far_share,jumbo_vol,jumbo_share,ghost_vol,ghost_share,misshipping_vol,misshipping_share,weeks_with_direct,pct_weeks_with_direct,direct_by_week,top_direct_hubs,n_ghost_hubs,ghost_hub_vol,ghost_hubs,n_misshipping_hubs,misshipping_hubs,missing_actual_hub_vol,missing_actual_hub_share,hub_mismatch_vol,state_mismatch_vol,far_hub_vol,within_200_vol,pct_within_200_of_assigned,avg_gain_on_candidate,avg_dist_assignedhub_customer,avg_dist_actualhub_customer,avg_dist_assignedhub_actualhub,ifr,delivery_rel,ifr_candidate,delivery_rel_candidate,ifr_direct,delivery_rel_direct,ifr_sparse_far,delivery_rel_sparse_far,ifr_jumbo,delivery_rel_jumbo,ifr_ghost,delivery_rel_ghost,ifr_misshipping,delivery_rel_misshipping,candidate_bucket_sum,candidate_partition_ok,direct_cohort
msbd_2w,msbd_su,2,274653,KaishineLLC GA 30349,245839,Kaishine LLC,"CA,GA,NJ,SC,TX",5,Outdoor Furniture,Kate Schryver,GA,Buford,30519,3750 Blue Ridge Dr ,BRASELTON,GA,30517,55,3,38,0.6909090909090909,0,0.0,0,0.0,4,0.07272727272727272,33,0.6,1,0.01818181818181818,0,0.0,,,2,46,Richmond Hill Ncpc (GA) 44%; West Savannah  Ncpc (GA) 40%,1,Rialto (CA) 2%,2,0.03636363636363636,53,7,53,0,0.0,-0.2710708977753181,783.1312500000001,1015.3720930232557,346.2547169811321,0.9454545454545453,0.7818181818181819,0.9210526315789472,0.763157894736842,,,,,0.5,0.25,0.9696969696969697,0.8484848484848485,1.0,0.0,38,True,ghost_warehouses
msbd_2w,msbd_su,2,304382,nanjingweiyidianzishangwuyouxiangongsi GA 31326,304381,nanjingweiyidianzishangwuyouxiangongsi,"CA,GA,NJ,TX",4,Wayfair,Asia Supplier Service Desk,GA,Rincon,31326,"1100 Logistics Parkway, Rincon, GA 31326",SAVANNAH LOCAL,GA,31408,55,3,4,0.07272727272727272,0,0.0,0,0.0,0,0.0,4,0.07272727272727272,0,0.0,0,0.0,,,1,6,Williamsburg Ncpc (FL) 11%,0,,1,0.01818181818181818,54,9,9,45,0.8333333333333334,0.5765313694417216,816.1294117647062,781.4313725490196,54.588888888888896,0.8727272727272724,0.6545454545454548,1.0,1.0,,,,,,,1.0,1.0,,,4,True,ghost_warehouses
msbd_2w,msbd_su,2,492846,TUSWNXS01,439102,TURVISION INC,"AL,CA,GA,IL,NJ,TX",6,APS Housewares & More,Supplier Service Desk,GA,Rincon ,31326 ,1004 Gateway Parkway1,SAVANNAH LOCAL,GA,31408,55,3,6,0.10909090909090909,0,0.0,0,0.0,2,0.03636363636363636,4,0.07272727272727272,0,0.0,0,0.0,,,1,9,Williamsburg Ncpc (FL) 16%,0,,3,0.05454545454545454,52,14,14,38,0.7307692307692307,0.10210862878881921,714.5928571428573,682.8648648648647,88.26153846153846,0.9818181818181817,0.8363636363636364,1.0,0.6666666666666666,,,,,1.0,0.0,1.0,1.0,,,6,True,ghost_warehouses
msbd_2w,msbd_su,2,246621,YOUDENOVA HOME INC GA 30122,80562,YOUDENOVA HOME INC,"CA,GA,NJ,PA,TX",5,APS Outdoor,Amber Xiang,GA,Lithia Springs,30122,767 Douglas hill road,AUSTELL,GA,30168,55,3,25,0.45454545454545453,0,0.0,0,0.0,0,0.0,22,0.4,3,0.05454545454545454,0,0.0,,,1,45,Richmond Hill Ncpc (GA) 82%,3,Industry (CA) 2%; Rancho Cucamonga Ncpc (CA) 2%; Chino Hills Ncpc (CA) 2%,1,0.01818181818181818,52,6,51,3,0.05555555555555555,-0.28854863396223307,543.5057692307691,721.4134615384615,373.26111111111106,1.0,0.818181818181818,1.0,0.7599999999999999,,,,,,,1.0,0.7272727272727273,1.0,1.0,25,True,ghost_warehouses
msbd_2w,msbd_su,2,520271,Ningbo Xinsheng Baozhuangyinwu Youxiangongsi GA 30297,248852,Ningbo Xinsheng Baozhuangyinwu Youxiangongsi,"CA,GA,IL,NJ,TX",5,APS Bedroom,Asia Supplier Service Desk,GA,Forest Park,30297,"2145 Anvil Block Rd, Suite 200",AUSTELL,GA,30168,55,3,7,0.12727272727272726,0,0.0,0,0.0,0,0.0,7,0.12727272727272726,0,0.0,0,0.0,,,1,14,Olive Branch (MS) 25%,0,,5,0.09090909090909091,50,15,15,35,0.7,-0.3636036765271597,498.9326086956521,558.0463414634146,170.26400000000004,0.5636363636363637,0.6363636363636364,0.0,0.5714285714285714,,,,,,,0.0,0.5714285714285714,,,7,True,ghost_warehouses
msbd_2w,msbd_su,2,372640,"Hangzhou Yude Consulting Co., Ltd. GA 31326",363937,"Hangzhou Yude Consulting Co., Ltd.","CA,GA,NJ,TX",4,APS Outdoor,Asia Supplier Service Desk,GA,Rincon,31326,1000 Trade Center Pkwy,SAVANNAH LOCAL,GA,31408,55,3,10,0.18181818181818182,0,0.0,0,0.0,2,0.03636363636363636,8,0.14545454545454545,0,0.0,0,0.0,,,1,13,Davenport (FL) 24%,0,,1,0.01818181818181818,54,17,17,37,0.6851851851851852,-0.16970299216075968,871.4419354838708,854.9869565217391,199.76296296296294,0.9090909090909091,0.7999999999999999,0.7,0.7,,,,,1.0,1.0,0.625,0.625,,,10,True,ghost_warehouses
msbd_2w,msbd_su,2,460605,YYBS Company Ltd GA 31326,90371,YYBS Company Ltd,"CA,GA,IL,NJ,TX",5,APS Home Improvement,Asia Supplier Service Desk,GA,Rincon,31326,"C/O 1100 Heritage Way Rincon, GA 31326",SAVANNAH LOCAL,GA,31408,54,3,13,0.24074074074074073,0,0.0,0,0.0,0,0.0,13,0.24074074074074073,0,0.0,0,0.0,,,2,24,Williamsburg Ncpc (FL) 26%; Davenport (FL) 19%,0,,2,0.037037037037037035,52,25,25,27,0.5192307692307693,-0.11899045056273419,627.5829787234043,600.5918918918918,149.37500000000003,0.9259259259259259,0.7962962962962964,0.7692307692307692,0.6153846153846153,,,,,,,0.7692307692307692,0.6153846153846153,,,13,True,ghost_warehouses
msbd_2w,msbd_su,2,351503,"SHENZHEN WEIPU HOME TECHNOLOGY CO., LTD GA 30046",350498,"SHENZHEN WEIPU HOME TECHNOLOGY CO., LTD","CA,GA,NJ,TX",4,Wayfair,Asia Supplier Service Desk,GA,Lawrencville ,30046,975 old norcross rd,BRASELTON,GA,30517,54,3,30,0.5555555555555556,0,0.0,1,0.018518518518518517,3,0.05555555555555555,26,0.48148148148148145,0,0.0,0,0.0,,,2,31,West Savannah  Ncpc (GA) 43%; Richmond Hill Ncpc (GA) 15%,0,,9,0.16666666666666666,40,5,35,10,0.2222222222222222,-0.0047724174444887975,619.5899999999999,654.2394736842106,291.5,0.7407407407407409,0.611111111111111,0.8666666666666665,0.7666666666666667,,,1.0,1.0,0.6666666666666667,0.0,0.8846153846153845,0.8461538461538461,,,30,True,ghost_warehouses
msbd_2w,msbd_su,2,492283,ENSHINES INC TX 77494,413571,ENSHINES INC,",CA,GA,IL,NJ,TX,WA",7,APS Bedroom,Asia Supplier Service Desk,TX,Katy,77494, 28501 Hwy Blvd,HOUSTON LOCAL,TX,77433,54,3,2,0.037037037037037035,0,0.0,0,0.0,0,0.0,2,0.037037037037037035,0,0.0,0,0.0,,,1,15,West Dallas Ncpc (TX) 28%,0,,0,0.0,53,0,15,39,0.7222222222222222,0.3106540929843449,541.6844444444445,512.0804347826089,69.67924528301889,0.8703703703703701,0.8703703703703702,0.0,1.0,,,,,,,0.0,1.0,,,2,True,ghost_warehouses
msbd_2w,msbd_su,2,313318,DVS SOLUTION LLC CA 92571,304336,DVS SOLUTION LLC,CA,1,Wayfair,Asia Supplier Service Desk,CA,Perris,92571,69 Commerce D,RIALTO LOCAL,CA,92316,53,3,6,0.11320754716981132,0,0.0,0,0.0,0,0.0,6,0.11320754716981132,0,0.0,0,0.0,,,1,13,Wayne (NJ) 25%,0,,2,0.03773584905660377,51,13,13,38,0.7450980392156863,0.7631596357911582,1910.14054054054,1624.3473684210521,704.8745098039218,1.0,0.7547169811320755,1.0,1.0,,,,,,,1.0,1.0,,,6,True,ghost_warehouses
msbd_2w,msbd_su,2,290076,QVIZER LIMITED CO 80022,290072,QVIZER LIMITED,CO,1,Wayfair,Supplier Service Desk,CO,Commerce City,80022,15198 E 103rd Pl 6-105,DENVER LOCAL,CO,80640,53,3,9,0.16981132075471697,0,0.0,0,0.0,0,0.0,9,0.16981132075471697,0,0.0,0,0.0,,,1,52,Rialto (CA) 98%,0,,1,0.018867924528301886,52,52,52,0,0.0,-0.262012932525059,1099.675,1692.0179487179491,983.7846153846153,0.981132075471698,0.8679245283018867,1.0,1.0,,,,,,,1.0,1.0,,,9,True,ghost_warehouses
msbd_2w,msbd_su,2,320984,shenzhenwannengdakejiyouxiangongsi GA 31408,296339,shenzhenwannengdakejiyouxiangongsi,"CA,GA,IL,NC,NJ,TX",6,APS,Asia Supplier Service Desk,GA,Savannah,31408,133 Coleman Blvd,SAVANNAH LOCAL,GA,31408,52,3,14,0.2692307692307692,0,0.0,0,0.0,5,0.09615384615384616,9,0.17307692307692307,0,0.0,0,0.0,,,1,15,South Atlanta Ncpc (GA) 29%,0,,1,0.019230769230769232,51,8,25,26,0.5098039215686274,-0.0485354957179351,926.5860465116281,923.102564102564,154.24705882352941,0.9807692307692305,0.8653846153846155,1.0,0.9285714285714285,,,,,1.0,1.0,1.0,0.8888888888888888,,,14,True,ghost_warehouses
msbd_2w,msbd_su,2,328205,FURNITURE GROUP LIMITED CA 95020,208802,FURNITURE GROUP LIMITED,"CA,GA,NJ,NY,TX",5,Casegoods,Zichu Wang,CA,Gilroy,95020,6215 Engle Way,SALINAS,CA,95076,52,3,22,0.4230769230769231,0,0.0,1,0.019230769230769232,5,0.09615384615384616,16,0.3076923076923077,0,0.0,0,0.0,,,2,35,Chino Hills Ncpc (CA) 50%; South Rialto - Ncpc (CA) 17%,0,,1,0.019230769230769232,51,0,51,0,0.0,0.0014310632464831878,1293.9548387096772,1304.5218749999997,362.92352941176483,0.9807692307692306,0.7307692307692308,1.0,0.6818181818181819,,,1.0,1.0,1.0,0.8,1.0,0.6250000000000001,,,22,True,ghost_warehouses
msbd_2w,msbd_su,2,403732,Shanghai ShangQuan WuLiu Co.Ltd PA 18064,68010,Shanghai ShangQuan WuLiu Co.Ltd,"CA,NJ,PA,TX",4,APS Outdoor,Moti Mao,PA,Nazareth,18064,3363 Gun Club Rd,LEHIGH VALLEY LOCAL,PA,18067,51,3,2,0.0392156862745098,0,0.0,0,0.0,0,0.0,2,0.0392156862745098,0,0.0,0,0.0,,,1,7,Greensboro (NC) 14%,0,,2,0.0392156862745098,49,10,7,42,0.8571428571428571,0.37578036936081494,613.0314285714285,635.340625,80.19999999999999,0.9019607843137254,0.5098039215686273,0.5,1.0,,,,,,,0.5,1.0,,,2,True,ghost_warehouses
msbd_2w,msbd_su,2,266585,SAV仓-meinan,110596,Ning Bo Jing Wei Dian Zi Shang Wu You Xian Gong Si,"CA,GA,IL,NJ,TX",5,APS,Amber Xiang,GA,Rincon,31326,1100 Logistics Parkway Building 1,SAVANNAH LOCAL,GA,31408,51,3,8,0.1568627450980392,0,0.0,0,0.0,2,0.0392156862745098,6,0.11764705882352941,0,0.0,0,0.0,,,1,8,Williamsburg Ncpc (FL) 16%,0,,0,0.0,49,17,17,34,0.6666666666666666,0.01747200181666567,1158.1837209302325,1102.692857142857,118.0795918367347,0.9607843137254901,0.784313725490196,0.875,0.75,,,,,0.5,0.0,1.0,1.0,,,8,True,ghost_warehouses
msbd_2w,msbd_su,2,366783,Yantai Jinglingshangmao Youxiangongsi GA 31326,229975,Yantai Jinglingshangmao Youxiangongsi,"CA,GA,NJ,TX",4,APS Bedroom,Asia Supplier Service Desk,GA,Suite 100，Rincon GA 31326,31326,1004 Gateway Parkway，Suite 100，Rincon GA 31326,SAVANNAH LOCAL,GA,31408,50,3,6,0.12,0,0.0,0,0.0,1,0.02,5,0.1,0,0.0,0,0.0,,,1,5,Williamsburg Ncpc (FL) 10%,0,,0,0.0,50,6,6,44,0.88,0.3091560798861808,763.0416666666667,730.8545454545455,43.37600000000001,1.0,0.8799999999999999,1.0,0.8333333333333334,,,,,1.0,1.0,1.0,0.8,,,6,True,ghost_warehouses
msbd_2w,msbd_su,2,353651,"Hangzhou Guangjian Sports Development Co., Ltd GA 31326",353513,"Hangzhou Guangjian Sports Development Co., Ltd","CA,GA,NJ",3,Wayfair,Asia Supplier Service Desk,GA,Rincon,31326,C/O 1100 Heritage Way Rincon,SAVANNAH LOCAL,GA,31408,50,3,22,0.44,0,0.0,0,0.0,2,0.04,16,0.32,4,0.08,0,0.0,,,2,21,Williamsburg Ncpc (FL) 24%; Davenport (FL) 18%,2,South Rialto - Ncpc (CA) 6%; Anaheim (CA) 2%,0,0.0,50,30,30,20,0.4,-0.682184648389203,752.7571428571426,980.6925925925927,448.84799999999996,0.7799999999999999,0.6399999999999999,0.7272727272727273,0.5454545454545454,,,,,0.5,0.5,0.6875000000000001,0.6875000000000001,1.0,0.0,22,True,ghost_warehouses
msbd_2w,msbd_su,2,370756,ChooChoo Furniture TX 77494,65006,ChooChoo Furniture,"CA,GA,NJ,TX",4,APS AEOF,Asia Supplier Service Desk,TX,Katy,77494,28501 Hwy Blvd,HOUSTON LOCAL,TX,77433,50,3,3,0.06,0,0.0,0,0.0,0,0.0,3,0.06,0,0.0,0,0.0,,,1,12,West Dallas Ncpc (TX) 24%,0,,0,0.0,50,0,12,38,0.76,0.1284066458143106,886.4487804878049,875.9875000000003,59.088,1.0,0.9199999999999998,1.0,1.0,,,,,,,1.0,1.0,,,3,True,ghost_warehouses
msbd_2w,msbd_su,2,286356,OPTIONS TRADING LLC GA 31302,89747,OPTIONS TRADING LLC,"CA,GA,NJ,TX",4,APS,Asia Supplier Service Desk,GA,Bloomingdale,31302,3001 Jimmy Deloach Parkway,SAVANNAH LOCAL,GA,31408,50,3,17,0.34,0,0.0,0,0.0,0,0.0,17,0.34,0,0.0,0,0.0,,,2,24,Davenport (FL) 30%; Williamsburg Ncpc (FL) 18%,0,,0,0.0,50,24,24,26,0.52,-0.04035561871471695,907.2947368421053,892.7535714285714,151.87199999999999,1.0,0.84,1.0,0.7647058823529411,,,,,,,1.0,0.7647058823529411,,,17,True,ghost_warehouses
msbd_2w,msbd_su,2,200383,LONSHIRE SPARK INC  CA 91744(2),104574,LONSHIRE SPARK INC,"CA,NJ",2,APS,Evie Li,CA,City of Industry,91744,14750 Nelson Ave,INDUSTRY,CA,91789,50,3,14,0.28,0,0.0,1,0.02,0,0.0,5,0.1,8,0.16,0,0.0,,,1,5,West Savannah  Ncpc (GA) 10%,1,Linden (NJ) 16%,3,0.06,47,16,16,31,0.6595744680851063,0.7454415688514513,1764.4095238095238,1140.0825,902.1425531914894,0.9799999999999999,0.6999999999999997,1.0,0.7857142857142857,,,1.0,1.0,,,1.0,0.6,1.0,0.875,14,True,ghost_warehouses
msbd_2w,msbd_su,2,356053,Bitwise Techie Inc GA 31302,300621,Bitwise Techie Inc,"CA,GA,NJ,TX",4,Youth Furniture & Decor,Supplier Service Desk,GA,Bloomingdale ,31302,3001 Jimmy Deloach Parkway,SAVANNAH LOCAL,GA,31408,49,3,13,0.2653061224489796,0,0.0,0,0.0,0,0.0,13,0.2653061224489796,0,0.0,0,0.0,,,2,18,Davenport (FL) 22%; Williamsburg Ncpc (FL) 14%,0,,0,0.0,49,18,18,31,0.6326530612244898,-0.1538474902728988,979.4171428571427,842.5461538461539,118.21632653061226,1.0,0.9591836734693878,1.0,0.923076923076923,,,,,,,1.0,0.923076923076923,,,13,True,ghost_warehouses
msbd_2w,msbd_su,2,460582,Chengdushi Fengteng Technology Co Ltd GA 31326,97940,Chengdushi Fengteng Technology Co Ltd,"CA,GA,IL,NJ,TX",5,APS Home Improvement,Asia Supplier Service Desk,GA,Rincon,31326,C/O 1100 Heritage Way,SAVANNAH LOCAL,GA,31408,49,3,8,0.16326530612244897,0,0.0,0,0.0,5,0.10204081632653061,3,0.061224489795918366,0,0.0,0,0.0,,,1,8,Williamsburg Ncpc (FL) 16%,0,,2,0.04081632653061224,46,15,15,32,0.6808510638297872,-0.2238204790391934,558.3512195121953,563.2277777777776,104.70217391304345,0.8979591836734693,0.7551020408163266,0.75,0.5,,,,,0.6,0.2,1.0,1.0,,,8,True,ghost_warehouses
msbd_2w,msbd_su,2,460627,DYS GA 31326,63222,DYS,"CA,GA,IL,NJ,TX",5,APS Home Improvement,Asia Supplier Service Desk,GA,Rincon,31326,C/O 1100 Heritage Way Rincon,SAVANNAH LOCAL,GA,31408,49,2,7,0.14285714285714285,0,0.0,1,0.02040816326530612,2,0.04081632653061224,4,0.08163265306122448,0,0.0,0,0.0,,,1,9,Williamsburg Ncpc (FL) 18%,0,,3,0.061224489795918366,46,12,12,34,0.7391304347826086,0.09746225333964986,682.0000000000001,692.4147058823529,93.16739130434783,0.9795918367346937,0.8163265306122446,1.0,0.5714285714285714,,,1.0,1.0,1.0,0.5,1.0,0.5,,,7,True,ghost_warehouses
msbd_2w,msbd_su,2,109436,Topower Smart Home Limited GA 30122,56819,Topower Smart Home Limited,"CA,GA,NJ,NY",4,APS,Evie Li,GA,Lithia Springs,30122,767 Douglas hill road,AUSTELL,GA,30168,49,3,9,0.1836734693877551,0,0.0,0,0.0,2,0.04081632653061224,7,0.14285714285714285,0,0.0,0,0.0,,,1,12,Olive Branch (MS) 24%,0,,5,0.10204081632653061,38,12,15,29,0.6590909090909091,0.10732814925991199,535.0857142857143,563.5699999999997,142.23902439024388,0.44897959183673464,0.5918367346938774,0.11111111111111113,0.7777777777777778,,,,,0.5,0.5,0.0,0.8571428571428572,,,9,True,ghost_warehouses
msbd_2w,msbd_su,2,333171,Soluwa LLC GA 30336,58042,Soluwa LLC,"CA,GA,NJ,PA",4,APS Outdoor,Amber Xiang,GA,Atlanta,30336,2075 maple ave,LEHIGH VALLEY LOCAL,PA,18067,48,3,21,0.4375,0,0.0,3,0.0625,2,0.041666666666666664,16,0.3333333333333333,0,0.0,0,0.0,,,1,25,Olive Branch (MS) 52%,0,,0,0.0,47,32,34,14,0.2916666666666667,0.07846888817932204,707.5523809523811,661.8400000000003,352.2702127659573,1.0,0.7499999999999999,1.0,0.8095238095238094,,,1.0,1.0,1.0,1.0,1.0,0.75,,,21,True,ghost_warehouses
msbd_2w,msbd_su,2,425074,"YiQiyin (Hangzhou) Trading Co., Ltd GA 30517",402089,"YiQiyin (Hangzhou) Trading Co., Ltd","CA,GA,NJ,TX",4,APS Housewares & More,Asia Supplier Service Desk,GA,Braselton,30517,1380 Jesse Cronic Road,BRASELTON,GA,30517,48,3,11,0.22916666666666666,0,0.0,0,0.0,6,0.125,5,0.10416666666666667,0,0.0,0,0.0,,,1,14,Richmond Hill Ncpc (GA) 29%,0,,1,0.020833333333333332,47,7,22,25,0.5319148936170213,-0.005896717142393208,827.7387096774194,830.2666666666667,184.46382978723406,1.0,0.8333333333333334,1.0,0.9090909090909091,,,,,1.0,1.0,1.0,0.8,,,11,True,ghost_warehouses
msbd_2w,msbd_su,2,350821,An Yang Shi Qi En Shang Mao You Xian Gong Si NJ 08505,349032,An Yang Shi Qi En Shang Mao You Xian Gong Si,"CA,GA,NJ",3,Wayfair,Asia Supplier Service Desk,NJ,Bordentown,08505,3280 US Highway 206,ROBBINSVILLE,NJ,8691,48,3,6,0.125,0,0.0,1,0.020833333333333332,0,0.0,5,0.10416666666666667,0,0.0,0,0.0,,,1,6,Greensboro (NC) 13%,0,,1,0.020833333333333332,45,41,13,34,0.723404255319149,0.4627776474991726,809.9307692307692,539.7032258064518,126.59555555555555,0.9583333333333333,0.6041666666666666,0.6666666666666666,0.33333333333333337,,,1.0,1.0,,,0.6,0.2,,,6,True,ghost_warehouses
msbd_2w,msbd_su,2,365196,Central Power International Limited LLC GA 31407,348962,Central Power International Limited LLC,"CA,GA,IL,NJ,PA,TX",6,APS K&D,Hannah Guan,GA,Port Wentworth,31407,302 International Trade Pkwy,SAVANNAH LOCAL,GA,31408,48,3,9,0.1875,0,0.0,0,0.0,1,0.020833333333333332,4,0.08333333333333333,4,0.08333333333333333,0,0.0,,,1,5,Williamsburg Ncpc (FL) 10%,3,South St. Louis (IL) 4%; Baytown (TX) 2%; East Brunswick (NJ) 2%,0,0.0,48,14,14,34,0.7083333333333334,0.05754597970659964,679.7113636363638,646.45,234.95000000000005,0.8333333333333331,0.6666666666666666,1.0,0.7777777777777778,,,,,1.0,1.0,1.0,0.75,1.0,0.75,9,True,ghost_warehouses
msbd_2w,msbd_su,2,508881,Forest Home Inc GA 30046,57714,Forest Home Inc,"CA,GA,NJ,NY,TX",5,APS Outdoor,Moti Mao,GA,Lawrenceville,30046,975 Old Norcross Rd,BRASELTON,GA,30517,48,3,13,0.2708333333333333,0,0.0,0,0.0,2,0.041666666666666664,3,0.0625,8,0.16666666666666666,0,0.0,,,1,5,Richmond Hill Ncpc (GA) 10%,4,Industry (CA) 6%; Arcadia (CA) 6%; Chino Hills Ncpc (CA) 2%; Anaheim (CA) 2%,8,0.16666666666666666,31,18,23,17,0.425,-1.526062508283429,496.5021276595742,1162.7135135135131,945.7400000000001,0.5208333333333331,0.37499999999999994,0.6153846153846153,0.23076923076923078,,,,,1.0,0.5,0.6666666666666666,0.6666666666666666,0.5,0.0,13,True,ghost_warehouses
msbd_2w,msbd_su,2,86291,Banyan Imports GA 31326,50250,Banyan Imports,"CA,GA,IL,NJ,TX",5,APS Home Improvement,Emma Wang,GA,Rincon,31326,1003 Trade Center Pkwy,SAVANNAH LOCAL,GA,31408,48,3,4,0.08333333333333333,0,0.0,0,0.0,0,0.0,4,0.08333333333333333,0,0.0,0,0.0,,,1,8,Davenport (FL) 17%,0,,0,0.0,48,10,11,37,0.7708333333333334,-0.009558783719800061,617.4219512195122,639.9361111111111,91.93333333333335,0.8749999999999998,0.7499999999999999,0.75,0.5,,,,,,,0.75,0.5,,,4,True,ghost_warehouses
msbd_2w,msbd_su,2,434145,Suncrown Inc GA 31326,44741,Suncrown Inc,"CA,GA,NJ,TX",4,APS Outdoor,Qiwen Fan,GA,Rincon,31326,1400 General Way,SAVANNAH LOCAL,GA,31408,47,3,5,0.10638297872340426,0,0.0,0,0.0,0,0.0,5,0.10638297872340426,0,0.0,0,0.0,,,1,8,Davenport (FL) 17%,0,,0,0.0,45,9,11,36,0.7659574468085106,,591.9714285714285,594.5358974358976,87.11111111111111,1.0,0.9361702127659574,1.0,1.0,,,,,,,1.0,1.0,,,5,True,ghost_warehouses
msbd_2w,msbd_su,2,275202,Amalgamated Textiles USA CA 92376,18889,Amalgamated Textiles USA,"CA,GA",2,Soft Home,Madison Carvalho,CA,Rialto,92376,181 S Larch Ave,PLATTSBURGH,NY,12901,47,3,16,0.3404255319148936,0,0.0,0,0.0,0,0.0,16,0.3404255319148936,0,0.0,0,0.0,,,1,33,West Rialto (CA) 70%,0,,14,0.2978723404255319,31,31,31,2,0.06060606060606061,-1.003723862407866,1205.5838709677419,1864.9208333333336,2812.7,0.7021276595744682,0.4042553191489362,1.0,0.6875,,,,,,,1.0,0.6875,,,16,True,ghost_warehouses
msbd_2w,msbd_su,2,323119,langfangshituruiqimaoyiyouxiangongsi GA 31302,323094,langfangshituruiqimaoyiyouxiangongsi,"CA,GA,NJ,TX",4,Wayfair,Asia Supplier Service Desk,GA,Bloomingdale,31302,3001 Jimmy Deloach Parkway,ARLINGTON,TX,76018,47,3,26,0.5531914893617021,0,0.0,7,0.14893617021276595,9,0.19148936170212766,7,0.14893617021276595,3,0.06382978723404255,0,0.0,,,1,10,Davenport (FL) 21%,2,South Rialto - Ncpc (CA) 4%; Chino (CA) 2%,0,0.0,47,32,31,16,0.3404255319148936,-0.005085421432929407,808.3604651162791,678.9718750000002,591.4108695652176,1.0,0.9574468085106382,1.0,0.9615384615384615,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,26,True,ghost_warehouses
msbd_2w,msbd_su,2,407704,湖州青岚家具有限公司 NJ 08505,322284,huzhouqinglanjiajuyouxiangongsi,"CA,NJ",2,APS Upholstery,Asia Supplier Service Desk,NJ,Bordentown,08505,3280 US Highway 206,ROBBINSVILLE,NJ,8691,47,3,10,0.2127659574468085,0,0.0,0,0.0,0,0.0,7,0.14893617021276595,3,0.06382978723404255,0,0.0,,,1,7,Greensboro (NC) 15%,2,South Rialto - Ncpc (CA) 4%; West Rialto (CA) 2%,2,0.0425531914893617,40,40,14,31,0.6888888888888889,0.25907423739505275,755.7303030303028,821.028125,525.2704545454545,0.9574468085106383,0.7446808510638295,0.8,0.5,,,,,,,0.7142857142857143,0.5714285714285714,1.0,0.33333333333333337,10,True,ghost_warehouses
msbd_2w,msbd_su,2,107026,America Arts Inc.,107026,America Arts Inc.,NY,1,Decor,Supplier Service Desk,NY,Amherst,14226,50 Meyer Road,CHEEKTOWAGA,NY,14225,47,3,26,0.5531914893617021,0,0.0,0,0.0,0,0.0,26,0.5531914893617021,0,0.0,0,0.0,,,1,41,Hayward (CA) 87%,0,,6,0.1276595744680851,41,41,41,0,0.0,-1.3999025078320348,1086.5108108108104,2044.8787878787884,2673.2,0.9574468085106383,0.3191489361702128,0.9230769230769229,0.4615384615384616,,,,,,,0.9230769230769229,0.4615384615384616,,,26,True,ghost_warehouses
msbd_2w,msbd_su,2,280560,Impact Outdoor Supplies Ltd. GA 31408 ,220960,Impact Outdoor Supplies Ltd.,"CA,GA,NJ,TX",4,Casegoods,Qiwen Fan,GA,Savannah ,31408,133 Coleman Blvd,SAVANNAH LOCAL,GA,31408,47,2,13,0.2765957446808511,0,0.0,0,0.0,2,0.0425531914893617,11,0.23404255319148937,0,0.0,0,0.0,,,2,15,South Atlanta Ncpc (GA) 17%; Ocala (FL) 15%,0,,4,0.0851063829787234,41,11,19,24,0.5581395348837209,0.08731634748771386,765.6444444444446,717.3266666666667,123.3452380952381,0.9361702127659575,0.7659574468085105,0.923076923076923,0.6923076923076924,,,,,1.0,0.5,0.9090909090909091,0.7272727272727272,,,13,True,ghost_warehouses
msbd_2w,msbd_su,2,291396,Express Through Fashion Inc CA 91761,205869,Express Through Fashion Inc,"CA,GA,NJ,OH,TX",5,Casegoods,Christian Kokoros,CA,Ontario,91761,1290 E Elm St,CHINO LOCAL,CA,91710,46,3,5,0.10869565217391304,0,0.0,1,0.021739130434782608,0,0.0,4,0.08695652173913043,0,0.0,0,0.0,,,1,7,Roseville (CA) 15%,0,,4,0.08695652173913043,42,1,8,34,0.8095238095238095,0.3515908012170839,1505.33125,1281.076923076923,129.52380952380955,0.7608695652173911,0.6521739130434783,0.2,0.2,,,0.0,1.0,,,0.25,0.0,,,5,True,ghost_warehouses
msbd_2w,msbd_su,2,421636,The Awesome View Inc GA 30517,206258,The Awesome View Inc,"CA,GA,NJ,TX",4,Casegoods,Zichu Wang,GA,Braselton,30517,1380 Jesse Cronic Road,BRASELTON,GA,30517,46,3,14,0.30434782608695654,0,0.0,0,0.0,7,0.15217391304347827,7,0.15217391304347827,0,0.0,0,0.0,,,1,13,Richmond Hill Ncpc (GA) 28%,0,,4,0.08695652173913043,41,13,26,16,0.38095238095238093,-0.16823104213050186,681.978125,752.2037037037037,298.85853658536587,1.0,0.7391304347826085,1.0,0.7857142857142857,,,,,1.0,0.5714285714285714,1.0,1.0,,,14,True,ghost_warehouses
