supplier_id,su_name,parent_suid,parent_su_name,sto,vol_peak,ifr_peak,delivery_rel_peak,o2d_stated_peak,o2d_actual_peak,o2d_gap_peak,gain_peak,mi_to_cust_peak,top_actual_hub_peak,vol_july4,ifr_july4,delivery_rel_july4,o2d_stated_july4,o2d_actual_july4,o2d_gap_july4,gain_july4,mi_to_cust_july4,top_actual_hub_july4,vol_july5,ifr_july5,delivery_rel_july5,o2d_stated_july5,o2d_actual_july5,o2d_gap_july5,gain_july5,mi_to_cust_july5,top_actual_hub_july5,ifr_delta_july4_vs_peak,del_delta_july4_vs_peak,o2d_actual_delta_july4_vs_peak,built_july4,built_july5
352658,PURELIFE INC YSC 91710,96231,PURELIFE INC,APS K&D,3.0,1.0,1.0,13.666666666666666,9.0,-4.666666666666666,0.9691717894647013,69.46666666666667,Northern Kentucky,,,,,,,,,,,,,,,,,,,,,,False,False
352712,Live Comfortably CA 92551,344938,Live Comfortably,Mattress,3.0,1.0,1.0,8.333333333333334,7.0,-1.333333333333334,0.9658081802585353,69.7,Maple Grove,,,,,,,,,,,,,,,,,,,,,,False,False
301635,WHALL GLOBAL BUSINESS LIMITED CA 94538,298036,WHALL GLOBAL BUSINESS LIMITED,Wayfair,3.0,1.0,1.0,7.666666666666667,5.666666666666667,-2.0,0.9961955246865326,8.166666666666666,Chicago,2.0,0.5,1.0,7.0,5.0,-2.0,0.5855222780079934,773.95,East Chattanooga,2.0,0.5,1.0,7.0,4.0,-3.0,0.5699964774777514,885.3499999999999,Chattanooga,-0.5,0.0,-0.666666666666667,True,True
301711,Foshan Sleep Sheep Home Co. Ltd. CA 92336,59352,Foshan Sleep Sheep Home Co. Ltd.,APS Mattresses,3.0,1.0,0.6666666666666666,8.0,7.666666666666667,-0.33333333333333304,0.9105765413878247,178.20000000000002,Columbus,,,,,,,,,,,,,,,,,,,,,,False,False
458350,Guangzhou Huantao Wangluo Keji Youxiangongsi CA 90040,63284,Guangzhou Huantao Wangluo Keji Youxiangongsi,APS Home Improvement,3.0,1.0,1.0,9.0,7.666666666666667,-1.333333333333333,0.9589050523162701,92.36666666666667,Columbus,,,,,,,,,,,,,,,,,,,,,,False,False
457469,"Hangzhou Mucheng International Trade Co., Ltd CA 91710",132375,"Hangzhou Mucheng International Trade Co., Ltd",APS Outdoor,3.0,1.0,1.0,9.666666666666666,8.0,-1.666666666666666,0.9751443543720931,52.86666666666667,Dubuque,,,,,,,,,,,,,,,,,,,,,,False,False
456884,Plagoods LLC CA 91761,452807,Plagoods LLC,Wayfair,3.0,1.0,1.0,9.333333333333334,6.333333333333333,-3.000000000000001,0.9750985081438452,50.800000000000004,Chicago,,,,,,,,,,,,,,,,,,,,,,False,False
456466,shenzhenfeitianyunshiyeyouxiangongsi CA 92335,324487,shenzhenfeitianyunshiyeyouxiangongsi,APS Decor,3.0,0.6666666666666666,0.6666666666666666,9.333333333333334,9.666666666666666,0.33333333333333215,0.9634691229989393,67.46666666666667,Chicago,,,,,,,,,,,,,,,,,,,,,,False,False
301571,MRK Desirant Luxe Collection CA 92346,271675,MRK Desirant Luxe Collection LLC_1,"PG Bedding, Bath & Window",3.0,1.0,1.0,10.333333333333334,7.333333333333333,-3.000000000000001,0.9853937869390768,30.166666666666668,North St.Louis,,,,,,,,,,,,,,,,,,,,,,False,False
300280,ZHEJIANG XINGHUA FURNITURE CO LTD CA 91761,202245,ZHEJIANG XINGHUA FURNITURE CO LTD,APS,3.0,1.0,1.0,8.0,7.333333333333333,-0.666666666666667,0.9762833472610107,50.23333333333333,New Brighton Ncpc,,,,,,,,,,,,,,,,,,,,,,False,False
354401,"Xuzhou Abosi Network Technology Co., Ltd CA 91761",354350,"Xuzhou Abosi Network Technology Co., Ltd",APS Decor,3.0,0.3333333333333333,0.6666666666666666,8.333333333333334,8.666666666666666,0.33333333333333215,0.9880402058683889,25.0,West Columbus,,,,,,,,,,,,,,,,,,,,,,False,False
340415,guangdonghuanqiulihuakejijituanyouxiangongsi CA 91730,247153,guangdonghuanqiulihuakejijituanyouxiangongsi,APS,3.0,1.0,0.6666666666666666,7.666666666666667,7.666666666666667,0.0,0.9520520225262116,100.13333333333333,Chicago,,,,,,,,,,,,,,,,,,,,,,False,False
238782,Zhongshanshi Puzhizhaomingyouxiangongsi CA 90640,238736,JIAWIG TRADE INC.,APS Home Improvement,3.0,0.3333333333333333,1.0,8.333333333333334,8.333333333333334,0.0,0.9930831597516218,13.033333333333331,Chicago,,,,,,,,,,,,,,,,,,,,,,False,False
238365,"ZhongShan DaPai Mirror Co., Ltd CA 90040 ",224386,"ZhongShan DaPai Mirror Co., Ltd",APS,3.0,1.0,1.0,9.0,8.0,-1.0,0.9559397506797899,89.89999999999999,Columbus,,,,,,,,,,,,,,,,,,,,,,False,False
281748,XHD-CA2,211038,Huizhoushipengyingjiajukejiyouxiangongsi_1,APS,3.0,1.0,0.6666666666666666,9.666666666666666,9.333333333333334,-0.33333333333333215,0.9574534666283872,92.0,Chicago,,,,,,,,,,,,,,,,,,,,,,False,False
305737,"GigaCloud Trading, Inc. CA 92337 (3)",3215,"GigaCloud Trading, Inc.",Outdoor Furniture,3.0,0.6666666666666666,1.0,9.666666666666666,8.333333333333334,-1.3333333333333321,0.982824179084084,36.333333333333336,Chicago Loop,,,,,,,,,,,,,,,,,,,,,,False,False
304926,Zhongshan Shuoda Hardware & Electrical co. Ltd CA 91730,304913,Zhongshan Shuoda Hardware & Electrical co. Ltd,Wayfair,3.0,1.0,0.6666666666666666,7.666666666666667,7.666666666666667,0.0,0.9432570522546125,110.60000000000001,Cedar Rapids,,,,,,,,,,,,,,,,,,,,,,False,False
302990,"HONG KONG LINGXIU TECHNOLOGY CO., LIMITED CA 90640",296453,"HONG KONG LINGXIU TECHNOLOGY CO., LIMITED",APS,3.0,1.0,1.0,9.0,8.333333333333334,-0.6666666666666661,0.9721651679447297,55.56666666666667,Mccook,,,,,,,,,,,,,,,,,,,,,,False,False
111995,  KSCA,103176,shenzhen jiejiegao wangluokejiyouxiangongsi,APS,3.0,1.0,0.6666666666666666,8.0,9.0,1.0,0.9834672528621681,28.366666666666664,Fort Wayne,,,,,,,,,,,,,,,,,,,,,,False,False
403171,"Shenzhen Dingye E-commerce Co., Ltd CA 90040",330005,"Shenzhen Dingye E-commerce Co., Ltd",APS Upholstery,3.0,0.6666666666666666,1.0,8.666666666666666,8.0,-0.6666666666666661,0.9738350130142671,54.0,Maple Grove,,,,,,,,,,,,,,,,,,,,,,False,False
325766,Youmi Electronic Technology Co. CA 91761 (3),84702,"Youmi Electronic Technology Co., Limited",APS Bedroom,3.0,1.0,1.0,7.666666666666667,7.333333333333333,-0.3333333333333339,0.9757720387961498,49.6,Evansville,,,,,,,,,,,,,,,,,,,,,,False,False
324792,Shenzhen Like Keji Youxiangongsi CA 92376,62368,Shenzhen Like Keji Youxiangongsi,APS Bedroom,3.0,1.0,1.0,9.666666666666666,6.666666666666667,-2.999999999999999,0.981923234104673,35.46666666666667,Romeoville Ncpc,,,,,,,,,,,,,,,,,,,,,,False,False
324974,SMG Brands LLC CA 92570,194744,SMG Brands LLC,Storage & Org - Frequency,3.0,1.0,1.0,9.666666666666666,8.666666666666666,-1.0,0.9579870940608696,86.2,Niles,,,,,,,,,,,,,,,,,,,,,,False,False
324557,AOGES INDUSTRY INC CA 91710,66232,AOGES INDUSTRY INC,APS,3.0,0.0,1.0,10.0,8.666666666666666,-1.333333333333334,0.9649944947258459,72.63333333333334,Northern Kentucky,,,,,,,,,,,,,,,,,,,,,,False,False
265862,"Chacivagarhspace Co., Ltd CA 91730",243503,"Chacivagarhspace Co., Ltd",APS Home Improvement,3.0,0.3333333333333333,1.0,9.333333333333334,8.666666666666666,-0.6666666666666679,0.9590763961269203,88.0,North St.Louis,,,,,,,,,,,,,,,,,,,,,,False,False
255255,SAN BERNARDINO WAREHOUSE,35652,Living Source International,Outdoor Furniture,3.0,0.3333333333333333,1.0,8.333333333333334,7.666666666666667,-0.666666666666667,0.9576958197827586,83.13333333333333,Maple Grove,,,,,,,,,,,,,,,,,,,,,,False,False
120161,Altair Design Inc. CA 91761,60456,Altair Design Inc.,Plumbing,3.0,1.0,0.6666666666666666,8.666666666666666,8.333333333333334,-0.33333333333333215,0.9852646833624811,29.766666666666666,Chicago,,,,,,,,,,,,,,,,,,,,,,False,False
400747,MAY FLORIDA SERVICE LLC CA 90040,323343,MAY FLORIDA SERVICE LLC,Lighting,3.0,1.0,1.0,9.0,7.666666666666667,-1.333333333333333,0.9876414441742867,25.100000000000005,Northern Kentucky,,,,,,,,,,,,,,,,,,,,,,False,False
399885,YQN_BCF_CA_US,236437,"Zhejiang Yifeng new material Technology Co., LTD",APS Outdoor,3.0,1.0,1.0,11.333333333333334,7.333333333333333,-4.000000000000001,0.9405211932225354,123.0,Chicago,,,,,,,,,,,,,,,,,,,,,,False,False
399414,Kuaicang2-CARL,82169,"DALI FORTUNE TRADE CO.,LIMITED",APS Rugs,3.0,1.0,1.0,10.666666666666666,10.0,-0.6666666666666661,0.9865155590889491,29.166666666666668,Greenwood,,,,,,,,,,,,,,,,,,,,,,False,False
403785,ningbodeqizhinengkejiyouxiangongsi CA 91708,403684,ningbodeqizhinengkejiyouxiangongsi,APS Upholstery,3.0,1.0,1.0,9.0,8.666666666666666,-0.3333333333333339,0.9420389399035226,120.5,Murfreesboro,,,,,,,,,,,,,,,,,,,,,,False,False
404083,ROSRIVER INC. CA 91745,374887,ROSRIVER INC.,APS Home Improvement,3.0,1.0,1.0,7.0,6.333333333333333,-0.666666666666667,0.9620332412633895,82.63333333333334,Chicago,,,,,,,,,,,,,,,,,,,,,,False,False
115434,Chengdu Yaotong Wangluo Keji YouxianGongsi CA91761,97942,Chengdu Yaotong Wangluo Keji Youxian Gongsi,APS Housewares & More,3.0,1.0,1.0,9.333333333333334,8.333333333333334,-1.0,0.9741792862743198,55.9,Mansfield,,,,,,,,,,,,,,,,,,,,,,False,False
114882,Greenington WA 98188,2116,Greenington,Casegoods,3.0,1.0,0.6666666666666666,7.333333333333333,7.0,-0.33333333333333304,0.9729170673345823,57.26666666666667,Champaign,,,,,,,,,,,,,,,,,,,,,,False,False
295780,Eurus Home CA 91710,36677,Eurus Home,APS Home Improvement,3.0,1.0,0.6666666666666666,9.333333333333334,9.666666666666666,0.33333333333333215,0.9681508357986651,68.23333333333333,Chicago,,,,,,,,,,,,,,,,,,,,,,False,False
295436,Mossy Laundromat Inc CA 91761,266772,Mossy Laundromat Inc,APS,3.0,1.0,1.0,8.666666666666666,8.0,-0.6666666666666661,0.9282620115230903,144.73333333333335,South Chicago,,,,,,,,,,,,,,,,,,,,,,False,False
133871,"Ningbo le verde home furnishing co.,ltd. CA 92571",70401,"Ningbo le verde home furnishing co.,ltd.",APS Outdoor,3.0,1.0,1.0,9.0,8.0,-1.0,0.9931335042917092,12.800000000000002,Chicago Loop,,,,,,,,,,,,,,,,,,,,,,False,False
375337,"ZHENGZHOU OUQUN TRADE CO.,LTD CA 92316",284759,"ZHENGZHOU OUQUN TRADE CO.,LTD",APS Pet,3.0,0.3333333333333333,1.0,9.0,7.0,-2.0,0.9657797597206924,77.66666666666667,Toledo,4.0,1.0,1.0,9.25,5.25,-4.0,0.5626772416010881,876.9250000000001,Fairless Hills,1.0,1.0,1.0,10.0,6.0,-4.0,0.805339700455828,448.4,Fairless Hills,0.6666666666666667,0.0,-1.75,True,True
375351,shenzhengeyijishuyouxiangongsi OR 97401,375336,shenzhengeyijishuyouxiangongsi,Wayfair,3.0,1.0,1.0,11.666666666666666,7.0,-4.666666666666666,0.9836510017741409,32.86666666666667,Chicago,,,,,,,,,,,,,,,,,,,,,,False,False
375576,OPNIVE LTD CA 90745,284371,OPNIVE LTD,Casegoods,3.0,0.3333333333333333,0.0,10.0,16.0,6.0,0.9737056752914283,59.599999999999994,Bedford Park,,,,,,,,,,,,,,,,,,,,,,False,False
374784,GLERUS LTD CA 91762 (2),276785,GLERUS LTD,Casegoods,3.0,1.0,1.0,8.666666666666666,8.0,-0.6666666666666661,0.9850941377380259,28.066666666666663,North St.Louis,,,,,,,,,,,,,,,,,,,,,,False,False
402135,"YiQiyin (Hangzhou) Trading Co., Ltd CA 91789",402089,"YiQiyin (Hangzhou) Trading Co., Ltd",Wayfair,3.0,0.0,0.6666666666666666,10.0,14.666666666666666,4.666666666666666,0.9028361486027964,218.9666666666667,Greenwood,,,,,,,,,,,,,,,,,,,,,,False,False
18597,Darlee,18597,Darlee,Outdoor Furniture,3.0,1.0,0.3333333333333333,8.666666666666666,9.333333333333334,0.6666666666666679,0.978781394462219,41.46666666666667,Maple Grove,,,,,,,,,,,,,,,,,,,,,,False,False
19031,Dawn USA,19031,Dawn USA,Plumbing,3.0,1.0,1.0,7.333333333333333,7.333333333333333,0.0,0.9499043141667545,109.56666666666666,Chicago,,,,,,,,,,,,,,,,,,,,,,False,False
15786,Botanical Splash Inc.,15786,Botanical Splash Inc.,Decor,3.0,1.0,1.0,10.666666666666666,7.666666666666667,-2.999999999999999,0.9450875275817804,100.66666666666667,Chicago,,,,,,,,,,,,,,,,,,,,,,False,False
13250,Plutus Partners LLC CA 91502,13106,Plutus Partners LLC,Soft Home,3.0,0.3333333333333333,0.3333333333333333,16.0,15.666666666666666,-0.3333333333333339,0.9094265121129975,209.70000000000002,Toledo,,,,,,,,,,,,,,,,,,,,,,False,False
475740,Sol Home LLC CA 91730,211640,Sol Home LLC,Outdoor Furniture,3.0,1.0,1.0,9.666666666666666,7.333333333333333,-2.333333333333333,0.9189871519620224,147.73333333333332,Chicago,,,,,,,,,,,,,,,,,,,,,,False,False
475963,Lucky Lighting CA 91708,303633,Lucky Lighting,APS Home Improvement,3.0,0.3333333333333333,0.3333333333333333,10.0,9.666666666666666,-0.3333333333333339,0.9595544286876444,83.93333333333334,New Brighton Ncpc,,,,,,,,,,,,,,,,,,,,,,False,False
473014,MINDRAY INTERNATIONAL LIMITED CA 92880,307364,MINDRAY INTERNATIONAL LIMITED,APS Mattresses,3.0,0.6666666666666666,0.3333333333333333,7.333333333333333,7.333333333333333,0.0,0.9435750615419063,98.93333333333334,Green Bay,,,,,,,,,,,,,,,,,,,,,,False,False
473132,Consdan Home Inc. CA 91761,107568,Consdan Home Inc.,Storage & Org,3.0,1.0,1.0,9.0,6.333333333333333,-2.666666666666667,0.9645466150350703,66.56666666666668,Cedar Rapids,,,,,,,,,,,,,,,,,,,,,,False,False
413754,Bella Depot Inc. CA 91731,34959,Bella Depot Inc.,APS Home Improvement,3.0,0.6666666666666666,0.6666666666666666,8.666666666666666,8.333333333333334,-0.33333333333333215,0.9721381908068348,59.73333333333333,New Brighton Ncpc,,,,,,,,,,,,,,,,,,,,,,False,False
87092,"Wuhan Gojin Technology Co., Ltd. CA 92337",86671,"Wuhan Gojin Technology Co., Ltd.",APS,3.0,1.0,1.0,8.333333333333334,6.333333333333333,-2.000000000000001,0.9557812075762695,82.26666666666667,Champaign,,,,,,,,,,,,,,,,,,,,,,False,False
88410,WholesaleMart LLC WA,26026,WholesaleMart LLC,Decor,3.0,1.0,1.0,8.666666666666666,8.666666666666666,0.0,0.965149983984257,76.13333333333333,Chicago,,,,,,,,,,,,,,,,,,,,,,False,False
88654,Yiimo CA 92337,40130,Yiimo,APS Bedroom,3.0,1.0,1.0,10.333333333333334,6.333333333333333,-4.000000000000001,0.9634681113640616,83.36666666666667,Columbus,,,,,,,,,,,,,,,,,,,,,,False,False
86896,DJ-B2726-CA2-91789,57457,"Lefun Trading co.,ltd.",APS Mattresses,3.0,1.0,0.6666666666666666,9.333333333333334,8.666666666666666,-0.6666666666666679,0.8779760142356219,250.56666666666663,Chicago,,,,,,,,,,,,,,,,,,,,,,False,False
85103,Ksana LLC. CA 91752,62098,Ksana LLC.,Lighting,3.0,0.0,0.3333333333333333,8.333333333333334,9.333333333333334,1.0,0.987861854076112,22.733333333333334,Chicago,,,,,,,,,,,,,,,,,,,,,,False,False
413435,hangzhoudongmeidianzishangwuyouxiangongsi CA 92324,203629,hangzhoudongmeidianzishangwuyouxiangongsi,APS Upholstery,3.0,1.0,1.0,8.666666666666666,7.333333333333333,-1.333333333333333,0.9732115947371228,53.099999999999994,South Chicago,,,,,,,,,,,,,,,,,,,,,,False,False
411757,bazhoushinuolijiajuyouxiangongsi CA 92337,251331,bazhoushinuolijiajuyouxiangongsi,APS Bedroom,3.0,1.0,1.0,10.0,8.0,-2.0,0.9435550708810138,117.36666666666666,Columbus,,,,,,,,,,,,,,,,,,,,,,False,False
411111,Zhongshan Jikai Dengshichang CA 90670,79095,Zhongshan Jikai Dengshichang,APS Home Improvement,3.0,1.0,1.0,8.666666666666666,7.333333333333333,-1.333333333333333,0.9362813339513885,137.4,Chicago,,,,,,,,,,,,,,,,,,,,,,False,False
411389,Visco Link Inc CA 91702,270346,Visco Link Inc,Outdoor Furniture,3.0,1.0,1.0,9.0,8.666666666666666,-0.3333333333333339,0.8889266483165486,220.5,Chicago,,,,,,,,,,,,,,,,,,,,,,False,False
410091,"FOSHAN ZHONGYANG FURNITURE CO., LTD. CA 92316",268501,"FOSHAN ZHONGYANG FURNITURE CO., LTD.",APS AEOF,3.0,1.0,1.0,8.666666666666666,8.333333333333334,-0.33333333333333215,0.9479830168917212,87.26666666666667,Chicago,,,,,,,,,,,,,,,,,,,,,,False,False
410102,Sarlai Home Inc CA 92571,65706,Sarlai Home Inc,APS Home Improvement,3.0,1.0,1.0,9.0,8.333333333333334,-0.6666666666666661,0.962517607927096,76.33333333333333,Greenwood,,,,,,,,,,,,,,,,,,,,,,False,False
97541,"Shenzhenshi Yiyibushe Technology Co., Ltd. CA91710",86804,"Shenzhenshi Yiyibushe Technology Co., Ltd.",APS Home Improvement,3.0,1.0,1.0,8.0,7.666666666666667,-0.33333333333333304,0.9363876721734169,139.56666666666666,Toledo,,,,,,,,,,,,,,,,,,,,,,False,False
409185,Lanora Lighting CA 91761-3616,53471,Lanora Lighting,Lighting,3.0,1.0,1.0,11.666666666666666,9.0,-2.666666666666666,0.9791923564045343,43.23333333333333,Effingham,,,,,,,,,,,,,,,,,,,,,,False,False
409291,LONSHIRE SPARK INC CA 90670,104574,LONSHIRE SPARK INC,APS K&D,3.0,0.3333333333333333,1.0,8.333333333333334,7.333333333333333,-1.0000000000000009,0.9506783290618586,106.0,Maple Grove,,,,,,,,,,,,,,,,,,,,,,False,False
413750,WPLA11.,195189,GOLD LION INTERNATIONAL LTD.,APS Bedroom,3.0,0.6666666666666666,1.0,8.333333333333334,8.0,-0.3333333333333339,0.9806894307358509,39.766666666666666,Chicago,,,,,,,,,,,,,,,,,,,,,,False,False
102658,BOUNCY SPORT LLC CA 91748,102017,BOUNCY SPORT LLC,APS Mattresses,3.0,1.0,1.0,8.333333333333334,6.666666666666667,-1.666666666666667,0.9604865204717711,77.26666666666667,Chicago,,,,,,,,,,,,,,,,,,,,,,False,False
101025,Shenzhenshi Jiushangding Technology Co Ltd CA 91710,99246,Shenzhenshi Jiushangding Technology Co Ltd,APS Home Improvement,3.0,1.0,1.0,7.333333333333333,6.0,-1.333333333333333,0.9512197118363491,99.63333333333333,Dayton,,,,,,,,,,,,,,,,,,,,,,False,False
323100,langfangshituruiqimaoyiyouxiangongsi CA 92337(3),323094,langfangshituruiqimaoyiyouxiangongsi,Wayfair,3.0,1.0,1.0,8.666666666666666,6.0,-2.666666666666666,0.9904088791511776,20.2,North Cincinnati,,,,,,,,,,,,,,,,,,,,,,False,False
323124,Foshan MJL Intelligent Home Products CA 91752,214365,"WSIDSY CO., LIMITED",APS Bedroom,3.0,0.3333333333333333,0.6666666666666666,8.333333333333334,8.666666666666666,0.33333333333333215,0.9765213249027337,46.333333333333336,Columbus,,,,,,,,,,,,,,,,,,,,,,False,False
323087,"Sleemon-Xilinmen Furniture co.,Ltd CA 92376",88620,"Sleemon-Xilinmen Furniture co.,Ltd",APS,3.0,1.0,1.0,8.0,7.0,-1.0,0.9899550020453617,22.100000000000005,West Columbus,,,,,,,,,,,,,,,,,,,,,,False,False
322119,Emson USA CA 92392 (Fellowship West),1303,Emson USA,Kitchen & Small Electrics,3.0,1.0,1.0,8.0,6.666666666666667,-1.333333333333333,0.966774191839839,69.0,Chicago,,,,,,,,,,,,,,,,,,,,,,False,False
266593,USWE-GC,222883,"Shenzhen Lefton Sanitary Co., Ltd.",APS,3.0,1.0,1.0,9.0,7.666666666666667,-1.333333333333333,0.9569868323412779,88.33333333333333,Maple Grove,,,,,,,,,,,,,,,,,,,,,,False,False
321240, CAJW06,203629,hangzhoudongmeidianzishangwuyouxiangongsi,APS Upholstery,3.0,0.6666666666666666,1.0,8.0,7.666666666666667,-0.33333333333333304,0.9834587858999301,32.766666666666666,Champaign,,,,,,,,,,,,,,,,,,,,,,False,False
407477,Dream On Me CA 92408,1461,Dream On Me,Youth Furniture & Decor,3.0,0.6666666666666666,0.6666666666666666,9.0,8.333333333333334,-0.6666666666666661,0.9685566705225545,66.89999999999999,Chicago,,,,,,,,,,,,,,,,,,,,,,False,False
406999,"Shenzhenshi Meijiajia Technology Co., Ltd CA  92324",277710,"Shenzhenshi Meijiajia Technology Co., Ltd",APS Home Improvement,3.0,1.0,1.0,8.333333333333334,8.0,-0.3333333333333339,0.9648132374407208,74.3,Chicago,,,,,,,,,,,,,,,,,,,,,,False,False
406919,    WECA4,103159,shenzhenshi hongmu jinchukoumaoyi youxiangongsi,APS AEOF,3.0,1.0,1.0,8.0,7.0,-1.0,0.9675849348948603,68.69999999999999,Greenwood,,,,,,,,,,,,,,,,,,,,,,False,False
110938,DingFar Company Ltd. CA 91710,90375,DingFar Company Ltd.,APS Home Improvement,3.0,1.0,1.0,8.666666666666666,8.0,-0.6666666666666661,0.9754613186154463,53.06666666666667,East Columbus,,,,,,,,,,,,,,,,,,,,,,False,False
106515,POP-Maison Inc CA 91761(2),102811,POP-Maison Inc,APS,3.0,0.3333333333333333,0.3333333333333333,8.0,8.666666666666666,0.6666666666666661,0.9765852822450659,48.86666666666667,Chicago,,,,,,,,,,,,,,,,,,,,,,False,False
405232,HAULLISUM INTERNATIONAL CO.，LIMITED CA 92337,299536,HAULLISUM INTERNATIONAL CO.，LIMITED,APS Decor,3.0,0.3333333333333333,0.6666666666666666,9.333333333333334,11.0,1.666666666666666,0.957243287208894,86.23333333333333,Chicago,,,,,,,,,,,,,,,,,,,,,,False,False
407833,gazepo inc CA-EASTVALE,71757,gazepo inc,APS Upholstery,3.0,1.0,1.0,9.0,8.0,-1.0,0.97077559899043,62.43333333333334,Chicago,,,,,,,,,,,,,,,,,,,,,,False,False
407987,TRINITY  INTERNATIONAL CA 92337 (3),215836,TRINITY  INTERNATIONAL,APS Bedroom,3.0,1.0,1.0,8.0,7.333333333333333,-0.666666666666667,0.9698359924758654,65.63333333333333,Greenwood,,,,,,,,,,,,,,,,,,,,,,False,False
327596,WORMOT LTD CA 91702,293939,WORMOT LTD,Outdoor Furniture,3.0,0.0,0.0,8.333333333333334,9.333333333333334,1.0,0.990005394041126,19.766666666666666,Columbus,,,,,,,,,,,,,,,,,,,,,,False,False
326716,"NINGBO YOUSUN IMP. AND EXP.CO.,LTD CA 91761",302478,"NINGBO YOUSUN IMP. AND EXP.CO.,LTD",APS Housewares & More,3.0,1.0,1.0,7.333333333333333,6.666666666666667,-0.6666666666666661,0.9281251559138112,138.66666666666666,New Brighton Ncpc,,,,,,,,,,,,,,,,,,,,,,False,False
251888,OPTIONS TRADING LLC CAN2,89747,OPTIONS TRADING LLC,APS,3.0,1.0,1.0,8.666666666666666,7.333333333333333,-1.333333333333333,0.9677890524422214,69.36666666666667,Columbus,,,,,,,,,,,,,,,,,,,,,,False,False
318995,"Yiwu Binsai Import and Export Co., Ltd. CA 91752",273078,"Yiwu Binsai Import and Export Co., Ltd.",APS Outdoor,3.0,1.0,1.0,9.0,8.0,-1.0,0.9895886314116896,21.099999999999998,Chicago Loop,,,,,,,,,,,,,,,,,,,,,,False,False
415106,Y-CA-3,221756,Ning Bo Hao Mi Xin Xi Ke Ji You Xian Gong Si,APS Home Improvement,3.0,0.6666666666666666,1.0,7.666666666666667,6.666666666666667,-1.0,0.9575160351179868,78.96666666666667,Champaign,,,,,,,,,,,,,,,,,,,,,,False,False
414458,MAY FLORIDA SERVICE LLC CA 92324,323343,MAY FLORIDA SERVICE LLC,Lighting,3.0,1.0,1.0,7.666666666666667,7.0,-0.666666666666667,0.9734449671642181,53.96666666666667,Chicago,,,,,,,,,,,,,,,,,,,,,,False,False
81751,And Beyond Inc. CA 95688,53088,And Beyond Inc.,APS Mattresses,3.0,1.0,0.3333333333333333,7.333333333333333,8.0,0.666666666666667,0.9630575895841379,83.43333333333334,Toledo,,,,,,,,,,,,,,,,,,,,,,False,False
81368,RM IMPORTERS INC CA91761,67908,RM IMPORTERS INC,Kitchen & Small Electrics,3.0,1.0,1.0,9.666666666666666,7.666666666666667,-1.9999999999999991,0.9885292102061399,24.166666666666668,West Columbus,,,,,,,,,,,,,,,,,,,,,,False,False
137884,SECKRS LLC CA 91710,69206,SECKRS LLC,Plumbing,3.0,1.0,0.6666666666666666,10.0,10.0,0.0,0.9606472297546436,90.30000000000001,Columbus,,,,,,,,,,,,,,,,,,,,,,False,False
138597,"Naxa Electronics, Inc. CA 90058",133756,"Naxa Electronics, Inc.",Wayfair Professional,3.0,1.0,1.0,9.666666666666666,8.333333333333334,-1.3333333333333321,0.9557672266414629,98.33333333333333,Columbus,,,,,,,,,,,,,,,,,,,,,,False,False
372287,Line Apparel ecommerce Inc CA 91752,291170,Line Apparel ecommerce Inc,Decor,3.0,0.3333333333333333,0.3333333333333333,8.666666666666666,10.333333333333334,1.6666666666666679,0.9716835584600143,55.43333333333334,Cedar Rapids Local,,,,,,,,,,,,,,,,,,,,,,False,False
371619,Shenzhen Zhongqi Century Technology Co. CA 91745,91093,Light-Year E-commerce Limited,APS Home Improvement,3.0,0.6666666666666666,0.6666666666666666,9.333333333333334,8.333333333333334,-1.0,0.9624142069401058,79.2,South Chicago,,,,,,,,,,,,,,,,,,,,,,False,False
370635,"Hangzhou Zhuoli Furniture Co., Ltd. CA 92337",82112,"Hangzhou Zhuoli Furniture Co., Ltd.",APS Upholstery,3.0,1.0,1.0,10.666666666666666,8.333333333333334,-2.333333333333332,0.9861142180523501,27.633333333333336,Ann Arbor,,,,,,,,,,,,,,,,,,,,,,False,False
370783,"Ningxia Xingchenxin Trading Co., Ltd._1 CA 92571",364966,"Ningxia Xingchenxin Trading Co., Ltd._1",APS Upholstery,3.0,1.0,1.0,9.0,5.666666666666667,-3.333333333333333,0.9335094209917703,123.8,Champaign,,,,,,,,,,,,,,,,,,,,,,False,False
329399,"(US)Yangjiang LiNice E-commerce Co., Ltd. CA 91710",317660,"(US)Yangjiang LiNice E-commerce Co., Ltd.",APS Housewares & More,3.0,1.0,1.0,9.0,7.0,-2.0,0.9748709158012997,51.76666666666666,Chicago Loop,,,,,,,,,,,,,,,,,,,,,,False,False
327117,ANHUI MORDEN LIVING CO LTD CA 91730(1),326409,ANHUI MORDEN LIVING CO LTD,Wayfair,3.0,1.0,1.0,9.0,6.666666666666667,-2.333333333333333,0.9667703209056026,73.66666666666667,Chicago,,,,,,,,,,,,,,,,,,,,,,False,False
330215,kaylastudio Inc CA 92335,254953,kaylastudio Inc,APS Home Improvement,3.0,1.0,1.0,9.333333333333334,8.666666666666666,-0.6666666666666679,0.9855259658808685,26.133333333333336,Chicago,,,,,,,,,,,,,,,,,,,,,,False,False
