supplier_id,su_name,parent_suid,parent_su_name,sto,vol_direct_peak,ifr_direct_peak,del_direct_peak,o2d_stated_direct_peak,o2d_actual_direct_peak,o2d_gap_direct_peak,mi_direct_peak,hub_direct_peak,vol_socal_peak,ifr_socal_peak,del_socal_peak,o2d_stated_socal_peak,o2d_actual_socal_peak,o2d_gap_socal_peak,mi_socal_peak,hub_socal_peak,has_both_peak,ifr_delta,del_delta,o2d_actual_delta
368633,Sapience Home Decor CA 91761(2),57284,Sapience Home Decor,APS Decor,5.0,0.8,0.6,9.0,8.2,-0.8000000000000007,33.1,Chicago,,,,,,,,,False,,,
364920,BELOSD LTD CA 91761,277336,BELOSD LTD,Upholstery,5.0,0.8,1.0,12.2,9.8,-2.3999999999999986,23.1,Cleveland,,,,,,,,,False,,,
365044,dongguanshishuihejiajuyongpinyouxiangongsi CA  92571,361432,dongguanshishuihejiajuyongpinyouxiangongsi,Wayfair,5.0,1.0,1.0,9.2,6.2,-2.999999999999999,73.34,Niles,,,,,,,,,False,,,
365185,Central Power International Limited LLC CA 92410,348962,Central Power International Limited LLC,APS K&D,5.0,0.6,0.6,8.2,6.4,-1.799999999999999,111.94000000000001,Fort Wayne,,,,,,,,,False,,,
366830,Manji（Jiaxing）Houseware Co. Ltd CA 91761,364573,Manji（Jiaxing）Houseware Co. Ltd,Wayfair,5.0,0.8,1.0,8.6,7.0,-1.5999999999999996,127.5,Toledo,,,,,,,,,False,,,
360257,Vicks ByteFrame Innovations LLC CA 92509,360254,Vicks ByteFrame Innovations LLC,Wayfair,5.0,1.0,1.0,16.2,7.2,-9.0,61.279999999999994,Chicago,,,,,,,,,False,,,
448759,Cahoon Wholesale 9SB LLC CA 92509,447154,Cahoon Wholesale 9SB LLC,Wayfair,5.0,1.0,1.0,15.2,8.4,-6.799999999999999,47.1,North Cincinnati,,,,,,,,,False,,,
446913,"Shenzhen Nova Technology Co., Ltd. CA 91710",333046,"Shenzhen Nova Technology Co., Ltd.",APS Decor,5.0,1.0,0.8,8.4,8.0,-0.40000000000000036,81.84,South Dayton,,,,,,,,,False,,,
308189,Zhejiang Anji Yanghao Network Technology CA 91752,133824,"Zhejiang Anji Yanghao Network Technology Co., Ltd.",APS K&D,5.0,1.0,0.8,8.6,7.0,-1.5999999999999996,55.92,Chicago,,,,,,,,,False,,,
306897,Morandi Grey Inc CA 95826 ,108080,Morandi Grey Inc,APS Home Improvement,5.0,1.0,0.8,7.6,7.2,-0.39999999999999947,25.98,Chicago Loop,,,,,,,,,False,,,
307387,Golden Bull Marketing CA 91752,35624,"Golden Bull Marketing, LLC",Outdoor Structures,5.0,0.0,0.4,10.0,11.2,1.1999999999999993,103.66,Toledo,,,,,,,,,False,,,
279521,AlpineFurniture CA 90670 (2),3786,AlpineFurniture,Casegoods,5.0,1.0,1.0,8.2,7.8,-0.39999999999999947,59.04,Chicago,,,,,,,,,False,,,
334019,"Zhejiang Huaaokang Furniture Co.,Ltd CA 92337",265603,"Hangzhou Vickks Furniture,Ltd",APS Outdoor,5.0,1.0,1.0,8.4,7.2,-1.2000000000000002,34.760000000000005,Romeoville Rsf,,,,,,,,,False,,,
282129,HT Window Fashions Inc. CA,70236,HT Window Fashions Inc.,Soft Home,5.0,0.6,0.8,11.6,11.4,-0.1999999999999993,71.02000000000001,Columbus,,,,,,,,,False,,,
285518,Man Xin Liu (Hangzhou) Cross Border E CA 91761,156906,Man Xin Liu (Hangzhou) Cross Border E-commerce LTD,APS Youth,5.0,1.0,1.0,9.2,6.6,-2.5999999999999996,68.96,Chicago Loop,,,,,,,,,False,,,
43524,Fullest LLC CA,36331,Fullest LLC,APS,5.0,0.6,0.8,8.8,10.2,1.3999999999999986,11.120000000000001,Chicago,,,,,,,,,False,,,
43750,Badeloft,43750,Badeloft,Plumbing,5.0,0.8,0.8,10.6,8.8,-1.799999999999999,233.5,Cedar Rapids,,,,,,,,,False,,,
278412,Mopio Inc. CA 91761(2),63903,Mopio Inc.,Casegoods,5.0,0.8,1.0,8.4,7.6,-0.8000000000000007,27.76,Duluth,,,,,,,,,False,,,
277543,Hangzhou aiou jiaju youxian gongsi CA 92337,246400,Aio Trading Limited,Casegoods,5.0,1.0,1.0,8.4,6.8,-1.6000000000000005,53.34000000000001,Romeoville Rsf,,,,,,,,,False,,,
157990,Espriti Home LLC CA 91766,157516,Espriti Home LLC,Outdoor Furniture,5.0,1.0,1.0,8.2,7.6,-0.5999999999999996,43.239999999999995,Chicago,,,,,,,,,False,,,
156608,Nuk3y Corp CA 91761,149308,Nuk3y Corp,Hardware,5.0,1.0,1.0,9.6,8.2,-1.4000000000000004,51.8,Chicago,,,,,,,,,False,,,
367890,Deny Designs LLC CA 90230,10299,Deny Designs LLC,Decor,5.0,0.8,0.4,14.0,12.8,-1.1999999999999993,135.14000000000001,Chicago,,,,,,,,,False,,,
369435,"Golden Bull Marketing, LLC CA 91762",35624,"Golden Bull Marketing, LLC",Outdoor Structures,5.0,0.6,1.0,8.6,7.6,-1.0,140.9,Chicago,,,,,,,,,False,,,
369713,AVC-SR.ca,329999,AVC.,APS SEA,5.0,1.0,1.0,9.2,7.8,-1.3999999999999995,74.56,Chicago,,,,,,,,,False,,,
308494,SHIELD TRADING LIMITED CA 92335,265421,SHIELD TRADING LIMITED,APS K&D,5.0,0.6,0.8,8.8,8.6,-0.20000000000000107,99.72,Columbus,,,,,,,,,False,,,
53301,Decalgeek,53301,Decalgeek,Decor,5.0,1.0,1.0,9.0,7.0,-2.0,104.9,Columbus,,,,,,,,,False,,,
443555,Hall CodePulse Dynamics LLC CA 91731,362965,Hall CodePulse Dynamics LLC,Lighting,5.0,1.0,1.0,17.4,7.4,-9.999999999999998,28.2,Chicago,,,,,,,,,False,,,
445473,JPARO TECHNOLOGY LLC CA 92336,295243,JPARO TECHNOLOGY LLC,Casegoods,5.0,1.0,1.0,12.0,9.2,-2.8000000000000007,23.96,West Columbus,,,,,,,,,False,,,
454713,"Shenzhen Heibai Gezi Technology Co., Ltd._1 CA 94579",450932,"Shenzhen Heibai Gezi Technology Co., Ltd._1",Wayfair,5.0,1.0,0.8,8.6,7.6,-1.0,99.03999999999999,Chicago,,,,,,,,,False,,,
46230,Coaster CA- 90670-4062,999,Coaster,Casegoods,5.0,1.0,0.8,7.2,6.4,-0.7999999999999998,91.62,Toledo,,,,,,,,,False,,,
356514,"Guangzhou Jingrui Network Technology Co., Ltd. CA 91762",87298,"Guangzhou Jingrui Network Technology Co., Ltd.",APS Decor,5.0,1.0,1.0,8.6,6.6,-2.0,40.1,Cedar Rapids,,,,,,,,,False,,,
356738,5 Oaks Furniture CA 91710,46556,5 Oaks Furniture,Lighting,5.0,1.0,1.0,11.4,7.2,-4.2,86.26,Chicago,,,,,,,,,False,,,
192736,Hangzhou Heyushan Network Technology Co CA 91761,77915,Hangzhou Heyushan Network Technology Co. Ltd,Youth Furniture & Decor,5.0,1.0,1.0,8.8,7.2,-1.6000000000000005,46.58,Ann Arbor,,,,,,,,,False,,,
199558,"Jay Franco and Sons, Inc. CA 91710",17988,"Jay Franco and Sons, Inc.",Soft Home,5.0,1.0,0.8,8.0,7.0,-1.0,25.419999999999998,Northern Kentucky,,,,,,,,,False,,,
239943,Home capest INC CA 92571,80189,Home capest INC,Outdoor Furniture,5.0,1.0,1.0,8.8,8.2,-0.6000000000000014,75.52000000000001,Columbus,,,,,,,,,False,,,
38250,Top Fabric,38250,Top Fabric,PG Textiles,5.0,1.0,1.0,10.4,7.8,-2.6000000000000005,52.14,Lenexa Local,,,,,,,,,False,,,
39808,Sirio North America Inc. CA95776,13728,Sirio North America Inc.,Outdoor Furniture,5.0,0.8,0.8,8.4,9.0,0.5999999999999996,91.44000000000001,Northern Kentucky,,,,,,,,,False,,,
150560,"WENZHOU KINGMAX PRODUCTS CO.,LTD CA 90058",90564,"WENZHOU KINGMAX PRODUCTS CO.,LTD",APS Decor,5.0,1.0,1.0,9.0,8.4,-0.5999999999999996,47.66,Chicago,,,,,,,,,False,,,
148839,XIAMEN GLOBAL SELECTION IMP  EXP CO LTD CA 91745,86362,XIAMEN GLOBAL SELECTION IMP  EXP CO LTD,APS Youth,5.0,0.0,1.0,10.2,9.4,-0.7999999999999989,50.22,Chicago,,,,,,,,,False,,,
151219,"AMS Fireplace, Inc. CA 92009",126016,"AMS Fireplace, Inc.",Fireplaces & Grills,5.0,0.8,0.8,8.6,8.2,-0.40000000000000036,129.92000000000002,Kansas City,,,,,,,,,False,,,
370465,YQN Warehouse-Northwest BCF,184037,Hompany Technologies Limited,Decor,5.0,0.6,0.8,8.2,5.6,-2.5999999999999996,48.660000000000004,Toledo,,,,,,,,,False,,,
329973,"Tonglu Xinma e-commerce Co., Ltd CA 91710",327047,"Tonglu Xinma e-commerce Co., Ltd",APS,5.0,1.0,1.0,8.6,7.8,-0.7999999999999998,65.38,Chicago,,,,,,,,,False,,,
329208,Penson & Co. CA 90660,173557,Penson & Co.,APS Housewares & More,5.0,1.0,1.0,8.6,6.8,-1.7999999999999998,83.74,Greenwood,,,,,,,,,False,,,
331236,EKO North America Inc. CA 92881,306263,EKO North America Inc.,APS Housewares & More,5.0,1.0,1.0,9.0,7.6,-1.4000000000000004,91.4,Chicago,,,,,,,,,False,,,
329944,ENIBOS LTD CA 92879,287498,ENIBOS LTD,Casegoods,5.0,1.0,1.0,10.4,8.2,-2.200000000000001,72.78,Champaign,,,,,,,,,False,,,
313561,HTW INC. CA 92571,313267,HTW INC.,APS SEA,5.0,1.0,1.0,8.8,7.6,-1.200000000000001,95.61999999999999,Romeoville Rsf,,,,,,,,,False,,,
313318,DVS SOLUTION LLC CA 92571,304336,DVS SOLUTION LLC,Wayfair,5.0,1.0,1.0,10.0,9.2,-0.8000000000000007,69.68,Chicago,,,,,,,,,False,,,
433790,"Ningbo Garden International Co, Ltd. CA 92879",53407,"Ningbo Garden International Co, Ltd.",APS Outdoor,5.0,1.0,0.6,9.2,9.0,-0.1999999999999993,79.74000000000001,Toledo,,,,,,,,,False,,,
62364,lovemyfabric,62364,lovemyfabric,Soft Home,5.0,1.0,1.0,9.0,8.4,-0.5999999999999996,28.339999999999996,Chicago,,,,,,,,,False,,,
271480,中恒 CA 91748 ,151238,"Shenzhen heshuntaida Cross-border E-commerce Co., Ltd.",APS Home Improvement,5.0,0.8,1.0,9.2,7.4,-1.799999999999999,32.839999999999996,East Wheeling,,,,,,,,,False,,,
272690, LG-W01,56612,Artrage Limited,Outdoor Structures,5.0,0.8,0.8,9.0,7.8,-1.2000000000000002,51.739999999999995,Toledo,,,,,,,,,False,,,
59555,EC EXPORT INC. CA 92336,59450,EC EXPORT INC. NJ 08831,APS,5.0,0.4,0.6,7.8,7.8,0.0,48.0,Grand Rapids,,,,,,,,,False,,,
60039,"Sun-Mart International Co., LTD",60039,"Sun-Mart International Co., LTD",Outdoor Furniture,5.0,1.0,1.0,8.2,7.6,-0.5999999999999996,93.74,St. Louis,,,,,,,,,False,,,
326787,Beco Industries CA 90746,25351,Beco Industries,Soft Home,5.0,1.0,1.0,10.0,8.6,-1.4000000000000004,53.279999999999994,North St.Louis,,,,,,,,,False,,,
327287,Spectre Link Inc CA 91702,286640,Spectre Link Inc,Casegoods,5.0,0.2,0.4,8.8,11.0,2.1999999999999993,227.32,Toledo,,,,,,,,,False,,,
371459,"Ningbo JiaZhe Technology Co.,Ltd CA 91752",371446,"Ningbo JiaZhe Technology Co.,Ltd",Pet,5.0,1.0,0.8,9.0,8.8,-0.1999999999999993,57.8,North Milwaukee,,,,,,,,,False,,,
372187,Lifestyle Solutions CA 95206(3),326,Lifestyle Solutions,Upholstery,5.0,1.0,0.8,9.0,7.4,-1.5999999999999996,88.85999999999999,Champaign,,,,,,,,,False,,,
147005,Cusp Barn inc CA 91730,143543,Cusp Barn inc,APS Home Improvement,5.0,1.0,0.8,8.6,7.8,-0.7999999999999998,83.44,South Chicago,,,,,,,,,False,,,
143446,"Shenzhen Quanyuanfa Trading Co., Ltd. CA 92337",117516,"Shenzhen Quanyuanfa Trading Co., Ltd.",APS K&D,5.0,0.6,0.6,8.0,7.6,-0.40000000000000036,81.74000000000001,Romeoville Rsf,,,,,,,,,False,,,
272518,Nanjing Ruochi Network Technology Co CA 92337 (2) ,231315,"Nanjing Ruochi Network Technology Co.,LTD",APS Youth,5.0,1.0,1.0,10.4,8.4,-2.0,53.88000000000001,Dayton,,,,,,,,,False,,,
272567,"Zhejiang Linya Co., Ltd CA 91752",88120,LINYA OUTDOOR LIVING LLC,APS Home Improvement,5.0,0.8,0.6,8.4,7.0,-1.4000000000000004,86.26,Cedar Rapids,,,,,,,,,False,,,
316862,"Hangzhou Ruiz Trade Co.,Ltd. CA 92335",315124,"Hangzhou Ruiz Trade Co.,Ltd.",Wayfair,5.0,0.4,1.0,9.6,8.2,-1.4000000000000004,94.53999999999999,Toledo,,,,,,,,,False,,,
431454,Haukkie Inc. CA 91761,55835,Haukkie Inc.,APS Housewares & More,5.0,0.6,0.8,9.0,8.4,-0.5999999999999996,48.540000000000006,Romeoville Rsf,,,,,,,,,False,,,
431884,谷仓LA-25[洛杉矶25号仓],361597,"Linyi Guangqi Furniture Co., Ltd",APS AEOF,5.0,1.0,0.8,7.8,7.0,-0.7999999999999998,48.3,Chicago,,,,,,,,,False,,,
340432,dongguanzhizaozhibokejiyouxiangongsi CA 92337,339826,dongguanzhizaozhibokejiyouxiangongsi,Wayfair,5.0,1.0,1.0,9.2,7.0,-2.1999999999999993,92.16,Chicago,,,,,,,,,False,,,
355213,WECA4,103170,shenzhenshi bonaite dianzishangwu youxiangongsi,APS Housewares & More,5.0,1.0,1.0,7.8,6.2,-1.5999999999999996,51.760000000000005,Chicago,,,,,,,,,False,,,
201141,Davee Furniture Inc CA 92704,46584,Davee Furniture Inc,Casegoods,5.0,1.0,1.0,8.6,8.0,-0.5999999999999996,51.54,Columbus,,,,,,,,,False,,,
354420,"GigaCloud Trading, Inc. CA 92337 (5) ",3215,"GigaCloud Trading, Inc.",Outdoor Furniture,5.0,0.2,0.4,8.2,11.0,2.8000000000000007,98.4,Champaign,,,,,,,,,False,,,
204435,"Alliph International, Inc CA 92835",173838,"Alliph International, Inc",Outdoor Furniture,5.0,1.0,1.0,11.2,8.8,-2.3999999999999986,36.339999999999996,Chicago,,,,,,,,,False,,,
37475,AC Pacific CA,8890,AC Pacific,Upholstery,5.0,1.0,1.0,7.6,7.0,-0.5999999999999996,92.35999999999999,Chicago,,,,,,,,,False,,,
35887,Troy Lighting CA,3027,Troy Lighting,Lighting,5.0,0.8,0.8,8.4,8.6,0.1999999999999993,82.96000000000001,Chicago,,,,,,,,,False,,,
459326,Zhaoqing Jiang Xing Tian Xia Crafts Co. CA 91730,309423,Zhaoqing Jiang Xing Tian Xia Crafts Co.,APS Decor,5.0,1.0,1.0,12.4,7.4,-5.0,89.66,Toledo,,,,,,,,,False,,,
299207,EVE AY CORP CA 91744,296827,EVE AY CORP,Wayfair,5.0,0.6,0.8,9.4,8.8,-0.5999999999999996,69.82000000000001,Chicago,,,,,,,,,False,,,
285760,GYM HERO TECHNOLOGY CO LTD CA 91730(3),142195,GYM HERO TECHNOLOGY CO LTD,APS,5.0,0.6,1.0,7.6,7.4,-0.1999999999999993,154.64000000000001,Toledo,,,,,,,,,False,,,
129563,PAWZ Road CA,71027,HANG ZHOU SI YU E-COMMERCE CO LTD,APS,5.0,1.0,1.0,7.6,4.0,-3.5999999999999996,74.58,Chicago,,,,,,,,,False,,,
375172,FortyONE INC CA  91748,77611,FortyONE INC,APS Upholstery,5.0,1.0,0.8,8.6,8.6,0.0,90.57999999999998,Chicago,,,,,,,,,False,,,
399490,"Nantong Shenglei Textile Co., Ltd. CA 91710",399352,"Nantong Shenglei Textile Co., Ltd.",Wayfair,5.0,0.8,1.0,9.2,7.8,-1.3999999999999995,65.41999999999999,Chicago,,,,,,,,,False,,,
375668,"CGK HOLDINGS, INC. CA 92408",241365,"CGK HOLDINGS, INC.",Soft Home,5.0,0.4,0.4,7.4,6.4,-1.0,73.22,West Columbus,,,,,,,,,False,,,
250825,BRBCA Machines LLC CA 93611,250823,BRBCA Machines LLC,Wayfair,5.0,1.0,1.0,11.4,9.6,-1.8000000000000007,119.68000000000002,Toledo,,,,,,,,,False,,,
326296,"MEIYING HOUSEHOLD GROUP CO.,LIMITED CA 91761 (5)",56511,"MEIYING HOUSEHOLD GROUP CO.,LIMITED",APS,5.0,1.0,0.6,9.0,9.0,0.0,18.66,Cincinnati,,,,,,,,,False,,,
252387,C A P,70454,WallBeyond International Inc,APS Youth,5.0,0.8,0.6,7.6,7.4,-0.1999999999999993,34.76,Chicago,,,,,,,,,False,,,
66950,deconovo CA91748,56072,deconovo,APS,5.0,0.6,0.6,8.2,8.2,0.0,64.08,North St.Louis,,,,,,,,,False,,,
421344,美西WPLA15,402563,MACRLET LLC,APS Decor,5.0,1.0,0.8,8.4,7.8,-0.6000000000000005,45.32,Carol Stream,,,,,,,,,False,,,
71457,Mestar International Inc. CA,37057,Mestar International Inc.,Lighting,5.0,1.0,1.0,8.4,7.4,-1.0,76.36,Mccook,,,,,,,,,False,,,
430175,NINGBO HOMING INTERNATIONAL TRADING CA 91761(2),95195,"NINGBO HOMING INTERNATIONAL TRADING CO.,LTD",APS Outdoor,5.0,0.8,1.0,7.4,7.2,-0.20000000000000018,114.12,Romeoville Ncpc,,,,,,,,,False,,,
73733,Abbie Home Trading Inc,73733,Abbie Home Trading Inc,APS Decor,5.0,0.8,0.8,8.2,7.6,-0.5999999999999996,35.1,Columbus,,,,,,,,,False,,,
326553,Nantongmijieshangmaoyouxiangongsi CA 92337(2),301805,Nantongmijieshangmaoyouxiangongsi,APS,5.0,0.8,0.8,8.0,8.4,0.40000000000000036,86.17999999999999,Greenwood,,,,,,,,,False,,,
122115,Nature's Mark CA 92509,121821,Nature's Mark,Decor,5.0,1.0,1.0,8.4,6.8,-1.6000000000000005,66.47999999999999,Cedar Rapids,,,,,,,,,False,,,
403602,ShenZhenShiYaoYiRuanZhuangJiaJuSheJiYouXianGongSi CA 91710,370110,ShenZhenShiYaoYiRuanZhuangJiaJuSheJiYouXianGongSi,APS Home Improvement,5.0,1.0,1.0,13.0,8.6,-4.4,50.160000000000004,Toledo,,,,,,,,,False,,,
375505,奥米贝加州海外仓,361597,"Linyi Guangqi Furniture Co., Ltd",Casegoods,5.0,1.0,1.0,8.6,7.2,-1.3999999999999995,85.82000000000001,Columbus,,,,,,,,,False,,,
374884,"Shenzhen Asisen international trade CO.,LTD CA 92376",374883,"Shenzhen Asisen international trade CO.,LTD",Wayfair,5.0,1.0,1.0,10.0,8.4,-1.5999999999999996,38.06,Columbus,1.0,1.0,0.0,8.0,,,2197.0,Rialto,True,0.0,1.0,
374378,"Ningbo Brand E-Commerce Co.,Ltd., CA 92374 (2)",64254,"Ningbo Brand E-Commerce Co.,Ltd.,",APS Decor,5.0,0.6,1.0,9.8,8.4,-1.4000000000000004,62.459999999999994,Kalamazoo,,,,,,,,,False,,,
269120,WL_COPE_LA7_CA_92337,104515,Shenzhenshiweilukejiyouxiangongsi,APS,5.0,1.0,0.8,9.8,8.6,-1.200000000000001,58.5,Cleveland,,,,,,,,,False,,,
320763,Shenzhenshiyundanfengqingkejiyouxiangongsi CA 91761,320212,Shenzhenshiyundanfengqingkejiyouxiangongsi,Wayfair,5.0,0.8,1.0,9.6,8.4,-1.1999999999999993,89.93999999999998,Chicago,,,,,,,,,False,,,
320804,A05-发现,270004,"Hangzhou Comlax Leisure Products Co.,Ltd",APS Outdoor,5.0,1.0,1.0,8.6,7.6,-1.0,44.8,Chicago,,,,,,,,,False,,,
320434,"Zhejiang Xingyang Furniture Co.,Ltd. CA 92335",61200,"Zhejiang Xingyang Furniture Co.,Ltd.",APS,5.0,0.8,0.8,9.6,8.8,-0.7999999999999989,56.96,New Brighton Ncpc,,,,,,,,,False,,,
85285,Pabin Inc CA 91730,76227,Pabin Inc,APS Outdoor,5.0,0.8,1.0,8.4,5.8,-2.6000000000000005,91.12,Chicago,,,,,,,,,False,,,
91789,BELLE INVESTMENT CORPORATION,91789,BELLE INVESTMENT CORPORATION,Soft Home,5.0,1.0,1.0,10.0,9.8,-0.1999999999999993,71.62,Toledo,,,,,,,,,False,,,
86103,"shenzhen tomile furniture co., LTD CA 91710",82806,"shenzhen tomile furniture co., LTD",APS,5.0,1.0,1.0,8.4,7.8,-0.6000000000000005,58.46,Toledo,,,,,,,,,False,,,
90913,LOMA Company Ltd CA91761,87718,LOMA Company Ltd,APS Home Improvement,5.0,1.0,0.8,8.2,7.4,-0.7999999999999989,88.32,Toledo,,,,,,,,,False,,,
83424,"OSC International, Inc. CA 92831",65588,"OSC International, Inc.",Plumbing,5.0,1.0,0.8,8.0,8.0,0.0,28.76,Maple Grove,,,,,,,,,False,,,
80153,WE CA4,75517,Amzmos,APS AEOF,5.0,1.0,1.0,8.4,7.0,-1.4000000000000004,44.44,Fargo,,,,,,,,,False,,,
209047,Carro USA CA 91786,49655,Carro USA,Lighting,5.0,1.0,1.0,8.4,7.6,-0.8000000000000007,90.94000000000001,Chicago Loop,,,,,,,,,False,,,
353661,shenzhenzhijingdianzishangwuyouxiangongsi WPLA16,209607,shenzhenzhijingdianzishangwuyouxiangongsi,APS Bedroom,5.0,0.4,0.8,8.6,9.0,0.40000000000000036,57.2,Lenexa Local,,,,,,,,,False,,,
346555,得它万维（深圳）科技有限公司 CA 91764,341115,DetaWanweiShenzhenKejiYouxiangongsi_1,Wayfair,5.0,1.0,1.0,9.4,7.0,-2.4000000000000004,31.580000000000002,Chicago,,,,,,,,,False,,,
227724,Smash sports group Inc CA 91761,106010,Smash sports group Inc,Kitchen & Small Electrics,5.0,1.0,1.0,7.8,6.8,-1.0,62.86,North St.Louis,,,,,,,,,False,,,
469075,VOLIVO GROUP LIMITED CA 91768,350897,VOLIVO GROUP LIMITED,APS Home Improvement,5.0,1.0,1.0,9.8,8.8,-1.0,20.58,Chicago,,,,,,,,,False,,,
467558,  CPF_CA_US,313197,"Shenzhen TongZhou xinchuang Trade Co., Ltd",APS Housewares & More,5.0,1.0,1.0,8.6,7.4,-1.1999999999999993,73.8,North St.Louis,,,,,,,,,False,,,
467582,DLXCA-CA-15950,63641,"Zhejiang On Leap Furnishing Co.,Ltd.",APS Outdoor,5.0,1.0,1.0,8.8,7.0,-1.8000000000000007,73.38000000000001,Cleveland,,,,,,,,,False,,,
30038,Ikee Design,30038,Ikee Design,Wayfair Professional,5.0,1.0,1.0,8.0,6.8,-1.2000000000000002,66.82,South Chicago,,,,,,,,,False,,,
28958,"QGoods, Inc.",28958,"QGoods, Inc.",Tabletop,5.0,1.0,0.6,8.8,8.0,-0.8000000000000007,53.06,Carol Stream,,,,,,,,,False,,,
33394,AONE International LLC,33394,AONE International LLC,Lighting,5.0,1.0,1.0,7.8,7.2,-0.5999999999999996,22.560000000000002,Chicago Loop,,,,,,,,,False,,,
348421,Hangzhou Chuandiai Cultural Media Co. Ltd CA 91748,284231,Kaiyon International (Hong Kong) Limited_1,APS Rugs,5.0,0.8,1.0,8.2,7.8,-0.39999999999999947,112.08,Chicago,,,,,,,,,False,,,
268036,GuangzhoushiYuanweiweiMaoyngsi FU,224327,Guangzhoushi Yuanweiwei Maoyi Youxian Gongsi,APS,5.0,1.0,1.0,9.6,6.4,-3.1999999999999993,100.72,Cedar Rapids,,,,,,,,,False,,,
265257,247 Shop At Home CA 91789,39381,247 Shop At Home,Casegoods,5.0,0.8,1.0,8.4,8.0,-0.40000000000000036,74.38,Chicago,,,,,,,,,False,,,
325829,"Sunrio Sports & Recreation, Inc CA 92081",323437,"Sunrio Sports & Recreation, Inc",Mattress,5.0,1.0,1.0,9.2,6.8,-2.3999999999999995,41.599999999999994,Romeoville Ncpc,,,,,,,,,False,,,
113162,Saving  Mall LLC CA 91730,72675,Saving  Mall LLC,APS Outdoor,5.0,1.0,1.0,8.6,7.0,-1.5999999999999996,106.85999999999999,Chicago,,,,,,,,,False,,,
116922,Forious USA Inc. CA 91710,62616,Forious Inc.,APS,5.0,0.6,0.8,9.8,9.0,-0.8000000000000007,72.94,Columbus,,,,,,,,,False,,,
120066,Lightonline Inc CA 91710,87690,Lightonline Inc,Lighting,5.0,1.0,0.8,8.6,8.0,-0.5999999999999996,104.47999999999999,Columbus,,,,,,,,,False,,,
125817,hunanfudiankang electrical equipment CA 91732,62741,hunan fudiankang electrical equipment co. ltd,APS Home Improvement,5.0,1.0,1.0,8.2,7.6,-0.5999999999999996,56.2,Toledo,,,,,,,,,False,,,
107404,BLUEBELL INTERNATIONAL INC. CA 92337(2),64179,BLUEBELL INTERNATIONAL INC.,APS,5.0,1.0,0.6,8.2,9.8,1.6000000000000014,47.239999999999995,Pontiac,,,,,,,,,False,,,
107654,Topower Smart Home Limited CA 91761(2),56819,Topower Smart Home Limited,APS,5.0,0.8,1.0,9.4,7.6,-1.8000000000000007,134.78,Columbus,,,,,,,,,False,,,
405841,Dongguan Huaxin Lighting and Electrica CA 90023(2),331588,"Dongguan Huaxin Lighting and Electrical Appliance Co., LTD",APS Home Improvement,5.0,1.0,1.0,8.8,8.2,-0.6000000000000014,93.17999999999999,Greenwood,,,,,,,,,False,,,
109343,Sunvalleytek International CA 92835,90864,VAVA International Inc.,APS Housewares & More,5.0,0.8,0.8,10.4,7.4,-3.0,80.28,Chicago,,,,,,,,,False,,,
109338,SereneLife CA 90280,41785,SereneLife,Kitchen & Small Electrics,5.0,0.6,0.6,8.6,8.8,0.20000000000000107,37.00000000000001,Greenwood,,,,,,,,,False,,,
254968,guangzhoushilingyingkejiyouxiangongsi CA 90640,234591,Meroy Odelia Wholesale LLC,APS Home Improvement,5.0,1.0,0.6,8.6,9.0,0.40000000000000036,47.0,Greenwood,,,,,,,,,False,,,
255056,Aria Home CA 90201,254592,Modern Gallerie Inc.,Wayfair,5.0,1.0,1.0,8.2,7.0,-1.1999999999999993,52.379999999999995,Chicago,,,,,,,,,False,,,
265529,Amity Home CA,2799,Amity Home,"PG Bedding, Bath & Window",5.0,1.0,0.8,8.0,7.8,-0.20000000000000018,40.52,Chicago Loop,,,,,,,,,False,,,
267898,USCA,97933,HangZhou ChuangZhiShengWuJin YouXianGongSi,APS,5.0,0.8,1.0,8.8,6.2,-2.6000000000000005,76.02000000000001,Chicago,,,,,,,,,False,,,
101309,Chengdu Xiaoduo Network Technology Co Ltd CA 92376,99251,Chengdu Xiaoduo Network Technology Co Ltd,APS Home Improvement,5.0,1.0,0.8,7.4,7.2,-0.20000000000000018,89.53999999999999,Greenwood,,,,,,,,,False,,,
408777,Dongguanshipanhuakejiyouxiangongsi CA 92337,408410,Dongguanshipanhuakejiyouxiangongsi,Wayfair,5.0,1.0,1.0,9.8,4.2,-5.6000000000000005,98.1,Champaign,,,,,,,,,False,,,
94641,Shenzhenshi xiangdeyizhang keji youxiang CA 92337,67653,"HONG KONG LIUXIN TECHNOLOGY CO., LIMITED",APS,5.0,1.0,0.8,8.2,7.8,-0.39999999999999947,95.49999999999999,Greenwood,,,,,,,,,False,,,
348489,Yiwu Youxi Electronic Commerce Co. Ltd CA 91708,98141,Yiwu Youxi Electronic Commerce Co. Ltd,APS Outdoor,5.0,1.0,1.0,9.8,7.2,-2.6000000000000005,72.24000000000001,Columbus,,,,,,,,,False,,,
351188,Foshan Lujiao Cross-border E-commerce CA 91761,330117,"Foshan Lujiao Cross-border E-commerce Co., Ltd.",APS Outdoor,5.0,0.4,0.6,8.2,8.0,-0.1999999999999993,115.97999999999999,Chicago,,,,,,,,,False,,,
350472,Edis Home Limited CA 91761,86303,Edis Home Limited,APS Home Improvement,5.0,1.0,1.0,7.4,7.2,-0.20000000000000018,55.5,Chicago,,,,,,,,,False,,,
