supplier_id,su_name,parent_suid,parent_su_name,sto,own_state,total_vol,misshipping_vol,ghost_vol,other_closer_vol,other_farther_vol,local_wrong_hub_vol,aligned_vol,pct_misshipping,pct_ghost,pct_other_closer,pct_other_farther
457998,Journey ClassArt LLC NJ 08857,206225,Journey ClassArt LLC,APS Outdoor,NJ,108,55,18,4,0,0,31,0.5092592592592593,0.16666666666666666,0.037037037037037035,0.0
7148,The Stock Market FL 33843,7141,The Stock Market,Plumbing,FL,786,17,55,16,0,3,695,0.021628498727735368,0.06997455470737914,0.020356234096692113,0.0
190978,Esbenshades Garden Center CA 93625,189369,Esbenshades Garden Center,Decor,CA,163,72,0,0,0,0,91,0.44171779141104295,0.0,0.0,0.0
233653,GC-E-3-001,115530,ShenZhenshi YIWEN SHANGMAOYOUXIANGONGSI,APS,NJ,147,72,0,1,0,0,74,0.4897959183673469,0.0,0.006802721088435374,0.0
326360,"Freestyle Outdoor Living Co., Ltd GA 31407 ",57760,Orange Casual Co Ltd_1,APS Outdoor,GA,1081,5,66,370,0,623,17,0.004625346901017576,0.06105457909343201,0.3422756706753006,0.0
304403,"VISION VORTEX CO.,LTD NJ 08048 ",72734,"VISION VORTEX CO.,LTD",APS Outdoor,NJ,347,57,14,12,0,0,264,0.1642651296829971,0.040345821325648415,0.0345821325648415,0.0
455784,GREAT SHEEP INC_1 GA 31326,240286,GREAT SHEEP INC_1,APS Youth,GA,273,35,36,180,0,16,6,0.1282051282051282,0.13186813186813187,0.6593406593406593,0.0
432361,"Hainan Chuangshiji Technology Co., Ltd TX 77066",288386,"Hainan Chuangshiji Technology Co., Ltd",APS Bedroom,TX,234,70,1,0,0,11,152,0.29914529914529914,0.004273504273504274,0.0,0.0
409545,MEET SUNNY CORPORATION NJ 08003,68299,MEET SUNNY CORPORATION,APS Home Improvement,NJ,176,52,19,21,0,79,5,0.29545454545454547,0.10795454545454546,0.11931818181818182,0.0
450041,hangzhousanchunjiafangyouxiangongsi TX 77023,306600,hangzhousanchunjiafangyouxiangongsi,APS Soft Home,TX,126,46,25,16,0,0,39,0.36507936507936506,0.1984126984126984,0.12698412698412698,0.0
190675,Phoebecat Inc NJ 08810 (2),54500,Phoebecat Inc,APS,NJ,103,59,12,3,0,12,17,0.5728155339805825,0.11650485436893204,0.02912621359223301,0.0
473167,Virtual WH for FBA-Quanzhou Beilun Trade Compa-US,209121,Quanzhou Beilun Trade Company Limited,APS Other,MA,97,71,0,0,0,0,26,0.7319587628865979,0.0,0.0,0.0
251496,US NJF02,247635,NINGBOKALAHALIJINCHUKOUYOUXIANGONGSI,Casegoods,NJ,77,71,0,0,0,0,6,0.922077922077922,0.0,0.0,0.0
472035,Uber Bazaar Inc TX 75041,269112,Uber Bazaar Inc,Lighting,TX,72,71,0,0,0,0,1,0.9861111111111112,0.0,0.0,0.0
313815,"Hangzhou Mengfeisi Home Furnishings Co., Ltd GA 31326",313810,"Hangzhou Mengfeisi Home Furnishings Co., Ltd",APS Outdoor,GA,291,0,70,164,0,25,32,0.0,0.24054982817869416,0.563573883161512,0.0
213127,XCO-GA warehouse,94983,PARKERWELL INC,APS Outdoor,GA,216,57,13,50,0,50,46,0.2638888888888889,0.06018518518518518,0.23148148148148148,0.0
269087,Ningbo Ningshing Ubay Supply Chain Co GA 30168,238641,"Ningbo Ningshing Ubay Supply Chain Co.,Ltd.",APS Wayfair Professional,GA,121,0,70,47,0,0,4,0.0,0.5785123966942148,0.3884297520661157,0.0
469331,Fuging Wenhua Trading Co. Ltd. TX 77041,461859,Fuging Wenhua Trading Co. Ltd.,Wayfair,TX,116,70,0,0,0,0,46,0.603448275862069,0.0,0.0,0.0
272401,zhongshanshilesiyuanmaoyiyouxiangongsi NJ 07036,272032,zhongshanshilesiyuanmaoyiyouxiangongsi,Wayfair,NJ,193,69,0,1,0,8,115,0.35751295336787564,0.0,0.0051813471502590676,0.0
134041,FM Furniture LLC FL,63839,FM Furniture LLC,Cabinetry,FL,149,0,69,51,0,0,29,0.0,0.46308724832214765,0.3422818791946309,0.0
225611,WP-E-6-003,115530,ShenZhenshi YIWEN SHANGMAOYOUXIANGONGSI,APS,NJ,122,67,2,9,0,13,31,0.5491803278688525,0.01639344262295082,0.07377049180327869,0.0
274653,KaishineLLC GA 30349,245839,Kaishine LLC,Outdoor Furniture,GA,75,1,68,6,0,0,0,0.013333333333333334,0.9066666666666666,0.08,0.0
240923,Wenzhou Jiajing Import and Export Co LTD NY 11716,240922,Wenzhou Jiajing Import and Export Co LTD,Wayfair,NY,70,69,0,1,0,0,0,0.9857142857142858,0.0,0.014285714285714285,0.0
316658,NingBo KaiMeiChen DianZiShangWu YouXian NJ 08822,83386,"Ningbo FanKai E-commerce Co., Ltd._1",APS Home Improvement,NJ,926,54,14,286,0,540,32,0.058315334773218146,0.01511879049676026,0.30885529157667385,0.0
302749,Hebei Xiong an Aibike Technology Co Ltd GA 31302,135780,Hebei Xiong an Aibike Technology Co Ltd,APS K&D,GA,167,10,58,67,0,32,0,0.059880239520958084,0.3473053892215569,0.40119760479041916,0.0
401605,fo shan shi pin zhi dian zi shang wu you xian gong si_1 GA 30517,350037,fo shan shi pin zhi dian zi shang wu you xian gong si_1,Upholstery,GA,159,0,68,60,0,20,11,0.0,0.4276729559748428,0.37735849056603776,0.0
8678,Linon NC 27288,405,Linon,Casegoods,NC,3981,2,65,498,0,447,2969,0.0005023863350916855,0.016327555890479777,0.12509419743782968,0.0
297069,10-MN001,35678,"HONGKONG LICHUAN TECHNOLOGY CO.,LIMITED",APS,GA,1108,3,64,660,0,292,89,0.002707581227436823,0.05776173285198556,0.5956678700361011,0.0
413454,YUANJING ELECTRONIC TECHNOLOGY CO. LIMITEDNJ 08505,56998,"YUANJING ELECTRONIC TECHNOLOGY CO.,LIMITED",APS AEOF,NJ,895,65,2,228,0,581,19,0.07262569832402235,0.0022346368715083797,0.2547486033519553,0.0
37260,Hardware Resources IL 60136,15825,Hardware Resources,Hardware,IL,191,67,0,47,0,73,4,0.3507853403141361,0.0,0.24607329842931938,0.0
241004,taiyuan bidengguai dianzishangwu youxiang GA 30517,238168,taiyuan bidengguai dianzishangwu youxiangongsi,APS Bedroom,GA,125,16,51,40,0,12,6,0.128,0.408,0.32,0.0
246621,YOUDENOVA HOME INC GA 30122,80562,YOUDENOVA HOME INC,APS Outdoor,GA,93,1,66,12,0,9,5,0.010752688172043012,0.7096774193548387,0.12903225806451613,0.0
107026,America Arts Inc.,107026,America Arts Inc.,Decor,NY,92,0,67,19,0,0,6,0.0,0.7282608695652174,0.20652173913043478,0.0
282496,ASOPIX CO CO 80033,282495,ASOPIX CO,Casegoods,CO,72,67,0,0,0,2,3,0.9305555555555556,0.0,0.0,0.0
500368,"Ningbo FanKai E-commerce Co., Ltd._1 NJ 08036",83386,"Ningbo FanKai E-commerce Co., Ltd._1",APS Home Improvement,NJ,70,59,8,0,0,0,3,0.8428571428571429,0.11428571428571428,0.0,0.0
460873,ningboxuxindianzishangwuyouxiangongsi NJ 07064,286148,ningboxuxindianzishangwuyouxiangongsi,APS Outdoor,NJ,333,61,5,117,0,144,6,0.1831831831831832,0.015015015015015015,0.35135135135135137,0.0
306977,"Shenzhen feijiaran co.,ltd NJ 07001",306973,"Shenzhen feijiaran co.,ltd",Wayfair,NJ,135,66,0,20,0,45,4,0.4888888888888889,0.0,0.14814814814814814,0.0
295652,"QuanZhou Hash Furniture Co., Ltd NJ 08505",83544,"QuanZhou Hash Furniture Co., Ltd",APS,NJ,116,66,0,8,0,15,27,0.5689655172413793,0.0,0.06896551724137931,0.0
328205,FURNITURE GROUP LIMITED CA 95020,208802,FURNITURE GROUP LIMITED,Casegoods,CA,104,0,66,33,0,1,4,0.0,0.6346153846153846,0.3173076923076923,0.0
3962,JoyCarpets GA- 30742,439,Joy Carpets,Rugs,GA,97,0,66,0,0,0,31,0.0,0.6804123711340206,0.0,0.0
289406,Soluwa LLC PA 18015,58042,Soluwa LLC,APS Outdoor,PA,1716,1,64,42,0,1575,34,0.0005827505827505828,0.037296037296037296,0.024475524475524476,0.0
325759,"Chenxin Optoelectronic Co., Limited GA 31407",43881,"Chenxin Optoelectronic Co., Limited",APS Outdoor,GA,1478,60,5,520,0,872,21,0.04059539918809202,0.0033829499323410014,0.35182679296346414,0.0
248862,NingboXinshengBaozhuangyinngsi GA 30336,248852,Ningbo Xinsheng Baozhuangyinwu Youxiangongsi,APS Bedroom,GA,222,0,65,88,0,68,1,0.0,0.2927927927927928,0.3963963963963964,0.0
468394,JUSTMAE INC NJ 08817,81490,JUSTMAE INC,APS AEOF,NJ,144,65,0,21,0,53,5,0.4513888888888889,0.0,0.14583333333333334,0.0
288109,WINADO INC NJ 08505(3),58611,WINADO INC,APS Outdoor,NJ,4429,9,55,1069,0,2222,1074,0.0020320614134116052,0.01241815308195981,0.24136373899300068,0.0
429755,SLM NJ7,58041,YISHANG TRADE INC,APS Outdoor,NJ,3120,37,27,1144,0,1831,81,0.011858974358974358,0.008653846153846154,0.36666666666666664,0.0
449916,"ANJI XIN SHI JUE HOUSEHOLD SUPPLIES CO.,LTD NJ 08527",244259,"ANJI XIN SHI JUE HOUSEHOLD SUPPLIES CO.,LTD",APS Upholstery,NJ,739,0,64,244,0,239,192,0.0,0.08660351826792964,0.3301759133964817,0.0
53309,Naomi Home KY 40218,46174,Naomi Home,Upholstery,KY,452,63,1,95,0,268,25,0.13938053097345132,0.0022123893805309734,0.21017699115044247,0.0
325564,SLM GA3,58041,YISHANG TRADE INC,APS Outdoor,GA,2654,30,33,748,0,1798,45,0.011303692539562924,0.012434061793519217,0.28183873398643555,0.0
66759,Chenxin Optoelectronic TX 77521,43881,"Chenxin Optoelectronic Co., Limited",APS Outdoor,TX,574,62,1,224,0,106,181,0.10801393728222997,0.0017421602787456446,0.3902439024390244,0.0
301605,source max inc GA 31326,64786,source max inc,APS,GA,394,1,62,158,0,154,19,0.0025380710659898475,0.15736040609137056,0.4010152284263959,0.0
46573,Z Line Kitchen TN 38317,17240,Z Line Kitchen,Appliances,TN,215,63,0,0,0,0,152,0.2930232558139535,0.0,0.0,0.0
506206,zhengzhoushixiubenshangmaoyouxiangongsi NJ 08505,445538,zhengzhoushixiubenshangmaoyouxiangongsi,APS Bedroom,NJ,125,61,2,11,0,15,36,0.488,0.016,0.088,0.0
295001,Yantai Jinglingshangmao Youxiangongsi GA 30297 ,229975,Yantai Jinglingshangmao Youxiangongsi,APS,GA,85,0,63,21,0,0,1,0.0,0.7411764705882353,0.24705882352941178,0.0
430296,Ning Bo Jing Wei Dian Zi Shang Wu You Xian Gong Si NJ 08016,110596,Ning Bo Jing Wei Dian Zi Shang Wu You Xian Gong Si,APS Outdoor,NJ,65,63,0,0,0,0,2,0.9692307692307692,0.0,0.0,0.0
523974,YEEYOO INTERNATIONAL LIMITED GA 31308,108807,YEEYOO INTERNATIONAL LIMITED,APS Bedroom,GA,305,0,62,150,0,82,11,0.0,0.20327868852459016,0.4918032786885246,0.0
465347, USSAV03,116865,Huizhou Zhelin Furniture Co Ltd,APS K&D,GA,207,44,18,72,0,63,10,0.21256038647342995,0.08695652173913043,0.34782608695652173,0.0
290920,ningboyaolindianzishangwuyouxiangongsi CA 91710,289320,ningboyaolindianzishangwuyouxiangongsi,Wayfair,CA,156,59,3,35,0,53,6,0.3782051282051282,0.019230769230769232,0.22435897435897437,0.0
483887,OXFORD HOMEWARE US LTD TX 77033,406214,OXFORD HOMEWARE US LTD,Soft Home,TX,94,62,0,0,0,0,32,0.6595744680851063,0.0,0.0,0.0
74080,"Fitueyes,Inc. CA 91744",45223,"Fitueyes,Inc.",APS,CA,2192,0,61,915,0,1164,52,0.0,0.027828467153284672,0.41742700729927007,0.0
155962,Compamia FL 33147,10309,Compamia,Outdoor Furniture,FL,1539,0,61,60,0,1238,180,0.0,0.0396361273554256,0.03898635477582846,0.0
286666,"Shenzhen Laiwo Trading Co., Ltd. NJ 08512",65593,"Shenzhen Laiwo Trading Co., Ltd.",APS,NJ,1498,51,10,401,0,991,45,0.03404539385847797,0.006675567423230975,0.2676902536715621,0.0
476377,Uber Bazaar Inc NJ 07005,269112,Uber Bazaar Inc,Lighting,NJ,64,61,0,0,0,0,3,0.953125,0.0,0.0,0.0
302667,"CAN_Fly&Soar Trade Co., Ltd M9W 1R2",275555,"CAN_Fly&Soar Trade Co., Ltd",APS,QC,61,61,0,0,0,0,0,1.0,0.0,0.0,0.0
329728,无忧达芝加哥ILJW02,234327,Hong Kong Baojia International Limited,APS,IL,769,56,4,137,0,317,255,0.07282184655396619,0.005201560468140442,0.17815344603381014,0.0
517488,"Shenzhen Jiayuan Decoration Materials Co., Ltd. CA 92324",86802,"Shenzhen Jiayuan Decoration Materials Co., Ltd.",Upholstery,CA,117,60,0,1,0,52,4,0.5128205128205128,0.0,0.008547008547008548,0.0
25400,JoyCarpets Milliken Sister,439,Joy Carpets,Rugs,GA,79,0,60,1,0,16,2,0.0,0.759493670886076,0.012658227848101266,0.0
292853,CAN_Homelife Furniture Ltd. L5L 0A6 ,78947,CAN_Homelife Furniture Ltd.,CA Casegoods,ON,67,60,0,0,0,0,7,0.8955223880597015,0.0,0.0,0.0
459750,CUBE OFFICE FURNITURE LTD. NJ 08016,266450,CUBE OFFICE FURNITURE LTD.,APS Wayfair Professional,NJ,67,60,0,0,0,0,7,0.8955223880597015,0.0,0.0,0.0
477106,E By Design LLC CA 92154,15231,E By Design LLC,Soft Home,CA,63,60,0,0,0,0,3,0.9523809523809523,0.0,0.0,0.0
23629,Home City Inc. NJ 08817,2740,Home City Inc.,Soft Home,NJ,2718,56,3,4,0,2629,26,0.020603384841795438,0.0011037527593818985,0.0014716703458425313,0.0
251367,CA02,58624,EBELLO HOME INC_1,APS,CA,649,0,59,92,0,475,23,0.0,0.09090909090909091,0.14175654853620956,0.0
412059,谷仓SAV-3[萨凡纳3号仓]-SD,286747,"Linyi Lingmoxuan Technology Co., Ltd",APS Bedroom,GA,325,1,58,179,0,84,3,0.003076923076923077,0.17846153846153845,0.5507692307692308,0.0
308193,CG-SAV1/2/3,91035,NINGBOZHENHAIAIBODADIANZISHANGWUYOUXIANGONGSI,APS Outdoor,GA,317,2,57,180,0,67,11,0.006309148264984227,0.17981072555205047,0.5678233438485805,0.0
433585,shenzhenshixidekekejiyouxiangongsi GA 31408,399441,shenzhenshixidekekejiyouxiangongsi,APS Upholstery,GA,204,59,0,54,0,85,6,0.28921568627450983,0.0,0.2647058823529412,0.0
413794,ShouGuangShiJinXiangYuanJiaJuGuFenYouXianGongSi_1 NJ 08016,338336,ShouGuangShiJinXiangYuanJiaJuGuFenYouXianGongSi_1,APS AEOF,NJ,82,58,1,13,0,4,6,0.7073170731707317,0.012195121951219513,0.15853658536585366,0.0
487192,Uber Bazaar Inc VA 24151,269112,Uber Bazaar Inc,Lighting,VA,63,59,0,0,0,1,3,0.9365079365079365,0.0,0.0,0.0
249574,Great Big Canvas_WPN GA 30046,49104,Sensaria_WPN,Decor,GA,59,58,1,0,0,0,0,0.9830508474576272,0.01694915254237288,0.0,0.0
508953,USNJ-XY-WPNJG,76761,Shenzhenshi Daman Shiye Youxiangongsi,APS K&D,NJ,574,35,23,26,0,49,441,0.06097560975609756,0.04006968641114982,0.04529616724738676,0.0
318109,"Ningbo Xin Su Da Trading Co., Ltd GA 30122 ",79381,HONGKONG AODK UNIVERSAL LIMITED,APS AEOF,GA,298,0,58,144,0,92,4,0.0,0.19463087248322147,0.48322147651006714,0.0
466149,"Suneegn Co., Limited NY 11788",355755,"Suneegn Co., Limited",APS Soft Home,NY,188,58,0,0,0,0,130,0.30851063829787234,0.0,0.0,0.0
404643,"Ningbo Yucheng Trading Co., Ltd GA 30122",93431,"Ningbo Yucheng Trading Co., Ltd",APS AEOF,GA,77,0,58,13,0,3,3,0.0,0.7532467532467533,0.16883116883116883,0.0
374634,"TIANJIN HELI SCIENCE AND TECHNOLOGY CO., LIMITED NJ 08016",58602,"TIANJIN HELI SCIENCE AND TECHNOLOGY CO., LIMITED",APS Upholstery,NJ,60,58,0,0,0,0,2,0.9666666666666667,0.0,0.0,0.0
375946, JIAJING-NJ3,251752,LUXHOME (HK) TRADING LIMITED,APS Bedroom,NJ,2871,0,57,1380,0,1388,46,0.0,0.019853709508881923,0.48066875653082547,0.0
149170,Alphamarts 007-F CA 91789,46710,Alphamarts,APS Outdoor,CA,1174,0,57,481,0,588,48,0.0,0.048551959114139696,0.4097103918228279,0.0
31779,Le Creuset SC,1772,Le Creuset,Kitchen & Small Electrics,SC,346,55,2,115,0,151,23,0.15895953757225434,0.005780346820809248,0.33236994219653176,0.0
512870,"Ningbo FanKai E-commerce Co., Ltd._1 NJ 08810",83386,"Ningbo FanKai E-commerce Co., Ltd._1",APS Home Improvement,NJ,244,49,8,11,0,39,137,0.20081967213114754,0.03278688524590164,0.045081967213114756,0.0
513639, XY-GA,328725,"Henan Zhengming Electronic Commerce Co., Ltd.",APS AEOF,GA,118,33,24,20,0,39,2,0.2796610169491525,0.2033898305084746,0.1694915254237288,0.0
295424,Les Meubles Sua-v inc. NY 12901,285356,SUA-V_1,Casegoods,NY,105,0,57,46,0,0,2,0.0,0.5428571428571428,0.4380952380952381,0.0
58158,LivEditor Lighting Co. Ltd. NJ08512,37764,LivEditor Lighting Co. Ltd.,APS,NJ,97,47,10,14,0,22,4,0.4845360824742268,0.10309278350515463,0.14432989690721648,0.0
296496,Shenzhenshi xiangdeyizhang keji youxian GA 30517,67653,"HONG KONG LIUXIN TECHNOLOGY CO., LIMITED",APS,GA,852,0,56,520,0,192,84,0.0,0.06572769953051644,0.6103286384976526,0.0
350429,Alphamarts CA 91761(4),46710,Alphamarts,APS Outdoor,CA,512,1,55,92,0,355,9,0.001953125,0.107421875,0.1796875,0.0
325230,Ekena Millwork AR 72830,14456,Ekena Millwork,Flooring,AR,69,0,56,8,0,0,5,0.0,0.8115942028985508,0.11594202898550725,0.0
427605,"Chenxin Optoelectronic Co., Limited NJ 08505",43881,"Chenxin Optoelectronic Co., Limited",APS Outdoor,NJ,1403,54,1,345,0,991,12,0.03848895224518888,0.0007127583749109052,0.2459016393442623,0.0
292505,"FUFU and GAGA Trade Co., Ltd. GA 30294",63305,"FUFU and GAGA Trade Co., Ltd.",APS Bedroom,GA,642,4,51,389,0,138,60,0.006230529595015576,0.0794392523364486,0.6059190031152648,0.0
467551,Shenzhen Like Keji Youxiangongsi NJ 08873,62368,Shenzhen Like Keji Youxiangongsi,APS Bedroom,NJ,589,45,10,5,0,516,13,0.07640067911714771,0.01697792869269949,0.008488964346349746,0.0
304142,SHENZHENSHI JULIBAIBIAN KEJIYOUXIANGONGSI PA 18064,64532,SHENZHENSHI JULIBAIBIAN KEJIYOUXIANGONGSI,APS,PA,556,3,52,46,0,446,9,0.00539568345323741,0.09352517985611511,0.08273381294964029,0.0
366303,HuiAnXian XiMao DianZiShangWu YouXianGongSi CA 91789,365391,QUANZHOU FENGZE OUYUANTONG MAOYI YOUXIAN GONGSI,APS Decor,CA,278,49,6,60,0,140,23,0.17625899280575538,0.02158273381294964,0.2158273381294964,0.0
222505,COPE-Los Angeles,212725,Yantai Luoming Xinxijishu Youxiangongsi,APS Bedroom,CA,251,51,4,48,0,60,88,0.20318725099601595,0.01593625498007968,0.19123505976095617,0.0
442392,LORYN LLC PA 18064,436750,LORYN LLC,APS Decor,PA,59,55,0,0,0,0,4,0.9322033898305084,0.0,0.0,0.0
301361,XH WP_NJ8_PA 18064,66040,Shenzhen XinheTrade Limited Company,APS,PA,552,2,52,42,0,447,9,0.0036231884057971015,0.09420289855072464,0.07608695652173914,0.0
472867,"Hangzhou Skytech Outdoor Co., LTD GA 31302",238144,"Hangzhou Skytech Outdoor Co., LTD",APS Home Improvement,GA,522,27,27,169,0,294,5,0.05172413793103448,0.05172413793103448,0.32375478927203066,0.0
37258,Hardware Resources PA 17111,15825,Hardware Resources,Hardware,PA,274,54,0,0,0,202,18,0.19708029197080293,0.0,0.0,0.0
433583,shenzhenshixidekekejiyouxiangongsi NJ 08857,399441,shenzhenshixidekekejiyouxiangongsi,APS Upholstery,NJ,222,54,0,0,0,0,168,0.24324324324324326,0.0,0.0,0.0
175484,Shenzhen Oumeifeng Fashion Design Co Ltd. CA 92336,108440,"Shenzhen Oumeifeng Fashion Design Co., Ltd.",APS,CA,203,31,23,26,0,96,27,0.15270935960591134,0.11330049261083744,0.12807881773399016,0.0
469414,     XY-NJ,328725,"Henan Zhengming Electronic Commerce Co., Ltd.",APS AEOF,NJ,151,51,3,34,0,50,13,0.33774834437086093,0.019867549668874173,0.2251655629139073,0.0
280752,Benzara NY 12901,9491,Benzara,Casegoods,NY,74,2,52,18,0,1,1,0.02702702702702703,0.7027027027027027,0.24324324324324326,0.0
275202,Amalgamated Textiles USA CA 92376,18889,Amalgamated Textiles USA,Soft Home,CA,71,0,54,15,0,0,2,0.0,0.7605633802816901,0.2112676056338028,0.0
268994,Ningbo Ningshing Ubay Supply Chain TX 75028,238641,"Ningbo Ningshing Ubay Supply Chain Co.,Ltd.",APS Wayfair Professional,TX,66,0,54,8,0,0,4,0.0,0.8181818181818182,0.12121212121212122,0.0
44489,E Home International Inc. GA 30046,34449,E Home International Inc.,APS Youth,GA,61,54,0,1,0,0,6,0.8852459016393442,0.0,0.01639344262295082,0.0
53304,LivEditor Lighting Co. Ltd. GA 30122,37764,LivEditor Lighting Co. Ltd.,APS,GA,60,38,16,2,0,3,1,0.6333333333333333,0.26666666666666666,0.03333333333333333,0.0
345341,shenzhenshiduokekejiyouxiangongsi TN 37211,176049,shenzhenshiduokekejiyouxiangongsi,APS,TN,60,35,19,5,0,1,0,0.5833333333333334,0.31666666666666665,0.08333333333333333,0.0
506816,Hongkong Taisheng Furniture Trading Limited CA 91706,326437,Hongkong Taisheng Furniture Trading Limited,APS AEOF,CA,968,0,53,50,0,46,819,0.0,0.05475206611570248,0.05165289256198347,0.0
31745,Comfort Research TN 37901,208,Comfort Research,Upholstery,TN,502,53,0,18,0,415,16,0.10557768924302789,0.0,0.035856573705179286,0.0
352308,Shenzhen Guli Wangluokeji youxiangongsi NJ 08810,105677,Shenzhen Guli Wangluokeji youxiangongsi,APS Upholstery,NJ,127,49,4,18,0,51,5,0.3858267716535433,0.031496062992125984,0.14173228346456693,0.0
440542,Forest Home Inc NJ 08527,57714,Forest Home Inc,APS Outdoor,NJ,55,53,0,0,0,0,2,0.9636363636363636,0.0,0.0,0.0
54814,14Karat Home Inc. TX 76104,21718,Karat Home Inc (14 Karat),APS Upholstery,TX,1322,24,28,658,0,553,59,0.018154311649016642,0.02118003025718608,0.4977307110438729,0.0
41757,Libbey TN 38053,17460,Libbey,Tabletop,TN,1070,49,3,23,0,311,684,0.04579439252336449,0.002803738317757009,0.02149532710280374,0.0
331984,"Sleemon-Xilinmen Furniture co.,Ltd GA 30281",88620,"Sleemon-Xilinmen Furniture co.,Ltd",APS,GA,237,22,30,72,0,81,32,0.09282700421940929,0.12658227848101267,0.3037974683544304,0.0
334101,Caswell Group Inc._1 TX 75041,333883,Caswell Group Inc._1,Wayfair,TX,233,0,52,119,0,19,43,0.0,0.22317596566523606,0.5107296137339056,0.0
359548,TINGTEK INC TX 77429,254183,TINGTEK INC,APS K&D,TX,213,22,30,23,0,137,1,0.10328638497652583,0.14084507042253522,0.107981220657277,0.0
304060,"MLILYUSA, INC. SC 29730(2)",83026,"MLILYUSA, INC.",APS Mattresses,SC,204,49,3,2,0,1,149,0.24019607843137256,0.014705882352941176,0.00980392156862745,0.0
251624,do home inc CA 91730,251618,do home inc,Wayfair,CA,200,0,52,65,0,62,21,0.0,0.26,0.325,0.0
476165,Hangzhou Daya Information Technology NJ 08110,108072,"Hangzhou Daya Information Technology Co., Ltd.",APS K&D,NJ,127,51,1,0,0,2,73,0.4015748031496063,0.007874015748031496,0.0,0.0
298852,Edyun-E01,56612,Artrage Limited,APS,NJ,89,52,0,0,0,0,37,0.5842696629213483,0.0,0.0,0.0
482355,"Linyi Lingmoxuan Technology Co., Ltd NJ 08831",286747,"Linyi Lingmoxuan Technology Co., Ltd",APS Bedroom,NJ,81,51,1,0,0,3,26,0.6296296296296297,0.012345679012345678,0.0,0.0
464212,guangzhoudaqianzhuoerwangluokejiyouxiangongsi NJ 07008,359580,guangzhoudaqianzhuoerwangluokejiyouxiangongsi,APS Decor,NJ,78,52,0,10,0,15,1,0.6666666666666666,0.0,0.1282051282051282,0.0
469252,"Foshan Xiaoman Technology Co., Ltd. NJ 08512",363139,"Foshan Xiaoman Technology Co., Ltd.",APS Youth,NJ,77,52,0,8,0,17,0,0.6753246753246753,0.0,0.1038961038961039,0.0
444668,"Hangzhou Tingyun International Trading Co., Ltd. NJ 08016",431646,"Hangzhou Tingyun International Trading Co., Ltd.",Outdoor Furniture,NJ,57,52,0,0,0,0,5,0.9122807017543859,0.0,0.0,0.0
362753,AHGLY COMPANY AL 92154,236350,AHGLY COMPANY,Rugs,CA,56,52,0,1,0,0,3,0.9285714285714286,0.0,0.017857142857142856,0.0
503870,USNJSR01,116865,Huizhou Zhelin Furniture Co Ltd,APS K&D,NJ,394,23,28,18,0,36,289,0.0583756345177665,0.07106598984771574,0.04568527918781726,0.0
306366,SWEET NIGHT TECHNOLOGY INC. GA 31326,93029,SWEET NIGHT TECHNOLOGY INC.,APS Mattresses,GA,189,34,17,108,0,26,4,0.17989417989417988,0.08994708994708994,0.5714285714285714,0.0
82060,Spohn Global Enterprises LLC CA95688,68906,Spohn Global Enterprises LLC,Tabletop,CA,114,51,0,0,0,1,62,0.4473684210526316,0.0,0.0,0.0
211134,Shenzhen Zhichen Trading Co. LTD. NJ 08505,59517,Shenzhen Zhichen Trading Co. LTD.,APS K&D,NJ,112,50,1,10,0,34,17,0.44642857142857145,0.008928571428571428,0.08928571428571429,0.0
272805,Karat Home Inc (14 Karat) CA 92880,21718,Karat Home Inc (14 Karat),APS Upholstery,CA,1627,8,42,36,0,1471,70,0.004917025199754148,0.02581438229870928,0.022126613398893668,0.0
475332,Hudson and Canal SC 29486,36253,Hudson and Canal,Casegoods,SC,1435,31,19,37,0,26,1322,0.021602787456445994,0.0132404181184669,0.02578397212543554,0.0
460134,"Chenxin Optoelectronic Co., Limited IL 60502",43881,"Chenxin Optoelectronic Co., Limited",APS Outdoor,IL,469,50,0,110,0,195,114,0.10660980810234541,0.0,0.2345415778251599,0.0
201110,Peakhome Furnishings Inc NJ 08016,60739,Peakhome Furnishings Inc,APS Outdoor,NJ,215,32,18,75,0,47,43,0.14883720930232558,0.08372093023255814,0.3488372093023256,0.0
412240,SOARFLASH LLC GA 31408,153390,SOARFLASH LLC,APS K&D,GA,196,1,49,73,0,61,12,0.00510204081632653,0.25,0.37244897959183676,0.0
367809, MS-LTLGA,308220,Dwelling Dots Ltd,APS Upholstery,GA,114,3,47,37,0,24,3,0.02631578947368421,0.41228070175438597,0.32456140350877194,0.0
436152,Senlin Bosheng Trading Limited GA 30517,366520,Senlin Bosheng Trading Limited,APS Upholstery,GA,104,0,50,23,0,27,4,0.0,0.4807692307692308,0.22115384615384615,0.0
56784,Eureka Ergonomic TX 75244,43482,Eureka Ergonomic,APS,TX,84,50,0,0,0,0,34,0.5952380952380952,0.0,0.0,0.0
84641,Zenith Products DE 19720,5612,Maytex,Soft Home,DE,79,50,0,11,0,18,0,0.6329113924050633,0.0,0.13924050632911392,0.0
351503,"SHENZHEN WEIPU HOME TECHNOLOGY CO., LTD GA 30046",350498,"SHENZHEN WEIPU HOME TECHNOLOGY CO., LTD",Wayfair,GA,69,0,50,11,0,4,4,0.0,0.7246376811594203,0.15942028985507245,0.0
