lookback_window,timebase,supplier_id,su_name,parent_suid,parent_su_name,parent_warehouse_states,sto,srm_contact,own_state,supplier_behavior,total_vol,candidate_vol,misshipping_signal_vol,misshipping_share,undeclared_candidate_vol,directish_vol,directish_share,ghost_hubs,ghost_states,n_ghost_hubs,n_ghost_states,ifr,delivery_rel,misshipping_opid_vol,ghost_opid_vol,jumbo_opid_vol,direct_opid_vol,other_far_opid_vol,non_candidate_vol,ifr_misshipping,ifr_ghost,ifr_direct,ifr_other_far,ifr_candidate,delivery_rel_misshipping,delivery_rel_ghost,delivery_rel_direct,delivery_rel_candidate
pdd_10w,promised_delivery_end_range_date_at_order,81518,"Fitueyes,Inc. GA 30518",45223,"Fitueyes,Inc.","CA,GA,NJ",APS,Nora Li,GA,builds_directs,14405,1760,103,0.007150295036445678,1451,1201,0.0833738285317598,,,0,0,0.9223186393613328,0.8504685872960777,103,0,456,919,282,12645,0.9611650485436892,,0.9651795429815028,1.0,0.8948863636363636,0.8058252427184467,,0.9314472252448306,0.8335227272727272
pdd_10w,promised_delivery_end_range_date_at_order,149929,Dalyn Rugs GA,279,Dalyn Rugs,GA,Rugs,Alex Resnick,GA,builds_directs,14762,1562,0,0.0,1562,1355,0.0917897303888362,,,0,0,0.8115431513345074,0.8115431513345068,0,0,207,1027,328,13200,,,0.7166504381694261,0.7164634146341463,0.7195902688860447,,,0.7624148003894838,0.7419974391805373
pdd_10w,promised_delivery_end_range_date_at_order,238512,CP HomeDecor CA 91761(2),66884,CP HomeDecor,CA,APS,Sean Xu,CA,builds_directs,10360,1458,0,0.0,1438,1283,0.12384169884169884,,,0,0,0.9146718146718134,0.8663127413127419,0,0,175,1030,253,8902,,,0.9679611650485432,0.9169960474308297,0.960219478737997,,,0.8514563106796111,0.8504801097393688
pdd_10w,promised_delivery_end_range_date_at_order,46519,Amerock KY 40165,15175,Amerock,KY,Hardware,Olivia Batt,KY,builds_directs,15819,1415,0,0.0,1331,1203,0.07604779063151906,,,0,0,0.9614387761552569,0.9560022757443564,0,0,212,511,692,14404,,,0.9823874755381601,0.9869942196531782,0.9809187279151937,,,0.9745596868884542,0.9632508833922264
pdd_10w,promised_delivery_end_range_date_at_order,39837,Kingston CA,2940,Kingston,CA,Plumbing,Julia Johnson,CA,builds_directs,10977,1314,0,0.0,1252,1075,0.09793203971941332,,,0,0,0.9788648993349732,0.9239318575202715,0,0,239,646,429,9663,,,0.9814241486068117,0.9720279720279718,0.9748858447488585,,,0.9473684210526312,0.9223744292237435
pdd_10w,promised_delivery_end_range_date_at_order,14177,Nourison GA 30701,329,Nourison,"GA,NJ,NV,PA",Rugs,Alex Melius,GA,builds_directs,17278,1241,149,0.008623683296677856,1087,929,0.053767797198749856,,,0,0,0.9828683875448546,0.8876606088667669,149,0,163,337,592,16037,0.9731543624161072,,0.9881305637982196,0.9831081081081074,0.98146655922643,0.9127516778523491,,0.9495548961424334,0.9218372280419022
pdd_10w,promised_delivery_end_range_date_at_order,292636,Green Living Group INC CA 91762,78686,Green Living Group INC,CA,Soft Home,Madison Carvalho,CA,builds_directs,7773,1210,0,0.0,1191,891,0.1146275569278271,,,0,0,0.9168918049659064,0.8579698957931309,0,0,319,608,283,6563,,,0.9588815789473683,0.9717314487632508,0.9603305785123968,,,0.8453947368421049,0.828099173553717
pdd_10w,promised_delivery_end_range_date_at_order,12590,Liberty Hardware Manufacturing Corp. NC 27107,12579,Liberty Hardware Manufacturing Corp.,"CA,NC",Hardware,Matt Bartolucci,NC,builds_directs,13676,1198,75,0.005484059666569173,1090,849,0.06207955542556303,,,0,0,0.8833723310909631,0.9094764551038315,75,0,274,364,485,12478,0.7599999999999999,,0.8241758241758246,0.795876288659794,0.7854757929883135,0.8933333333333333,,0.8598901098901095,0.8280467445742902
pdd_10w,promised_delivery_end_range_date_at_order,10983,JLA Home GA 31407 - SV3,1987,JLA Home,"CA,GA",Soft Home,Missy Paragamian,GA,builds_directs,11619,1169,95,0.008176263017471383,998,857,0.07375849901024184,,,0,0,0.8109992254066604,0.8056631379636814,95,0,217,513,344,10450,0.9052631578947364,,0.8265107212475634,0.8575581395348832,0.8383233532934128,0.9157894736842104,,0.8382066276803122,0.8066723695466202
pdd_10w,promised_delivery_end_range_date_at_order,42121,Creative Co-Op TN,8950,Creative Co-Op,TN,Decor,Robert Williams,TN,builds_directs,12379,1153,0,0.0,1131,947,0.07650052508280152,,,0,0,0.9933758785039183,0.9142095484287909,0,0,206,529,418,11226,,,0.9924385633270316,0.9976076555023932,0.9939288811795309,,,0.9848771266540639,0.9514310494362542
pdd_10w,promised_delivery_end_range_date_at_order,8678,Linon NC 27288,405,Linon,"CA,NC",Casegoods,Connor Henderson,NC,builds_directs,13274,1105,51,0.003842097333132439,936,850,0.06403495555220733,,,0,0,0.831701069760435,0.836296519511827,51,0,204,409,441,12169,0.6862745098039215,,0.7457212713936432,0.7369614512471658,0.7484162895927605,0.5294117647058825,,0.814180929095355,0.7683257918552031
pdd_10w,promised_delivery_end_range_date_at_order,282299,Chew Street PA 19120,9367,Elegant Lighting,PA,Plumbing,Maddie Miller,PA,builds_directs,11792,1038,0,0.0,1023,904,0.07666214382632293,,,0,0,0.9537822252374506,0.8938263229308013,0,0,134,364,540,10754,,,0.9340659340659342,0.9481481481481485,0.9460500963391134,,,0.8543956043956039,0.8554913294797698
pdd_10w,promised_delivery_end_range_date_at_order,20530,Million Dollar Baby CA 90660,426,Million Dollar Baby Co,"CA,GA",Youth Furniture & Decor,Caroline Smith,CA,builds_directs,8003,1019,70,0.008746719980007497,912,788,0.09846307634637011,,,0,0,0.9331500687242281,0.8580532300387356,70,0,161,569,219,6984,1.0,,0.984182776801406,0.986301369863014,0.9872423945044158,0.8000000000000003,,0.8980667838312825,0.8743866535819422
pdd_10w,promised_delivery_end_range_date_at_order,154934,Stupell Industries RI,8586,Stupell Industries,RI,Decor,Alex Sarkisian,RI,builds_directs,8890,1009,0,0.0,1009,785,0.08830146231721035,,,0,0,0.814060742407198,0.8282339707536548,0,0,224,414,371,7881,,,0.8743961352656999,0.8760107816711581,0.8741328047571851,,,0.847826086956522,0.8453914767096126
pdd_10w,promised_delivery_end_range_date_at_order,39912,Modway NJ 08520,11526,Modway Inc.,"CA,NJ",Outdoor Furniture,Kate Schryver,NJ,builds_directs,9253,987,70,0.007565114017075543,896,751,0.0811628660974819,,,0,0,0.706041283907921,0.7987679671457897,70,0,166,438,313,8266,0.7857142857142857,,0.7831050228310504,0.8434504792332269,0.8024316109422499,0.6857142857142857,,0.8607305936073056,0.8328267477203654
pdd_10w,promised_delivery_end_range_date_at_order,19326,Triangle Home Fashions NJ 08816,9331,Triangle Home Fashions,"CA,NJ",Soft Home,Jaiden Lawlor,NJ,builds_directs,9602,965,78,0.008123307644240784,849,707,0.07363049364715685,,,0,0,0.9613622162049584,0.846282024578212,78,0,180,375,332,8637,1.0,,0.9919999999999995,0.9939759036144578,0.9875647668393773,0.9743589743589745,,0.9199999999999995,0.8891191709844554
pdd_10w,promised_delivery_end_range_date_at_order,8576,Monarch Specialties Inc.,8576,Monarch Specialties Inc.,NY,Casegoods,Megan White,NY,builds_directs,1350,910,0,0.0,144,153,0.11333333333333333,,,0,0,0.6451851851851856,0.7614814814814812,0,0,757,60,93,440,,,0.7666666666666667,1.0,0.6450549450549452,,,0.8666666666666665,0.7769230769230759
pdd_10w,promised_delivery_end_range_date_at_order,8833,Lifetime Brands Inc.92376,1175,Lifetime Brands Inc.,"CA,MA,NJ",Tabletop,Megan Williamson,CA,builds_directs,7379,908,57,0.007724623932782219,796,658,0.08917197452229299,,,0,0,0.9016126846456153,0.8629895649817048,57,0,193,304,354,6471,0.8771929824561402,,0.9013157894736837,0.898305084745762,0.8898678414096922,0.9122807017543857,,0.8289473684210524,0.809471365638766
pdd_10w,promised_delivery_end_range_date_at_order,134907,Urbanest IL,25806,Urbanest,IL,Soft Home,Madison Carvalho,IL,builds_directs,10961,906,0,0.0,906,742,0.06769455341665906,,,0,0,0.8715445671015412,0.7609707143508805,0,0,164,461,281,10055,,,0.7093275488069413,0.8256227758007119,0.7450331125827814,,,0.6702819956616055,0.6556291390728473
pdd_10w,promised_delivery_end_range_date_at_order,58269,Wholesale Interiors IL 60502,1737,Wholesale Interiors,IL,Casegoods,Libby Mahonski,IL,builds_directs,8829,887,0,0.0,870,764,0.08653301619662476,,,0,0,0.719900328463018,0.8243289160720358,0,0,123,433,331,7942,,,0.9491916859122405,0.9425981873111778,0.9481397970687709,,,0.8060046189376444,0.8004509582863588
pdd_10w,promised_delivery_end_range_date_at_order,63689,Surya CA 93725,291,Surya,"CA,GA",Rugs,Alex Melius,CA,builds_directs,11257,874,17,0.0015101714488762548,802,624,0.055432175535222526,,,0,0,0.9727280803055888,0.8758994403482296,17,0,233,286,338,10383,0.7058823529411764,,0.9405594405594405,0.9260355029585796,0.9221967963386727,0.5882352941176471,,0.8776223776223777,0.7803203661327233
pdd_10w,promised_delivery_end_range_date_at_order,59466,nuLOOM CA 95206,5468,nuLOOM,"CA,NJ",Rugs,Brianna Barrett,CA,builds_directs,9052,860,27,0.0029827662395050815,771,627,0.06926646045072912,,,0,0,0.9613345117101203,0.9003535130357923,27,0,206,178,449,8192,0.9629629629629629,,0.98876404494382,0.9777282850779507,0.9767441860465115,0.962962962962963,,0.9213483146067412,0.8616279069767443
pdd_10w,promised_delivery_end_range_date_at_order,117518,Winsome House CA 92881,31822,Winsome House,"CA,GA",Decor,Kadin Nestler,CA,builds_directs,7041,856,37,0.005254935378497373,749,650,0.09231643232495385,,,0,0,0.923874449652038,0.8895043317710548,37,0,169,236,414,6185,1.0,,0.9957627118644067,0.9879227053140096,0.98948598130841,0.9189189189189186,,0.885593220338983,0.8703271028037382
pdd_10w,promised_delivery_end_range_date_at_order,239346,Annie Selke NJ 08512,38965,Annie Selke,"CA,NJ",PG Rugs,Rachel Markham,NJ,builds_directs,8951,811,71,0.007932074628533126,738,619,0.06915428443749302,,,0,0,0.9412356161322752,0.9276058540945155,71,0,121,240,379,8140,0.9718309859154931,,0.9708333333333331,0.986807387862797,0.9778051787916152,0.8309859154929576,,0.9791666666666666,0.9321824907521574
pdd_10w,promised_delivery_end_range_date_at_order,10963,Megalak Finition Inc. NY 12919,1775,Megalak Finition Inc.,NY,Casegoods,Prisha Mark,NY,builds_directs,1107,778,0,0.0,119,133,0.12014453477868112,,,0,0,0.6449864498644994,0.8093947606142728,0,0,645,63,70,329,,,0.6666666666666666,0.657142857142857,0.6632390745501292,,,0.9047619047619048,0.8136246786632394
pdd_10w,promised_delivery_end_range_date_at_order,293214,CIAO JING INC CA 92879 ,88927,CIAO JING INC,CA,Upholstery,Oscar Li,CA,builds_directs,4826,774,0,0.0,650,590,0.12225445503522586,,,0,0,0.7793203481143803,0.8135101533360974,0,0,184,430,160,4052,,,0.9581395348837217,0.9187499999999997,0.8682170542635654,,,0.7604651162790703,0.795865633074935
pdd_10w,promised_delivery_end_range_date_at_order,43446,"Best Home Fashion, Inc. NJ",18684,"Best Home Fashion, Inc.",NJ,Soft Home,Madison Carvalho,NJ,builds_directs,7453,751,0,0.0,751,593,0.0795652757278948,,,0,0,0.998255735945258,0.9220448141687924,0,0,158,305,288,6702,,,1.0,1.0,1.0,,,0.904918032786885,0.9001331557922772
pdd_10w,promised_delivery_end_range_date_at_order,321075,"All Strong Industry USA, Inc. GA",15611,"All Strong Industry USA, Inc.",GA,Soft Home,Madison Carvalho,GA,builds_directs,8920,745,0,0.0,713,569,0.06378923766816144,,,0,0,0.7967488789237678,0.7541479820627802,0,0,176,301,268,8175,,,0.983388704318937,0.9776119402985075,0.9771812080536911,,,0.9036544850498338,0.9006711409395971
