lookback_window,timebase,ops,purchase_order_number,tracking_number,supplier_id,su_name,parent_suid,parent_su_name,parent_warehouse_states,sto,srm_contact,own_state,city_name,postal_code,msbd_su,promised_delivery_end_range_date_at_order,ind_day,week_start,delivery_date,assigned_induction_hub_name,assigned_station_state,actual_induction_hub_name,actual_induction_hub_state,destination_zipcode,destination_state,distance_assignedhub_customer,distance_actualhub_customer,distance_assignedhub_actualhub,direct_gain,inducted_on_time_or_early,delivery_rel,cushion,missing_actual_hub,is_candidate,is_far_hub,is_sibling_state,is_undeclared_state,supplier_behavior,supplier_total_vol,supplier_candidate_vol,supplier_misshipping_vol,supplier_misshipping_share,supplier_undeclared_candidate_vol,supplier_directish_vol,supplier_directish_share,supplier_ghost_hubs,supplier_ghost_states,n_ghost_hubs,n_ghost_states,supplier_ifr,supplier_delivery_rel,opid_flag,is_misshipping,is_ghost_warehouse,is_jumbo,is_direct,is_other_far
pdd_10w,promised_delivery_end_range_date_at_order,12231792493,663462020,873378100370,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-22,2026-06-24,2026-06-22,2026-06-21,2026-06-24,DALLAS LOCAL,TX,South Atlanta Ncpc,GA,30082,GA,780.4,36.2,798.2,0.9536135315222962,1,1,0,0,1,1,1,0,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,misshipping,1,0,0,0,0
pdd_10w,promised_delivery_end_range_date_at_order,12232212993,663567781,873380626959,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-22,2026-06-24,2026-06-22,2026-06-21,2026-06-24,DALLAS LOCAL,TX,North St.Louis,MO,63366,MO,651.6,5.0,647.4,0.9923265807243707,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,12232237323,663483557,873406833272,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-22,2026-06-24,2026-06-22,2026-06-21,2026-06-24,DALLAS LOCAL,TX,West El Paso,NM,88011,NM,695.0,44.2,662.7,0.9364028776978417,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,12232538913,663499241,873377660741,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-22,2026-06-24,2026-06-22,2026-06-21,2026-06-24,DALLAS LOCAL,TX,North St.Louis,MO,62025,IL,672.8,41.2,647.4,0.9387633769322234,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,12232589583,663499311,873380498850,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-22,2026-06-24,2026-06-22,2026-06-21,2026-06-24,DALLAS LOCAL,TX,South Atlanta Ncpc,GA,30076,GA,797.2,40.3,798.2,0.949448068238836,1,1,0,0,1,1,1,0,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,misshipping,1,0,0,0,0
pdd_10w,promised_delivery_end_range_date_at_order,12233398073,663550801,873406788622,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-22,2026-06-24,2026-06-22,2026-06-21,2026-06-24,DALLAS LOCAL,TX,Denver,CO,80550,CO,947.5,51.6,902.0,0.9455408970976253,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,12233470363,663554208,873380177923,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-22,2026-06-24,2026-06-22,2026-06-21,2026-06-24,DALLAS LOCAL,TX,North St.Louis,MO,63128,MO,631.9,28.9,647.4,0.9542649153347049,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,12233687213,663570513,873404009891,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-22,2026-06-24,2026-06-22,2026-06-21,2026-06-24,DALLAS LOCAL,TX,Birmingham,AL,35068,AL,639.1,13.8,641.5,0.9784071350336412,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,12233913393,663591325,873377725260,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-22,2026-06-24,2026-06-22,2026-06-21,2026-06-24,DALLAS LOCAL,TX,Olive Branch,MS,39503,MS,555.0,363.8,475.5,0.3445045045045045,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,jumbo,0,0,1,0,0
pdd_10w,promised_delivery_end_range_date_at_order,12265440309,663216193,873344908618,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-22,2026-06-24,2026-06-21,2026-06-21,2026-06-24,DALLAS LOCAL,TX,Nashville,TN,35776,AL,692.5,,669.2,,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,jumbo,0,0,1,0,0
pdd_10w,promised_delivery_end_range_date_at_order,12273701689,663458714,873380534586,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-22,2026-06-24,2026-06-22,2026-06-21,2026-06-24,DALLAS LOCAL,TX,West El Paso,NM,88011,NM,695.0,44.2,662.7,0.9364028776978417,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,12273749589,663486671,873379523520,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-22,2026-06-24,2026-06-22,2026-06-21,2026-06-24,DALLAS LOCAL,TX,Denver,CO,80007,CO,911.5,20.9,902.0,0.9770707624794296,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,12277461949,663172922,873321925686,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-22,2026-06-24,2026-06-19,2026-06-21,2026-06-23,DALLAS LOCAL,TX,Denver,CO,80922,CO,756.8,78.7,902.0,0.8960095137420718,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,12283853749,663239311,873345866967,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-22,2026-06-24,2026-06-21,2026-06-21,2026-06-24,DALLAS LOCAL,TX,Memphis,TN,39216,MS,403.6,203.1,455.7,0.49677898909811696,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,12286065689,663058779,873307694412,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-19,2026-06-24,2026-06-19,2026-06-21,2026-06-22,DALLAS LOCAL,TX,Ventura,CA,93105,CA,1545.3,36.4,1510.4,0.9764447032938587,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,ghost_warehouse,0,1,0,0,0
pdd_10w,promised_delivery_end_range_date_at_order,12287374739,663311680,873345513689,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-22,2026-06-24,2026-06-21,2026-06-21,2026-06-24,DALLAS LOCAL,TX,Memphis Local,TN,38104,TN,459.2,4.0,455.7,0.9912891986062717,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,12287524739,663164167,873321870745,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-22,2026-06-24,2026-06-19,2026-06-21,2026-06-22,DALLAS LOCAL,TX,El Paso,TX,79936,TX,637.3,0.0,637.3,1.0,1,1,0,0,1,1,0,0,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,12287566499,663166403,873321619178,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-22,2026-06-24,2026-06-19,2026-06-21,2026-06-22,DALLAS LOCAL,TX,Olive Branch,MS,39110,MS,411.7,195.0,475.5,0.5263541413650716,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,12287738119,663312798,873346600195,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-22,2026-06-24,2026-06-22,2026-06-21,2026-06-24,DALLAS LOCAL,TX,Denver,CO,80525,CO,947.1,,902.0,,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,jumbo,0,0,1,0,0
pdd_10w,promised_delivery_end_range_date_at_order,12288495359,663227364,873344923721,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-22,2026-06-24,2026-06-21,2026-06-21,2026-06-24,DALLAS LOCAL,TX,North St.Louis,MO,63390,MO,636.8,22.9,647.4,0.9640389447236182,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,12288778409,663245379,873369478430,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-22,2026-06-24,2026-06-22,2026-06-21,2026-06-24,DALLAS LOCAL,TX,Olive Branch,MS,72404,AR,449.7,91.5,475.5,0.7965310206804537,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,12288794529,663243105,873345424271,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-22,2026-06-24,2026-06-21,2026-06-21,2026-06-24,DALLAS LOCAL,TX,Memphis,TN,39465,MS,487.4,296.5,455.7,0.3916700861715223,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,jumbo,0,0,1,0,0
pdd_10w,promised_delivery_end_range_date_at_order,12288949389,663251747,873405654408,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-22,2026-06-24,2026-06-22,2026-06-21,2026-06-24,DALLAS LOCAL,TX,Nashville,TN,37205,TN,658.2,13.2,669.2,0.9799453053783044,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,12288955969,663252159,873345231679,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-22,2026-06-24,2026-06-21,2026-06-21,2026-06-23,DALLAS LOCAL,TX,Denver,CO,80023,CO,911.2,,902.0,,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,jumbo,0,0,1,0,0
pdd_10w,promised_delivery_end_range_date_at_order,12289099349,663264141,873345287097,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-22,2026-06-24,2026-06-21,2026-06-21,2026-06-24,DALLAS LOCAL,TX,Olive Branch,MS,38053,TN,474.1,35.2,475.5,0.925754060324826,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,12289193249,663268006,873346589543,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-22,2026-06-24,2026-06-22,2026-06-21,2026-06-24,DALLAS LOCAL,TX,Nashville,TN,42104,KY,731.7,62.9,669.2,0.914035807024737,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,12289193259,663268006,873346589543,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-22,2026-06-24,2026-06-22,2026-06-21,2026-06-24,DALLAS LOCAL,TX,Nashville,TN,42104,KY,731.7,62.9,669.2,0.914035807024737,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,12289764139,663300150,873345243786,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-22,2026-06-24,2026-06-21,2026-06-21,2026-06-24,DALLAS LOCAL,TX,Nashville,TN,37206,TN,677.0,11.0,669.2,0.983751846381093,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,12289932229,663306334,873344986910,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-22,2026-06-24,2026-06-21,2026-06-21,2026-06-24,DALLAS LOCAL,TX,Jefferson City,MO,65109,MO,565.3,29.4,593.7,0.9479922165222007,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,12290247639,663324771,873344929650,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-22,2026-06-24,2026-06-21,2026-06-21,2026-06-24,DALLAS LOCAL,TX,North St.Louis,MO,63123,MO,634.9,31.1,647.4,0.9510159080170105,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,12290309669,663329368,873346676190,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-22,2026-06-24,2026-06-22,2026-06-21,2026-06-24,DALLAS LOCAL,TX,Denver,CO,80106,CO,778.3,,902.0,,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,jumbo,0,0,1,0,0
pdd_10w,promised_delivery_end_range_date_at_order,12291165179,663506183,873405609666,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-22,2026-06-24,2026-06-22,2026-06-21,2026-06-24,DALLAS LOCAL,TX,Birmingham,AL,36535,AL,622.9,272.6,641.5,0.562369561727404,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,12291233929,663397508,873346562878,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-22,2026-06-24,2026-06-21,2026-06-21,2026-06-23,DALLAS LOCAL,TX,Denver,CO,80125,CO,819.7,42.8,902.0,0.9477857752836404,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,12291466209,663413614,873344917667,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-22,2026-06-24,2026-06-21,2026-06-21,2026-06-24,DALLAS LOCAL,TX,Goodyear Rsf,AZ,85374,AZ,1102.9,23.4,1101.0,0.9787832079064285,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,12291674989,663429060,873345997671,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-22,2026-06-24,2026-06-21,2026-06-21,2026-06-23,DALLAS LOCAL,TX,Denver,CO,80923,CO,757.8,,902.0,,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,jumbo,0,0,1,0,0
pdd_10w,promised_delivery_end_range_date_at_order,12292407089,663467563,873375594354,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-22,2026-06-24,2026-06-22,2026-06-21,2026-06-24,DALLAS LOCAL,TX,Nashville,TN,37922,TN,833.5,170.1,669.2,0.7959208158368326,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,12292459639,663528635,873384906262,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-22,2026-06-24,2026-06-22,2026-06-21,2026-06-24,DALLAS LOCAL,TX,Aldine Rsf,TX,70072,LA,505.9,362.2,224.3,0.2840482308756671,1,1,0,0,1,1,0,0,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,jumbo,0,0,1,0,0
pdd_10w,promised_delivery_end_range_date_at_order,12292527019,663527643,873377675207,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-22,2026-06-24,2026-06-22,2026-06-21,2026-06-24,DALLAS LOCAL,TX,Covington,LA,70122,LA,499.0,42.9,485.5,0.9140280561122245,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,12292988209,663528635,873384467547,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-22,2026-06-24,2026-06-22,2026-06-21,2026-06-24,DALLAS LOCAL,TX,Aldine Rsf,TX,70072,LA,505.9,362.2,224.3,0.2840482308756671,1,1,0,0,1,1,0,0,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,jumbo,0,0,1,0,0
pdd_10w,promised_delivery_end_range_date_at_order,12292999179,663499257,873375866812,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-22,2026-06-24,2026-06-22,2026-06-21,2026-06-24,DALLAS LOCAL,TX,West El Paso,NM,88005,NM,690.5,39.9,662.7,0.9422157856625634,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,12293033299,663500426,873380420153,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-22,2026-06-24,2026-06-22,2026-06-21,2026-06-24,DALLAS LOCAL,TX,Aldine Rsf,TX,70005,LA,496.2,352.1,224.3,0.2904070939137444,1,1,0,0,1,1,0,0,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,jumbo,0,0,1,0,0
pdd_10w,promised_delivery_end_range_date_at_order,12293214819,663511600,873376636556,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-22,2026-06-24,2026-06-22,2026-06-21,2026-06-24,DALLAS LOCAL,TX,West El Paso,NM,79902,TX,646.0,18.4,662.7,0.9715170278637771,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,12293580309,663534701,873375913178,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-22,2026-06-24,2026-06-22,2026-06-21,2026-06-24,DALLAS LOCAL,TX,Denver,CO,80304,CO,921.5,31.2,902.0,0.9661421595225176,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,12293745929,663549421,873379636886,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-22,2026-06-24,2026-06-22,2026-06-21,2026-06-24,DALLAS LOCAL,TX,Aldine Rsf,TX,70115,LA,500.3,356.5,224.3,0.2874275434739157,1,1,0,0,1,1,0,0,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,jumbo,0,0,1,0,0
pdd_10w,promised_delivery_end_range_date_at_order,12344775271,663220380,873345764685,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-22,2026-06-24,2026-06-21,2026-06-21,2026-06-24,DALLAS LOCAL,TX,Goodyear Rsf,AZ,85295,AZ,1063.5,56.7,1101.0,0.9466854724964738,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,12352312701,663499591,873375874902,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-22,2026-06-24,2026-06-22,2026-06-21,2026-06-24,DALLAS LOCAL,TX,South Atlanta Ncpc,GA,30040,GA,813.0,57.5,798.2,0.9292742927429274,1,1,0,0,1,1,1,0,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,misshipping,1,0,0,0,0
